time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/loss,train/clip_range,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
2686976,2922,1312,919,0.00011575360000000002,0.10731832357123494,-4.196142926812172,-0.006851152880699374,5244,0.004821554,-0.01985974982380867,0.15,0.9874321222305298,0.0821533203125,857.56,37.54416016
2689024,2924,1313,919,0.00011565120000000001,0.12458650791086257,-4.29184003174305,-0.005231999297393486,5248,0.0037197515,-0.017341990023851395,0.15,0.9727556109428406,0.0675048828125,856.74,37.39564234
2691072,2927,1314,919,0.00011554880000000001,0.10295975208282471,-4.34771129488945,-0.005720735294744372,5252,0.0049238415,-0.005906280130147934,0.15,0.9842785596847534,0.070556640625,859.36,37.43356749
2693120,2930,1315,919,0.0001154464,0.11375720310024917,-4.398762091994286,-0.008405486209085211,5256,0.005623617,-0.01801474019885063,0.15,0.9779592752456665,0.0863037109375,856.85,37.382193220000005
2695168,2932,1316,918,0.000115344,0.08467967063188553,-4.344525292515755,-0.008618196123279631,5260,0.006879436,-0.017771027982234955,0.15,0.9803369045257568,0.0909423828125,856.07,37.26624401
2697216,2935,1317,918,0.0001152416,0.07732279144693166,-4.35654129087925,-0.008678198501002043,5264,0.008083912,-0.0145469531416893,0.15,0.9873084425926208,0.1038818359375,858.19,37.22952964
2699264,2938,1318,918,0.0001151392,0.10941880429163575,-4.399224638938904,-0.007187349925516173,5268,0.004220414,0.006005026400089264,0.15,0.9760085344314575,0.0789794921875,858.28,37.26244627
2701312,2940,1319,918,0.0001150368,0.10025209723971784,-4.4162397384643555,-0.009110967454034835,5272,0.0063031353,-0.019318509846925735,0.15,0.9838786721229553,0.0885009765625,853.92,37.21198355
2703360,2943,1320,918,0.0001149344,0.09443563292734325,-4.260363280773163,-0.00745101751817856,5276,0.0055373195,-0.032639991492033005,0.15,0.9853075742721558,0.07421875,853.38,37.320172490000004
2705408,2945,1321,918,0.00011483199999999999,0.10489927954040468,-4.367791026830673,-0.007533528056228533,5280,0.0047845766,-0.012753702700138092,0.15,0.9821456670761108,0.0625,856.33,37.46289589
2707456,2948,1322,918,0.0001147296,0.09696165355853736,-4.3141821175813675,-0.011345028033247218,5284,0.0078422595,-0.018255311995744705,0.15,0.9820307493209839,0.1190185546875,852.77,37.41037101
2709504,2951,1323,918,0.00011462720000000001,0.13798908120952547,-4.360929235816002,-0.009338988325907849,5288,0.007979877,8.787959814071655e-05,0.15,0.9699791073799133,0.099853515625,848.16,37.29086950000001
2711552,2953,1324,917,0.00011452480000000002,0.10240185423754156,-4.371373742818832,-0.00819766751374118,5292,0.006418231,-0.011677861213684082,0.15,0.9842081665992737,0.0855712890625,845.82,37.19201918
2713600,2956,1325,917,0.00011442240000000001,0.10187103506177664,-4.258715271949768,-0.008261023147497326,5296,0.0061170463,-0.008639130741357803,0.15,0.9841760396957397,0.10009765625,842.79,37.13494537
2715648,2959,1326,917,0.00011432,0.0940355776110664,-4.294782683253288,-0.008889549935702235,5300,0.005887532,-0.015133660286664963,0.15,0.9822880625724792,0.0850830078125,839.47,37.02529715000001
2717696,2961,1327,917,0.00011421760000000001,0.0909731867723167,-4.314617112278938,-0.008105466433335096,5304,0.004471641,-0.02063658833503723,0.15,0.9826014637947083,0.0540771484375,841.85,37.18182697
2719744,2964,1328,917,0.0001141152,0.09959162352606654,-4.327281072735786,-0.00849308999022469,5308,0.0045398264,-0.010371219366788864,0.15,0.9816149473190308,0.0704345703125,841.33,37.22712492
2721792,2966,1329,917,0.0001140128,0.11133780144155025,-4.192523971199989,-0.009487588162301108,5312,0.005625503,-0.010834220796823502,0.15,0.9834809303283691,0.080322265625,840.94,37.342822670000004
2723840,2969,1330,917,0.0001139104,0.11565442103892565,-4.324285238981247,-0.00860125629696995,5316,0.0063202884,-0.008048061281442642,0.15,0.9791088104248047,0.1002197265625,838.07,37.34705127
2725888,2971,1331,917,0.00011380799999999999,0.117581537226215,-4.2743169516325,-0.009874468407360837,5320,0.0070921234,-0.008790619671344757,0.15,0.9782794713973999,0.10693359375,839.02,37.27716234
2727936,2974,1332,917,0.0001137056,0.13818968646228313,-4.227451488375664,-0.007971151266247034,5324,0.00489399,-0.00452703982591629,0.15,0.9699243307113647,0.0855712890625,839.02,37.27716234
2729984,2976,1333,917,0.00011360319999999999,0.09433325193822384,-4.388151586055756,-0.009189173084450886,5328,0.0059328196,-0.018578194081783295,0.15,0.974590003490448,0.0894775390625,834.69,37.05451687
2732032,2979,1334,917,0.00011350080000000001,0.11675251042470336,-4.230276465415955,-0.008907219365937635,5332,0.0057630558,-0.00681091845035553,0.15,0.9825973510742188,0.0716552734375,834.86,36.926730600000006
2734080,2981,1335,916,0.00011339840000000002,0.1255291267298162,-4.204534292221069,-0.009529193950584158,5336,0.004870044,1.5191733837127686e-05,0.15,0.9810799360275269,0.0875244140625,834.13,36.970951750000005
2736128,2984,1336,916,0.00011329600000000001,0.10176049708388746,-4.281486421823502,-0.009155387946520932,5340,0.004895606,-0.008226942270994186,0.15,0.9824140667915344,0.072021484375,832.33,36.96362494
2738176,2987,1337,916,0.00011319360000000001,0.08957502921111882,-4.255607560276985,-0.007784393252222799,5344,0.004225715,-0.013214796781539917,0.15,0.9881708025932312,0.0645751953125,832.33,36.96362494
2740224,2989,1338,916,0.0001130912,0.09682302200235426,-4.1949847638607025,-0.008161549776559696,5348,0.005634201,-0.02498970925807953,0.15,0.9815263152122498,0.068359375,826.37,36.830019549999996
2742272,2992,1339,916,0.0001129888,0.0897556038107723,-4.333795323967934,-0.007926054240670055,5352,0.0058489116,-0.01601133495569229,0.15,0.9747854471206665,0.0784912109375,823.86,36.82444397
2744320,2994,1340,916,0.0001128864,0.08973958296701312,-4.319163456559181,-0.008720850892132148,5356,0.0045962315,-0.008773662149906158,0.15,0.9777662754058838,0.084228515625,819.51,36.819090779999996
2746368,2997,1341,916,0.000112784,0.07703108130954206,-4.326659336686134,-0.0071134625759441406,5360,0.005087894,-0.022220270708203316,0.15,0.9894158840179443,0.0465087890625,816.21,36.76728485999999
2748416,2999,1342,916,0.00011268159999999999,0.0990540583152324,-4.194077789783478,-0.009284351341193542,5364,0.0072763124,-0.012537773698568344,0.15,0.9851940274238586,0.09375,813.28,36.65986425
2750464,3002,1343,916,0.0001125792,0.10663863248191774,-4.214716926217079,-0.009108233760343865,5368,0.005753481,-0.009371563792228699,0.15,0.9852820634841919,0.0826416015625,813.91,36.78000979
2752512,3005,1344,915,0.00011247679999999999,0.10050704842433333,-4.218357518315315,-0.006723624799633399,5372,0.00633223,-0.022185489535331726,0.15,0.9838330745697021,0.126708984375,813.91,36.78000979
2754560,3007,1345,915,0.00011237440000000002,0.09891682397574186,-4.398452714085579,-0.01061992408358492,5376,0.0057346523,-0.022988542914390564,0.15,0.9652783274650574,0.0875244140625,808.69,36.75815394000001
2756608,3010,1346,915,0.00011227200000000001,0.09395125391893089,-4.320078834891319,-0.008351137657882646,5380,0.005286762,-0.019649453461170197,0.15,0.9779537320137024,0.0787353515625,806.15,36.71600396
2758656,3013,1347,915,0.0001121696,0.09420307260006666,-4.22317561507225,-0.008640593965537846,5384,0.0054213167,-0.008380889892578125,0.15,0.9847829937934875,0.07080078125,804.07,36.71762104
2760704,3015,1348,915,0.00011206720000000001,0.09833273640833795,-4.351524204015732,-0.009915271191857755,5388,0.0048887637,-0.02853323519229889,0.15,0.9829329252243042,0.0638427734375,805.28,36.63460482000001
2762752,3018,1349,915,0.0001119648,0.09911774680949748,-4.287314251065254,-0.008268556513939984,5392,0.004374807,-0.008123770356178284,0.15,0.9875727891921997,0.06201171875,805.71,36.550835629999995
2764800,3021,1350,915,0.00011186240000000001,0.10189487040042877,-4.255624309182167,-0.010021191905252635,5396,0.005645315,-0.012879807502031326,0.15,0.9831427335739136,0.0623779296875,801.05,36.38213966
2766848,3023,1351,915,0.00011176,0.08844397123903036,-4.276412695646286,-0.00836228727712296,5400,0.0052852724,-0.012560177594423294,0.15,0.9815292358398438,0.0748291015625,797.77,36.21660596
2768896,3026,1352,914,0.00011165759999999999,0.10616165632382035,-4.33465738594532,-0.00702542279032059,5404,0.0043169754,-0.005162861198186874,0.15,0.9775277972221375,0.0709228515625,797.86,36.21466487
2770944,3028,1353,914,0.0001115552,0.11268476746045053,-4.2400884330272675,-0.007625962083693594,5408,0.004571126,-0.0024268776178359985,0.15,0.9794310331344604,0.0650634765625,791.02,35.93309775
2772992,3031,1354,914,0.00011145279999999999,0.11868014163337648,-4.266346961259842,-0.006909683521371335,5412,0.004511445,-0.0175476111471653,0.15,0.9819207787513733,0.06591796875,790.87,35.879051710000006
2775040,3034,1355,914,0.0001113504,0.08181084750685841,-4.367419674992561,-0.007759767584502697,5416,0.0040177745,-0.022901233285665512,0.15,0.9883671402931213,0.0491943359375,785.84,35.79307922
