time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/n_updates,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
8939520,4365,9439,947,-3.366602636873722,0.00391763,-0.010231749998638406,2.656320000000001e-05,0.2786046820692718,0.044189453125,0.9443497061729431,0.15,17456,0.1712261438369751,86.06,1027.29
8941568,4366,9441,947,-3.4568596482276917,0.0038488447,-0.015334801297285594,2.651200000000001e-05,0.053908626083284616,0.043212890625,0.9907754063606262,0.15,17460,-0.048720747232437134,86.17,1028.45
8943616,4367,9443,947,-3.6311503052711487,0.005329394,-0.009355114321806468,2.6460800000000006e-05,0.11383723141625524,0.04296875,0.975281298160553,0.15,17464,0.020596027374267578,86.01,1026.9
8945664,4368,9445,947,-3.4737182408571243,0.0038598818,-0.010954886703984812,2.6409600000000005e-05,0.13824464799836278,0.0355224609375,0.977782130241394,0.15,17468,0.00938134640455246,85.85,1025.02
8947712,4369,9448,947,-3.690037727355957,0.00425564,-0.012557013775222003,2.6358400000000005e-05,0.11785965436138213,0.041259765625,0.9865006804466248,0.15,17472,-0.0061657726764678955,85.97,1025.54
8949760,4370,9450,947,-3.42387917637825,0.00518637,-0.011616794974543154,2.6307200000000005e-05,0.2071182015351951,0.0526123046875,0.9776573777198792,0.15,17476,0.03127206116914749,85.82,1024.1
8951808,4371,9452,947,-3.339150607585907,0.0033838528,-0.009330199682153761,2.6256e-05,0.20703920163214207,0.0443115234375,0.9612907767295837,0.15,17480,0.009509552270174026,85.68,1022.88
8953856,4372,9454,947,-3.370843768119812,0.003141306,-0.011018227000022307,2.62048e-05,0.2080029803328216,0.0306396484375,0.9482306241989136,0.15,17484,0.03304514288902283,85.61,1022.02
8955904,4373,9456,947,-3.374188132584095,0.00401715,-0.013800083921523765,2.61536e-05,0.13309827889315784,0.0361328125,0.9715955853462219,0.15,17488,0.024043232202529907,85.61,1021.13
8957952,4374,9459,947,-3.6062908843159676,0.0043154294,-0.011171951540745795,2.61024e-05,0.1726379138417542,0.0361328125,0.971264123916626,0.15,17492,0.006386935710906982,85.54,1020.39
8960000,4375,9461,947,-3.513052523136139,0.003956307,-0.013942164048785344,2.6051199999999995e-05,0.09028593951370567,0.0396728515625,0.9790035486221313,0.15,17496,-0.028618518263101578,85.51,1019.59
8962048,4376,9463,947,-3.606139585375786,0.0042920364,-0.014434768701903522,2.5999999999999995e-05,0.05360187019687146,0.0384521484375,0.9915727972984314,0.15,17500,-0.04595489799976349,85.36,1018.42
8964096,4377,9465,947,-3.6456838250160217,0.0060869884,-0.012506502083851956,2.5948799999999995e-05,0.0986632575513795,0.0648193359375,0.989290714263916,0.15,17504,-0.00991373136639595,85.13,1015.64
8966144,4378,9467,947,-3.4345799908041954,0.004163645,-0.012909313198179007,2.5897599999999994e-05,0.12207426712848246,0.0443115234375,0.986062228679657,0.15,17508,-0.012650925666093826,85.13,1015.64
8968192,4379,9469,947,-3.2882731333374977,0.0033685365,-0.009478284729993902,2.5846399999999994e-05,0.190134217729792,0.0361328125,0.949119508266449,0.15,17512,0.027127720415592194,85.14,1015.4
8970240,4380,9472,947,-3.207369491457939,0.004238825,-0.013236479615443386,2.579519999999999e-05,0.1492822328582406,0.0419921875,0.9714333415031433,0.15,17516,0.008072085678577423,85.05,1014.8
8972288,4381,9474,947,-3.5177183896303177,0.003306029,-0.011529011622769758,2.574399999999999e-05,0.12123084533959627,0.030029296875,0.9691804647445679,0.15,17520,0.0035339146852493286,85.04,1015.14
8974336,4382,9476,947,-3.7148032933473587,0.0038488384,-0.013638938893564045,2.569279999999999e-05,0.12935088016092777,0.0377197265625,0.9758819341659546,0.15,17524,-0.005129963159561157,85.04,1015.14
8976384,4383,9478,947,-3.658663012087345,0.0040031644,-0.014464547159150243,2.564159999999999e-05,0.11626195022836328,0.0367431640625,0.9770139455795288,0.15,17528,-0.020159799605607986,84.7,1011.93
8978432,4384,9480,947,-3.541359767317772,0.00512392,-0.013378115996601991,2.5590400000000015e-05,0.16983836714643985,0.0458984375,0.97833651304245,0.15,17532,-0.010002445429563522,84.31,1007.72
8980480,4385,9482,947,-3.4671191722154617,0.004804166,-0.01473491414799355,2.553920000000001e-05,0.10801984276622534,0.047119140625,0.9882449507713318,0.15,17536,-0.02591908723115921,84.23,1006.98
8982528,4386,9485,947,-3.167802542448044,0.004149094,-0.01446886733174324,2.548800000000001e-05,0.13811685633845627,0.046630859375,0.9702397584915161,0.15,17540,0.016556665301322937,84.28,1007.38
8984576,4387,9487,947,-3.2201471403241158,0.0050175935,-0.012906869073049165,2.543680000000001e-05,0.20229407073929906,0.0518798828125,0.9634886384010315,0.15,17544,0.036034923046827316,84.18,1006.1
8986624,4388,9489,947,-3.4295774698257446,0.0044065807,-0.008810520768747665,2.538560000000001e-05,0.15260426024906337,0.0482177734375,0.966754674911499,0.15,17548,-3.824383020401001e-05,84.18,1006.1
8988672,4389,9491,947,-3.6823814436793327,0.00494315,-0.014039601112017408,2.5334400000000006e-05,0.10901784058660269,0.053466796875,0.9722875952720642,0.15,17552,0.0011858418583869934,84.18,1006.1
8990720,4390,9493,946,-3.6655555963516235,0.004224872,-0.013400305891991593,2.5283200000000006e-05,0.072071582544595,0.0360107421875,0.9844145774841309,0.15,17556,-0.02142198383808136,84.11,1005.96
8992768,4391,9496,946,-3.558428145945072,0.003987654,-0.01465559822099749,2.5232000000000005e-05,0.09873644053004682,0.03662109375,0.9864550232887268,0.15,17560,-0.03352731838822365,83.71,1001.06
8994816,4392,9498,946,-3.65169645100832,0.004320431,-0.016428194066975266,2.5180800000000005e-05,0.04156263032928109,0.046142578125,0.9950507879257202,0.15,17564,-0.05546793341636658,83.69,1000.54
8996864,4393,9500,946,-3.3433702141046524,0.0038558198,-0.012281395320314914,2.51296e-05,0.0723991496488452,0.0384521484375,0.9929140210151672,0.15,17568,-0.036179859191179276,83.6,1000.03
8998912,4394,9502,946,-3.178360305726528,0.0038679438,-0.011342424462782219,2.50784e-05,0.19147807476110756,0.039306640625,0.963137149810791,0.15,17572,0.022029560059309006,83.62,999.94
9000960,4395,9504,946,-3.3124391734600067,0.0061567714,-0.007495854850276373,2.50272e-05,0.3049044606741518,0.05224609375,0.9412718415260315,0.15,17576,0.1119966208934784,83.15,995.22
9003008,4396,9506,946,-3.471156731247902,0.0050725373,-0.014929558412404731,2.4976e-05,0.09413341269828379,0.050537109375,0.9846935272216797,0.15,17580,-0.028076451271772385,83.2,995.53
9005056,4397,9509,946,-3.697173833847046,0.0050909147,-0.014569421124178916,2.49248e-05,0.05481539748143405,0.06005859375,0.9857565760612488,0.15,17584,-0.036708634346723557,83.2,995.0
9007104,4398,9511,947,-3.636633701622486,0.005613015,-0.01398270636855159,2.4873599999999995e-05,0.16346758673898876,0.05810546875,0.9587751626968384,0.15,17588,0.0136900395154953,83.16,994.9
9009152,4399,9513,947,-3.7975342124700546,0.00378268,-0.0071085174567997456,2.4822399999999995e-05,0.2682827836833894,0.0299072265625,0.9409800171852112,0.15,17592,0.07620932161808014,83.53,998.38
9011200,4400,9515,947,-3.4982322826981544,0.0060920706,-0.011477915075374767,2.4771199999999994e-05,0.14077089168131351,0.052734375,0.9799902439117432,0.15,17596,-0.017343580722808838,83.42,998.34
9013248,4401,9517,947,-3.3447942212224007,0.004336996,-0.014455549040576443,2.4719999999999994e-05,0.04768312512896955,0.05224609375,0.9951561093330383,0.15,17600,-0.037076711654663086,83.35,997.48
9015296,4402,9519,947,-3.2111678197979927,0.0041799755,-0.0140398554794956,2.466879999999999e-05,0.05030257615726441,0.039306640625,0.9884942770004272,0.15,17604,-0.043833814561367035,83.35,997.1
9017344,4403,9521,947,-3.1687843948602676,0.004858592,-0.015305688051739708,2.461759999999999e-05,0.06637188955210149,0.049560546875,0.9905267953872681,0.15,17608,-0.027442794293165207,83.51,998.59
9019392,4404,9524,947,-3.3884613290429115,0.004150821,-0.012747262982884422,2.456639999999999e-05,0.06517355749383569,0.0406494140625,0.9876041412353516,0.15,17612,-0.03658067062497139,83.51,998.59
9021440,4405,9526,947,-3.650228403508663,0.003952248,-0.011475843406515196,2.451519999999999e-05,0.08795358904171735,0.035400390625,0.9712729454040527,0.15,17616,-0.0072150155901908875,83.51,998.59
9023488,4406,9528,946,-3.6196913719177246,0.0034201392,-0.011713218555087224,2.4464000000000015e-05,0.12705991277471185,0.0291748046875,0.9624093770980835,0.15,17620,0.0059353262186050415,83.28,996.09
9025536,4407,9530,946,-3.8522929549217224,0.005405697,-0.012513794092228636,2.441280000000001e-05,0.27365376660600305,0.060791015625,0.9566540122032166,0.15,17624,-0.0020500458776950836,83.53,998.9
9027584,4408,9532,946,-3.659128352999687,0.005463711,-0.014659680251497775,2.436160000000001e-05,0.054913462372496724,0.05859375,0.9930998682975769,0.15,17628,-0.03776422142982483,83.82,1001.85
9029632,4409,9535,946,-3.388151243329048,0.0048457067,-0.015561550651909783,2.431040000000001e-05,0.04352143540745601,0.0533447265625,0.995482325553894,0.15,17632,-0.04378039389848709,83.73,1001.25
9031680,4410,9537,946,-3.200316973030567,0.006747825,-0.009342720026324969,2.425920000000001e-05,0.24572843220084906,0.076171875,0.9415761828422546,0.15,17636,0.05676819384098053,83.74,1001.19
9033728,4411,9539,946,-3.121257521212101,0.0034777424,-0.012414717173669487,2.420800000000001e-05,0.10856484435498714,0.0411376953125,0.982404887676239,0.15,17640,-0.013215944170951843,84.02,1003.91
9035776,4412,9541,946,-3.506835289299488,0.004312821,-0.013157399895135313,2.4156800000000006e-05,0.10101223923265934,0.040771484375,0.9789398312568665,0.15,17644,-0.01904822140932083,84.02,1003.9
9037824,4413,9543,946,-3.68379133194685,0.0039579617,-0.013714090833673254,2.4105600000000005e-05,0.052348766243085265,0.041015625,0.9859650135040283,0.15,17648,-0.042456772178411484,84.02,1003.9
9039872,4414,9545,946,-3.6995639875531197,0.0042348076,-0.014177383214700967,2.4054400000000005e-05,0.07748047146014869,0.037109375,0.9838936924934387,0.15,17652,-0.015685025602579117,83.77,1002.05
9041920,4415,9548,946,-3.7742423340678215,0.0031649237,-0.012839475646615028,2.4003200000000004e-05,0.07467912684660405,0.022216796875,0.9901782274246216,0.15,17656,-0.030214961618185043,83.69,1001.33
9043968,4416,9550,946,-3.624126747250557,0.0036824187,-0.013742186827585101,2.3952e-05,0.039651465020142496,0.0421142578125,0.9954193234443665,0.15,17660,-0.0477432906627655,84.06,1004.52
9046016,4417,9552,946,-3.4442333057522774,0.0046216445,-0.009639449956011958,2.39008e-05,0.11564261466264725,0.0445556640625,0.9884412288665771,0.15,17664,0.00895640254020691,84.18,1005.91
9048064,4418,9554,946,-3.2440494745969772,0.004876812,-0.008661900676088408,2.38496e-05,0.23691170616075397,0.0560302734375,0.9520806074142456,0.15,17668,0.0435408316552639,84.18,1005.91
9050112,4419,9556,946,-3.0659635215997696,0.0046309186,-0.01325489291048143,2.37984e-05,0.10332848003599793,0.0439453125,0.9801682829856873,0.15,17672,-0.01836942508816719,83.84,1001.9
9052160,4420,9559,946,-3.3413847759366035,0.005213983,-0.009602583275409415,2.3747199999999995e-05,0.1821699182037264,0.0531005859375,0.9662662744522095,0.15,17676,0.03318943455815315,84.03,1003.75
9054208,4421,9561,946,-3.6844968795776367,0.004446364,-0.013905241517932154,2.3695999999999995e-05,0.06348870694637299,0.051025390625,0.9861848950386047,0.15,17680,-0.03261561691761017,83.93,1002.34
9056256,4422,9563,946,-3.738685868680477,0.0043905363,-0.011401232070056722,2.3644799999999994e-05,0.18535047816112638,0.057861328125,0.9662226438522339,0.15,17684,0.018279671669006348,83.97,1002.82
9058304,4423,9565,946,-3.5578633919358253,0.0039049825,-0.01441038514894899,2.3593599999999994e-05,0.13118454441428185,0.03515625,0.9724245071411133,0.15,17688,0.009257569909095764,84.0,1003.32
9060352,4424,9567,946,-3.6847579181194305,0.0037796088,-0.013640755481901579,2.354239999999999e-05,0.11907206883188337,0.0341796875,0.9788597226142883,0.15,17692,-0.014437362551689148,84.41,1006.83
9062400,4425,9569,946,-3.532436914741993,0.004187053,-0.013208109041443095,2.349119999999999e-05,0.07419707346707582,0.0511474609375,0.9928985238075256,0.15,17696,-0.029225829988718033,84.63,1009.64
9064448,4426,9572,946,-3.4195999801158905,0.004790197,-0.015613033494446427,2.343999999999999e-05,0.05745287972968072,0.046630859375,0.9912806749343872,0.15,17700,-0.04166029393672943,84.63,1009.64
9066496,4427,9574,946,-3.2183305248618126,0.004146432,-0.011864013300510123,2.338879999999999e-05,0.2264551385305822,0.0411376953125,0.9655558466911316,0.15,17704,0.07253341376781464,84.61,1009.34
9068544,4428,9576,946,-3.359993599355221,0.0043352563,-0.009315052433521487,2.3337599999999988e-05,0.32771250419318676,0.045654296875,0.9511871933937073,0.15,17708,0.09543176740407944,84.61,1009.34
9070592,4429,9578,946,-3.4507966116070747,0.0047738985,-0.010069681360619143,2.3286400000000015e-05,0.30186409736052155,0.0477294921875,0.9189690947532654,0.15,17712,0.1372487097978592,84.14,1004.61
9072640,4430,9580,946,-3.4493433758616447,0.0052187745,-0.010751477646408603,2.323520000000001e-05,0.2369903966318816,0.0513916015625,0.9582537412643433,0.15,17716,0.09165363758802414,83.92,1002.02
9074688,4431,9582,946,-3.557515174150467,0.005138794,-0.015444024204043671,2.318400000000001e-05,0.09353731223382056,0.055908203125,0.9859455823898315,0.15,17720,-0.01596042513847351,84.04,1002.97
9076736,4432,9585,946,-3.611369088292122,0.004355044,-0.011130027327453718,2.313280000000001e-05,0.13808104186318815,0.0377197265625,0.9797207713127136,0.15,17724,0.040147703140974045,84.25,1004.71
9078784,4433,9587,946,-3.4267737194895744,0.003944879,-0.013806904898956418,2.308160000000001e-05,0.07055107085034251,0.03759765625,0.991461992263794,0.15,17728,-0.03379116579890251,84.39,1005.81
9080832,4434,9589,946,-3.2967276498675346,0.00438048,-0.01074057919322513,2.3030400000000006e-05,0.14625887339934707,0.04541015625,0.9744966626167297,0.15,17732,-0.009542841464281082,84.34,1005.72
9082880,4435,9591,946,-3.291936159133911,0.0057262643,-0.008130256494041532,2.2979200000000005e-05,0.2959102620370686,0.0621337890625,0.951431155204773,0.15,17736,0.07757869362831116,84.34,1005.72
9084928,4436,9593,946,-3.4453526064753532,0.0049307314,-0.010912825760897249,2.2928000000000005e-05,0.18491208087652922,0.0550537109375,0.9664835333824158,0.15,17740,0.061275843530893326,84.42,1006.22
9086976,4437,9595,946,-3.509659044444561,0.0035699315,-0.011586652137339115,2.2876800000000004e-05,0.14636294730007648,0.0279541015625,0.9697924256324768,0.15,17744,0.03185169771313667,83.97,1001.41
9089024,4438,9598,946,-3.6248795688152313,0.0049723936,-0.008808915998088196,2.28256e-05,0.3925365344621241,0.043701171875,0.9431958794593811,0.15,17748,0.19286522269248962,83.79,998.6
9091072,4439,9600,946,-3.5678623989224434,0.0066320524,-0.01237472056527622,2.27744e-05,0.14291871944442391,0.061279296875,0.9772891998291016,0.15,17752,0.00183868408203125,83.97,1000.61
9093120,4440,9602,946,-3.424588792026043,0.0044633574,-0.011605260981013998,2.27232e-05,0.09662807639688253,0.0418701171875,0.9864950776100159,0.15,17756,0.0014315545558929443,84.07,1001.55
9095168,4441,9604,946,-3.4823776856064796,0.0030223238,-0.01119606290012598,2.2672e-05,0.18947257241234183,0.041748046875,0.9736874103546143,0.15,17760,0.058991044759750366,83.96,999.87
9097216,4442,9606,946,-3.3007629066705704,0.0034086104,-0.012182359641883522,2.2620799999999995e-05,0.09992309613153338,0.03076171875,0.9822143316268921,0.15,17764,-0.010198600590229034,83.92,999.84
9099264,4443,9608,946,-3.411043755710125,0.004087854,-0.012242827098816633,2.2569599999999995e-05,0.23436452634632587,0.043212890625,0.9532007575035095,0.15,17768,0.05405339598655701,83.92,999.84
9101312,4444,9610,946,-3.4682672768831253,0.00587197,-0.008781405776971951,2.2518399999999994e-05,0.12488555652089417,0.0631103515625,0.9646806716918945,0.15,17772,-0.004416726529598236,84.16,1001.66
9103360,4445,9613,946,-3.612789198756218,0.0038268436,-0.007323497629840858,2.2467199999999994e-05,0.1775711141526699,0.03173828125,0.969164252281189,0.15,17776,0.04116307571530342,83.81,998.24
9105408,4446,9615,946,-3.732042856514454,0.004453475,-0.013682347722351551,2.2415999999999993e-05,0.06549904705025256,0.0416259765625,0.9927940368652344,0.15,17780,-0.03228055685758591,83.9,998.89
9107456,4447,9617,946,-3.4169489294290543,0.0038723159,-0.011780049855588004,2.236479999999999e-05,0.1459019270259887,0.035400390625,0.9726366996765137,0.15,17784,0.009669814258813858,83.72,997.58
9109504,4448,9619,946,-3.2736384198069572,0.00360706,-0.013276748009957373,2.231359999999999e-05,0.11419329536147416,0.0384521484375,0.9814789295196533,0.15,17788,-0.012234669178724289,83.83,997.78
9111552,4449,9621,946,-3.2739132046699524,0.0042819474,-0.009756887462572195,2.226239999999999e-05,0.08934044872876257,0.0400390625,0.9821856617927551,0.15,17792,-0.031079934909939766,83.9,998.5
9113600,4450,9623,946,-3.6198098435997963,0.0041094907,-0.0136743989714887,2.2211199999999988e-05,0.09259783383458853,0.037353515625,0.9831820130348206,0.15,17796,-0.023333143442869186,83.95,998.78
9115648,4451,9626,946,-3.6755797937512398,0.0037208102,-0.013110322819557041,2.2160000000000015e-05,0.13326219841837883,0.0296630859375,0.9754999279975891,0.15,17800,0.013100504875183105,83.76,997.08
9117696,4452,9628,946,-3.5844590291380882,0.004165654,-0.014513410700601526,2.210880000000001e-05,0.08688123733736575,0.039794921875,0.9826868176460266,0.15,17804,-0.022165946662425995,83.88,999.22
9119744,4453,9630,946,-3.6353332176804543,0.004142522,-0.015427555306814611,2.205760000000001e-05,0.05008412303868681,0.0360107421875,0.992499053478241,0.15,17808,-0.04115181788802147,84.14,1001.77
9121792,4454,9632,946,-3.684880129992962,0.0042809756,-0.014800352582824416,2.200640000000001e-05,0.04173172265291214,0.0362548828125,0.9946252703666687,0.15,17812,-0.04817533120512962,84.31,1002.9
9123840,4455,9634,946,-3.628112740814686,0.0037233527,-0.012839478818932548,2.195520000000001e-05,0.04775533766951412,0.041748046875,0.9942148923873901,0.15,17816,-0.04051488637924194,84.59,1005.4
9125888,4456,9637,946,-3.3051196336746216,0.00327705,-0.012369060612400062,2.1904000000000006e-05,0.05700882861856371,0.0281982421875,0.9918183088302612,0.15,17820,-0.03486023098230362,84.6,1005.56
9127936,4457,9639,946,-3.3640677630901337,0.004838649,-0.013990997045766562,2.1852800000000005e-05,0.06749170424882323,0.0465087890625,0.9912335872650146,0.15,17824,-0.0284966379404068,84.56,1005.44
9129984,4458,9641,946,-3.452383778989315,0.0042431215,-0.013614683077321388,2.1801600000000005e-05,0.046975842327810824,0.0408935546875,0.9911080598831177,0.15,17828,-0.03755837678909302,84.62,1006.5
9132032,4459,9643,946,-3.5442431792616844,0.004474274,-0.0135472994443262,2.1750400000000004e-05,0.05393655365332961,0.03662109375,0.9922317862510681,0.15,17832,-0.029933912679553032,84.62,1006.5
9134080,4460,9645,946,-3.587099015712738,0.0048200823,-0.01588055829051882,2.1699200000000004e-05,0.03611680696485564,0.04833984375,0.9914246201515198,0.15,17836,-0.05218585580587387,84.71,1007.21
9136128,4461,9648,946,-3.6427185088396072,0.0043496937,-0.013376321352552623,2.1648e-05,0.0365547850378789,0.0447998046875,0.99470454454422,0.15,17840,-0.0491604208946228,84.67,1007.35
9138176,4462,9650,946,-3.648265339434147,0.0035446351,-0.011725026008207351,2.15968e-05,0.12098348094150424,0.0311279296875,0.9834883213043213,0.15,17844,-0.035952407866716385,84.9,1009.49
9140224,4463,9652,946,-3.5493657514452934,0.0052666534,-0.015152596839470789,2.15456e-05,0.04196270799729973,0.04833984375,0.9949939250946045,0.15,17848,-0.05417650565505028,84.91,1009.48
9142272,4464,9654,946,-3.319875903427601,0.003189281,-0.013128866761690006,2.14944e-05,0.050293620908632874,0.025390625,0.992261528968811,0.15,17852,-0.03874339163303375,85.05,1010.64
9144320,4465,9656,946,-3.301419109106064,0.0032652584,-0.01029093078977894,2.1443199999999995e-05,0.05887897533830255,0.0391845703125,0.9927073121070862,0.15,17856,-0.028160154819488525,85.05,1010.64
9146368,4466,9658,946,-3.469023823738098,0.00424066,-0.01371585251763463,2.1391999999999994e-05,0.05268557264935225,0.0430908203125,0.9883201718330383,0.15,17860,-0.04104066640138626,85.18,1012.26
9148416,4467,9661,946,-3.541028268635273,0.0036027504,-0.012883713527116925,2.1340799999999994e-05,0.0462682080687955,0.0421142578125,0.9936471581459045,0.15,17864,-0.04134690389037132,85.17,1012.5
9150464,4468,9663,946,-3.657614715397358,0.0034919672,-0.010515937930904329,2.1289599999999993e-05,0.09546870749909431,0.028564453125,0.9782057404518127,0.15,17868,-0.033709846436977386,85.15,1012.47
9152512,4469,9665,946,-3.5726864859461784,0.0036196671,-0.012703373475233093,2.123839999999999e-05,0.05251481989398599,0.02685546875,0.9919809103012085,0.15,17872,-0.03932350501418114,85.16,1012.56
9154560,4470,9667,946,-3.597598008811474,0.0033156918,-0.013299620361067355,2.118719999999999e-05,0.0430098925717175,0.0303955078125,0.9929134249687195,0.15,17876,-0.035442501306533813,85.68,1018.61
9156608,4471,9669,946,-3.6192174702882767,0.004132203,-0.014464967011008412,2.113599999999999e-05,0.0401992280385457,0.0430908203125,0.9956604838371277,0.15,17880,-0.047343909740448,85.73,1019.56
9158656,4472,9672,946,-3.541514463722706,0.0042819837,-0.010323223556042649,2.1084799999999988e-05,0.25645366590470076,0.042236328125,0.9702508449554443,0.15,17884,0.09508419036865234,85.74,1019.6
9160704,4473,9674,946,-3.3699473068118095,0.004512427,-0.011332364127156325,2.1033600000000015e-05,0.24815431330353022,0.0396728515625,0.9629021286964417,0.15,17888,0.05393866077065468,85.71,1019.95
9162752,4474,9676,946,-3.2685809209942818,0.0034409466,-0.00802438025129959,2.098240000000001e-05,0.3515682928264141,0.03466796875,0.940264105796814,0.15,17892,0.14202746748924255,85.29,1016.1
9164800,4475,9678,946,-3.6029773503541946,0.002851648,-0.010743392907897942,2.093120000000001e-05,0.0652334667975083,0.0218505859375,0.9887946248054504,0.15,17896,-0.02706228941679001,85.38,1017.07
9166848,4476,9680,946,-3.616469085216522,0.0025441577,-0.006263349707296584,2.088000000000001e-05,0.16518522915430367,0.0216064453125,0.9692828059196472,0.15,17900,0.034002408385276794,85.38,1017.07
9168896,4477,9682,946,-3.559473916888237,0.004248985,-0.009105860750423744,2.082880000000001e-05,0.21295619779266417,0.042724609375,0.9412916302680969,0.15,17904,0.021486323326826096,85.14,1013.73
9170944,4478,9685,946,-3.732559658586979,0.0027926024,-0.013075630908133462,2.077760000000001e-05,0.07992948254104704,0.025146484375,0.9882290959358215,0.15,17908,-0.02659369632601738,85.64,1018.57
9172992,4479,9687,946,-3.5745937451720238,0.0035408528,-0.01344964565942064,2.0726400000000005e-05,0.054584668250754476,0.02734375,0.9938201308250427,0.15,17912,-0.03482698276638985,85.9,1021.44
9175040,4480,9689,946,-3.634939879179001,0.0037205708,-0.013792749319691211,2.0675200000000005e-05,0.04572768596699461,0.0404052734375,0.9939776659011841,0.15,17916,-0.04436131566762924,86.06,1023.33
9177088,4481,9691,946,-3.3260597735643387,0.003983629,-0.013667580235050991,2.0624000000000004e-05,0.07128215068951249,0.037841796875,0.9860023856163025,0.15,17920,-0.03155989944934845,86.08,1023.6
9179136,4482,9693,946,-3.370986297726631,0.0039179786,-0.01041034099762328,2.0572800000000004e-05,0.1987456325441599,0.03173828125,0.9691241979598999,0.15,17924,0.033051516860723495,86.2,1024.84
9181184,4483,9696,946,-3.560385651886463,0.004377448,-0.010569041245616972,2.05216e-05,0.1200013030320406,0.0357666015625,0.9776160717010498,0.15,17928,0.03152961656451225,86.23,1025.33
9183232,4484,9698,946,-3.527909018099308,0.0028060745,-0.008920454274630174,2.04704e-05,0.2156622044276446,0.02001953125,0.9584701657295227,0.15,17932,0.020058274269104004,86.09,1024.2
9185280,4485,9700,946,-3.636645346879959,0.0047867424,-0.009687965619377792,2.04192e-05,0.2224207716062665,0.041748046875,0.9650031328201294,0.15,17936,0.019560880959033966,86.29,1026.13
9187328,4486,9702,946,-3.6625796481966972,0.0038921153,-0.013762846414465457,2.0368e-05,0.05876767553854734,0.036376953125,0.9895829558372498,0.15,17940,-0.03440415859222412,86.29,1026.13
9189376,4487,9704,946,-3.4714946299791336,0.004138767,-0.013729463622439653,2.0316799999999995e-05,0.06536596128717065,0.0374755859375,0.9905867576599121,0.15,17944,-0.03832782804965973,86.81,1033.32
9191424,4488,9707,946,-3.709384299814701,0.0033131856,-0.01193612368660979,2.0265599999999994e-05,0.12451036914717406,0.031494140625,0.9897686839103699,0.15,17948,-0.03016737475991249,86.88,1034.4
9193472,4489,9709,946,-3.458999775350094,0.003987955,-0.012544693992822431,2.0214399999999994e-05,0.0545572069240734,0.0311279296875,0.9888973236083984,0.15,17952,-0.02743583172559738,86.88,1034.4
9195520,4490,9711,946,-3.224068656563759,0.0026001292,-0.009651785396272317,2.0163199999999994e-05,0.15288711083121598,0.0244140625,0.9769373536109924,0.15,17956,0.03231538087129593,86.74,1032.57
9197568,4491,9713,946,-3.499655529856682,0.007631494,-0.007812655705492944,2.011199999999999e-05,0.25289091374725103,0.082763671875,0.9644936919212341,0.15,17960,0.06406238675117493,86.74,1032.57
9199616,4492,9715,946,-3.7130259424448013,0.003847628,-0.012363631089101546,2.006079999999999e-05,0.05785531492438167,0.037109375,0.9873853325843811,0.15,17964,-0.03987997770309448,86.94,1035.33
9201664,4493,9717,946,-3.6293305084109306,0.0026361467,-0.010085476664244197,2.000959999999999e-05,0.157428958453238,0.022705078125,0.9720670580863953,0.15,17968,-0.017516475170850754,86.87,1034.69
9203712,4494,9719,946,-3.519382730126381,0.003945338,-0.011254980752710253,1.995839999999999e-05,0.11338779632933438,0.032470703125,0.9803848266601562,0.15,17972,-0.004357744008302689,86.75,1033.55
9205760,4495,9722,946,-3.8166061490774155,0.0048234584,-0.0161785805830732,1.9907200000000015e-05,0.0484052540268749,0.050537109375,0.9916465878486633,0.15,17976,-0.045415375381708145,87.47,1041.52
9207808,4496,9724,946,-3.3775143176317215,0.00375014,-0.013182889699237421,1.9856000000000015e-05,0.05161879328079522,0.0352783203125,0.9956647157669067,0.15,17980,-0.03937172144651413,87.49,1041.5
9209856,4497,9726,946,-3.3782853484153748,0.00343391,-0.013628564920509234,1.980480000000001e-05,0.041220860090106726,0.0369873046875,0.9913837909698486,0.15,17984,-0.040990620851516724,87.3,1039.47
9211904,4498,9728,946,-3.3187368884682655,0.0030807331,-0.011729785532224923,1.975360000000001e-05,0.08590547554194927,0.028564453125,0.9871829152107239,0.15,17988,-0.01914764940738678,87.44,1041.25
9213952,4499,9730,946,-3.285252310335636,0.0029607448,-0.009990199061576277,1.970240000000001e-05,0.17088474379852414,0.0245361328125,0.9791085124015808,0.15,17992,0.020982515066862106,87.44,1041.25
9216000,4500,9733,946,-3.5596570298075676,0.0033952151,-0.012516005590441637,1.965120000000001e-05,0.10744881513528526,0.0296630859375,0.9761081337928772,0.15,17996,0.00610584020614624,87.36,1040.73
9218048,4501,9735,946,-3.5906761661171913,0.0031784945,-0.011604913015617058,1.9600000000000005e-05,0.08972383104264736,0.0235595703125,0.9794275164604187,0.15,18000,-0.026135392487049103,87.51,1042.67
9220096,4502,9737,946,-3.837162747979164,0.0037333132,-0.01199936567718396,1.9548800000000005e-05,0.07699369417969137,0.0384521484375,0.9885386824607849,0.15,18004,-0.031578801572322845,87.54,1042.7
9222144,4503,9739,946,-3.6521817669272423,0.0037445715,-0.009454958562855609,1.9497600000000005e-05,0.14957303763367236,0.0350341796875,0.9708927869796753,0.15,18008,0.05708479881286621,87.69,1043.47
