time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/value_loss,train/clip_fraction,train/entropy_loss,train/approx_kl,train/loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/explained_variance,train/n_updates,train/learning_rate,train/clip_range
5963776,6827,2912,873,0.2246263986453414,0.2115478515625,-3.6532320082187653,0.015155204,-0.013627119362354279,-0.02302435800083913,906.01,65.27,0.9401971697807312,11644,0.00010095680000000002,0.15
5965824,6829,2913,873,0.28407444106414914,0.2135009765625,-3.781789317727089,0.01599326,-0.0028535425662994385,-0.02722453689784743,900.91,65.14,0.9008134603500366,11648,0.00010090560000000001,0.15
5967872,6832,2914,873,0.4627334838733077,0.2086181640625,-3.6264123395085335,0.013676332,0.09749330580234528,-0.022160823544254526,906.88,65.62,0.9185914397239685,11652,0.00010085440000000001,0.15
5969920,6834,2915,873,0.3448558868840337,0.215087890625,-3.6046543195843697,0.012656404,0.05941009521484375,-0.017402130426489748,897.63,64.91,0.9289779663085938,11656,0.00010080320000000002,0.15
5971968,6836,2916,873,0.40774294827133417,0.2122802734375,-3.765131823718548,0.01429194,0.043726421892642975,-0.022267547392402776,893.47,64.56,0.934310257434845,11660,0.00010075200000000001,0.15
5974016,6839,2917,873,0.3764535025693476,0.2061767578125,-3.716233156621456,0.013432582,0.09669868648052216,-0.020659660192904994,898.25,65.03,0.9322913289070129,11664,0.00010070080000000001,0.15
5976064,6841,2918,873,0.36276619881391525,0.25146484375,-3.6035959273576736,0.019859416,0.0478958860039711,-0.017546430230140686,904.87,65.51,0.9218522310256958,11668,0.0001006496,0.15
5978112,6844,2919,873,0.2596018039621413,0.1826171875,-3.4079164788126945,0.012352651,0.018476806581020355,-0.02309778006747365,911.88,66.03,0.9416067600250244,11672,0.0001005984,0.15
5980160,6846,2920,873,0.3020927319303155,0.17724609375,-3.519304819405079,0.011345439,0.06060309708118439,-0.023214619752252474,906.04,65.41,0.9083929657936096,11676,0.00010054720000000001,0.15
5982208,6848,2921,873,0.3141081272624433,0.1888427734375,-3.8311423286795616,0.010853741,0.03206077218055725,-0.022414813458453864,907.91,65.5,0.9194751977920532,11680,0.00010049600000000001,0.15
5984256,6851,2922,873,0.3232568632811308,0.20068359375,-3.592398516833782,0.015314015,0.08470731228590012,-0.023008965290500782,903.23,65.39,0.9041222929954529,11684,0.0001004448,0.15
5986304,6853,2923,873,0.44225167017430067,0.2122802734375,-3.476463630795479,0.012769731,0.07788680493831635,-0.019162905227858573,907.49,66.07,0.9289309978485107,11688,0.0001003936,0.15
5988352,6856,2924,873,0.26614696299657226,0.175048828125,-3.6991510316729546,0.013063939,0.021729275584220886,-0.029858171837986447,900.38,65.47,0.9600136280059814,11692,0.0001003424,0.15
5990400,6858,2925,873,0.28213010309264064,0.2080078125,-3.457356281578541,0.013986746,0.0025557726621627808,-0.028055501403287053,894.56,65.16,0.956976056098938,11696,0.00010029119999999999,0.15
5992448,6860,2926,873,0.3599751000292599,0.22900390625,-3.714749328792095,0.013468963,0.10438763350248337,-0.01099843651172705,904.33,66.07,0.9176540374755859,11700,0.00010024,0.15
5994496,6863,2927,873,0.3601173385977745,0.1708984375,-3.6055972278118134,0.01097385,0.06288228929042816,-0.020405972201842815,905.82,66.18,0.9094403982162476,11704,0.0001001888,0.15
5996544,6865,2928,873,0.31679971469566226,0.159423828125,-3.522583916783333,0.010824605,0.06010463833808899,-0.019537837069947273,901.05,65.61,0.9406415224075317,11708,0.0001001376,0.15
5998592,6868,2929,873,0.26272085309028625,0.1778564453125,-3.611654706299305,0.011671905,0.008288227021694183,-0.02596062800148502,903.1,65.78,0.9569805860519409,11712,0.00010008639999999999,0.15
6000640,6870,2930,873,0.272548686247319,0.1785888671875,-3.626607984304428,0.011623637,0.048524416983127594,-0.02464871437405236,903.1,65.78,0.9510341286659241,11716,0.00010003519999999999,0.15
6002688,6873,2931,873,0.23536897590383887,0.1668701171875,-3.573878064751625,0.012178309,-0.001591615378856659,-0.02788247556600254,900.16,65.67,0.9198849201202393,11720,9.9984e-05,0.15
6004736,6875,2932,873,0.48478991631418467,0.1610107421875,-3.639413543045521,0.010013555,0.10023326426744461,-0.016794654744444415,902.51,65.93,0.9366893768310547,11724,9.993279999999999e-05,0.15
6006784,6877,2933,873,0.29568012058734894,0.18701171875,-3.500987760722637,0.013638128,0.051998525857925415,-0.027326798284775577,898.07,65.36,0.9522165060043335,11728,9.988159999999999e-05,0.15
6008832,6880,2934,873,0.24723230488598347,0.1920166015625,-3.7889384329319,0.013196483,0.0031903833150863647,-0.027879708679392934,910.35,66.46,0.9654409885406494,11732,9.983040000000001e-05,0.15
6010880,6882,2935,873,0.3704702937975526,0.220947265625,-3.7478174343705177,0.01374684,0.04643891751766205,-0.019174800982000306,903.67,65.98,0.9572694301605225,11736,9.977920000000001e-05,0.15
6012928,6885,2936,873,0.273285542614758,0.180419921875,-3.682410627603531,0.014909996,0.06196519732475281,-0.02690668060677126,908.23,66.27,0.9543696641921997,11740,9.972800000000002e-05,0.15
6014976,6887,2937,873,0.3137296875938773,0.197021484375,-3.5311283990740776,0.013592046,0.03406563401222229,-0.021982330639730208,913.2,66.73,0.9349409937858582,11744,9.967680000000001e-05,0.15
6017024,6889,2938,873,0.2593729719519615,0.1988525390625,-3.6937559321522713,0.011653467,0.011745117604732513,-0.029139279038645327,909.97,66.44,0.9476959705352783,11748,9.962560000000001e-05,0.15
6019072,6892,2939,873,0.2850705925375223,0.2158203125,-3.730927623808384,0.013430709,0.033746182918548584,-0.024906731210649014,908.14,66.13,0.9403284192085266,11752,9.95744e-05,0.15
6021120,6894,2940,873,0.35761286690831184,0.209228515625,-3.6808709502220154,0.014705353,0.06187988072633743,-0.023128579719923437,912.66,66.74,0.9486299753189087,11756,9.95232e-05,0.15
6023168,6896,2941,873,0.24357640463858843,0.1748046875,-3.5052054449915886,0.013148282,0.015483438968658447,-0.024822800856782123,908.92,66.55,0.9454084038734436,11760,9.947200000000001e-05,0.15
6025216,6899,2942,873,0.2541227354668081,0.1932373046875,-3.7706228494644165,0.01276207,0.01110278069972992,-0.021620418992824852,917.85,67.48,0.9432822465896606,11764,9.942080000000001e-05,0.15
6027264,6901,2943,873,0.3757589031010866,0.2000732421875,-3.572996251285076,0.014711712,0.03692843019962311,-0.02283640122914221,917.85,67.48,0.9078161120414734,11768,9.93696e-05,0.15
6029312,6904,2944,873,0.29605553438887,0.1842041015625,-3.518170900642872,0.013713574,0.026398800313472748,-0.025025164759426843,912.82,66.86,0.9109065532684326,11772,9.93184e-05,0.15
6031360,6906,2945,873,0.3823833684436977,0.1947021484375,-3.830300495028496,0.014357485,0.0749213844537735,-0.02680497700930573,915.77,67.31,0.9172422885894775,11776,9.92672e-05,0.15
6033408,6909,2946,873,0.4578568944707513,0.1884765625,-3.429889164865017,0.013043679,0.09654766321182251,-0.014150975897791795,915.77,67.31,0.9410593509674072,11780,9.921600000000001e-05,0.15
6035456,6911,2947,873,0.21959692845121026,0.177734375,-3.5539181604981422,0.011840729,-0.01603904366493225,-0.02373663111939095,915.88,67.42,0.9469843506813049,11784,9.91648e-05,0.15
6037504,6913,2948,873,0.21102871047332883,0.187255859375,-3.780358836054802,0.014700171,0.012498058378696442,-0.030568009591661394,915.88,67.42,0.9309269785881042,11788,9.91136e-05,0.15
6039552,6916,2949,873,0.3131078639999032,0.182861328125,-3.7647910714149475,0.013716447,0.02317802608013153,-0.02423942441237159,910.09,66.77,0.8576456904411316,11792,9.90624e-05,0.15
6041600,6918,2950,873,0.3039811123162508,0.1866455078125,-3.6863411888480186,0.012377776,0.028611980378627777,-0.027127086039399728,912.74,67.2,0.9166496396064758,11796,9.901119999999999e-05,0.15
6043648,6920,2951,873,0.2920655179768801,0.146240234375,-3.7660964876413345,0.011405319,0.01332971453666687,-0.025167604442685843,913.18,67.32,0.9543005228042603,11800,9.896e-05,0.15
6045696,6923,2952,873,0.2533046416938305,0.2335205078125,-3.8566552996635437,0.016358746,-0.00491013377904892,-0.02834269471350126,913.14,67.5,0.9643704295158386,11804,9.89088e-05,0.15
6047744,6925,2953,873,0.2715271282941103,0.1651611328125,-3.759149558842182,0.01320569,0.001589357852935791,-0.02831964571669232,911.17,67.42,0.9660227298736572,11808,9.88576e-05,0.15
6049792,6928,2954,873,0.2630424150265753,0.189697265625,-3.614692099392414,0.012747934,0.028760701417922974,-0.02663655288051814,918.0,68.12,0.9312579035758972,11812,9.880639999999999e-05,0.15
6051840,6930,2955,873,0.38771900022402406,0.2027587890625,-3.700716756284237,0.0146439625,0.056687042117118835,-0.023471763895940967,904.14,67.13,0.9346739649772644,11816,9.875519999999999e-05,0.15
6053888,6933,2956,873,0.3110761996358633,0.181884765625,-3.6871348544955254,0.014149675,0.013680309057235718,-0.028662458003964275,905.81,67.27,0.9557993412017822,11820,9.870399999999998e-05,0.15
6055936,6935,2957,873,0.3665093486197293,0.2117919921875,-3.5271980240941048,0.0147949,0.04801161587238312,-0.024342056043678895,896.8,66.42,0.8987862467765808,11824,9.865280000000002e-05,0.15
6057984,6937,2958,873,0.3666333556175232,0.2061767578125,-3.651483468711376,0.0124548245,0.023510955274105072,-0.019498691865010187,895.71,66.19,0.8818185329437256,11828,9.860160000000001e-05,0.15
6060032,6940,2959,873,0.3014199831523001,0.177490234375,-3.7465470731258392,0.012700301,0.031019583344459534,-0.027295737439999357,899.87,66.54,0.9388841390609741,11832,9.855040000000001e-05,0.15
6062080,6942,2960,873,0.4022448295727372,0.2115478515625,-3.638728752732277,0.017335149,0.06033969670534134,-0.02299757066066377,893.19,65.93,0.9367020130157471,11836,9.849920000000001e-05,0.15
6064128,6944,2961,873,0.4331408739089966,0.1595458984375,-3.7101229280233383,0.011025585,0.0794236809015274,-0.02005206148896832,885.12,65.36,0.929114580154419,11840,9.8448e-05,0.15
6066176,6947,2962,873,0.3611015873029828,0.2501220703125,-3.665396749973297,0.015687823,0.07177095115184784,-0.019685868508531712,887.97,65.77,0.9230419993400574,11844,9.839680000000001e-05,0.15
6068224,6949,2963,873,0.2938996604643762,0.171875,-3.5697132647037506,0.012127557,0.025418370962142944,-0.02863995893858373,881.2,65.48,0.9456425309181213,11848,9.834560000000001e-05,0.15
6070272,6952,2964,873,0.4942344482988119,0.19970703125,-3.534945622086525,0.016704345,0.07891756296157837,-0.023656426448724233,879.28,65.44,0.9031704664230347,11852,9.82944e-05,0.15
6072320,6954,2965,873,0.3984718332067132,0.17041015625,-3.713440880179405,0.011986388,0.08449405431747437,-0.02334729174617678,868.49,64.55,0.9471708536148071,11856,9.82432e-05,0.15
6074368,6956,2966,873,0.4589634835720062,0.1927490234375,-3.6571532115340233,0.012523547,0.08243720233440399,-0.018405006238026544,868.49,64.55,0.9267696142196655,11860,9.8192e-05,0.15
6076416,6959,2967,873,0.26790377823635936,0.209228515625,-3.620302803814411,0.012119209,0.005389779806137085,-0.024200995365390554,870.23,64.67,0.9317643046379089,11864,9.814080000000001e-05,0.15
6078464,6961,2968,873,0.2468759506009519,0.1710205078125,-3.7821846157312393,0.011912623,0.005630858242511749,-0.027236569061642513,871.04,64.66,0.94786536693573,11868,9.80896e-05,0.15
6080512,6963,2969,873,0.2913654400035739,0.184326171875,-3.683385044336319,0.013735988,0.01847345381975174,-0.027503973920829594,866.25,64.54,0.9541698098182678,11872,9.80384e-05,0.15
6082560,6966,2970,873,0.3522393088787794,0.199951171875,-3.6815609708428383,0.01572639,0.044341832399368286,-0.027066928247222677,866.25,64.54,0.9363034963607788,11876,9.79872e-05,0.15
6084608,6968,2971,873,0.3465314242057502,0.208740234375,-3.707099922001362,0.01561322,0.03778086602687836,-0.023540250040241517,859.07,63.92,0.8800603151321411,11880,9.793599999999999e-05,0.15
6086656,6970,2972,873,0.3763086311519146,0.2103271484375,-3.8168399333953857,0.012464385,0.054366856813430786,-0.019890892814146355,858.3,63.9,0.9129768013954163,11884,9.78848e-05,0.15
6088704,6973,2973,873,0.28891429398208857,0.1795654296875,-3.54732658714056,0.01181918,0.0698944628238678,-0.02367811462318059,864.33,64.23,0.9266664981842041,11888,9.78336e-05,0.15
6090752,6975,2974,873,0.27019275026395917,0.1923828125,-3.6929936558008194,0.014598324,0.02336736023426056,-0.02609172298980411,859.4,64.27,0.9501057267189026,11892,9.77824e-05,0.15
6092800,6978,2975,873,0.27065841341391206,0.1861572265625,-3.6905335783958435,0.01239174,0.04257732629776001,-0.026310498607927002,859.29,64.21,0.9614130854606628,11896,9.773119999999999e-05,0.15
6094848,6980,2976,873,0.28065683133900166,0.1737060546875,-3.657804824411869,0.012232328,0.022673554718494415,-0.02665028892806731,858.93,64.26,0.9580907225608826,11900,9.767999999999999e-05,0.15
6096896,6982,2977,873,0.26271146908402443,0.1702880859375,-3.605249509215355,0.012457943,0.013172619044780731,-0.023000952263828367,855.11,64.03,0.9456303715705872,11904,9.76288e-05,0.15
6098944,6985,2978,873,0.3202086007222533,0.1904296875,-3.704301469027996,0.011826742,0.020758457481861115,-0.020269623986678198,860.57,64.69,0.9428621530532837,11908,9.757759999999999e-05,0.15
6100992,6987,2979,873,0.42975365091115236,0.194580078125,-3.562393620610237,0.01451488,0.07685986161231995,-0.01934260450070724,862.71,64.81,0.9419490694999695,11912,9.752640000000002e-05,0.15
6103040,6989,2980,873,0.21087942458689213,0.1688232421875,-3.5697229877114296,0.012549896,-0.0034231096506118774,-0.02823304050252773,857.98,64.48,0.9669809937477112,11916,9.747520000000001e-05,0.15
6105088,6992,2981,873,0.33553133299574256,0.1795654296875,-3.655852697789669,0.012230229,0.057541608810424805,-0.018554641530499794,853.43,64.08,0.9194478392601013,11920,9.742400000000001e-05,0.15
6107136,6994,2982,873,0.25874676974490285,0.201171875,-3.6828400939702988,0.01409438,-0.008315302431583405,-0.027924286405323073,853.43,64.08,0.9440101981163025,11924,9.737280000000002e-05,0.15
6109184,6997,2983,873,0.2680832273326814,0.2138671875,-3.6767259687185287,0.0126419645,0.03041432797908783,-0.028633296518819407,851.69,63.87,0.9570596814155579,11928,9.732160000000001e-05,0.15
6111232,6999,2984,873,0.45733417477458715,0.194091796875,-3.829420752823353,0.013437663,0.11664755642414093,-0.016944662856985815,859.5,64.55,0.9283276796340942,11932,9.727040000000001e-05,0.15
6113280,7001,2985,873,0.2553276210092008,0.196044921875,-3.7259594723582268,0.015032892,-0.010699287056922913,-0.029490641260053962,851.11,63.88,0.9719504714012146,11936,9.72192e-05,0.15
6115328,7003,2986,873,0.2136198147200048,0.206298828125,-3.7835312262177467,0.0133278,-0.03264392167329788,-0.02761671631014906,851.11,63.88,0.9297521710395813,11940,9.7168e-05,0.15
6117376,7006,2987,873,0.2899415916763246,0.164794921875,-3.710550621151924,0.01045307,0.03575453162193298,-0.0245480538578704,850.8,63.69,0.9134058356285095,11944,9.711680000000001e-05,0.15
6119424,7008,2988,873,0.23741942178457975,0.233642578125,-3.6549830213189125,0.015370246,-0.00976581871509552,-0.02618116099620238,858.24,64.01,0.9611415863037109,11948,9.706560000000001e-05,0.15
6121472,7011,2989,873,0.23735999409109354,0.1893310546875,-3.8740173503756523,0.015305889,0.001888871192932129,-0.031072886660695076,860.93,64.4,0.9579131603240967,11952,9.70144e-05,0.15
6123520,7013,2990,873,0.192153241019696,0.1954345703125,-3.6904210671782494,0.013027562,0.004171252250671387,-0.030009485519258305,866.06,64.82,0.9674975275993347,11956,9.69632e-05,0.15
6125568,7015,2991,873,0.23767088679596782,0.1634521484375,-3.932484731078148,0.011594284,-0.018015608191490173,-0.028284602900384925,872.35,65.04,0.924805760383606,11960,9.6912e-05,0.15
6127616,7018,2992,873,0.3514761570841074,0.20361328125,-3.5961834117770195,0.0136272255,0.05084150284528732,-0.017758148722350597,876.44,65.35,0.897996187210083,11964,9.686079999999999e-05,0.15
6129664,7020,2993,873,0.225697738584131,0.1685791015625,-3.7564759999513626,0.011310323,-0.012180030345916748,-0.027059811975050252,880.98,65.78,0.9579261541366577,11968,9.68096e-05,0.15
6131712,7022,2994,873,0.2950926898047328,0.18408203125,-3.9888104125857353,0.014344787,0.009230546653270721,-0.025445804349146783,890.51,66.41,0.9611851572990417,11972,9.67584e-05,0.15
6133760,7025,2995,873,0.25972094712778926,0.2039794921875,-3.7757649943232536,0.014922531,0.020199358463287354,-0.03024016499693971,888.07,66.1,0.9566263556480408,11976,9.67072e-05,0.15
6135808,7027,2996,873,0.31475210515782237,0.212646484375,-3.7999604269862175,0.013437478,0.03254534304141998,-0.027611984754912555,880.59,65.5,0.9159473180770874,11980,9.665599999999999e-05,0.15
6137856,7029,2997,873,0.3120544799603522,0.1768798828125,-3.6818154603242874,0.012897793,0.03316359221935272,-0.023240125403390266,880.59,65.5,0.9460705518722534,11984,9.660479999999999e-05,0.15
6139904,7032,2998,873,0.4073972166515887,0.226806640625,-3.7556277364492416,0.01515779,0.036303043365478516,-0.0220400744874496,880.53,65.28,0.914111852645874,11988,9.65536e-05,0.15
6141952,7034,2999,873,0.3579946351237595,0.18017578125,-3.6086077466607094,0.012525747,0.11063380539417267,-0.02261649922002107,881.84,65.38,0.9436116814613342,11992,9.650239999999999e-05,0.15
6144000,7036,3000,873,0.24523674556985497,0.2020263671875,-3.6824799850583076,0.011920048,0.009895503520965576,-0.027092195639852434,886.34,65.88,0.9369336366653442,11996,9.645119999999999e-05,0.15
6146048,7039,3001,873,0.2979338765144348,0.1671142578125,-3.654496006667614,0.011704201,0.040337949991226196,-0.024369255508645438,894.06,66.17,0.9454017281532288,12000,9.640000000000001e-05,0.15
6148096,7041,3002,873,0.2870522071607411,0.1788330078125,-3.777165561914444,0.011941296,0.033514782786369324,-0.024257306358776987,886.48,65.59,0.9448434710502625,12004,9.634880000000001e-05,0.15
6150144,7044,3003,873,0.359731568954885,0.197265625,-3.8432773053646088,0.01626592,0.016693204641342163,-0.01896431969362311,897.84,66.66,0.9307538866996765,12008,9.629760000000002e-05,0.15
6152192,7046,3004,873,0.4179250989109278,0.2161865234375,-3.79984775185585,0.013506496,0.07969959080219269,-0.02087381642195396,900.94,67.16,0.9304059743881226,12012,9.624640000000001e-05,0.15
6154240,7048,3005,873,0.26738616032525897,0.193359375,-3.5851326510310173,0.013924006,0.018176667392253876,-0.02241096322541125,906.1,67.64,0.9385455846786499,12016,9.619520000000001e-05,0.15
6156288,7051,3006,873,0.27750904113054276,0.1937255859375,-3.8003469333052635,0.013137919,0.021686941385269165,-0.021856012142961845,910.76,67.86,0.9522033333778381,12020,9.6144e-05,0.15
6158336,7053,3007,873,0.262196009978652,0.1658935546875,-3.647528775036335,0.010178672,0.01483646035194397,-0.022795347351348028,905.87,67.26,0.9314330816268921,12024,9.60928e-05,0.15
6160384,7055,3008,873,0.3091255626641214,0.194091796875,-3.621868923306465,0.013219795,0.04005752503871918,-0.020209115580655634,914.15,67.81,0.9146975874900818,12028,9.604160000000001e-05,0.15
6162432,7058,3009,873,0.31900059431791306,0.1866455078125,-3.7614150643348694,0.012113409,0.01389264315366745,-0.025973727126256563,918.82,68.0,0.9435042142868042,12032,9.599040000000001e-05,0.15
6164480,7060,3010,873,0.3066471451893449,0.2069091796875,-3.7214796245098114,0.01301508,0.047348156571388245,-0.02242985341581516,920.0,68.03,0.9284782409667969,12036,9.59392e-05,0.15
6166528,7063,3011,873,0.34686205396428704,0.172607421875,-3.8229780048131943,0.012366354,0.0689426064491272,-0.021792929153889418,914.49,67.57,0.9173780679702759,12040,9.5888e-05,0.15
6168576,7065,3012,873,0.2800384904257953,0.1971435546875,-3.681982070207596,0.012172628,0.01745765656232834,-0.026980139926308766,926.71,68.55,0.9290295243263245,12044,9.58368e-05,0.15
6170624,7067,3013,873,0.29118145117536187,0.193603515625,-3.7083371207118034,0.015004642,0.0015540868043899536,-0.0256507466401672,936.32,69.55,0.9460836052894592,12048,9.57856e-05,0.15
6172672,7070,3014,873,0.2608757936395705,0.1732177734375,-3.848715730011463,0.013065843,0.0002767592668533325,-0.027678745478624478,937.26,69.34,0.9610458612442017,12052,9.57344e-05,0.15
6174720,7072,3015,873,0.2286258852109313,0.1656494140625,-3.7343911305069923,0.011976531,-0.013886578381061554,-0.028875488322228193,935.4,68.97,0.9501819014549255,12056,9.56832e-05,0.15
6176768,7074,3016,873,0.42172261141240597,0.1917724609375,-3.7721902653574944,0.011788532,0.061798714101314545,-0.02346093342930544,939.33,69.41,0.880863606929779,12060,9.5632e-05,0.15
6178816,7077,3017,873,0.4157410142943263,0.19677734375,-3.6393826603889465,0.01282455,0.05393807590007782,-0.021438320763991214,930.05,68.59,0.8965743780136108,12064,9.558079999999999e-05,0.15
6180864,7079,3018,873,0.18668537656776607,0.2119140625,-3.7198732644319534,0.0148209,-0.028337817639112473,-0.026132725120987743,926.7,68.32,0.9438433051109314,12068,9.55296e-05,0.15
6182912,7082,3019,873,0.22248523449525237,0.17578125,-3.8989763483405113,0.01156481,-0.018806442618370056,-0.026110820574103855,927.2,68.32,0.9779803156852722,12072,9.54784e-05,0.15
6184960,7084,3020,873,0.30973053770139813,0.1927490234375,-3.7157243862748146,0.014471621,0.06228625774383545,-0.026361024822108448,912.3,67.05,0.9506449699401855,12076,9.54272e-05,0.15
6187008,7086,3021,873,0.3505533877760172,0.20068359375,-3.715362638235092,0.015847512,0.004389561712741852,-0.024519948070519604,906.76,66.63,0.9345663785934448,12080,9.537599999999999e-05,0.15
6189056,7089,3022,873,0.2729085707105696,0.177490234375,-3.5908937975764275,0.013209283,0.01659911870956421,-0.02447792122256942,908.64,66.78,0.9438019394874573,12084,9.532479999999999e-05,0.15
6191104,7091,3023,873,0.3574607796035707,0.1895751953125,-3.8401000797748566,0.010597275,0.028004780411720276,-0.02427478987374343,898.53,65.83,0.9406085014343262,12088,9.527360000000002e-05,0.15
6193152,7093,3024,873,0.2453937055543065,0.1646728515625,-3.7168268114328384,0.013791559,-0.017596840858459473,-0.024136026564519852,898.9,65.85,0.9505808353424072,12092,9.522240000000002e-05,0.15
6195200,7096,3025,873,0.32385258190333843,0.1859130859375,-3.9058475270867348,0.013099654,0.04505036771297455,-0.024877612580894493,901.02,65.92,0.9356422424316406,12096,9.517120000000001e-05,0.15
6197248,7098,3026,873,0.27037570625543594,0.1920166015625,-3.6631446704268456,0.012437381,-0.008119389414787292,-0.022778267943067476,900.51,65.95,0.9418401718139648,12100,9.512000000000001e-05,0.15
6199296,7100,3027,873,0.2802608427591622,0.168701171875,-3.7291015833616257,0.01350391,0.046998560428619385,-0.025294679566286504,895.18,65.54,0.9257731437683105,12104,9.506880000000001e-05,0.15
6201344,7103,3028,873,0.4410590138286352,0.1920166015625,-3.788874037563801,0.014126496,0.06355679780244827,-0.02281710007810034,900.85,66.14,0.8883756399154663,12108,9.50176e-05,0.15
6203392,7105,3029,873,0.20404027961194515,0.164306640625,-3.716697536408901,0.0120860115,-0.0017249584197998047,-0.028757726278854534,899.36,66.08,0.9768711924552917,12112,9.496640000000001e-05,0.15
6205440,7107,3030,873,0.2683051945641637,0.1773681640625,-3.5936044603586197,0.013099313,0.01061847060918808,-0.023721162491710857,902.72,66.59,0.9547892212867737,12116,9.491520000000001e-05,0.15
6207488,7110,3031,873,0.2731118113733828,0.1617431640625,-3.7178960144519806,0.011843934,0.011217057704925537,-0.024564434017520398,904.41,66.92,0.9351391196250916,12120,9.4864e-05,0.15
6209536,7112,3032,873,0.24805103847756982,0.17724609375,-3.8319242522120476,0.011167977,0.03436402976512909,-0.0253139585693134,899.09,66.31,0.9569956064224243,12124,9.48128e-05,0.15
6211584,7114,3033,873,0.3119360492564738,0.1776123046875,-3.8530808687210083,0.012085486,0.06057678163051605,-0.02285532862879336,890.09,65.6,0.9357859492301941,12128,9.47616e-05,0.15
6213632,7117,3034,873,0.2484109508804977,0.1861572265625,-3.6192951798439026,0.012873288,0.015654556453227997,-0.029350629745749757,889.66,65.68,0.958375096321106,12132,9.471040000000001e-05,0.15
6215680,7119,3035,873,0.34121381724253297,0.18408203125,-3.7704263627529144,0.013013654,0.03860116004943848,-0.025600036286050454,887.35,65.35,0.9328144788742065,12136,9.46592e-05,0.15
6217728,7121,3036,873,0.27502511721104383,0.1898193359375,-3.7824796587228775,0.014439492,0.005531370639801025,-0.025998048193287104,882.49,65.12,0.9377968311309814,12140,9.4608e-05,0.15
6219776,7124,3037,873,0.43090705294162035,0.1785888671875,-3.605944722890854,0.012307265,0.10634095221757889,-0.01943744908203371,879.99,65.09,0.9121663570404053,12144,9.45568e-05,0.15
6221824,7126,3038,873,0.1781308543868363,0.1783447265625,-3.618485376238823,0.013524104,-0.035511650145053864,-0.03027627314440906,880.27,65.05,0.9727770090103149,12148,9.450559999999999e-05,0.15
6223872,7128,3039,873,0.21150067495182157,0.1865234375,-3.8489718288183212,0.013693165,-0.018946312367916107,-0.03360379848163575,888.95,65.92,0.9629189968109131,12152,9.44544e-05,0.15
6225920,7131,3040,873,0.22697832179255784,0.147216796875,-3.6397139728069305,0.010074715,-0.0014174580574035645,-0.02283596311463043,889.64,65.9,0.9674035310745239,12156,9.44032e-05,0.15
6227968,7133,3041,873,0.4077047063037753,0.1759033203125,-3.4484670758247375,0.012298627,0.09309323132038116,-0.02358790661673993,888.62,65.87,0.9036633968353271,12160,9.4352e-05,0.15
6230016,7135,3042,873,0.3424885147251189,0.1865234375,-3.5730388686060905,0.0116625335,0.052887894213199615,-0.020116721592785325,888.62,65.87,0.954696536064148,12164,9.430079999999999e-05,0.15
6232064,7138,3043,873,0.3736656908877194,0.1597900390625,-3.267363592982292,0.010201519,0.04809238761663437,-0.024427340424153954,889.11,65.94,0.8925383687019348,12168,9.424959999999999e-05,0.15
6234112,7140,3044,873,0.20916336262598634,0.2059326171875,-3.683439217507839,0.014489434,-0.003125980496406555,-0.027718319790437818,897.01,66.56,0.9530938267707825,12172,9.41984e-05,0.15
6236160,7142,3045,873,0.291435188613832,0.1708984375,-3.6055418848991394,0.010829752,0.06997199356555939,-0.025059363164473325,902.2,67.12,0.9402267336845398,12176,9.414719999999999e-05,0.15
6238208,7145,3046,873,0.23247595643624663,0.1824951171875,-3.5709140449762344,0.012816834,0.0012582391500473022,-0.02511597478587646,901.84,67.46,0.9464908838272095,12180,9.409600000000002e-05,0.15
6240256,7147,3047,873,0.3025293257087469,0.1824951171875,-3.607308231294155,0.014443795,0.04894666373729706,-0.023709268833044916,912.02,68.55,0.9552524089813232,12184,9.404480000000001e-05,0.15
6242304,7149,3048,873,0.2761643617413938,0.1900634765625,-3.6708055213093758,0.012264933,0.0071477219462394714,-0.021610395837342367,901.73,67.19,0.9672778844833374,12188,9.399360000000001e-05,0.15
6244352,7152,3049,873,0.2151696514338255,0.2296142578125,-3.690894365310669,0.014743026,0.006665132939815521,-0.031457738747121766,909.75,67.79,0.9766443967819214,12192,9.394240000000002e-05,0.15
6246400,7154,3050,873,0.25376851903274655,0.1767578125,-3.463608957827091,0.012688503,0.01342184841632843,-0.02815792287583463,911.24,68.09,0.9487698674201965,12196,9.389120000000001e-05,0.15
6248448,7156,3051,873,0.26052958704531193,0.1689453125,-3.6334823071956635,0.011108129,0.03250173106789589,-0.020670482888817787,910.66,67.99,0.960015594959259,12200,9.384000000000001e-05,0.15
6250496,7159,3052,873,0.2395387338474393,0.1812744140625,-3.555672809481621,0.0148620065,-0.005392163991928101,-0.029639370768563822,898.12,67.01,0.9537441730499268,12204,9.37888e-05,0.15
6252544,7161,3053,873,0.2307568360120058,0.1904296875,-3.6517616882920265,0.014446372,-0.009229853749275208,-0.027880871872184798,900.59,67.3,0.9530491232872009,12208,9.37376e-05,0.15
6254592,7163,3054,873,0.3604397280141711,0.2088623046875,-3.4166902229189873,0.016867246,0.00897219032049179,-0.017881053441669792,899.18,67.12,0.8892790675163269,12212,9.368640000000001e-05,0.15
