time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean
877,4378624,4990,2138,0.9942013621330261,0.15,0.016774531,-0.0570460669696331,0.0001405856,0.2125244140625,-0.026975020358804613,-3.481057733297348,8548,0.06264663685578853,51.36729808999999,582.82
877,4380672,4992,2139,0.9962798953056335,0.15,0.013696336,-0.06851565837860107,0.0001405344,0.21142578125,-0.023994110495550558,-3.565968297421932,8552,0.04090387636097148,51.349195130000005,581.84
877,4382720,4995,2140,0.994062602519989,0.15,0.013046982,-0.055630624294281006,0.00014048320000000002,0.1986083984375,-0.024763430847087875,-3.4369245767593384,8556,0.04073091165628284,51.35743973,583.76
877,4384768,4997,2141,0.9947779178619385,0.15,0.014326872,-0.047400929033756256,0.000140432,0.2191162109375,-0.02519161577220075,-3.6591854989528656,8560,0.05103003291878849,51.32493363,584.92
877,4386816,5000,2142,0.9956893920898438,0.15,0.014578244,-0.05636405199766159,0.0001403808,0.175537109375,-0.023416964075295255,-3.477652244269848,8564,0.04604823497356847,51.285945010000006,585.35
877,4388864,5002,2143,0.9917654395103455,0.15,0.015196351,-0.04648740962147713,0.0001403296,0.17529296875,-0.02097333309939131,-3.5592321157455444,8568,0.0810259449062869,51.40282539,586.62
877,4390912,5004,2144,0.9924556016921997,0.15,0.014422163,-0.04480805620551109,0.0001402784,0.19384765625,-0.023806945275282487,-3.4976678267121315,8572,0.06259444076567888,51.382025229999996,586.91
877,4392960,5006,2145,0.9928210973739624,0.15,0.012625728,-0.053670987486839294,0.0001402272,0.17822265625,-0.022171269170939922,-3.5008793473243713,8576,0.05653614108450711,51.35127453,587.05
877,4395008,5009,2146,0.9960529208183289,0.15,0.013828669,-0.05928323045372963,0.000140176,0.1964111328125,-0.022095018532127142,-3.5012173280119896,8580,0.03846630483167246,51.216511510000004,587.25
877,4397056,5011,2147,0.9940395951271057,0.15,0.013457392,-0.05843621492385864,0.0001401248,0.1966552734375,-0.02691777650034055,-3.4686179161071777,8584,0.06384361174423248,51.25455832000001,588.53
877,4399104,5013,2148,0.995789647102356,0.15,0.013664489,-0.057795844972133636,0.00014007360000000001,0.201416015625,-0.02352792109013535,-3.4933367148041725,8588,0.050427500740624964,51.254472820000004,590.27
877,4401152,5016,2149,0.995227038860321,0.15,0.01419674,-0.06447161734104156,0.00014002239999999998,0.2052001953125,-0.026575694471830502,-3.4854355677962303,8592,0.03522350953426212,51.223679359999984,589.57
877,4403200,5018,2150,0.9942834973335266,0.15,0.017038837,-0.04306793212890625,0.00013997120000000003,0.219970703125,-0.02464066373067908,-3.466068647801876,8596,0.046978583093732595,51.18571803999999,588.75
877,4405248,5020,2151,0.9889588952064514,0.15,0.01290823,-0.015403099358081818,0.00013992,0.1771240234375,-0.01939162873895839,-3.377367064356804,8600,0.09053403162397444,51.22282973,590.77
877,4407296,5023,2152,0.9931270480155945,0.15,0.013857698,-0.06175399199128151,0.00013986880000000003,0.21484375,-0.026205237401882187,-3.5787293761968613,8604,0.0630408531287685,51.24447282,591.59
877,4409344,5025,2153,0.9940795302391052,0.15,0.013403356,-0.054690226912498474,0.0001398176,0.1759033203125,-0.026310111352358945,-3.4623730555176735,8608,0.0573126197559759,51.23627764999999,590.78
877,4411392,5027,2154,0.9916883707046509,0.15,0.010959945,-0.03364570811390877,0.00013976640000000002,0.181640625,-0.021469918166985735,-3.470477245748043,8612,0.06486487365327775,51.177387939999996,592.61
877,4413440,5029,2155,0.993399977684021,0.15,0.01474317,-0.05494171008467674,0.0001397152,0.1702880859375,-0.027166817628312856,-3.5102215632796288,8616,0.062332865432836115,51.14929169,591.37
877,4415488,5032,2156,0.9836593866348267,0.15,0.016950708,-0.0008278638124465942,0.000139664,0.2037353515625,-0.02247703839384485,-3.3836752101778984,8620,0.14130919962190092,51.21552025,593.63
877,4417536,5034,2157,0.9931894540786743,0.15,0.013383066,-0.050044767558574677,0.00013961279999999998,0.18115234375,-0.023529957747086883,-3.6359808146953583,8624,0.05757704144343734,51.04786654,592.7
877,4419584,5036,2158,0.9917929768562317,0.15,0.014102217,-0.05764520913362503,0.0001395616,0.2041015625,-0.02356922566832509,-3.5035681799054146,8628,0.06390150764491409,51.088567799999986,591.27
877,4421632,5038,2159,0.9890022873878479,0.15,0.010912037,-0.0461568720638752,0.0001395104,0.17626953125,-0.02084660563559737,-3.4461632296442986,8632,0.07716366148088127,51.011532370000005,590.57
877,4423680,5041,2160,0.9943677186965942,0.15,0.01283966,-0.05038780719041824,0.00013945920000000002,0.1826171875,-0.023644351778784767,-3.477034814655781,8636,0.044865598320029676,50.78596681999999,590.74
877,4425728,5043,2161,0.9959651231765747,0.15,0.011700448,-0.06460682302713394,0.00013940800000000002,0.18798828125,-0.022582169389352202,-3.5304116681218147,8640,0.03532345069106668,50.76705027999999,590.48
877,4427776,5045,2162,0.9949400424957275,0.15,0.013167271,-0.044863998889923096,0.00013935680000000001,0.1968994140625,-0.02495122217806056,-3.5205212831497192,8644,0.053827738389372826,50.76533763,589.55
877,4429824,5047,2163,0.991924524307251,0.15,0.013222751,-0.049267999827861786,0.0001393056,0.1796875,-0.022443814610596746,-3.42626516520977,8648,0.054825641214847565,50.814234049999996,590.26
877,4431872,5050,2164,0.9926226735115051,0.15,0.012809774,-0.03424757719039917,0.0001392544,0.185546875,-0.024015683942707255,-3.5400229692459106,8652,0.06818534876219928,50.81594667999998,591.49
877,4433920,5052,2165,0.9937599301338196,0.15,0.012161659,-0.059082839637994766,0.0001392032,0.1871337890625,-0.021810817415826023,-3.5093976706266403,8656,0.04316249524708837,50.891147909999994,592.77
877,4435968,5054,2166,0.9960798621177673,0.15,0.015744762,-0.061425138264894485,0.000139152,0.228271484375,-0.02750385078252293,-3.5880925729870796,8660,0.04244507529074326,50.957383160000006,594.4
877,4438016,5057,2167,0.9966583251953125,0.15,0.0113038905,-0.054145850241184235,0.0001391008,0.1669921875,-0.02204109936428722,-3.5817369148135185,8664,0.04621678532566875,50.89772261,594.89
877,4440064,5059,2168,0.9922618269920349,0.15,0.012310453,-0.04792681336402893,0.0001390496,0.209228515625,-0.02360262584988959,-3.4967418536543846,8668,0.06447153049521148,50.86877002999999,594.99
877,4442112,5061,2169,0.9924139380455017,0.15,0.018280063,-0.04817336052656174,0.0001389984,0.215576171875,-0.02709908803808503,-3.5599940791726112,8672,0.06362470635212958,50.849675819999995,595.12
877,4444160,5064,2170,0.9909642338752747,0.15,0.014315564,-0.05026155710220337,0.00013894719999999998,0.1927490234375,-0.023396521050017327,-3.5400689989328384,8676,0.057702634134329855,50.81978142999999,594.21
877,4446208,5066,2171,0.9957342743873596,0.15,0.014117183,-0.054623667150735855,0.00013889600000000003,0.1988525390625,-0.02667019901855383,-3.6055921241641045,8680,0.046385153429582715,50.720190460000005,596.28
877,4448256,5068,2172,0.996527910232544,0.15,0.017824318,-0.06348749995231628,0.0001388448,0.21533203125,-0.026066226477269083,-3.5335425958037376,8684,0.04250822530593723,50.72019045999998,596.24
877,4450304,5070,2173,0.9956271648406982,0.15,0.012499943,-0.06671610474586487,0.00013879360000000003,0.1728515625,-0.024818978970870376,-3.490114204585552,8688,0.03834381850901991,50.67296392999999,595.66
877,4452352,5073,2174,0.9889461994171143,0.15,0.014902482,-0.034724246710538864,0.0001387424,0.1986083984375,-0.02225114160683006,-3.463163211941719,8692,0.08471832948271185,50.712815549999995,595.36
877,4454400,5075,2175,0.988548994064331,0.15,0.015009854,-0.03476463258266449,0.00013869120000000002,0.2022705078125,-0.0236000267759664,-3.453464813530445,8696,0.07449402566999197,50.808675439999995,595.94
877,4456448,5077,2176,0.9932423830032349,0.15,0.012805699,-0.05688393861055374,0.00013864,0.1700439453125,-0.021990904991980642,-3.5790302976965904,8700,0.06774320371914655,50.758879959999994,596.63
877,4458496,5080,2177,0.994911789894104,0.15,0.016023958,-0.04964360594749451,0.0001385888,0.1845703125,-0.02069705238682218,-3.5509640723466873,8704,0.06278070725966245,50.72997013,595.25
877,4460544,5082,2178,0.988175630569458,0.15,0.013674397,-0.0166148878633976,0.00013853759999999998,0.169189453125,-0.01869952102424577,-3.4534441605210304,8708,0.1065341648645699,50.57418665,595.5
877,4462592,5084,2179,0.994970977306366,0.15,0.01404953,-0.0673711970448494,0.0001384864,0.1885986328125,-0.023324910347582772,-3.5397660732269287,8712,0.04407615237869322,50.64114329,597.4
877,4464640,5086,2180,0.9941229820251465,0.15,0.011894856,-0.049498800188302994,0.00013843519999999997,0.1834716796875,-0.025062162574613467,-3.4184058904647827,8716,0.04888273018877953,50.630343110000005,597.77
877,4466688,5089,2181,0.9938973784446716,0.15,0.01497766,-0.07629673182964325,0.00013838400000000002,0.211669921875,-0.027671093121170998,-3.591155782341957,8720,0.0587198882130906,50.63759644999998,598.17
877,4468736,5091,2182,0.9887675642967224,0.15,0.013926414,-0.01246974989771843,0.00013833280000000002,0.1900634765625,-0.019111502479063347,-3.4668149575591087,8724,0.12085655378177762,50.65659849000001,597.93
877,4470784,5093,2183,0.9887911081314087,0.15,0.013344444,-0.029042065143585205,0.00013828160000000001,0.2052001953125,-0.02374108809453901,-3.539766125380993,8728,0.08925901388283819,50.58955635,596.21
877,4472832,5095,2184,0.9938299655914307,0.15,0.012392804,-0.05302932858467102,0.0001382304,0.17333984375,-0.01780499520828016,-3.515262372791767,8732,0.05264512891881168,50.67739863,597.04
877,4474880,5098,2185,0.9818099737167358,0.15,0.0123305,0.0365465022623539,0.0001381792,0.1669921875,-0.01855155362864025,-3.526562348008156,8736,0.13487971248105168,50.67744138,596.47
877,4476928,5100,2186,0.9963066577911377,0.15,0.015349483,-0.06851478666067123,0.000138128,0.2337646484375,-0.025821975927101448,-3.536027081310749,8740,0.03805623424705118,50.67667724,597.59
877,4478976,5102,2187,0.9931661486625671,0.15,0.012442037,-0.03959239274263382,0.0001380768,0.18896484375,-0.023997230688109994,-3.468396119773388,8744,0.061847957549616694,50.76369927,598.6
877,4481024,5104,2188,0.9935038685798645,0.15,0.011010288,-0.04831286147236824,0.0001380256,0.1776123046875,-0.0238847125438042,-3.6016511023044586,8748,0.05919724772684276,50.77369256,599.97
877,4483072,5107,2189,0.984147846698761,0.15,0.01518733,-0.030170194804668427,0.0001379744,0.2021484375,-0.024449027725495398,-3.572640649974346,8752,0.11278733727522194,50.87247663999999,601.37
877,4485120,5109,2190,0.9891095757484436,0.15,0.015425677,-0.040872883051633835,0.0001379232,0.1795654296875,-0.022035602407413535,-3.7170785665512085,8756,0.09263801597990096,50.825371659999995,599.6
877,4487168,5111,2191,0.9918779134750366,0.15,0.013303654,-0.04364701360464096,0.000137872,0.216552734375,-0.025788497587200254,-3.453307181596756,8760,0.07934465771541,50.66122872,599.25
877,4489216,5114,2192,0.9912128448486328,0.15,0.012324497,-0.042299747467041016,0.0001378208,0.189453125,-0.024836453929310665,-3.4823934212327003,8764,0.06951830140314996,50.620441969999995,599.86
877,4491264,5116,2193,0.9862020611763,0.15,0.011970396,-0.04699603468179703,0.0001377696,0.181396484375,-0.021705837541958317,-3.6113882958889008,8768,0.0740301200421527,50.424862989999994,597.78
877,4493312,5118,2194,0.9844542741775513,0.15,0.01402848,-0.04621220380067825,0.00013771840000000003,0.2066650390625,-0.022484049673948903,-3.6350207403302193,8772,0.11581454880069941,50.49267594999999,598.1
877,4495360,5120,2195,0.9926533699035645,0.15,0.014279259,-0.06696679443120956,0.0001376672,0.1959228515625,-0.024343637545825914,-3.5511299148201942,8776,0.07249751407653093,50.39744538,596.02
877,4497408,5123,2196,0.9942612648010254,0.15,0.016328033,-0.053849030286073685,0.00013761600000000002,0.207275390625,-0.02442950673867017,-3.5476947650313377,8780,0.06327175709884614,50.41644741,595.64
877,4499456,5125,2197,0.9884123206138611,0.15,0.012941597,-0.04111848399043083,0.0001375648,0.171630859375,-0.022947966470383108,-3.44082972407341,8784,0.06474201916716993,50.45539997,595.93
877,4501504,5127,2198,0.9884037375450134,0.15,0.012233284,-0.04659326374530792,0.0001375136,0.1807861328125,-0.021947078552329913,-3.6225898042321205,8788,0.06945282011292875,50.40827231000001,594.76
877,4503552,5130,2199,0.9900750517845154,0.15,0.016528467,-0.05327887460589409,0.00013746239999999998,0.233642578125,-0.028528474183985963,-3.7402064353227615,8792,0.08037609374150634,50.45176294,592.2
877,4505600,5132,2200,0.9933752417564392,0.15,0.0142757185,-0.03453972935676575,0.0001374112,0.19873046875,-0.026026879204437137,-3.5505902096629143,8796,0.08265780145302415,50.394714109999995,591.48
877,4507648,5134,2201,0.9948976039886475,0.15,0.014782703,-0.05896216630935669,0.00013735999999999997,0.203369140625,-0.024233365373220295,-3.40802650898695,8800,0.04585274145938456,50.38382175000001,592.05
877,4509696,5137,2202,0.9767903089523315,0.15,0.014413668,-0.04178725183010101,0.00013730880000000002,0.19580078125,-0.021641529339831322,-3.4579563960433006,8804,0.10233939054887742,50.38382175000001,591.72
877,4511744,5139,2203,0.9928989410400391,0.15,0.011305086,-0.05856953561306,0.0001372576,0.179443359375,-0.021281197608914226,-3.6537870541214943,8808,0.04629087005741894,50.35392068,593.05
877,4513792,5141,2204,0.9963101744651794,0.15,0.0138379745,-0.06598363816738129,0.00013720640000000002,0.1883544921875,-0.025365114968735725,-3.714545652270317,8812,0.04009258694713935,50.372023639999995,592.81
877,4515840,5143,2205,0.9977121949195862,0.15,0.012455735,-0.07112659513950348,0.0001371552,0.2059326171875,-0.02609034036868252,-3.5819095447659492,8816,0.03436689329100773,50.34397013000001,591.85
877,4517888,5146,2206,0.9958170652389526,0.15,0.01315837,-0.06188284978270531,0.000137104,0.189208984375,-0.02280230331234634,-3.396295078098774,8820,0.031241819553542882,50.35481974999999,591.37
877,4519936,5148,2207,0.9835100173950195,0.15,0.013275338,-0.05634588748216629,0.0001370528,0.1676025390625,-0.023615388898178935,-3.445579692721367,8824,0.05746536573860794,50.42186187999999,592.12
877,4521984,5150,2208,0.9927886724472046,0.15,0.012256958,-0.05924839898943901,0.0001370016,0.1761474609375,-0.024034679154283367,-3.7723250687122345,8828,0.053305412526242435,50.54872882999999,590.63
877,4524032,5152,2209,0.9952560663223267,0.15,0.012085353,-0.05613388866186142,0.0001369504,0.1912841796875,-0.024969340302050114,-3.490115724503994,8832,0.058702300884760916,50.48084376,589.99
877,4526080,5155,2210,0.993944525718689,0.15,0.01501363,-0.05759419500827789,0.0001368992,0.21337890625,-0.025699724530568346,-3.3291818350553513,8836,0.06564172531943768,50.45104156,590.18
877,4528128,5157,2211,0.9876377582550049,0.15,0.011357485,-0.04579829052090645,0.000136848,0.17578125,-0.02220846471027471,-3.472565717995167,8840,0.07633148785680532,50.413907200000004,588.98
877,4530176,5159,2212,0.9702444076538086,0.15,0.012041454,-0.03928019851446152,0.0001367968,0.1925048828125,-0.021669708483386785,-3.6129276156425476,8844,0.12180282035842538,50.44466461000001,589.57
877,4532224,5162,2213,0.9926283955574036,0.15,0.013585353,-0.055304232984781265,0.0001367456,0.196044921875,-0.024879046715795994,-3.6069161891937256,8848,0.05306394665967673,50.59869270999999,591.13
877,4534272,5164,2214,0.9971518516540527,0.15,0.011997558,-0.06000807508826256,0.0001366944,0.2066650390625,-0.02510228459141217,-3.546512559056282,8852,0.041750319476705045,50.71727902,590.55
878,4536320,5166,2215,0.9946390986442566,0.15,0.01268116,-0.055890195071697235,0.00013664320000000003,0.190673828125,-0.023880289925727993,-3.2680774703621864,8856,0.052634416497312486,50.73542473,591.14
878,4538368,5168,2216,0.9795597195625305,0.15,0.011759959,-0.026671091094613075,0.000136592,0.1864013671875,-0.021485289238626137,-3.5010068267583847,8860,0.08776693185791373,50.745375280000005,591.01
878,4540416,5171,2217,0.9839010238647461,0.15,0.0134421,-0.04682878777384758,0.00013654080000000002,0.197265625,-0.02235636714613065,-3.678595148026943,8864,0.07676506880670786,50.73533923000001,589.87
878,4542464,5173,2218,0.9940104484558105,0.15,0.013038777,-0.053462255746126175,0.0001364896,0.18310546875,-0.02600969585182611,-3.5832897946238518,8868,0.05777290463447571,50.82223303,591.48
878,4544512,5175,2219,0.9974454641342163,0.15,0.017197076,-0.06133977696299553,0.0001364384,0.2022705078125,-0.025792577565880492,-3.5554530397057533,8872,0.03906661074142903,50.811468909999995,590.98
878,4546560,5177,2220,0.9840459823608398,0.15,0.014745971,-0.031091995537281036,0.00013638719999999998,0.189208984375,-0.020207321649650112,-3.3520253747701645,8876,0.10845538857392967,51.024380029999996,592.94
878,4548608,5180,2221,0.9767454266548157,0.15,0.011843914,-0.047881998121738434,0.000136336,0.173095703125,-0.024177377170417458,-3.6566969826817513,8880,0.09147552284412086,51.05333260999999,593.46
878,4550656,5182,2222,0.9834346175193787,0.15,0.010840716,-0.03053642064332962,0.0001362848,0.173583984375,-0.021419140306534246,-3.6006935983896255,8884,0.09033559611998498,51.21094357999999,592.62
878,4552704,5184,2223,0.9958396553993225,0.15,0.011888397,-0.0537080392241478,0.00013623360000000002,0.1793212890625,-0.025977087701903656,-3.6236092671751976,8888,0.05456777510698885,50.941105159999985,591.88
878,4554752,5187,2224,0.9958803057670593,0.15,0.013842896,-0.06763060390949249,0.0001361824,0.18115234375,-0.02496427611913532,-3.3313423693180084,8892,0.04535193648189306,50.995506240000005,595.02
878,4556800,5189,2225,0.9894263744354248,0.15,0.010837459,-0.03422343730926514,0.00013613120000000002,0.161865234375,-0.02209602425864432,-3.5437856316566467,8896,0.06530152435880154,50.995506240000005,595.02
878,4558848,5191,2226,0.9887940287590027,0.15,0.012012014,-0.05081752687692642,0.00013608,0.1839599609375,-0.024885466846171767,-3.573648616671562,8900,0.055537767708301544,50.902103159999996,592.49
878,4560896,5193,2227,0.992042601108551,0.15,0.012800427,-0.049818165600299835,0.0001360288,0.177734375,-0.021442249533720315,-3.5989578142762184,8904,0.0626355780987069,50.80341124999999,592.4
878,4562944,5196,2228,0.9966977834701538,0.15,0.016299246,-0.05534201115369797,0.0001359776,0.1903076171875,-0.02551921407575719,-3.555315062403679,8908,0.045856314594857395,50.83150751,593.48
878,4564992,5198,2229,0.9931575059890747,0.15,0.01468278,-0.05404927581548691,0.0001359264,0.212158203125,-0.02604976631118916,-3.333939291536808,8912,0.05906559166032821,50.96734714999999,594.87
878,4567040,5200,2230,0.9897778630256653,0.15,0.012340313,-0.06583304703235626,0.0001358752,0.2098388671875,-0.026190288190264255,-3.555739425122738,8916,0.05480113986413926,50.99548615,594.48
878,4569088,5202,2231,0.9882916808128357,0.15,0.012520254,-0.05562194436788559,0.000135824,0.1822509765625,-0.024635936046252027,-3.631365269422531,8920,0.07138870342168957,50.89944869,594.34
878,4571136,5205,2232,0.9939718246459961,0.15,0.0133824665,-0.060724079608917236,0.0001357728,0.1842041015625,-0.024373385909711942,-3.5357632488012314,8924,0.06349954917095602,50.945868329999996,596.27
878,4573184,5207,2233,0.9967547059059143,0.15,0.01511832,-0.06840473413467407,0.0001357216,0.22265625,-0.0272913797525689,-3.62080480158329,8928,0.041567432635929435,50.95671794999999,596.54
878,4575232,5209,2234,0.9948184490203857,0.15,0.012479065,-0.055517375469207764,0.0001356704,0.1575927734375,-0.023368975962512195,-3.4013636112213135,8932,0.04579496756196022,51.004715309999995,597.21
878,4577280,5211,2235,0.9947534203529358,0.15,0.012784269,-0.06039014458656311,0.0001356192,0.1650390625,-0.022984063369221985,-3.531341679394245,8936,0.03732496133306995,50.986569599999996,595.86
878,4579328,5214,2236,0.9948410391807556,0.15,0.013653792,-0.04689749330282211,0.000135568,0.2012939453125,-0.024392039544181898,-3.560841664671898,8940,0.047404787968844175,50.95847334,596.25
878,4581376,5216,2237,0.9932496547698975,0.15,0.014669461,-0.05073476582765579,0.0001355168,0.17919921875,-0.02408758738602046,-3.4794895350933075,8944,0.06342179141938686,51.02641455,596.94
878,4583424,5218,2238,0.9951257705688477,0.15,0.015059626,-0.06630153954029083,0.00013546560000000002,0.187255859375,-0.025685078755486757,-3.4390221908688545,8948,0.053909562644548714,50.996562909999994,596.77
878,4585472,5220,2239,0.9933879375457764,0.15,0.012770749,-0.05351940542459488,0.0001354144,0.1864013671875,-0.02443895288161002,-3.3960386216640472,8952,0.043260889942757785,51.06358499,597.75
878,4587520,5223,2240,0.9908464550971985,0.15,0.013384948,-0.033073943108320236,0.0001353632,0.1785888671875,-0.02390302935964428,-3.5741780027747154,8956,0.0862234658561647,51.08518534000001,597.79
878,4589568,5225,2241,0.9934697151184082,0.15,0.012783116,-0.05381510779261589,0.00013531199999999998,0.1734619140625,-0.024034815840423107,-3.3690586984157562,8960,0.049641418852843344,51.09436504999999,597.72
878,4591616,5227,2242,0.994718611240387,0.15,0.012225643,-0.05529294162988663,0.0001352608,0.1795654296875,-0.023371361268800683,-3.5410292744636536,8964,0.05847877636551857,51.06362102999999,597.86
878,4593664,5230,2243,0.9941043853759766,0.15,0.013204817,-0.049970995634794235,0.0001352096,0.16845703125,-0.02145999754429795,-3.4465448781847954,8968,0.05505434109363705,51.071773449999995,598.4
878,4595712,5232,2244,0.9876452684402466,0.15,0.013820408,-0.026494823396205902,0.00013515840000000002,0.15966796875,-0.020418712592800148,-3.495777443051338,8972,0.08118626358918846,51.042820869999986,597.03
878,4597760,5234,2245,0.9914455413818359,0.15,0.0123827215,-0.03654380887746811,0.0001351072,0.17919921875,-0.02378043797216378,-3.4994786828756332,8976,0.08103293622843921,50.984794169999994,597.51
878,4599808,5236,2246,0.9934840798377991,0.15,0.011911729,-0.056000012904405594,0.00013505600000000002,0.1695556640625,-0.022713313024723902,-3.406929798424244,8980,0.05346260720398277,50.96498525999999,596.96
878,4601856,5239,2247,0.9953507781028748,0.15,0.014308365,-0.059145208448171616,0.00013500479999999999,0.1876220703125,-0.025093560790992342,-3.5418169870972633,8984,0.05094019777607173,50.89546635,597.58
878,4603904,5241,2248,0.9937477111816406,0.15,0.016049867,-0.056790225207805634,0.0001349536,0.2200927734375,-0.027925014233915135,-3.4827911034226418,8988,0.05259514437057078,50.95251517999999,597.54
878,4605952,5243,2249,0.9844240546226501,0.15,0.013725429,-0.015122391283512115,0.0001349024,0.177978515625,-0.019106973777525127,-3.5520544052124023,8992,0.13265190972015262,50.923519849999984,597.33
878,4608000,5246,2250,0.9848541617393494,0.15,0.01598515,-0.045920006930828094,0.0001348512,0.180908203125,-0.02357916918117553,-3.408428281545639,8996,0.08486213872674853,50.894567259999995,597.5
878,4610048,5248,2251,0.986893355846405,0.15,0.012496218,-0.029926229268312454,0.0001348,0.1729736328125,-0.02188178984215483,-3.5464278906583786,9000,0.11636876710690558,50.88286133,598.38
878,4612096,5250,2252,0.9809576869010925,0.15,0.015946403,-0.01737920194864273,0.0001347488,0.178466796875,-0.02005062295938842,-3.562893345952034,9004,0.14349657110869884,50.90572279,599.29
878,4614144,5253,2253,0.9899433851242065,0.15,0.013136114,-0.06597746908664703,0.00013469760000000002,0.2054443359375,-0.025673017458757386,-3.527083471417427,9008,0.06816706527024508,51.04138476,598.7
878,4616192,5255,2254,0.9965417981147766,0.15,0.013785535,-0.07273085415363312,0.0001346464,0.2047119140625,-0.025554710970027372,-3.6561037972569466,9012,0.038406335515901446,50.981595979999994,598.87
878,4618240,5257,2255,0.9937962889671326,0.15,0.018239502,-0.06700468063354492,0.0001345952,0.2086181640625,-0.028161341877421364,-3.4777701050043106,9016,0.05589642270933837,50.94076649999999,600.07
878,4620288,5259,2256,0.9931349158287048,0.15,0.012028335,-0.05489877238869667,0.000134544,0.1781005859375,-0.024549333204049617,-3.5062012523412704,9020,0.05637955875135958,50.97710068000001,601.35
878,4622336,5262,2257,0.9944952130317688,0.15,0.014819259,-0.06544536352157593,0.0001344928,0.1796875,-0.025014901300892234,-3.582139126956463,9024,0.04752456198912114,51.03594765,601.21
878,4624384,5264,2258,0.9871039390563965,0.15,0.012389788,-0.04239474982023239,0.0001344416,0.172607421875,-0.02281873076572083,-3.4187852516770363,9028,0.09121653577312827,50.977057939999995,600.53
878,4626432,5266,2259,0.9965460896492004,0.15,0.011257827,-0.06054399535059929,0.0001343904,0.1695556640625,-0.025842841096164193,-3.6193570494651794,9032,0.04330609698081389,51.02501254999999,600.77
878,4628480,5269,2260,0.9947162866592407,0.15,0.012295558,-0.06235716491937637,0.0001343392,0.189697265625,-0.022883361467393115,-3.404827542603016,9036,0.04486385243944824,50.99691629000001,599.65
878,4630528,5271,2261,0.98667311668396,0.15,0.01739683,-0.03648604825139046,0.000134288,0.2012939453125,-0.023584702401421964,-3.474310263991356,9040,0.09853829932399094,51.027667,598.93
878,4632576,5273,2262,0.992490828037262,0.15,0.012569383,-0.057697638869285583,0.00013423679999999998,0.1759033203125,-0.023052285148878582,-3.398499555885792,9044,0.04975408629979938,50.94161615,596.1
878,4634624,5276,2263,0.9887353777885437,0.15,0.014073262,-0.02240072190761566,0.00013418560000000003,0.193115234375,-0.024974609463242814,-3.474580280482769,9048,0.10455010714940727,50.893661540000004,594.06
878,4636672,5278,2264,0.9950465559959412,0.15,0.014292107,-0.060076210647821426,0.0001341344,0.186279296875,-0.024057422124315053,-3.338912084698677,9052,0.03709248290397227,50.93260741,594.26
878,4638720,5280,2265,0.9895278215408325,0.15,0.014882757,-0.035386376082897186,0.00013408320000000002,0.1767578125,-0.017748434212990105,-3.492106221616268,9056,0.08282543218228966,50.775924880000005,594.01
878,4640768,5282,2266,0.9934179782867432,0.15,0.01195107,-0.05490211397409439,0.000134032,0.1732177734375,-0.023245286312885582,-3.4754025414586067,9060,0.05840593634638935,50.72612939,594.59
878,4642816,5285,2267,0.9935320615768433,0.15,0.01382709,-0.056394509971141815,0.00013398080000000002,0.197021484375,-0.025639656494604424,-3.4027919620275497,9064,0.04495800915174186,50.697176809999995,594.68
878,4644864,5287,2268,0.9970505833625793,0.15,0.017446648,-0.06625634431838989,0.00013392959999999999,0.1990966796875,-0.026589071232592687,-3.5975922644138336,9068,0.037314692977815866,50.747914099999996,595.1
878,4646912,5289,2269,0.991247296333313,0.15,0.014502806,-0.05288100987672806,0.0001338784,0.1959228515625,-0.02490630478132516,-3.354108102619648,9072,0.06523239379748702,50.79586201,596.39
878,4648960,5292,2270,0.9910135269165039,0.15,0.012613654,-0.024489782750606537,0.00013382719999999998,0.1627197265625,-0.02242347865831107,-3.503652863204479,9076,0.08456857979763299,50.75690945000001,596.14
878,4651008,5294,2271,0.9946919083595276,0.15,0.012755937,-0.06070113927125931,0.000133776,0.196044921875,-0.025997933436883613,-3.5230870470404625,9080,0.04754226503428072,50.80575644,596.14
878,4653056,5296,2272,0.9956169724464417,0.15,0.014423381,-0.0676441416144371,0.0001337248,0.218505859375,-0.02580631506862119,-3.5466993302106857,9084,0.041089368402026594,50.660779829999996,595.82
878,4655104,5298,2273,0.9955863356590271,0.15,0.011450013,-0.049610577523708344,0.0001336736,0.1951904296875,-0.022334599489113316,-3.49647057056427,9088,0.05014532548375428,50.67978185999999,596.45
878,4657152,5301,2274,0.9838372468948364,0.15,0.014084637,-0.03569792956113815,0.00013362240000000002,0.20703125,-0.019720633572433144,-3.3323406726121902,9092,0.108673679176718,50.75768029999999,596.47
878,4659200,5303,2275,0.9924957752227783,0.15,0.012878897,-0.032769009470939636,0.0001335712,0.1649169921875,-0.021419509168481454,-3.4648018330335617,9096,0.07646487071178854,50.485823339999996,593.86
878,4661248,5305,2276,0.9748934507369995,0.15,0.01485114,-0.020678795874118805,0.00013352,0.1827392578125,-0.020130821969360113,-3.4260788783431053,9100,0.16499173105694354,50.56614911,592.41
878,4663296,5308,2277,0.9927560687065125,0.15,0.012214769,-0.059020817279815674,0.0001334688,0.18212890625,-0.026333252222684678,-3.4812628999352455,9104,0.06168760382570326,50.55701214,592.25
