time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/approx_kl,train/explained_variance,train/n_updates,train/clip_fraction,rollout/ep_len_mean,train/loss,rollout/ep_rew_mean,train/policy_gradient_loss
3051,2809856,920,1372,0.0001798048,0.07750733406282961,0.15,-3.9422866106033325,0.015314329,0.9772140383720398,5484,0.2354736328125,581.68,-0.06786467134952545,32.014553989999996,-0.032518607535166666
3053,2811904,920,1373,0.0001797536,0.0692181623307988,0.15,-3.9532190039753914,0.016323244,0.9756854176521301,5488,0.2247314453125,580.45,-0.05711349844932556,31.86039095,-0.03134440831490792
3055,2813952,920,1374,0.00017970239999999998,0.07951753144152462,0.15,-4.094005919992924,0.019461013,0.9668161869049072,5492,0.2313232421875,579.79,-0.06923922896385193,31.768041040000004,-0.03137497935676947
3057,2816000,920,1375,0.0001796512,0.06629422842524946,0.15,-3.994802102446556,0.018145252,0.9795883297920227,5496,0.2545166015625,582.05,-0.07372525334358215,31.976938849999996,-0.03542069246759638
3060,2818048,920,1376,0.00017959999999999997,0.10374960605986416,0.15,-3.9811399206519127,0.018270716,0.9830781817436218,5500,0.241943359375,579.3,-0.06493092328310013,31.834750729999996,-0.031540216761641204
3062,2820096,920,1377,0.00017954880000000002,0.08025645627640188,0.15,-3.9003531709313393,0.020079684,0.9851033687591553,5504,0.24658203125,580.29,-0.0663968026638031,31.8935919,-0.03091692182351835
3064,2822144,920,1378,0.0001794976,0.0692743519321084,0.15,-4.003750786185265,0.020530855,0.9822330474853516,5508,0.260498046875,585.08,-0.04839574918150902,32.15575992,-0.03423243810539134
3066,2824192,920,1379,0.00017944640000000002,0.0672129022423178,0.15,-3.974072717130184,0.01677424,0.9772069454193115,5512,0.2353515625,586.21,-0.06455149501562119,32.202858209999995,-0.031231148110236973
3068,2826240,920,1380,0.0001793952,0.08359793620184064,0.15,-3.8939309045672417,0.020461868,0.9810622930526733,5516,0.2452392578125,587.2,-0.07054029405117035,32.138502689999996,-0.03128082363400608
3071,2828288,920,1381,0.000179344,0.07105386140756309,0.15,-3.940769650042057,0.01924599,0.9803056716918945,5520,0.2586669921875,587.08,-0.07290920615196228,32.01055867,-0.031239204385201447
3073,2830336,920,1382,0.0001792928,0.0717016588896513,0.15,-4.044232219457626,0.019025855,0.9878591895103455,5524,0.2591552734375,589.86,-0.07880103588104248,32.2107927,-0.0334109234099742
3075,2832384,920,1383,0.0001792416,0.07389972894452512,0.15,-3.9231054335832596,0.019231359,0.9833974242210388,5528,0.239013671875,589.65,-0.06728648394346237,32.09040669,-0.03325673850486055
3077,2834432,920,1384,0.0001791904,0.07375263597350568,0.15,-4.114437073469162,0.021573573,0.9642934203147888,5532,0.2593994140625,590.4,-0.07342077791690826,32.233445339999996,-0.03328435670118779
3079,2836480,921,1385,0.0001791392,0.06932732893619686,0.15,-3.9871291890740395,0.018935654,0.9832100868225098,5536,0.253662109375,595.61,-0.07062220573425293,32.51333298,-0.03404802139266394
3081,2838528,921,1386,0.000179088,0.06593355257064104,0.15,-3.9302294850349426,0.019987918,0.985977292060852,5540,0.259521484375,595.61,-0.08254139125347137,32.51333298,-0.03445473963802215
3084,2840576,921,1387,0.00017903679999999999,0.08061257959343493,0.15,-3.790494941174984,0.018230146,0.968795657157898,5544,0.233154296875,599.16,-0.06892019510269165,32.792277229999996,-0.030469306497252546
3086,2842624,921,1388,0.0001789856,0.07859846332576126,0.15,-3.970432385802269,0.021765633,0.9829848408699036,5548,0.2537841796875,600.52,-0.0661666989326477,32.613796789999995,-0.03297201090026647
3088,2844672,921,1389,0.0001789344,0.09749429894145578,0.15,-4.029403619468212,0.015461,0.979546844959259,5552,0.221923828125,599.21,-0.04582209140062332,32.566655759999996,-0.026603253121720627
3090,2846720,921,1390,0.00017888320000000003,0.07382404466625303,0.15,-3.9672099575400352,0.014722519,0.980194628238678,5556,0.2177734375,602.94,-0.07001009583473206,32.872015659999995,-0.03208006513887085
3092,2848768,921,1391,0.000178832,0.06753871927503496,0.15,-3.9096017703413963,0.0188068,0.9844940900802612,5560,0.2442626953125,602.46,-0.07091198861598969,32.76152654,-0.032248927222099155
3094,2850816,921,1392,0.00017878080000000002,0.08368995715864003,0.15,-3.9173945263028145,0.019635115,0.9792119264602661,5564,0.244140625,603.07,-0.06474243104457855,32.86477971000001,-0.03200696699786931
3096,2852864,921,1393,0.0001787296,0.0743052545003593,0.15,-3.9167216643691063,0.020870686,0.9824585914611816,5568,0.2503662109375,605.02,-0.08863890171051025,32.810459220000006,-0.03107708424795419
3099,2854912,921,1394,0.00017867840000000001,0.09458843595348299,0.15,-3.943796657025814,0.018252406,0.9750242829322815,5572,0.2220458984375,607.31,-0.06278052926063538,33.00254083,-0.03143127041403204
3101,2856960,921,1395,0.00017862719999999998,0.07436629279982299,0.15,-3.9165714234113693,0.019089045,0.9754122495651245,5576,0.2607421875,606.95,-0.05446552485227585,32.82738923,-0.030124208715278655
3103,2859008,921,1396,0.000178576,0.12237366614863276,0.15,-3.867566615343094,0.019201871,0.9580122828483582,5580,0.2464599609375,605.94,-0.05034138634800911,32.899079040000004,-0.028997427492868155
3105,2861056,921,1397,0.00017852479999999998,0.07358899421524256,0.15,-3.7831166461110115,0.018998662,0.9867095351219177,5584,0.245849609375,603.99,-0.072246253490448,32.89357539,-0.03325710829813033
3107,2863104,921,1398,0.00017847360000000003,0.13345632213167846,0.15,-3.9907075241208076,0.020940788,0.953335702419281,5588,0.2415771484375,604.45,-0.052855074405670166,32.862017,-0.030764944036491215
3110,2865152,921,1399,0.0001784224,0.0707182512851432,0.15,-3.932625897228718,0.01991373,0.9784370064735413,5592,0.27978515625,600.33,-0.06530945748090744,32.50769383,-0.032604936699499376
3112,2867200,921,1400,0.00017837120000000002,0.06946421961765736,0.15,-4.089230380952358,0.018398475,0.9813278913497925,5596,0.256103515625,606.68,-0.07124579697847366,32.80865483,-0.0360211439547129
3114,2869248,921,1401,0.00017832000000000001,0.15291752479970455,0.15,-3.9358308613300323,0.01787322,0.9676845073699951,5600,0.213134765625,612.89,-0.03979351371526718,33.34531028999999,-0.030053252645302564
3116,2871296,921,1402,0.0001782688,0.11071750102564692,0.15,-3.8476087152957916,0.01876464,0.9807127118110657,5604,0.248046875,609.0,-0.055768318474292755,33.03724737,-0.0311584229930304
3118,2873344,921,1403,0.0001782176,0.09537616046145558,0.15,-4.092313632369041,0.019454222,0.9676996469497681,5608,0.2471923828125,612.01,-0.060171425342559814,33.35715115,-0.03369965808815323
3120,2875392,921,1404,0.0001781664,0.06363532319664955,0.15,-4.053313218057156,0.0181273,0.9764022827148438,5612,0.250732421875,607.94,-0.08521473407745361,32.89699232,-0.03484955182648264
3123,2877440,921,1405,0.0001781152,0.06867960386443883,0.15,-3.903081849217415,0.018613992,0.9845334887504578,5616,0.2769775390625,603.37,-0.07012023776769638,32.53394825,-0.034354550574789755
3125,2879488,921,1406,0.000178064,0.10020076273940504,0.15,-3.904167227447033,0.020162495,0.9803470969200134,5620,0.2171630859375,606.84,-0.04869798570871353,32.83291112,-0.028091183834476396
3127,2881536,921,1407,0.0001780128,0.08226316003128886,0.15,-3.9280182868242264,0.016612992,0.9752036333084106,5624,0.2451171875,609.49,-0.05471859499812126,33.11013782,-0.03115392054314725
3129,2883584,921,1408,0.00017796160000000001,0.08211857848800719,0.15,-3.93813207000494,0.018205306,0.9786335229873657,5628,0.228271484375,602.05,-0.07223304361104965,32.42331858,-0.03593099219142459
3131,2885632,921,1409,0.0001779104,0.07235976401716471,0.15,-4.001719258725643,0.017901737,0.9779176115989685,5632,0.2471923828125,605.45,-0.07916152477264404,32.68766641,-0.035396444000070915
3133,2887680,921,1410,0.0001778592,0.09429615386761725,0.15,-4.050471760332584,0.014434074,0.9722890853881836,5636,0.205078125,600.94,-0.059861086308956146,32.449396269999994,-0.02918665239121765
3136,2889728,921,1411,0.000177808,0.09279501263517886,0.15,-4.0130942314863205,0.014975244,0.9768198132514954,5640,0.208984375,599.69,-0.06010572612285614,32.37971798,-0.028639518131967634
3138,2891776,921,1412,0.0001777568,0.09158516547176987,0.15,-3.9323346316814423,0.018453266,0.9777405858039856,5644,0.239501953125,609.13,-0.07380116730928421,33.01562223,-0.03167943669541273
3140,2893824,921,1413,0.00017770560000000002,0.061200742376968265,0.15,-4.07827977091074,0.021996714,0.9850617051124573,5648,0.2593994140625,602.6,-0.07595959305763245,32.35522356,-0.031155187054537237
3142,2895872,921,1414,0.0001776544,0.0746178743429482,0.15,-3.9899765327572823,0.017656984,0.9824749231338501,5652,0.2335205078125,606.26,-0.06672486662864685,32.64141626,-0.0347028691903688
3144,2897920,921,1415,0.00017760320000000001,0.07849136414006352,0.15,-4.022456340491772,0.016817553,0.9750836491584778,5656,0.2388916015625,610.15,-0.07625935971736908,32.946830500000004,-0.03259408747544512
3147,2899968,921,1416,0.00017755199999999998,0.06666430435143411,0.15,-4.02622327953577,0.016861275,0.9815961122512817,5660,0.2294921875,604.32,-0.062482818961143494,32.46739576,-0.02989598677959293
3149,2902016,921,1417,0.0001775008,0.0763277078513056,0.15,-4.0110108852386475,0.021170162,0.9837321639060974,5664,0.23828125,606.24,-0.06775988638401031,32.73097857,-0.03348483818990644
3151,2904064,921,1418,0.00017744959999999998,0.09739266382530332,0.15,-4.036895766854286,0.016889237,0.9773386716842651,5668,0.2274169921875,603.01,-0.051138367503881454,32.62773051,-0.03345243299554568
3153,2906112,921,1419,0.00017739840000000003,0.07568978820927441,0.15,-3.8946310356259346,0.017798003,0.9809648990631104,5672,0.24560546875,597.49,-0.06343352794647217,32.08516649,-0.032903195678954944
3155,2908160,921,1420,0.0001773472,0.08074878738261759,0.15,-4.035827852785587,0.01920826,0.9805474281311035,5676,0.2388916015625,597.49,-0.07439625263214111,32.08516649,-0.034814045910025015
3157,2910208,921,1421,0.00017729600000000002,0.07760790595784783,0.15,-4.037228882312775,0.020642178,0.9698463678359985,5680,0.2470703125,599.52,-0.06963742524385452,32.075220830000006,-0.03142409573774785
3160,2912256,921,1422,0.0001772448,0.0947822033194825,0.15,-4.098517827689648,0.01895275,0.9739102125167847,5684,0.2330322265625,599.57,-0.06074615567922592,32.11323227,-0.03404130644048564
3162,2914304,921,1423,0.0001771936,0.08595718955621123,0.15,-3.9263265132904053,0.02067715,0.9850732684135437,5688,0.23583984375,600.88,-0.05520900711417198,32.34348893000001,-0.03034599733655341
3164,2916352,921,1424,0.0001771424,0.06104292906820774,0.15,-3.9906411170959473,0.016480815,0.9876668453216553,5692,0.2379150390625,593.71,-0.07110237330198288,31.904980769999998,-0.02938967850059271
3166,2918400,921,1425,0.0001770912,0.08959737361874431,0.15,-4.0218387469649315,0.020772997,0.9692224264144897,5696,0.2694091796875,593.71,-0.051488619297742844,31.904980769999998,-0.030123654258204624
3168,2920448,921,1426,0.00017704,0.08791886328253895,0.15,-4.092779606580734,0.01983566,0.9562747478485107,5700,0.256591796875,593.22,-0.0724826231598854,31.724490040000006,-0.03064458176959306
3170,2922496,921,1427,0.0001769888,0.06681225867941976,0.15,-4.045997515320778,0.01837209,0.9793172478675842,5704,0.2437744140625,599.42,-0.08060796558856964,32.1871692,-0.03256891094497405
3173,2924544,921,1428,0.0001769376,0.09289332386106253,0.15,-3.9679578840732574,0.017444769,0.9815165996551514,5708,0.2369384765625,598.76,-0.06019267812371254,32.10659186,-0.030421495874179527
3175,2926592,921,1429,0.00017688640000000001,0.07806156552396715,0.15,-3.97650732845068,0.022219,0.9817033410072327,5712,0.26513671875,598.82,-0.06764823198318481,31.951463800000003,-0.035511533060343936
3177,2928640,921,1430,0.0001768352,0.08951746462844312,0.15,-3.9789024963974953,0.019057732,0.9825027585029602,5716,0.264404296875,600.6,-0.07097478955984116,31.976691880000004,-0.03344823597581126
3179,2930688,921,1431,0.000176784,0.08816092961933464,0.15,-4.074982799589634,0.018227994,0.9771863222122192,5720,0.2139892578125,593.97,-0.058802530169487,31.408733720000004,-0.02939503686502576
3181,2932736,921,1432,0.0001767328,0.07268889422994107,0.15,-4.121506750583649,0.015703896,0.9557881951332092,5724,0.2310791015625,600.25,-0.060949064791202545,32.017441680000005,-0.028130010759923607
3183,2934784,921,1433,0.0001766816,0.06703524547629058,0.15,-4.043667919933796,0.01880027,0.9783208966255188,5728,0.259521484375,606.77,-0.07302483171224594,32.252852520000005,-0.03322377859149128
3186,2936832,921,1434,0.00017663040000000002,0.06207374308723956,0.15,-3.955202080309391,0.019244652,0.9885458946228027,5732,0.26513671875,605.25,-0.07307324558496475,32.34350897,-0.03133807024278212
3188,2938880,921,1435,0.0001765792,0.13179647759534419,0.15,-3.9194209203124046,0.016403984,0.9789896607398987,5736,0.226806640625,603.99,-0.04092929884791374,32.13779506,-0.028771040801075287
3190,2940928,921,1436,0.00017652800000000001,0.08090657484717667,0.15,-3.9191832691431046,0.018205438,0.9752912521362305,5740,0.2386474609375,597.0,-0.07108543068170547,31.525442309999995,-0.030722798721399158
3192,2942976,921,1437,0.00017647679999999998,0.06713122536893934,0.15,-4.043162792921066,0.019554362,0.9726420044898987,5744,0.26220703125,599.61,-0.07385417073965073,31.9527848,-0.033518027572426945
3194,2945024,921,1438,0.0001764256,0.05861684924457222,0.15,-3.8846262767910957,0.017353367,0.9805529117584229,5748,0.2490234375,597.69,-0.0813155248761177,31.876789190000004,-0.03434437270334456
3196,2947072,921,1439,0.0001763744,0.12431244412437081,0.15,-3.836762860417366,0.019055456,0.9721969366073608,5752,0.2598876953125,596.01,-0.05216699093580246,31.61118941,-0.030294205513200723
3198,2949120,921,1440,0.00017632320000000003,0.10226436192169785,0.15,-3.8424814343452454,0.020277556,0.9820892214775085,5756,0.2503662109375,599.9,-0.05739472433924675,31.94353858,-0.03547896727104671
3201,2951168,921,1441,0.000176272,0.07395694113802165,0.15,-3.8711932376027107,0.017683342,0.984742283821106,5760,0.2520751953125,591.88,-0.06021183729171753,31.41258252,-0.03228071217017714
3203,2953216,921,1442,0.00017622080000000002,0.08053087897133082,0.15,-3.973806604743004,0.019154936,0.9666405916213989,5764,0.232666015625,591.95,-0.062035929411649704,31.380933650000003,-0.02912465124973096
3205,2955264,921,1443,0.0001761696,0.06251588265877217,0.15,-4.01578376442194,0.019897021,0.9743013978004456,5768,0.2506103515625,590.2,-0.07239511609077454,31.561986410000003,-0.031423111038748175
3207,2957312,921,1444,0.0001761184,0.08456993906293064,0.15,-3.949444532394409,0.018886182,0.9780634641647339,5772,0.235107421875,593.25,-0.07385954260826111,31.79486707000001,-0.03072480164701119
3209,2959360,922,1445,0.00017606719999999998,0.10331128467805684,0.15,-3.9290951788425446,0.020386878,0.975172758102417,5776,0.2427978515625,591.7,-0.055808089673519135,31.62376821,-0.030477513646474108
3211,2961408,922,1446,0.000176016,0.09917561034671962,0.15,-3.8193796947598457,0.021472402,0.9779472351074219,5780,0.260009765625,593.66,-0.04914596676826477,31.866397820000007,-0.03363124979659915
3214,2963456,922,1447,0.0001759648,0.06495372671633959,0.15,-3.9812945500016212,0.019904844,0.981012761592865,5784,0.2625732421875,593.6,-0.06908294558525085,31.967234970000003,-0.034301970968954265
3216,2965504,922,1448,0.0001759136,0.07989098294638097,0.15,-3.714203640818596,0.017897673,0.9854217767715454,5788,0.2459716796875,592.12,-0.06026405841112137,31.765973629999998,-0.03375096808304079
3218,2967552,922,1449,0.00017586240000000002,0.0838443823158741,0.15,-3.9493134692311287,0.020094357,0.9725653529167175,5792,0.2711181640625,594.84,-0.05654123052954674,32.08200637,-0.03245324778254144
3220,2969600,922,1450,0.00017581120000000002,0.07129909365903586,0.15,-4.061400182545185,0.02303096,0.9747068285942078,5796,0.2535400390625,594.75,-0.06374277919530869,32.139190160000005,-0.03359161988191772
3222,2971648,922,1451,0.00017576,0.10047856182791293,0.15,-3.8526805490255356,0.014762011,0.9719326496124268,5800,0.2132568359375,594.31,-0.04587917774915695,32.14742808,-0.028195761784445494
3225,2973696,922,1452,0.0001757088,0.0811134303221479,0.15,-3.9963390082120895,0.020157157,0.9852220416069031,5804,0.25439453125,595.9,-0.07440535724163055,32.166838920000004,-0.033045237127225846
3227,2975744,922,1453,0.0001756576,0.08402544935233891,0.15,-3.8984457552433014,0.018604904,0.9793478846549988,5808,0.234130859375,594.59,-0.05519275739789009,31.810874839999997,-0.03193452034611255
3229,2977792,922,1454,0.0001756064,0.059408829314634204,0.15,-3.8845746368169785,0.016745187,0.9817174673080444,5812,0.2158203125,601.23,-0.07488713413476944,32.51492844,-0.032438820897368714
3231,2979840,922,1455,0.0001755552,0.11174136609770358,0.15,-3.9331594482064247,0.01900279,0.9711662530899048,5816,0.2578125,598.99,-0.06208713352680206,32.412438699999996,-0.03099722324986942
3233,2981888,922,1456,0.000175504,0.06424961471930146,0.15,-3.811789892613888,0.017686684,0.9830771684646606,5820,0.2320556640625,597.4,-0.07399018853902817,32.426009400000005,-0.031019657355500385
3235,2983936,922,1457,0.00017545280000000002,0.07326660642866045,0.15,-4.024920865893364,0.019880107,0.9841001629829407,5824,0.2706298828125,593.69,-0.08598647266626358,32.15135166,-0.034431141131790355
3238,2985984,922,1458,0.00017540159999999998,0.08356373582500964,0.15,-3.9234636649489403,0.018537909,0.9750819206237793,5828,0.2373046875,589.76,-0.05884910374879837,31.92161454000001,-0.03187005815561861
3240,2988032,922,1459,0.0001753504,0.07149329502135515,0.15,-3.9032050371170044,0.017655391,0.9842303991317749,5832,0.23095703125,591.21,-0.07041414082050323,32.20787532,-0.033525170845678076
3242,2990080,922,1460,0.0001752992,0.07756752974819392,0.15,-3.9026706740260124,0.019697843,0.9735079407691956,5836,0.2381591796875,586.8,-0.06417196244001389,32.06585817,-0.03309790644561872
3244,2992128,922,1461,0.00017524800000000003,0.08508408430498093,0.15,-3.9784210473299026,0.019162301,0.9823248386383057,5840,0.2431640625,587.35,-0.06635386496782303,32.11110979000001,-0.03538591676624492
3246,2994176,922,1462,0.0001751968,0.09981306688860059,0.15,-3.9065314903855324,0.017153775,0.9661145210266113,5844,0.21728515625,587.35,-0.05793894827365875,32.11110979000001,-0.02725550765171647
3248,2996224,922,1463,0.00017514560000000002,0.09732644574251026,0.15,-3.9653724804520607,0.018649023,0.9424432516098022,5848,0.2430419921875,584.01,-0.07515391707420349,31.755011680000003,-0.03306277492083609
3251,2998272,922,1464,0.0001750944,0.062104254961013794,0.15,-3.912082701921463,0.018891003,0.9844998121261597,5852,0.2398681640625,587.07,-0.07085640728473663,31.92546694,-0.03030433357344009
3253,3000320,922,1465,0.0001750432,0.08582552056759596,0.15,-3.9226892292499542,0.016585747,0.9839826822280884,5856,0.24609375,594.5,-0.0626218169927597,32.56587322,-0.033082743640989065
3255,3002368,922,1466,0.00017499199999999998,0.08453677559737116,0.15,-3.9461527094244957,0.017059421,0.9817036986351013,5860,0.2176513671875,593.84,-0.06288605183362961,32.4138555,-0.02997721388237551
3257,3004416,922,1467,0.0001749408,0.08751327148638666,0.15,-3.795054592192173,0.016915498,0.9808507561683655,5864,0.2342529296875,597.47,-0.05737870931625366,32.57958863000001,-0.0328473041736288
3259,3006464,922,1468,0.0001748896,0.12365086982026696,0.15,-3.9761937856674194,0.020642255,0.958583652973175,5868,0.22216796875,595.57,-0.060092173516750336,32.37210125,-0.03191954854992218
3261,3008512,922,1469,0.0001748384,0.07612036017235368,0.15,-3.9658651649951935,0.019165033,0.9670559167861938,5872,0.269287109375,599.18,-0.07597359269857407,32.50280319,-0.0355205791129265
3264,3010560,922,1470,0.00017478720000000002,0.06996212946251035,0.15,-3.968298502266407,0.019147197,0.9737716317176819,5876,0.28271484375,605.53,-0.07267457246780396,32.85361615,-0.032626254949718714
3266,3012608,922,1471,0.00017473600000000002,0.07949252240359783,0.15,-3.89082507789135,0.023190457,0.9857097268104553,5880,0.2532958984375,612.25,-0.07416762411594391,33.233039510000005,-0.03589814621955156
3268,3014656,922,1472,0.0001746848,0.08210362785030156,0.15,-3.8714559450745583,0.01910616,0.9860454201698303,5884,0.236083984375,617.85,-0.07335396856069565,33.567357789999996,-0.034244154288899153
3270,3016704,922,1473,0.0001746336,0.06999101617839187,0.15,-3.907669097185135,0.021107696,0.9794004559516907,5888,0.25537109375,611.94,-0.07393353432416916,32.965176879999994,-0.033595114189665765
3272,3018752,922,1474,0.0001745824,0.06370732863433659,0.15,-3.979450523853302,0.018612115,0.9733161926269531,5892,0.2509765625,608.09,-0.07479485869407654,32.80653827,-0.03475499083288014
3275,3020800,922,1475,0.0001745312,0.0913138659670949,0.15,-3.889390505850315,0.016787082,0.9771445393562317,5896,0.240234375,606.68,-0.06091639772057533,32.69965121,-0.03390472679166123
3277,3022848,922,1476,0.00017448,0.08834947971627116,0.15,-3.82406572252512,0.016627174,0.9793510437011719,5900,0.2254638671875,605.1,-0.07227341830730438,32.55113324999999,-0.030448844816419296
3279,3024896,922,1477,0.0001744288,0.07005674473475665,0.15,-3.9391732215881348,0.019579824,0.9801095724105835,5904,0.2716064453125,602.54,-0.07494484633207321,32.36973096,-0.03432723134756088
3281,3026944,922,1478,0.0001743776,0.09104106947779655,0.15,-3.88264412432909,0.017059151,0.9730297923088074,5908,0.20751953125,602.39,-0.05366337671875954,32.32105988,-0.03266142672509886
3283,3028992,922,1479,0.00017432639999999998,0.07159181835595518,0.15,-3.799182638525963,0.019098433,0.9762154817581177,5912,0.216552734375,602.5,-0.06330776959657669,32.31092584,-0.029784806771203876
3285,3031040,922,1480,0.00017427520000000004,0.0770100795198232,0.15,-3.8970723673701286,0.016835619,0.9696516394615173,5916,0.25048828125,606.24,-0.06253093481063843,32.68131021,-0.03177366347517818
3288,3033088,922,1481,0.000174224,0.06901421758811921,0.15,-3.8977246284484863,0.018246785,0.9836012721061707,5920,0.23583984375,606.82,-0.08225151896476746,32.50851052,-0.03352243211702444
3290,3035136,922,1482,0.00017417280000000003,0.0767437390750274,0.15,-3.8445532396435738,0.017996034,0.9853232502937317,5924,0.2529296875,608.57,-0.0670323520898819,32.80071679,-0.03422185339150019
3292,3037184,922,1483,0.0001741216,0.09565237595234066,0.15,-3.911723904311657,0.015971594,0.975810170173645,5928,0.228515625,608.87,-0.07388605922460556,32.82705117,-0.027815194524009712
3294,3039232,922,1484,0.00017407040000000002,0.07946274592541158,0.15,-3.8889848738908768,0.01820533,0.9723268151283264,5932,0.2340087890625,607.36,-0.07314790040254593,32.51364822,-0.03292068271548487
3297,3041280,922,1485,0.0001740192,0.06265326938591897,0.15,-3.9967845678329468,0.018596116,0.9744255542755127,5936,0.2274169921875,610.63,-0.07852785289287567,32.623182379999996,-0.03319672553334385
3299,3043328,922,1486,0.000173968,0.08276607084553689,0.15,-3.906952604651451,0.018254522,0.971287190914154,5940,0.232421875,607.37,-0.06539775431156158,32.410514549999995,-0.03245827616774477
3301,3045376,922,1487,0.00017391679999999998,0.07850205188151449,0.15,-3.7784276828169823,0.020353576,0.9780955910682678,5944,0.25,610.05,-0.07010360807180405,32.524740449999996,-0.03405092627508566
3303,3047424,922,1488,0.0001738656,0.09367604635190219,0.15,-3.917089506983757,0.016999144,0.9768165349960327,5948,0.224609375,616.46,-0.05396653711795807,33.02913532,-0.03120370625401847
3305,3049472,922,1489,0.00017381439999999997,0.09757293318398297,0.15,-3.784520983695984,0.017020378,0.9725179076194763,5952,0.2200927734375,612.82,-0.05622468143701553,32.64695372,-0.029307695396710187
3307,3051520,922,1490,0.0001737632,0.07720392919145525,0.15,-3.8504214137792587,0.02011591,0.9686554670333862,5956,0.2589111328125,618.62,-0.07482096552848816,32.75814048,-0.03389557605260052
3309,3053568,922,1491,0.00017371200000000002,0.07454255816992372,0.15,-4.042033486068249,0.021458488,0.9769050478935242,5960,0.2672119140625,622.2,-0.06799322366714478,32.98480655,-0.03575346237630583
3312,3055616,922,1492,0.00017366080000000002,0.09253706550225616,0.15,-3.919736310839653,0.019738313,0.976974368095398,5964,0.235595703125,624.38,-0.06067962944507599,33.17430112,-0.03272871105582453
3314,3057664,922,1493,0.0001736096,0.10073282546363771,0.15,-3.9759538173675537,0.02073751,0.9683394432067871,5968,0.2452392578125,624.82,-0.06276008486747742,33.231392699999994,-0.033946183626540005
3316,3059712,922,1494,0.0001735584,0.08916614740155637,0.15,-3.8128051832318306,0.018417742,0.9798933863639832,5972,0.2593994140625,622.58,-0.061367571353912354,33.09888683,-0.030839013576041907
3318,3061760,922,1495,0.0001735072,0.07900054997298867,0.15,-3.812621496617794,0.015860567,0.9733846783638,5976,0.2177734375,620.44,-0.05419318750500679,32.9359581,-0.027757715113693848
3320,3063808,922,1496,0.000173456,0.07329875521827489,0.15,-3.764896407723427,0.019684447,0.9804717898368835,5980,0.275634765625,618.07,-0.06686034798622131,32.97932121,-0.03091876083635725
3322,3065856,922,1497,0.0001734048,0.08032966358587146,0.15,-3.8636377677321434,0.018757725,0.9775384664535522,5984,0.2315673828125,618.77,-0.06455051898956299,32.96855709,-0.033202848077053204
3325,3067904,922,1498,0.0001733536,0.12436480377800763,0.15,-3.993334174156189,0.020717014,0.9384899139404297,5988,0.2437744140625,612.28,-0.03022173047065735,32.73757905,-0.029352210694923997
3327,3069952,922,1499,0.0001733024,0.07822896016295999,0.15,-3.9552662521600723,0.02148698,0.9764261841773987,5992,0.2384033203125,605.95,-0.0720057338476181,32.5725673,-0.031361014232970774
3329,3072000,922,1500,0.00017325119999999999,0.09361379605252296,0.15,-3.795339323580265,0.017049758,0.9812948703765869,5996,0.223388671875,601.19,-0.06186068058013916,32.23018788,-0.0311560500995256
3331,3074048,922,1501,0.00017320000000000004,0.0673277642345056,0.15,-3.876829095184803,0.017647225,0.9782495498657227,6000,0.2628173828125,603.87,-0.08005449175834656,32.619885100000005,-0.03351697980542667
3333,3076096,922,1502,0.0001731488,0.09743770875502378,0.15,-3.7799210771918297,0.01795899,0.9743435382843018,6004,0.226806640625,606.46,-0.06108063831925392,32.833536800000005,-0.02857873580069281
3335,3078144,922,1503,0.00017309760000000003,0.09387200511991978,0.15,-3.9783144295215607,0.016474482,0.9525465369224548,6008,0.255859375,602.38,-0.059013329446315765,32.64959601,-0.029673703655134887
3338,3080192,922,1504,0.0001730464,0.08355303213465959,0.15,-3.9981466233730316,0.017019559,0.9747459292411804,6012,0.2392578125,602.38,-0.05198303982615471,32.64959601,-0.030705180804943666
3340,3082240,922,1505,0.00017299520000000002,0.065080281579867,0.15,-3.9009379222989082,0.018324118,0.9697656035423279,6016,0.23828125,612.65,-0.07953865826129913,33.34272677,-0.032639999204548076
3342,3084288,922,1506,0.000172944,0.06888959161005914,0.15,-3.7731660902500153,0.020045372,0.9883534908294678,6020,0.23095703125,610.76,-0.07739165425300598,33.00668877,-0.03655668238934595
3344,3086336,922,1507,0.0001728928,0.08708919957280159,0.15,-3.9914817437529564,0.019072415,0.9791260957717896,6024,0.24951171875,609.85,-0.05705343559384346,33.0365404,-0.03438621398527175
3346,3088384,922,1508,0.00017284159999999998,0.0803553406149149,0.15,-3.8465548008680344,0.01699572,0.9776012897491455,6028,0.2171630859375,612.55,-0.07171953469514847,33.31191463,-0.027990198985207826
3349,3090432,922,1509,0.0001727904,0.08815852424595505,0.15,-3.9736107736825943,0.02112715,0.9694923758506775,6032,0.2772216796875,609.26,-0.07166587561368942,33.08917452,-0.03297162208764348
3351,3092480,922,1510,0.00017273919999999997,0.0670213985722512,0.15,-3.9911920949816704,0.017033862,0.9636741280555725,6036,0.2347412109375,602.97,-0.07504881173372269,32.6831237,-0.03208575613098219
3353,3094528,922,1511,0.00017268800000000002,0.07961826073005795,0.15,-3.901177652180195,0.020723227,0.9858782887458801,6040,0.264892578125,600.21,-0.06540940701961517,32.52373745999999,-0.03546142809500452
