time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/clip_fraction,train/entropy_loss,train/learning_rate,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/loss,train/n_updates,train/value_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
902,2652160,2937,1295,0.10986328125,-3.984031058847904,0.00018374720000000002,0.006226923,0.15,-0.0053716155962320045,-0.021922748535871506,5176,0.05996380769647658,0.9953197836875916,-28.38,186.8
902,2654208,2939,1296,0.1322021484375,-4.1125259175896645,0.000183696,0.0063882098,0.15,-0.00794519335613586,-0.02372252196073532,5180,0.06337010813876987,0.9958288669586182,-28.35,186.77
902,2656256,2941,1297,0.1566162109375,-4.021212339401245,0.0001836448,0.008975722,0.15,-0.009220998908858746,0.0012063048779964447,5184,0.08601708384230733,0.9940505623817444,-28.34,186.81
902,2658304,2944,1298,0.146728515625,-3.9721993654966354,0.0001835936,0.008447322,0.15,-0.007633522458490916,-0.009963318705558777,5188,0.08065547794103622,0.993949294090271,-28.33,186.82
902,2660352,2946,1299,0.1234130859375,-4.058544859290123,0.0001835424,0.007344933,0.15,-0.006791015592170879,-0.043997928500175476,5192,0.04929267236730084,0.9963570237159729,-28.32,186.8
902,2662400,2948,1300,0.1348876953125,-4.094716235995293,0.0001834912,0.008597658,0.15,-0.010471252651768737,-0.02590566873550415,5196,0.07815699535422027,0.9942557215690613,-28.27,186.81
902,2664448,2951,1301,0.1268310546875,-4.034789673984051,0.00018344,0.0086984,0.15,-0.007787993759848177,-0.0054955072700977325,5200,0.0983846765011549,0.9927540421485901,-28.29,186.81
902,2666496,2953,1302,0.11669921875,-4.016263030469418,0.00018338880000000002,0.0077244616,0.15,-0.008862673275871202,-0.02256546914577484,5204,0.06141312577528879,0.9957321286201477,-28.42,186.86
902,2668544,2955,1303,0.14794921875,-4.068620957434177,0.00018333759999999998,0.007931585,0.15,-0.008229799786931835,-0.002703789621591568,5208,0.09015968500170857,0.9944843649864197,-28.47,186.93
902,2670592,2957,1304,0.12646484375,-4.0278365686535835,0.0001832864,0.009108291,0.15,-0.009294806746765971,0.023082077503204346,5212,0.14812546991743147,0.9870493412017822,-28.41,186.93
902,2672640,2960,1305,0.115478515625,-4.007368378341198,0.0001832352,0.007956194,0.15,-0.008631382195744663,-0.01863817870616913,5216,0.09256085776723921,0.993123471736908,-28.35,186.95
902,2674688,2962,1306,0.131591796875,-4.009853668510914,0.00018318400000000003,0.0080111325,0.15,-0.008587054209783673,-0.0013232044875621796,5220,0.09869191749021411,0.9933931827545166,-28.33,186.95
902,2676736,2964,1307,0.1552734375,-4.003107532858849,0.0001831328,0.009010861,0.15,-0.011070821070461534,0.0004599466919898987,5224,0.11316304630599916,0.991607666015625,-28.35,186.94
902,2678784,2967,1308,0.1468505859375,-3.9839704111218452,0.00018308160000000002,0.007760454,0.15,-0.008105157787213102,-0.01719403639435768,5228,0.08842766669113189,0.9932073950767517,-28.32,187.01
902,2680832,2969,1309,0.1502685546875,-4.034342087805271,0.0001830304,0.010220619,0.15,-0.009078966788365506,-0.0054098740220069885,5232,0.12250260729342699,0.9917210340499878,-28.33,187.03
902,2682880,2971,1310,0.1220703125,-3.991403751075268,0.0001829792,0.0069258884,0.15,-0.010737639633589424,-0.02591966651380062,5236,0.06654298969078809,0.9942528009414673,-28.32,187.01
902,2684928,2973,1311,0.1168212890625,-3.9688121676445007,0.00018292799999999998,0.0068740207,0.15,-0.008136068849125877,-0.00992969423532486,5240,0.08977325959131122,0.9926769137382507,-28.2,186.94
902,2686976,2976,1312,0.1234130859375,-4.045665927231312,0.0001828768,0.007822728,0.15,-0.0073574424313846976,-0.0033940039575099945,5244,0.07046209136024117,0.9951269626617432,-28.09,186.89
902,2689024,2978,1313,0.1402587890625,-3.956429496407509,0.0001828256,0.0076522534,0.15,-0.008646026777569205,0.007968299090862274,5248,0.08491585671436042,0.9939336180686951,-28.14,186.87
902,2691072,2980,1314,0.1165771484375,-3.9518352821469307,0.0001827744,0.006500392,0.15,-0.007985773612745106,-0.01419658213853836,5252,0.07387153280433267,0.9940008521080017,-28.15,186.88
902,2693120,2983,1315,0.1749267578125,-4.092411436140537,0.00018272320000000002,0.009919846,0.15,-0.008651008625747636,-0.02857855148613453,5256,0.04583134135464206,0.9965210556983948,-28.24,186.86
902,2695168,2985,1316,0.1708984375,-4.063439019024372,0.00018267200000000002,0.0076353303,0.15,-0.009679711743956432,-0.02055928483605385,5260,0.06740265490952879,0.9952916502952576,-28.25,186.87
902,2697216,2987,1317,0.1546630859375,-4.001274093985558,0.0001826208,0.0090146605,0.15,-0.009515254801954143,0.001806546002626419,5264,0.08731751621235162,0.9939314723014832,-28.29,186.85
902,2699264,2989,1318,0.15185546875,-4.013349682092667,0.0001825696,0.009454971,0.15,-0.008726122992811725,-0.014403950423002243,5268,0.0625074147246778,0.9955339431762695,-28.41,186.84
902,2701312,2992,1319,0.154541015625,-4.0493370816111565,0.0001825184,0.011146825,0.15,-0.009461871988605708,0.005111705511808395,5272,0.16122232074849308,0.9899129867553711,-28.45,186.87
902,2703360,2994,1320,0.11572265625,-4.025528505444527,0.0001824672,0.007665922,0.15,-0.009782697859918699,-0.006051663309335709,5276,0.11896981834433973,0.9911845326423645,-28.56,186.99
902,2705408,2996,1321,0.1650390625,-4.025491409003735,0.000182416,0.009452386,0.15,-0.010504371311981231,-0.027811508625745773,5280,0.06530368782114238,0.9950433969497681,-28.64,187.0
902,2707456,2999,1322,0.1505126953125,-4.023753367364407,0.0001823648,0.009111399,0.15,-0.010276656699716114,0.008413337171077728,5284,0.08808056404814124,0.9937182068824768,-28.6,186.98
902,2709504,3001,1323,0.1734619140625,-3.984315998852253,0.00018231360000000002,0.011031417,0.15,-0.010980623046634719,0.0007304362952709198,5288,0.1355502805672586,0.9896481037139893,-28.62,187.06
902,2711552,3003,1324,0.1063232421875,-3.9479097351431847,0.00018226239999999998,0.008821248,0.15,-0.00888383221172262,-0.03431691229343414,5292,0.09364880411885679,0.9925158023834229,-28.6,187.05
902,2713600,3005,1325,0.12158203125,-3.965580925345421,0.0001822112,0.0066960235,0.15,-0.007899128017015755,-0.01743832230567932,5296,0.06836594955530018,0.9956638813018799,-28.6,187.06
902,2715648,3008,1326,0.15283203125,-3.9326843097805977,0.00018216,0.010102199,0.15,-0.009027997992234305,-0.01143883541226387,5300,0.06542867107782513,0.9950498342514038,-28.59,187.06
902,2717696,3010,1327,0.1480712890625,-3.954317070543766,0.00018210880000000003,0.008686422,0.15,-0.009055510512553155,-0.01190604642033577,5304,0.07827394420746714,0.9945082664489746,-28.54,187.07
902,2719744,3012,1328,0.159912109375,-3.9827792942523956,0.0001820576,0.009562422,0.15,-0.008649040857562795,0.01948985457420349,5308,0.12364087346941233,0.9912422895431519,-28.46,187.07
902,2721792,3014,1329,0.1370849609375,-3.9213880971074104,0.00018200640000000002,0.0112154465,0.15,-0.009814230550546199,-0.025897152721881866,5312,0.07554397615604103,0.9939801096916199,-28.41,186.95
902,2723840,3017,1330,0.16455078125,-3.9268215596675873,0.0001819552,0.008323757,0.15,-0.011057849391363561,-0.026958703994750977,5316,0.07077960600145161,0.9950598478317261,-28.36,186.91
902,2725888,3019,1331,0.14404296875,-4.044672958552837,0.000181904,0.008010618,0.15,-0.011663755751214921,-0.04010242596268654,5320,0.06268948153592646,0.9959835410118103,-28.38,186.92
902,2727936,3021,1332,0.1494140625,-3.9498925283551216,0.00018185279999999998,0.008352512,0.15,-0.008927652466809377,-0.025196092203259468,5324,0.062340617063455284,0.9955450296401978,-28.39,186.86
902,2729984,3023,1333,0.1533203125,-3.9437364488840103,0.0001818016,0.008316285,0.15,-0.010710119036957622,-0.022017747163772583,5328,0.08058599580544978,0.9943157434463501,-28.29,186.87
902,2732032,3026,1334,0.1190185546875,-4.008942432701588,0.0001817504,0.010608558,0.15,-0.008655955869471654,-0.00011935830116271973,5332,0.10023973369970918,0.9931631088256836,-28.3,186.87
902,2734080,3028,1335,0.1397705078125,-4.0017092898488045,0.0001816992,0.007266124,0.15,-0.010399234728538431,-0.02557309716939926,5336,0.07887731352820992,0.9944685101509094,-28.25,186.85
902,2736128,3030,1336,0.136962890625,-3.9818127900362015,0.00018164800000000002,0.008197492,0.15,-0.008073830715147778,0.0014541968703269958,5340,0.08726138132624328,0.9935049414634705,-28.23,186.83
902,2738176,3032,1337,0.1710205078125,-4.000160031020641,0.00018159680000000002,0.009380353,0.15,-0.012841334973927587,-0.023927144706249237,5344,0.07546761957928538,0.994521975517273,-28.3,186.83
902,2740224,3035,1338,0.1248779296875,-4.022743694484234,0.0001815456,0.009188399,0.15,-0.00893643154995516,-0.03219776600599289,5348,0.10348897916264832,0.9921342134475708,-28.27,186.85
902,2742272,3037,1339,0.1414794921875,-4.007325068116188,0.0001814944,0.008795649,0.15,-0.009939443960320204,-0.011620525270700455,5352,0.0984519780613482,0.992138683795929,-28.27,186.88
902,2744320,3039,1340,0.1715087890625,-4.015291355550289,0.0001814432,0.010839227,0.15,-0.01215315650915727,-0.014839056879281998,5356,0.08468933240510523,0.9934436678886414,-28.24,186.91
902,2746368,3041,1341,0.1993408203125,-4.032765671610832,0.000181392,0.011395961,0.15,-0.01458340602403041,0.0005875080823898315,5360,0.10903935716487467,0.9927440285682678,-28.22,186.9
902,2748416,3044,1342,0.17333984375,-4.032991513609886,0.0001813408,0.008854782,0.15,-0.009420211863471195,-0.018759112805128098,5364,0.09176139789633453,0.9925561547279358,-28.27,186.9
902,2750464,3046,1343,0.1522216796875,-4.023629106581211,0.0001812896,0.009820992,0.15,-0.01118510277592577,0.024856586009263992,5368,0.11413169698789716,0.9914536476135254,-28.26,186.88
902,2752512,3048,1344,0.1612548828125,-4.089675538241863,0.0001812384,0.008790274,0.15,-0.011238737381063402,-0.013021159917116165,5372,0.08552076993510127,0.9939959645271301,-28.25,186.88
902,2754560,3051,1345,0.146240234375,-4.013581775128841,0.00018118719999999999,0.0094503295,0.15,-0.01325839436321985,-0.015206612646579742,5376,0.08355932345148176,0.9927520155906677,-28.22,186.87
902,2756608,3053,1346,0.1409912109375,-4.057790249586105,0.00018113600000000004,0.0081379805,0.15,-0.009298524440964684,-0.004168163985013962,5380,0.08635510317981243,0.9935668706893921,-28.18,186.9
902,2758656,3055,1347,0.1419677734375,-4.129693366587162,0.0001810848,0.007845113,0.15,-0.010997207224136218,0.040192700922489166,5384,0.1801825948059559,0.9876858592033386,-28.23,186.87
902,2760704,3057,1348,0.18212890625,-4.02785400301218,0.00018103360000000003,0.010005987,0.15,-0.010911087229033,-0.018489401787519455,5388,0.08286422397941351,0.993694007396698,-28.26,186.87
902,2762752,3060,1349,0.1246337890625,-3.9927043318748474,0.0001809824,0.0078037498,0.15,-0.006989787216298282,0.002045564353466034,5392,0.07739959412720054,0.9945381283760071,-28.22,186.83
902,2764800,3062,1350,0.142822265625,-4.096109941601753,0.00018093120000000002,0.009822117,0.15,-0.010365633046603762,-0.03127949684858322,5396,0.05911549617303535,0.9961816668510437,-28.26,186.84
902,2766848,3064,1351,0.109130859375,-4.018499776721001,0.00018088,0.007478135,0.15,-0.008770321277552284,-0.022650141268968582,5400,0.08296642720233649,0.9945357441902161,-28.3,186.82
902,2768896,3067,1352,0.180419921875,-4.007428303360939,0.0001808288,0.0102205,0.15,-0.011485530209029093,-0.0298675037920475,5404,0.07732647692319006,0.9945300221443176,-28.28,186.81
902,2770944,3069,1353,0.1453857421875,-4.078897021710873,0.00018077759999999998,0.008702451,0.15,-0.0090270520595368,-0.020273763686418533,5408,0.044038911000825465,0.9967452883720398,-28.35,186.83
902,2772992,3071,1354,0.16796875,-4.062516592442989,0.0001807264,0.0076033026,0.15,-0.00844789385155309,-0.018229596316814423,5412,0.05571771407267079,0.9956781268119812,-28.36,186.82
902,2775040,3073,1355,0.1507568359375,-4.0539684519171715,0.00018067519999999997,0.008127257,0.15,-0.009699133632238954,0.0058707185089588165,5416,0.12995042884722352,0.9900953769683838,-28.29,186.81
902,2777088,3076,1356,0.1470947265625,-4.05786406993866,0.000180624,0.0076586464,0.15,-0.01102903886931017,-0.008182242512702942,5420,0.11828747484833002,0.9915645718574524,-28.28,186.84
902,2779136,3078,1357,0.1241455078125,-4.105932340025902,0.00018057280000000002,0.00882608,0.15,-0.009782288732822053,-0.010702811181545258,5424,0.08639187947846949,0.9941035509109497,-28.27,186.84
902,2781184,3080,1358,0.1497802734375,-4.0535417422652245,0.00018052160000000002,0.0074968785,0.15,-0.00988183415029198,0.0043542347848415375,5428,0.11823679250665009,0.9905761480331421,-28.29,186.84
902,2783232,3082,1359,0.144287109375,-4.091814801096916,0.0001804704,0.008077657,0.15,-0.007785905880155042,-0.021087806671857834,5432,0.07037558720912784,0.9941404461860657,-28.24,186.84
902,2785280,3085,1360,0.1710205078125,-4.1057650074362755,0.0001804192,0.010173953,0.15,-0.010088875802466646,0.00389668345451355,5436,0.09785648714751005,0.9935046434402466,-28.29,186.86
902,2787328,3087,1361,0.183837890625,-4.067081652581692,0.000180368,0.0088124,0.15,-0.012968246534001082,-0.004140879958868027,5440,0.08241028466727585,0.9934913516044617,-28.32,186.89
902,2789376,3089,1362,0.1334228515625,-4.07008733600378,0.0001803168,0.009325637,0.15,-0.009264374937629327,-0.016894198954105377,5444,0.07573438878171146,0.994183361530304,-28.3,186.86
902,2791424,3092,1363,0.1737060546875,-4.107324473559856,0.0001802656,0.010640215,0.15,-0.011273908574366942,-0.013694725930690765,5448,0.08888375340029597,0.9939429759979248,-28.22,186.84
902,2793472,3094,1364,0.1302490234375,-4.019839264452457,0.0001802144,0.008001862,0.15,-0.008045621390920132,-0.0272873193025589,5452,0.0869875046191737,0.9931209087371826,-28.28,186.83
902,2795520,3096,1365,0.135986328125,-4.005828619003296,0.0001801632,0.011193232,0.15,-0.009733736253110692,-0.026200102642178535,5456,0.06347733037546277,0.9954032301902771,-28.32,186.82
902,2797568,3099,1366,0.1671142578125,-4.137800358235836,0.00018011199999999999,0.011162369,0.15,-0.009566434426233172,-0.01736820489168167,5460,0.07551695732399821,0.9950284361839294,-28.32,186.83
902,2799616,3101,1367,0.145263671875,-4.020484760403633,0.0001800608,0.007266458,0.15,-0.009403772477526218,-0.00447116419672966,5464,0.08661009604111314,0.9939141869544983,-28.31,186.82
902,2801664,3103,1368,0.1668701171875,-4.0001610070466995,0.0001800096,0.010918443,0.15,-0.008761987381149083,0.002865392714738846,5468,0.1250946158543229,0.9896354079246521,-28.33,186.83
902,2803712,3105,1369,0.143310546875,-4.0872557908296585,0.00017995840000000003,0.007747321,0.15,-0.00979151092178654,-0.0035058893263339996,5472,0.08529271034058183,0.9945170879364014,-28.31,186.83
902,2805760,3108,1370,0.1307373046875,-4.088192984461784,0.0001799072,0.008959301,0.15,-0.009967960300855339,-0.017977237701416016,5476,0.08093773515429348,0.9941425323486328,-28.27,186.81
902,2807808,3110,1371,0.128662109375,-4.082614302635193,0.00017985600000000002,0.007456159,0.15,-0.009983624768210575,-0.004217509180307388,5480,0.11570419766940176,0.991012692451477,-28.32,186.83
902,2809856,3112,1372,0.16015625,-4.132857032120228,0.0001798048,0.009132032,0.15,-0.009277134027797729,-0.03209283575415611,5484,0.04714127682382241,0.9963355660438538,-28.42,186.84
902,2811904,3115,1373,0.1307373046875,-4.141670882701874,0.0001797536,0.008573194,0.15,-0.0077028312953189015,-0.00863657146692276,5488,0.06993084400892258,0.9949572086334229,-28.43,186.84
902,2813952,3117,1374,0.130126953125,-4.126088127493858,0.00017970239999999998,0.008297154,0.15,-0.009789108400582336,-0.009658411145210266,5492,0.09791864827275276,0.9926386475563049,-28.37,186.86
902,2816000,3119,1375,0.1435546875,-4.126163847744465,0.0001796512,0.010102388,0.15,-0.010361788736190647,-0.021070819348096848,5496,0.0945673466194421,0.9931440949440002,-28.4,186.85
902,2818048,3122,1376,0.146728515625,-4.14799840003252,0.00017959999999999997,0.010221118,0.15,-0.011987228004727513,-0.031161267310380936,5500,0.09125446737743914,0.9941322803497314,-28.32,186.86
902,2820096,3124,1377,0.138916015625,-4.0968277379870415,0.00017954880000000002,0.008583501,0.15,-0.008906980627216399,-0.01849178969860077,5504,0.09481166629120708,0.9923661947250366,-28.4,186.88
902,2822144,3126,1378,0.09326171875,-4.092143133282661,0.0001794976,0.007217079,0.15,-0.007387903518974781,-0.020848046988248825,5508,0.07385296642314643,0.9939368963241577,-28.33,186.86
902,2824192,3128,1379,0.159423828125,-4.110602706670761,0.00017944640000000002,0.011261764,0.15,-0.011358288611518219,-0.01699228584766388,5512,0.08662837604060769,0.9940693378448486,-28.39,186.88
902,2826240,3131,1380,0.159912109375,-4.078502349555492,0.0001793952,0.007911285,0.15,-0.008817316585918888,-0.010506786406040192,5516,0.11794274812564254,0.991237461566925,-28.39,186.89
902,2828288,3133,1381,0.127685546875,-4.111802242696285,0.000179344,0.008303212,0.15,-0.009402870608028024,-0.01941925659775734,5520,0.0668211451265961,0.9951242804527283,-28.33,186.88
902,2830336,3135,1382,0.1470947265625,-4.1449156031012535,0.0001792928,0.009603918,0.15,-0.011850154143758118,-0.03206978738307953,5524,0.07454327610321343,0.9950517416000366,-28.39,186.94
902,2832384,3138,1383,0.1754150390625,-4.063299335539341,0.0001792416,0.0119258035,0.15,-0.006911242235219106,0.1440625637769699,5528,0.598821188788861,0.9361782073974609,-28.97,188.26
902,2834432,3140,1384,0.1177978515625,-4.094264827668667,0.0001791904,0.0076804454,0.15,-0.006890560733154416,0.03789748251438141,5532,0.16823306330479681,0.9806514382362366,-28.95,188.24
902,2836480,3142,1385,0.1226806640625,-4.11035019159317,0.0001791392,0.008703553,0.15,-0.008774619302130304,-0.02720079943537712,5536,0.09561259741894901,0.9927100539207458,-29.01,188.24
902,2838528,3145,1386,0.158203125,-4.055491469800472,0.000179088,0.0069855675,0.15,-0.010559979680692777,-0.013867750763893127,5540,0.07797208428382874,0.9938690066337585,-28.98,188.22
902,2840576,3147,1387,0.127685546875,-4.0774775967001915,0.00017903679999999999,0.0077775726,0.15,-0.007199937594123185,0.003770776093006134,5544,0.08468885370530188,0.9935674071311951,-28.93,188.23
902,2842624,3149,1388,0.1549072265625,-4.091687418520451,0.0001789856,0.008233255,0.15,-0.011074071197072044,-0.019979294389486313,5548,0.06507450644858181,0.9952870011329651,-28.95,188.22
902,2844672,3151,1389,0.1451416015625,-4.087980695068836,0.0001789344,0.0081775,0.15,-0.009445979201700538,-0.010970469564199448,5552,0.08086070965509862,0.9945679903030396,-28.93,188.22
902,2846720,3154,1390,0.14794921875,-4.04058450460434,0.00017888320000000003,0.00857676,0.15,-0.010575530002824962,-0.010379679501056671,5556,0.07256386987864971,0.9947448968887329,-28.92,188.2
902,2848768,3156,1391,0.1444091796875,-4.055191434919834,0.000178832,0.007911407,0.15,-0.00705843762261793,-0.029008783400058746,5560,0.07776322320569307,0.9945979714393616,-28.85,188.15
902,2850816,3158,1392,0.1568603515625,-4.0798554345965385,0.00017878080000000002,0.007192379,0.15,-0.009712302329717204,-0.015819057822227478,5564,0.07754342653788626,0.9947993159294128,-28.29,186.84
902,2852864,3161,1393,0.1343994140625,-4.038341887295246,0.0001787296,0.009652511,0.15,-0.008713177958270535,-0.015232950448989868,5568,0.08884231362026185,0.9931978583335876,-28.28,186.83
902,2854912,3163,1394,0.1773681640625,-4.0167365819215775,0.00017867840000000001,0.010486294,0.15,-0.01057163682708051,-0.009487368166446686,5572,0.08363037928938866,0.9943414926528931,-28.4,186.83
902,2856960,3165,1395,0.1236572265625,-4.05414891988039,0.00017862719999999998,0.009171891,0.15,-0.009331322478828952,-0.021281002089381218,5576,0.05651412974111736,0.9957796335220337,-28.35,186.84
902,2859008,3167,1396,0.13818359375,-4.055832348763943,0.000178576,0.0076566804,0.15,-0.010127130328328349,-0.025608573108911514,5580,0.07544440659694374,0.9943446516990662,-28.36,186.8
902,2861056,3170,1397,0.1429443359375,-4.0397245436906815,0.00017852479999999998,0.006580539,0.15,-0.009688238016678952,-0.019233815371990204,5584,0.0751658984227106,0.994797945022583,-28.32,186.81
902,2863104,3172,1398,0.1392822265625,-4.0461632534861565,0.00017847360000000003,0.008706236,0.15,-0.007857333461288363,-0.03244093060493469,5588,0.08025730529334396,0.994671642780304,-28.28,186.8
902,2865152,3174,1399,0.1573486328125,-3.97432678937912,0.0001784224,0.008522222,0.15,-0.0072054416668834165,-0.007864288985729218,5592,0.07759090850595385,0.9944654703140259,-28.31,186.79
902,2867200,3177,1400,0.17333984375,-4.0209599286317825,0.00017837120000000002,0.009248202,0.15,-0.010316080297343433,-0.02451864257454872,5596,0.06998250726610422,0.9951767325401306,-28.3,186.8
902,2869248,3179,1401,0.140380859375,-4.029612630605698,0.00017832000000000001,0.0076744556,0.15,-0.008163721620803699,-0.014118634164333344,5600,0.07343786954879761,0.9950844049453735,-28.26,186.8
902,2871296,3181,1402,0.1175537109375,-3.9695272594690323,0.0001782688,0.006435776,0.15,-0.007066553691402078,0.016666751354932785,5604,0.08587363199330866,0.9937653541564941,-28.27,186.81
902,2873344,3183,1403,0.1328125,-3.9952566623687744,0.0001782176,0.009247437,0.15,-0.010008445460698567,-0.02424316480755806,5608,0.06257943343371153,0.9949436783790588,-28.18,186.8
902,2875392,3186,1404,0.1365966796875,-4.035503603518009,0.0001781664,0.0067433394,0.15,-0.006473892222857103,-0.01391395553946495,5612,0.06756773474626243,0.9954364895820618,-28.18,186.8
902,2877440,3188,1405,0.112060546875,-3.9909787327051163,0.0001781152,0.006342027,0.15,-0.006766419537598267,-0.019659753888845444,5616,0.09806402842514217,0.9926503300666809,-28.15,186.81
902,2879488,3190,1406,0.12451171875,-3.9919944778084755,0.000178064,0.007968478,0.15,-0.00952365214470774,-0.017333630472421646,5620,0.0644750454230234,0.9947941303253174,-28.21,186.83
902,2881536,3192,1407,0.171142578125,-4.038479372859001,0.0001780128,0.008475125,0.15,-0.008488140010740608,-0.022276587784290314,5624,0.07138885790482163,0.9951953291893005,-28.28,186.85
902,2883584,3195,1408,0.1112060546875,-4.022630482912064,0.00017796160000000001,0.0075765615,0.15,-0.009337569528724998,-0.011394128203392029,5628,0.08413040067534894,0.9940911531448364,-28.26,186.87
902,2885632,3197,1409,0.1353759765625,-3.985721468925476,0.0001779104,0.0077966414,0.15,-0.010180248020333238,0.018458731472492218,5632,0.10268916469067335,0.9913749694824219,-28.17,186.86
902,2887680,3199,1410,0.13916015625,-3.987143352627754,0.0001778592,0.0077364733,0.15,-0.007847261236747727,-0.002743653953075409,5636,0.11360218608751893,0.9914461970329285,-28.16,186.87
902,2889728,3202,1411,0.165283203125,-4.045580834150314,0.000177808,0.007884665,0.15,-0.008509685125318356,0.0036015063524246216,5640,0.08604530687443912,0.9941755533218384,-28.08,186.83
902,2891776,3204,1412,0.174560546875,-4.007991120219231,0.0001777568,0.010487645,0.15,-0.009679262497229502,-0.030218269675970078,5644,0.07488989527337253,0.9938697814941406,-28.09,186.83
902,2893824,3206,1413,0.1826171875,-4.002938158810139,0.00017770560000000002,0.008618142,0.15,-0.010783835838083178,0.028710726648569107,5648,0.16173304850235581,0.9880961179733276,-28.12,186.87
902,2895872,3208,1414,0.1478271484375,-4.039971932768822,0.0001776544,0.009440627,0.15,-0.007721282163402066,-0.03423406928777695,5652,0.06779763964004815,0.994776725769043,-28.08,186.85
902,2897920,3211,1415,0.18212890625,-4.036129884421825,0.00017760320000000001,0.00856396,0.15,-0.009926025304594077,-0.01535007730126381,5656,0.08318856020923704,0.9933343529701233,-28.05,186.85
902,2899968,3213,1416,0.145751953125,-4.049748554825783,0.00017755199999999998,0.008945024,0.15,-0.009913730988046154,-0.017841018736362457,5660,0.08765173214487731,0.9940813183784485,-28.05,186.86
902,2902016,3215,1417,0.152587890625,-4.017102412879467,0.0001775008,0.010956521,0.15,-0.010088015318615362,-0.008303642272949219,5664,0.09531452902592719,0.993174135684967,-28.1,186.86
902,2904064,3218,1418,0.15625,-3.923694558441639,0.00017744959999999998,0.007095266,0.15,-0.00947050194372423,-0.010130275040864944,5668,0.08641978411469609,0.9936664700508118,-28.22,186.9
902,2906112,3220,1419,0.191162109375,-3.9709562510252,0.00017739840000000003,0.008593314,0.15,-0.00981621746905148,-0.006112750619649887,5672,0.1298907247837633,0.9909977912902832,-28.27,186.9
902,2908160,3222,1420,0.1278076171875,-4.018205992877483,0.0001773472,0.0073371343,0.15,-0.008333217789186165,-0.004102844744920731,5676,0.08656752191018313,0.9942498803138733,-28.42,186.93
902,2910208,3225,1421,0.17041015625,-3.9413123950362206,0.00017729600000000002,0.012455096,0.15,-0.011418428177421447,-0.0034248121082782745,5680,0.11806151294149458,0.989814817905426,-28.42,186.96
902,2912256,3227,1422,0.1419677734375,-3.9402691572904587,0.0001772448,0.0072097713,0.15,-0.009674331056885421,0.019827455282211304,5684,0.12172893667593598,0.9911215305328369,-28.43,186.88
902,2914304,3229,1423,0.1693115234375,-3.9939395263791084,0.0001771936,0.008975173,0.15,-0.010507965489523485,0.005739785730838776,5688,0.1022871695458889,0.9926148056983948,-28.42,186.9
902,2916352,3231,1424,0.1431884765625,-3.959669165313244,0.0001771424,0.007188796,0.15,-0.008341436725459062,-0.012058235704898834,5692,0.1103429114446044,0.9919112324714661,-28.41,186.89
902,2918400,3234,1425,0.1407470703125,-3.9470065385103226,0.0001770912,0.009854257,0.15,-0.007240687562443782,-0.002608705312013626,5696,0.10926208272576332,0.9921936988830566,-28.45,186.89
902,2920448,3236,1426,0.1412353515625,-4.0009420439600945,0.00017704,0.008180752,0.15,-0.007842445833375677,-0.019427254796028137,5700,0.05414485192159191,0.9961361885070801,-28.43,186.91
902,2922496,3238,1427,0.1685791015625,-3.977412737905979,0.0001769888,0.00838352,0.15,-0.011273748939856887,-0.0055718980729579926,5704,0.10295285820029676,0.9925801753997803,-28.37,186.92
902,2924544,3241,1428,0.1236572265625,-3.9708484038710594,0.0001769376,0.0068431804,0.15,-0.009455621853703633,-0.011014927178621292,5708,0.08844205515924841,0.993506669998169,-28.29,186.9
902,2926592,3243,1429,0.1441650390625,-4.013917952775955,0.00017688640000000001,0.0094477935,0.15,-0.008767999592237175,-0.026723578572273254,5712,0.07789661642163992,0.9947718381881714,-28.16,186.87
902,2928640,3245,1430,0.1697998046875,-4.027591861784458,0.0001768352,0.008814847,0.15,-0.011214268975891173,-0.016583967953920364,5716,0.0781809895997867,0.9949355721473694,-28.17,186.85
902,2930688,3247,1431,0.147705078125,-3.9921935722231865,0.000176784,0.006475472,0.15,-0.006694200448691845,-0.006928056478500366,5720,0.09303722158074379,0.9926559925079346,-28.06,186.86
902,2932736,3250,1432,0.14111328125,-3.9894506335258484,0.0001767328,0.0085309055,0.15,-0.008592207697802223,-0.03144259750843048,5724,0.08103693858720362,0.9942587018013,-28.09,186.85
902,2934784,3252,1433,0.1544189453125,-4.0220190063118935,0.0001766816,0.006883613,0.15,-0.009141724411165342,-0.025186393409967422,5728,0.06940379820298404,0.9952450394630432,-28.12,186.84
902,2936832,3254,1434,0.153564453125,-3.9729383662343025,0.00017663040000000002,0.0074159615,0.15,-0.00866219490126241,-0.002898920327425003,5732,0.07796381902880967,0.9936980605125427,-28.04,186.83
902,2938880,3257,1435,0.1456298828125,-3.987766347825527,0.0001765792,0.008822503,0.15,-0.008614816586486995,-0.02108936384320259,5736,0.07356298808008432,0.9946492910385132,-28.01,186.8
902,2940928,3259,1436,0.1395263671875,-3.97496135532856,0.00017652800000000001,0.008522463,0.15,-0.009104783341172151,-0.032995954155921936,5740,0.06585041817743331,0.995615541934967,-28.1,186.78
902,2942976,3261,1437,0.1580810546875,-3.923162527382374,0.00017647679999999998,0.009004371,0.15,-0.009427240467630327,-0.019655950367450714,5744,0.08579667727462947,0.9935972094535828,-28.13,186.77
