time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/value_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
1194,889,2749,2445312,-0.02819846423517447,0.15,0.26439805002883077,4772,0.03937438,0.2647705078125,0.9506778120994568,0.00012783680000000002,0.01198858767747879,-3.975865811109543,56.575318880000005,1034.51
1195,889,2751,2447360,-0.029073078418150544,0.15,0.2910718177445233,4776,0.031977322,0.2412109375,0.9572863578796387,0.0001277344,0.005969256162643433,-3.873144656419754,56.461718260000005,1031.47
1196,889,2753,2449408,-0.026478273910470307,0.15,0.23366872780025005,4780,0.03184732,0.2239990234375,0.9441779255867004,0.000127632,-0.03373561054468155,-3.942439392209053,56.4443552,1031.21
1197,889,2756,2451456,-0.028363154036924243,0.15,0.33514673355966806,4784,0.028928695,0.253662109375,0.9051522016525269,0.00012752960000000002,0.02236686646938324,-4.036663219332695,56.36132046999999,1030.58
1198,889,2758,2453504,-0.030580008664401248,0.15,0.25520584848709404,4788,0.03088313,0.2427978515625,0.9377458691596985,0.0001274272,-0.010531365871429443,-3.8978423923254013,56.429577169999995,1033.82
1199,889,2760,2455552,-0.02624253198155202,0.15,0.2837779871188104,4792,0.02908797,0.2379150390625,0.9534533619880676,0.00012732480000000003,-0.0010267570614814758,-3.903762198984623,56.26462608,1030.13
1200,889,2762,2457600,-0.031237637216690928,0.15,0.2861210824921727,4796,0.036082998,0.2332763671875,0.9553450345993042,0.00012722240000000002,0.002405792474746704,-3.878331311047077,56.37032706,1031.91
1201,889,2765,2459648,-0.024557034514145926,0.15,0.21869688667356968,4800,0.034196287,0.2576904296875,0.945874035358429,0.00012712000000000002,-0.032636791467666626,-3.871755689382553,56.34219288,1036.6
1202,889,2767,2461696,-0.03279233135981485,0.15,0.18716695718467236,4804,0.03418205,0.25390625,0.9585516452789307,0.0001270176,-0.006121546030044556,-3.95818430185318,56.436668610000005,1038.3
1203,889,2769,2463744,-0.028495254286099225,0.15,0.27904990781098604,4808,0.025461331,0.2156982421875,0.9543243646621704,0.0001269152,0.007830172777175903,-3.9262117072939873,56.64286156,1040.54
1204,889,2771,2465792,-0.029935286205727607,0.15,0.24639300163835287,4812,0.026787074,0.233642578125,0.9586082696914673,0.0001268128,-0.032100409269332886,-3.9357128143310547,56.68814605999999,1039.58
1205,889,2774,2467840,-0.032106698490679264,0.15,0.24681958416476846,4816,0.026629936,0.2398681640625,0.9623247385025024,0.0001267104,-0.02030392736196518,-3.9187769070267677,56.67858846,1035.2
1206,889,2776,2469888,-0.023134595045121387,0.15,0.2746283826418221,4820,0.032930944,0.252197265625,0.9390523433685303,0.000126608,0.013006478548049927,-3.9207820296287537,56.904834189999995,1041.89
1207,889,2779,2471936,-0.03179991747310851,0.15,0.19172595301643014,4824,0.04005962,0.255615234375,0.9636396765708923,0.0001265056,-0.038368403911590576,-3.7847872897982597,56.834261149999996,1041.5
1208,889,2781,2473984,-0.029428335838019848,0.15,0.23255417542532086,4828,0.028492417,0.226318359375,0.950631320476532,0.0001264032,-0.010084293782711029,-3.927499435842037,57.087488140000005,1045.85
1209,889,2783,2476032,-0.027867426513694227,0.15,0.2751684710383415,4832,0.02393319,0.225830078125,0.9397178292274475,0.00012630079999999998,-0.0020818933844566345,-4.002753421664238,57.56501027000001,1048.9
1210,889,2785,2478080,-0.028940259253431577,0.15,0.24929096410050988,4836,0.026355816,0.215576171875,0.956062912940979,0.0001261984,-0.010695025324821472,-4.006599895656109,57.56501027000001,1048.9
1211,889,2788,2480128,-0.02202350937295705,0.15,0.35927825048565865,4840,0.024693932,0.2130126953125,0.9224216341972351,0.000126096,0.03160637617111206,-3.9234217405319214,57.56821445000001,1047.77
1212,889,2790,2482176,-0.025997649849159643,0.15,0.2481029750779271,4844,0.028968565,0.2392578125,0.9566203355789185,0.00012599359999999999,-0.014167308807373047,-3.900266245007515,57.88622292000001,1051.97
1213,889,2792,2484224,-0.025835339998593554,0.15,0.2773928134702146,4848,0.023445325,0.2269287109375,0.9413850903511047,0.00012589119999999998,0.02816876769065857,-3.979254372417927,58.20929557,1058.45
1214,889,2794,2486272,-0.031008966616354883,0.15,0.25916443299502134,4852,0.032658458,0.2333984375,0.9584149122238159,0.0001257888,-0.01968395709991455,-3.8710906505584717,58.56225192000001,1065.65
1215,889,2797,2488320,-0.031699590384960175,0.15,0.25320003274828196,4856,0.030657426,0.24267578125,0.9653101563453674,0.00012568640000000002,-0.017592407763004303,-3.9025618135929108,58.8516212,1070.47
1216,889,2799,2490368,-0.029430897790007293,0.15,0.19974609836935997,4860,0.03316596,0.24951171875,0.9552291035652161,0.000125584,-0.013651937246322632,-3.9487403109669685,58.8516212,1070.47
1217,889,2801,2492416,-0.02833338113850914,0.15,0.245109171140939,4864,0.024918646,0.24072265625,0.9082875847816467,0.0001254816,-0.02406204491853714,-4.142963498830795,58.8008784,1070.05
1218,889,2803,2494464,-0.026140032132389024,0.15,0.3344316012226045,4868,0.031167496,0.251953125,0.9566209316253662,0.0001253792,0.012597575783729553,-4.077557384967804,58.56666399000001,1064.51
1219,889,2806,2496512,-0.027933611650951207,0.15,0.3047612705267966,4872,0.03134442,0.2408447265625,0.9587897062301636,0.00012527679999999999,0.02503320574760437,-3.883845753967762,58.04292667,1051.89
1220,889,2808,2498560,-0.03428949395311065,0.15,0.25266889901831746,4876,0.03450773,0.2529296875,0.957761287689209,0.00012517440000000003,-0.006333902478218079,-3.9363822788000107,57.57305715999999,1045.73
1221,889,2810,2500608,-0.03338067063305061,0.15,0.3206994556821883,4880,0.034425944,0.258544921875,0.9320847392082214,0.00012507200000000002,0.01565656065940857,-3.9369708746671677,57.57305715999999,1045.73
1222,889,2812,2502656,-0.02883910038508475,0.15,0.28229279117658734,4884,0.03710945,0.2742919921875,0.9012779593467712,0.0001249696,-0.002940930426120758,-3.835147425532341,57.93367391999999,1051.79
1223,889,2815,2504704,-0.029468580323737115,0.15,0.31744241435080767,4888,0.038241047,0.2740478515625,0.8500721454620361,0.0001248672,0.026361428201198578,-3.9536572322249413,57.428465190000004,1045.73
1224,889,2817,2506752,-0.02824937380501069,0.15,0.35324195213615894,4892,0.027135376,0.24951171875,0.9247514605522156,0.0001247648,0.025491662323474884,-3.9354744628071785,57.27682745,1041.72
1225,889,2819,2508800,-0.03209130288450979,0.15,0.25968387397006154,4896,0.028979044,0.2269287109375,0.9339516162872314,0.00012466240000000002,0.007995620369911194,-3.933226138353348,57.14142320999999,1038.1
1226,889,2821,2510848,-0.02552589026163332,0.15,0.3266890677623451,4900,0.030677017,0.2315673828125,0.920399010181427,0.00012456000000000001,0.009006306529045105,-4.019305489957333,57.19068133999999,1038.38
1227,889,2824,2512896,-0.0324912337528076,0.15,0.23961280705407262,4904,0.042460743,0.2578125,0.9440217614173889,0.0001244576,-0.033159174025058746,-3.9149919524788857,57.104506859999994,1036.15
1228,889,2826,2514944,-0.030254622804932296,0.15,0.170605955645442,4908,0.040317975,0.2821044921875,0.9242106676101685,0.0001243552,-0.034006744623184204,-4.0064583495259285,57.40384651999999,1046.14
1229,889,2828,2516992,-0.02657370432280004,0.15,0.24611385678872466,4912,0.032167226,0.2518310546875,0.9636381268501282,0.0001242528,0.0013829395174980164,-3.9286978617310524,57.37671875,1046.77
1230,889,2830,2519040,-0.03175286846817471,0.15,0.2509780735708773,4916,0.031578314,0.2315673828125,0.9624843001365662,0.0001241504,0.006987929344177246,-3.897497333586216,57.18895494,1042.39
1231,889,2833,2521088,-0.03047736472217366,0.15,0.25964901922270656,4920,0.034727737,0.227783203125,0.9353659749031067,0.000124048,-0.01504576951265335,-3.923563838005066,57.19468143,1047.19
1232,889,2835,2523136,-0.027757551986724138,0.15,0.32495819544419646,4924,0.034308244,0.24755859375,0.919613242149353,0.0001239456,0.008699662983417511,-3.958126924932003,57.036994589999985,1044.62
1233,889,2837,2525184,-0.028978957212530077,0.15,0.398610208183527,4928,0.031324007,0.2520751953125,0.9097792506217957,0.0001238432,0.06883594393730164,-4.112478122115135,57.17119322000001,1046.25
1234,889,2839,2527232,-0.026508073671720922,0.15,0.3657488110475242,4932,0.03214246,0.263427734375,0.9341691136360168,0.0001237408,0.05105578154325485,-3.9169567450881004,57.17119322000001,1046.25
1235,889,2842,2529280,-0.03246709032100625,0.15,0.381998632568866,4936,0.034121133,0.248779296875,0.8931204080581665,0.0001236384,0.04630237817764282,-4.073823295533657,56.92052175,1041.19
1236,889,2844,2531328,-0.022677996748825535,0.15,0.35738096246495843,4940,0.022568323,0.226806640625,0.9383459091186523,0.00012353600000000002,0.034060925245285034,-3.970265716314316,56.92861007,1036.15
1237,889,2846,2533376,-0.028599741737707518,0.15,0.3483097990974784,4944,0.02781302,0.236328125,0.9289386868476868,0.0001234336,-0.00010862946510314941,-3.9333078041672707,56.838030899999985,1034.56
1238,889,2849,2535424,-0.03192034593666904,0.15,0.17219671211205423,4948,0.031046186,0.261474609375,0.9511675834655762,0.0001233312,-0.0417230986058712,-3.963964618742466,56.717372559999994,1029.38
1239,889,2851,2537472,-0.029404704910120927,0.15,0.18639372778125107,4952,0.033552393,0.2431640625,0.9579368233680725,0.0001232288,-0.015962861478328705,-3.962286964058876,56.69503747999999,1028.04
1240,889,2853,2539520,-0.029954206896945834,0.15,0.2798497243784368,4956,0.029525965,0.23193359375,0.9440498352050781,0.0001231264,0.0075927600264549255,-4.024222284555435,56.67878731999999,1025.69
1241,889,2855,2541568,-0.03199641581159085,0.15,0.24168856628239155,4960,0.026440237,0.2545166015625,0.9471256136894226,0.000123024,-0.011010393500328064,-4.044059708714485,56.70570164,1025.84
1242,889,2858,2543616,-0.03410429692303296,0.15,0.2415238614194095,4964,0.04300836,0.262939453125,0.9471935033798218,0.0001229216,-0.024767324328422546,-3.937881477177143,56.70570164,1025.84
1243,889,2860,2545664,-0.027471577428514138,0.15,0.2781345257535577,4968,0.03359075,0.265869140625,0.8749991655349731,0.0001228192,0.007445953786373138,-4.144616082310677,57.03731441000001,1028.13
1244,889,2862,2547712,-0.0323933608160587,0.15,0.22230035206303,4972,0.031339966,0.2496337890625,0.9497054219245911,0.00012271679999999998,-0.01190628856420517,-4.097947120666504,57.71476944000001,1035.91
1245,889,2864,2549760,-0.03403305014944635,0.15,0.19520080974325538,4976,0.032221235,0.2293701171875,0.9743205904960632,0.0001226144,-0.033746086061000824,-3.9222810938954353,57.48843814000001,1031.93
1246,889,2867,2551808,-0.027044441900216043,0.15,0.27022364689037204,4980,0.033900842,0.2476806640625,0.9620059728622437,0.00012251200000000002,0.011396422982215881,-3.8719640597701073,57.30028114000002,1029.52
1247,889,2869,2553856,-0.03289364287047647,0.15,0.2891366705298424,4984,0.033471234,0.2706298828125,0.9508082866668701,0.00012240960000000001,-0.007976219058036804,-3.86461291462183,57.73710333000001,1038.79
1248,889,2871,2555904,-0.030644368147477508,0.15,0.3229559832252562,4988,0.028433118,0.252197265625,0.9292148351669312,0.0001223072,0.00911298394203186,-3.9713923558592796,57.84466937,1040.23
1249,889,2874,2557952,-0.0335547731956467,0.15,0.1970627901609987,4992,0.030359289,0.2412109375,0.9511669874191284,0.0001222048,-0.023574665188789368,-3.9263692125678062,57.48731944,1032.77
1250,889,2876,2560000,-0.030001860053744167,0.15,0.272937870118767,4996,0.02764516,0.2359619140625,0.9110864400863647,0.0001221024,0.009095102548599243,-4.015826091170311,57.62140966999999,1034.29
1251,889,2878,2562048,-0.028850630158558488,0.15,0.29487989470362663,5000,0.028020807,0.23095703125,0.9342188835144043,0.000122,0.02338097244501114,-4.03555703163147,57.36756328999999,1024.28
1252,889,2881,2564096,-0.025554279680363834,0.15,0.32647520769387484,5004,0.027412219,0.2327880859375,0.9360623359680176,0.0001218976,0.031874559819698334,-3.97269257158041,57.18191804999999,1023.51
1253,889,2883,2566144,-0.0313694078795379,0.15,0.2388811158016324,5008,0.03057827,0.239013671875,0.9584155082702637,0.0001217952,0.002658762037754059,-3.982689030468464,57.01516426999999,1022.84
1254,889,2885,2568192,-0.029971063719131052,0.15,0.30771903367713094,5012,0.03322449,0.23876953125,0.9607704281806946,0.00012169279999999999,-0.002510368824005127,-3.8615982830524445,57.05751295,1022.82
1255,890,2887,2570240,-0.03253219183534384,0.15,0.22540032304823399,5016,0.029313765,0.2520751953125,0.9577982425689697,0.0001215904,-0.008227735757827759,-4.012203238904476,56.88968975999999,1021.11
1256,890,2890,2572288,-0.027754881608416326,0.15,0.31964007299393415,5020,0.030721266,0.2120361328125,0.9525268077850342,0.00012148800000000001,-0.008467130362987518,-3.9427638053894043,56.88968975999999,1021.11
1257,890,2892,2574336,-0.020955974148819223,0.15,0.30221041897311807,5024,0.029113363,0.242431640625,0.8950905799865723,0.00012138560000000002,0.010664962232112885,-3.9368280470371246,56.88968975999999,1021.11
1258,890,2894,2576384,-0.03293210340780206,0.15,0.18237926391884685,5028,0.0342882,0.24609375,0.9052426815032959,0.00012128320000000001,-0.03590132296085358,-3.957728900015354,56.61620924999999,1014.76
1259,890,2896,2578432,-0.031168369052466005,0.15,0.22418037056922913,5032,0.0300323,0.2484130859375,0.951305091381073,0.0001211808,-0.013124942779541016,-4.016510613262653,55.868977320000006,1006.0
1260,890,2899,2580480,-0.02753187672351487,0.15,0.3330088588409126,5036,0.03626425,0.2340087890625,0.9580028057098389,0.00012107840000000001,0.028154581785202026,-3.9189666882157326,55.77858392,1006.16
1261,890,2901,2582528,-0.029362553061218932,0.15,0.2585526085458696,5040,0.03437206,0.2691650390625,0.9502719640731812,0.000120976,0.022690147161483765,-4.052999258041382,55.331631259999995,997.95
1262,890,2903,2584576,-0.02992480286047794,0.15,0.3180456352420151,5044,0.03284713,0.240234375,0.9538266658782959,0.0001208736,-0.006806373596191406,-3.8352041989564896,54.986559240000005,992.51
1263,890,2905,2586624,-0.031015987129649147,0.15,0.2648017033934593,5048,0.03857053,0.2431640625,0.9474425315856934,0.0001207712,0.018501102924346924,-3.93614861369133,54.986559240000005,992.51
1264,890,2908,2588672,-0.03176201682072133,0.15,0.28485062066465616,5052,0.030984417,0.2440185546875,0.93101966381073,0.00012066879999999999,0.02853037416934967,-3.876717358827591,54.58879196000001,983.4
1265,890,2910,2590720,-0.028053089801687747,0.15,0.33674139715731144,5056,0.027941404,0.269775390625,0.9421008825302124,0.0001205664,0.010324753820896149,-3.997143752872944,54.553928320000004,985.2
1266,890,2912,2592768,-0.027820752904517576,0.15,0.29357944102957845,5060,0.026672833,0.240966796875,0.9346410632133484,0.00012046399999999999,0.0063737258315086365,-3.908372275531292,54.005761310000004,973.96
1267,890,2915,2594816,-0.031029134668642655,0.15,0.3113086591474712,5064,0.03026357,0.226806640625,0.9240607619285583,0.00012036160000000001,-0.007971443235874176,-4.015322655439377,54.005761310000004,973.96
1268,890,2917,2596864,-0.02851453612674959,0.15,0.35310330241918564,5068,0.02469328,0.221923828125,0.9428120851516724,0.00012025920000000002,0.04646264761686325,-3.9155176281929016,54.593666090000006,983.99
1269,890,2919,2598912,-0.028788353374693543,0.15,0.3386592804454267,5072,0.04078134,0.236572265625,0.9521610140800476,0.00012015680000000001,0.026720546185970306,-3.86219385266304,54.593666090000006,983.99
1270,890,2921,2600960,-0.03169339016312733,0.15,0.27478397637605667,5076,0.034537956,0.2481689453125,0.9388454556465149,0.00012005440000000001,-0.01475556194782257,-3.879578523337841,54.74623898,984.45
1271,890,2924,2603008,-0.03038586408365518,0.15,0.20419393526390195,5080,0.031093625,0.2296142578125,0.9567130208015442,0.000119952,-0.021975450217723846,-3.8068374171853065,54.90330712,985.5
1272,890,2926,2605056,-0.0249760477890959,0.15,0.4463099483400583,5084,0.03489457,0.2618408203125,0.9135496616363525,0.0001198496,0.05464129149913788,-4.014804810285568,55.48996021,994.26
1273,890,2928,2607104,-0.029944363370304927,0.15,0.3118076268583536,5088,0.031035915,0.2506103515625,0.9482468962669373,0.0001197472,0.016477353870868683,-3.9814888387918472,55.72691567999999,993.93
1274,890,2930,2609152,-0.02975075073482003,0.15,0.20238025672733784,5092,0.0332658,0.26123046875,0.9626672267913818,0.0001196448,-0.025084108114242554,-3.9361874163150787,55.99487754999999,998.8
1275,890,2933,2611200,-0.033834365822258405,0.15,0.20138632412999868,5096,0.041001704,0.2769775390625,0.9683563113212585,0.00011954239999999999,-0.027970895171165466,-3.8416241481900215,55.90593977999999,998.5
1276,890,2935,2613248,-0.03477956596179865,0.15,0.21867818641476333,5100,0.033867985,0.232177734375,0.9658254384994507,0.00011944,-0.01311994343996048,-3.9402634873986244,56.07814563,995.99
1277,890,2937,2615296,-0.031617962406016886,0.15,0.30695595778524876,5104,0.028966121,0.2381591796875,0.9524908661842346,0.00011933759999999999,-0.005776166915893555,-3.970667079091072,56.07814563,995.99
1278,890,2939,2617344,-0.03271473728818819,0.15,0.2043343004770577,5108,0.03998825,0.2825927734375,0.9533501267433167,0.00011923520000000002,-0.02336777001619339,-4.014252558350563,56.26161142999999,997.14
1279,890,2941,2619392,-0.03426528436830267,0.15,0.18696242896839976,5112,0.039083455,0.237548828125,0.9786497354507446,0.00011913280000000001,-0.03877457231283188,-3.8544405475258827,56.297674689999994,999.44
1280,890,2944,2621440,-0.03126272186636925,0.15,0.29063627030700445,5116,0.038867198,0.259765625,0.9530080556869507,0.0001190304,0.009917125105857849,-3.9725177884101868,56.623248860000004,1001.57
1281,890,2946,2623488,-0.026814703625859693,0.15,0.3406171975657344,5120,0.03353539,0.228271484375,0.9332351684570312,0.00011892800000000001,0.0020676404237747192,-3.940058670938015,56.36246067000001,996.77
1282,890,2948,2625536,-0.029967652226332575,0.15,0.29153022076934576,5124,0.024535198,0.225341796875,0.9498084783554077,0.0001188256,0.022464826703071594,-3.9729089438915253,56.407074089999995,997.49
1283,890,2951,2627584,-0.030845679284539074,0.15,0.20194690092466772,5128,0.031874157,0.2406005859375,0.9631905555725098,0.00011872320000000001,-0.04695587605237961,-3.9172306433320045,56.77359732,1005.31
1284,890,2953,2629632,-0.029326468109502457,0.15,0.2725452627055347,5132,0.032292806,0.2279052734375,0.9410519599914551,0.0001186208,0.0023032724857330322,-4.003353387117386,56.904722029999995,1006.13
1285,890,2955,2631680,-0.02634363606921397,0.15,0.3649793965741992,5136,0.028972596,0.2236328125,0.9335280060768127,0.0001185184,0.06704754382371902,-3.974225863814354,57.223284549999995,1010.6
1286,890,2957,2633728,-0.029293535510078073,0.15,0.22876429511234164,5140,0.027797814,0.2493896484375,0.9467201828956604,0.000118416,0.02274926006793976,-3.972279764711857,57.33752741,1016.84
1287,890,2960,2635776,-0.026512115888181143,0.15,0.34749836986884475,5144,0.036367558,0.256103515625,0.9457391500473022,0.00011831359999999999,0.020168006420135498,-4.00059025734663,57.46096501,1022.9
1288,890,2962,2637824,-0.03074726604972966,0.15,0.20249967789277434,5148,0.029730655,0.2332763671875,0.9726816415786743,0.0001182112,-0.01956244558095932,-3.8883411958813667,57.560266320000004,1021.73
1289,890,2964,2639872,-0.03239820018643513,0.15,0.19772355537861586,5152,0.034687564,0.2535400390625,0.956377387046814,0.00011810880000000002,-0.022397004067897797,-3.872455172240734,57.48440245,1019.9
1290,890,2966,2641920,-0.027191689907340333,0.15,0.3571937521919608,5156,0.027473267,0.23095703125,0.9189958572387695,0.00011800640000000001,0.031043440103530884,-3.9784800112247467,57.62808677,1023.79
1291,890,2969,2643968,-0.026658296381356195,0.15,0.37117647798731923,5160,0.02829517,0.20068359375,0.920973539352417,0.00011790400000000001,0.06342611461877823,-3.8613538295030594,57.77060965,1025.18
1292,890,2971,2646016,-0.02794916240964085,0.15,0.20678297383710742,5164,0.027362548,0.2479248046875,0.9586092233657837,0.00011780160000000001,-0.01961807906627655,-3.9661693200469017,57.91505555,1027.35
1293,890,2973,2648064,-0.030266480025602505,0.15,0.18019977281801403,5168,0.032359287,0.2408447265625,0.9623960852622986,0.0001176992,-0.03106503188610077,-4.032475642859936,57.988502010000005,1026.07
1294,890,2976,2650112,-0.02782369256601669,0.15,0.23380316561087966,5172,0.040810976,0.259521484375,0.962689995765686,0.0001175968,-0.0092988982796669,-3.983627162873745,57.87090181000001,1025.31
1295,890,2978,2652160,-0.029126538647687994,0.15,0.2003890781197697,5176,0.030850768,0.2388916015625,0.9614744782447815,0.0001174944,-0.039977844804525375,-4.086404114961624,57.87090181000001,1025.31
1296,890,2981,2654208,-0.03041701333131641,0.15,0.1988428148906678,5180,0.031090185,0.245849609375,0.9552069902420044,0.000117392,-0.03422868251800537,-3.9417210444808006,58.04894996,1030.0
1297,890,2983,2656256,-0.02987018076237291,0.15,0.20758575364015996,5184,0.032810528,0.2523193359375,0.9663225412368774,0.0001172896,-0.023707188665866852,-3.926100641489029,58.04894996,1030.0
1298,890,2985,2658304,-0.032553270080825314,0.15,0.2376823159866035,5188,0.03157851,0.2366943359375,0.9626697897911072,0.00011718719999999999,-0.03128422051668167,-3.9643730223178864,58.577853420000004,1041.52
1299,890,2987,2660352,-0.033625692332861945,0.15,0.21243697544559836,5192,0.03830682,0.234130859375,0.9632524847984314,0.0001170848,-0.02985108643770218,-3.993388332426548,58.623843349999994,1038.99
1300,890,2990,2662400,-0.029288486897712573,0.15,0.21264756424352527,5196,0.035531126,0.2440185546875,0.9562726020812988,0.00011698239999999999,-0.028091497719287872,-3.9885517954826355,58.81465444,1041.68
1301,890,2992,2664448,-0.029889912460930645,0.15,0.21074685966596007,5200,0.026869563,0.2337646484375,0.9604414701461792,0.00011688000000000002,-0.009533554315567017,-4.052746273577213,59.473785510000006,1054.9
1302,890,2994,2666496,-0.03079421113943681,0.15,0.31057634158059955,5204,0.029485574,0.238037109375,0.9332902431488037,0.00011677760000000001,0.020013920962810516,-4.0661623775959015,59.473785510000006,1054.9
1303,890,2996,2668544,-0.03128081053728238,0.15,0.21671733167022467,5208,0.030665742,0.2587890625,0.951753556728363,0.0001166752,-0.02610635757446289,-4.068422392010689,59.44998935,1058.84
1304,890,2998,2670592,-0.034864208806538954,0.15,0.14894318650476635,5212,0.033401825,0.2279052734375,0.9776487350463867,0.00011657280000000001,-0.041102856397628784,-3.888035073876381,59.79461386999999,1064.6
1305,890,3001,2672640,-0.03437176259467378,0.15,0.14949020114727318,5216,0.034319654,0.283447265625,0.9714121222496033,0.0001164704,-0.050706882029771805,-3.9655805975198746,60.01318565999999,1067.46
1306,890,3003,2674688,-0.03275668411515653,0.15,0.22168424539268017,5220,0.03678669,0.2596435546875,0.9380282759666443,0.00011636800000000001,-0.008161738514900208,-4.0399410873651505,60.286859220000004,1072.84
1307,890,3005,2676736,-0.0319785081082955,0.15,0.2295045000500977,5224,0.029724456,0.2386474609375,0.9554159045219421,0.0001162656,-0.013540610671043396,-3.9998832643032074,60.10154834000001,1071.04
1308,890,3008,2678784,-0.029749906854704022,0.15,0.24377472000196576,5228,0.030726612,0.22802734375,0.9486659169197083,0.00011616319999999999,-0.004181399941444397,-4.072365388274193,60.10154834000001,1071.04
1309,890,3010,2680832,-0.03260325960582122,0.15,0.21080531645566225,5232,0.031900533,0.242919921875,0.935719907283783,0.0001160608,-0.024838678538799286,-4.093711003661156,60.48748482,1075.97
1310,890,3012,2682880,-0.03122908678778913,0.15,0.3193450514227152,5236,0.03281347,0.2601318359375,0.934639573097229,0.00011595839999999999,0.002297624945640564,-4.059432178735733,60.67241325999999,1079.71
1311,890,3015,2684928,-0.030595532225561328,0.15,0.2953784251585603,5240,0.027268391,0.2401123046875,0.9549941420555115,0.00011585599999999998,0.03389687091112137,-3.945490248501301,60.82747867,1083.98
1312,890,3017,2686976,-0.028686417441349477,0.15,0.31680886121466756,5244,0.029887797,0.2423095703125,0.8948984742164612,0.00011575360000000002,0.01641715317964554,-4.0259330198168755,60.68873484999999,1083.28
1313,890,3019,2689024,-0.028954300563782454,0.15,0.19429758237674832,5248,0.0323554,0.2567138671875,0.9695612192153931,0.00011565120000000001,-0.027435302734375,-3.9302679151296616,60.80005609,1084.26
1314,890,3021,2691072,-0.029353732999879867,0.15,0.3194092051126063,5252,0.030596476,0.260498046875,0.9300402998924255,0.00011554880000000001,0.03985929489135742,-3.956819750368595,60.442327829999996,1075.44
1315,890,3024,2693120,-0.030027953442186117,0.15,0.23593838699162006,5256,0.026880823,0.2347412109375,0.9425076246261597,0.0001154464,-0.01737719029188156,-3.972989499568939,59.892030209999994,1067.5
1316,890,3026,2695168,-0.030965562618803233,0.15,0.28707427764311433,5260,0.03270509,0.239013671875,0.9423604607582092,0.000115344,0.03024516999721527,-3.9300528839230537,59.892030209999994,1067.5
1317,890,3028,2697216,-0.032514297286979854,0.15,0.20981318084523082,5264,0.031246077,0.2470703125,0.9117342829704285,0.0001152416,-0.04261937737464905,-4.070257253944874,59.892030209999994,1067.5
1318,890,3030,2699264,-0.03131003095768392,0.15,0.25291510531678796,5268,0.034831602,0.2647705078125,0.911500871181488,0.0001151392,-0.016207262873649597,-4.006408125162125,60.29538331,1074.47
1319,890,3033,2701312,-0.025796930101932958,0.15,0.3161486992612481,5272,0.028696336,0.23876953125,0.9255304932594299,0.0001150368,0.019449055194854736,-4.024947986006737,60.99884232,1087.41
1320,890,3035,2703360,-0.031630626996047795,0.15,0.2934500449337065,5276,0.027027993,0.240478515625,0.959608256816864,0.0001149344,-0.010409712791442871,-4.065028049051762,61.15940594000001,1089.11
1321,890,3037,2705408,-0.03180637436162215,0.15,0.22235879441723228,5280,0.028198875,0.246337890625,0.9657039642333984,0.00011483199999999999,-0.023618459701538086,-3.959964357316494,61.04951489000001,1088.94
1322,890,3040,2707456,-0.03373103911872022,0.15,0.2382745575159788,5284,0.030069908,0.238037109375,0.952785074710846,0.0001147296,-0.04046674817800522,-3.9871413186192513,60.996964930000004,1091.28
1323,890,3043,2709504,-0.028930923508596607,0.15,0.3508642013184726,5288,0.02690277,0.2227783203125,0.9409557580947876,0.00011462720000000001,0.050126418471336365,-3.8904372975230217,60.541497969999995,1086.1
1324,890,3045,2711552,-0.028631827677600086,0.15,0.32972067687660456,5292,0.025722245,0.223388671875,0.943208634853363,0.00011452480000000002,0.03759497404098511,-3.9989673867821693,60.42105033,1084.94
1325,890,3047,2713600,-0.031858848669799045,0.15,0.22386186616495252,5296,0.029765245,0.249755859375,0.9416629076004028,0.00011442240000000001,-0.013771489262580872,-3.896777957677841,60.42105033,1084.94
1326,890,3050,2715648,-0.027771268898504786,0.15,0.2298573195002973,5300,0.033235706,0.235107421875,0.9370492696762085,0.00011432,-0.01645791530609131,-3.9025685265660286,59.79628252,1076.25
1327,890,3052,2717696,-0.024088479360216297,0.15,0.49884749948978424,5304,0.036746245,0.260498046875,0.8087176084518433,0.00011421760000000001,0.11985597014427185,-4.0336067751049995,59.72893986,1076.27
1328,890,3054,2719744,-0.03509592852788046,0.15,0.27844249550253153,5308,0.033702247,0.244140625,0.9517576098442078,0.0001141152,-0.009420126676559448,-3.964408040046692,59.391581339999995,1068.61
1329,890,3057,2721792,-0.03170553201925941,0.15,0.19052321603521705,5312,0.029082466,0.237548828125,0.9619734287261963,0.0001140128,-0.031024016439914703,-4.169684797525406,58.81438573999999,1056.22
1330,890,3059,2723840,-0.032817074737977237,0.15,0.2474081856198609,5316,0.0320515,0.237060546875,0.9702132940292358,0.0001139104,-0.007040627300739288,-3.9134012013673782,58.81438573999999,1056.22
1331,890,3061,2725888,-0.027348973031621426,0.15,0.35112229408696294,5320,0.03290802,0.2476806640625,0.9225044250488281,0.00011380799999999999,0.031301349401474,-3.9240472093224525,59.01955842,1063.73
1332,890,3063,2727936,-0.03054188349051401,0.15,0.2675530998967588,5324,0.030473331,0.2340087890625,0.9260849356651306,0.0001137056,-0.027511879801750183,-4.0537214204669,59.01955842,1063.73
