time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/learning_rate,train/loss,train/approx_kl,train/entropy_loss,train/value_loss,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
2873,5883904,6164,954,0.184326171875,-0.01760725885105785,0.9403178691864014,11488,0.0001029536,0.1535506248474121,0.01234052,-3.709472417831421,0.512841914780438,0.15,1046.04,71.95433799
2874,5885952,6166,954,0.211181640625,-0.019742974694963777,0.9679307341575623,11492,0.00010290240000000001,-0.020823121070861816,0.013879359,-3.4857419952750206,0.21441180305555463,0.15,1047.27,72.12302584000001
2875,5888000,6168,954,0.19921875,-0.03135305381147191,0.962467610836029,11496,0.00010285120000000001,-0.03417739272117615,0.014979873,-3.540604814887047,0.2450381671078503,0.15,1047.27,72.12302584000001
2876,5890048,6170,954,0.1890869140625,-0.030395232897717506,0.9519776701927185,11500,0.0001028,0.04615483433008194,0.014870581,-3.6851586550474167,0.26632997626438737,0.15,1047.6,72.06195899000002
2877,5892096,6172,954,0.1693115234375,-0.024195062491344288,0.9463772177696228,11504,0.0001027488,0.12435641884803772,0.013784375,-3.7115120887756348,0.416244606487453,0.15,1044.75,72.15446086
2878,5894144,6175,954,0.2252197265625,-0.0211584004573524,0.923900842666626,11508,0.0001026976,0.05653022229671478,0.015678609,-3.570399560034275,0.4570895452052355,0.15,1044.37,72.17747919
2879,5896192,6177,954,0.228271484375,-0.02853758414858021,0.8612863421440125,11512,0.00010264640000000001,0.026455923914909363,0.015244355,-3.4612205922603607,0.29320946615189314,0.15,1041.04,71.96648026
2880,5898240,6179,954,0.245849609375,-0.024878196709323674,0.8746050000190735,11516,0.0001025952,0.10719151794910431,0.015267587,-3.494578070938587,0.4829362463206053,0.15,1041.21,71.90717432000001
2881,5900288,6181,954,0.2022705078125,-0.02430081195780076,0.9507253170013428,11520,0.000102544,0.0092526376247406,0.014774094,-3.4197421818971634,0.33112901356071234,0.15,1041.76,72.07171170000001
2882,5902336,6183,954,0.186767578125,-0.03142507956363261,0.9595790505409241,11524,0.0001024928,0.013307325541973114,0.013588749,-3.625444233417511,0.28142970241606236,0.15,1044.2,72.2057489
2883,5904384,6185,954,0.1739501953125,-0.028072100336430594,0.9380838871002197,11528,0.00010244159999999999,0.021655932068824768,0.0132009,-3.717279016971588,0.3472890965640545,0.15,1038.77,71.85352950000001
2884,5906432,6188,954,0.217041015625,-0.02615565521409735,0.9509671926498413,11532,0.0001023904,0.0217558816075325,0.014605082,-3.5891592130064964,0.30190313467755914,0.15,1036.53,71.70473923
2885,5908480,6190,954,0.2335205078125,-0.025082213600398973,0.9486801028251648,11536,0.0001023392,0.04321902245283127,0.015186828,-3.4316472336649895,0.2986216968856752,0.15,1033.88,71.64475852
2886,5910528,6192,954,0.218505859375,-0.02171144785825163,0.9515672922134399,11540,0.000102288,0.04771176725625992,0.015914049,-3.4193276911973953,0.28945596469566226,0.15,1033.88,71.64475852
2887,5912576,6194,954,0.2503662109375,-0.022720679233316332,0.9615335464477539,11544,0.00010223679999999999,-0.03008192405104637,0.017394695,-3.3935159891843796,0.21619869582355022,0.15,1037.03,71.91248291
2888,5914624,6196,954,0.199951171875,-0.02819297881796956,0.9367089867591858,11548,0.00010218559999999999,0.03477759659290314,0.016615316,-3.7584475725889206,0.3360982146114111,0.15,1039.06,71.96166777
2889,5916672,6199,954,0.2027587890625,-0.024989554163767025,0.9415618181228638,11552,0.00010213439999999998,0.0517214834690094,0.015445482,-3.6347528472542763,0.37286027846857905,0.15,1034.97,71.80968622
2890,5918720,6201,954,0.25634765625,-0.01518644581665285,0.9344161152839661,11556,0.00010208320000000002,0.06656669080257416,0.01846954,-3.5580661222338676,0.36176580283790827,0.15,1034.97,71.80968622
2891,5920768,6203,954,0.2103271484375,-0.029450651491060853,0.9609898924827576,11560,0.00010203200000000002,0.013553611934185028,0.013349141,-3.6160742342472076,0.2397571550682187,0.15,1034.81,71.94452838000001
2892,5922816,6205,954,0.1937255859375,-0.022553832561243325,0.9388460516929626,11564,0.00010198080000000001,0.089433953166008,0.014703003,-3.713100016117096,0.5392477009445429,0.15,1039.28,72.09029604
2893,5924864,6207,954,0.211181640625,-0.024203446111641824,0.9636409282684326,11568,0.00010192960000000001,0.04336707293987274,0.014228979,-3.785113289952278,0.32708306796848774,0.15,1039.63,72.14144583000001
2894,5926912,6210,954,0.17138671875,-0.028568383655510843,0.9682704210281372,11572,0.0001018784,0.0037907883524894714,0.014348948,-3.484025366604328,0.2562819649465382,0.15,1040.1,72.19856065
2895,5928960,6212,954,0.1995849609375,-0.027528231497853994,0.9242538213729858,11576,0.00010182720000000001,0.07744951546192169,0.013658209,-3.3503916263580322,0.25824108300730586,0.15,1040.1,72.19856065
2896,5931008,6214,954,0.1466064453125,-0.02634226158261299,0.958550751209259,11580,0.00010177600000000001,0.0013719722628593445,0.0109826755,-3.5505624637007713,0.22533983597531915,0.15,1037.67,72.06264032
2897,5933056,6216,954,0.1700439453125,-0.02298870647791773,0.954282283782959,11584,0.0001017248,0.0471353679895401,0.01180158,-3.75703664124012,0.3851263518445194,0.15,1037.75,71.90267545
2898,5935104,6218,954,0.18310546875,-0.026512509895837866,0.9572721719741821,11588,0.0001016736,0.06411556154489517,0.014173305,-3.59660242497921,0.2712767436169088,0.15,1036.8,71.86179381
2899,5937152,6220,954,0.227783203125,-0.024357920585316606,0.951431155204773,11592,0.0001016224,-0.011713169515132904,0.01964476,-3.6868585497140884,0.23501252895221114,0.15,1035.02,71.69492875
2900,5939200,6223,954,0.2044677734375,-0.025430712703382596,0.9639317989349365,11596,0.00010157120000000001,0.0013757050037384033,0.012932351,-3.5811620503664017,0.236560532823205,0.15,1034.97,71.74568592
2901,5941248,6225,954,0.1690673828125,-0.026059820171212777,0.9651317596435547,11600,0.00010152,0.04326276481151581,0.012199858,-3.8277804404497147,0.3270141538232565,0.15,1040.74,72.18726739
2902,5943296,6227,954,0.19970703125,-0.027172588030225597,0.9726009964942932,11604,0.0001014688,0.038525573909282684,0.01300385,-3.655766010284424,0.2563480227254331,0.15,1040.06,71.96313676
2903,5945344,6229,954,0.189697265625,-0.02934349121642299,0.9600498676300049,11608,0.0001014176,-0.03914289176464081,0.013402484,-3.5207536071538925,0.21810621721670032,0.15,1040.06,71.96313676
2904,5947392,6231,954,0.187255859375,-0.028061476128641516,0.9657318592071533,11612,0.00010136639999999999,0.005465567111968994,0.01508938,-3.5681293085217476,0.2459929995238781,0.15,1039.18,72.11709823999999
2905,5949440,6233,954,0.1707763671875,-0.024095728309475817,0.9440442323684692,11616,0.0001013152,0.15682539343833923,0.01182222,-3.664660580456257,0.4488484524190426,0.15,1039.18,72.11709823999999
2906,5951488,6236,954,0.1956787109375,-0.02592085415381007,0.9201339483261108,11620,0.000101264,0.0686362087726593,0.015589479,-3.4148047119379044,0.36080923583358526,0.15,1041.95,72.40838124999999
2907,5953536,6238,954,0.2178955078125,-0.023426249565090984,0.9445633888244629,11624,0.0001012128,0.05234073847532272,0.01331472,-3.651764564216137,0.38955729827284813,0.15,1040.07,72.35451905
2908,5955584,6240,954,0.2359619140625,-0.017096158844651654,0.945907711982727,11628,0.00010116159999999999,0.08352722227573395,0.019077096,-3.6866623982787132,0.45484423264861107,0.15,1044.04,72.47484919
2909,5957632,6242,954,0.206787109375,-0.021113937720656395,0.9337084889411926,11632,0.00010111039999999999,0.16866208612918854,0.014982283,-3.843598172068596,0.5281765349209309,0.15,1042.63,72.18284046999999
2910,5959680,6244,954,0.2276611328125,-0.022043498320272192,0.9486874938011169,11636,0.0001010592,0.0035837888717651367,0.017088674,-3.5805240273475647,0.2624399196356535,0.15,1042.33,72.19403645
2911,5961728,6246,954,0.23388671875,-0.0235253669670783,0.9435640573501587,11640,0.00010100799999999999,0.046484269201755524,0.01606794,-3.4076301977038383,0.2548116547986865,0.15,1040.59,72.05825421
2912,5963776,6248,954,0.2294921875,-0.021185655947192572,0.9255689978599548,11644,0.00010095680000000002,0.1060216873884201,0.014880263,-3.5676224306225777,0.4724116623401642,0.15,1030.44,71.08518240000001
2913,5965824,6251,954,0.2637939453125,-0.014862634910969064,0.9243547320365906,11648,0.00010090560000000001,0.15577924251556396,0.0205466,-3.5133992955088615,0.5647236844524741,0.15,1030.44,71.08518240000001
2914,5967872,6253,954,0.17626953125,-0.022553378774318844,0.9014930725097656,11652,0.00010085440000000001,0.011262640357017517,0.014780692,-3.330113463103771,0.30396908707916737,0.15,1027.53,70.85715135000001
2915,5969920,6255,954,0.2093505859375,-0.027612658421276137,0.8970001339912415,11656,0.00010080320000000002,0.13168497383594513,0.014289553,-3.481302849948406,0.4002235000953078,0.15,1023.95,70.59134211000001
2916,5971968,6257,954,0.194091796875,-0.022183786903042346,0.926906406879425,11660,0.00010075200000000001,0.0909959077835083,0.013630554,-3.602885752916336,0.4059657738544047,0.15,1021.81,70.37319132
2917,5974016,6259,954,0.200439453125,-0.021668955945642665,0.9377702474594116,11664,0.00010070080000000001,0.10219353437423706,0.014670174,-3.5580127611756325,0.46425939351320267,0.15,1020.51,70.19765549
2918,5976064,6261,954,0.1700439453125,-0.029953952674986795,0.9682713747024536,11668,0.0001006496,-0.009296394884586334,0.013319524,-3.4653599560260773,0.20365157653577626,0.15,1022.57,70.36389352
2919,5978112,6264,954,0.1905517578125,-0.023487269529141486,0.950518012046814,11672,0.0001005984,0.01703113317489624,0.013425652,-3.638183504343033,0.27293356182053685,0.15,1025.2,70.69521808
2920,5980160,6266,954,0.1981201171875,-0.02515299923834391,0.9707309603691101,11676,0.00010054720000000001,0.015970304608345032,0.014469381,-3.695526957511902,0.31367274234071374,0.15,1031.11,71.18071383000002
2921,5982208,6268,954,0.22265625,-0.03533015536959283,0.9793473482131958,11680,0.00010049600000000001,-0.04656531661748886,0.016512401,-3.4798217192292213,0.153540444560349,0.15,1036.11,71.47466157
2922,5984256,6270,954,0.211181640625,-0.021347867077565752,0.9305407404899597,11684,0.0001004448,0.09851144254207611,0.017437477,-3.819554716348648,0.4148867968469858,0.15,1033.21,71.29509505000001
2923,5986304,6272,954,0.269287109375,-0.020411363890161738,0.9279961585998535,11688,0.0001003936,0.07124465703964233,0.017653352,-3.621962383389473,0.46421763114631176,0.15,1034.51,71.3562832
2924,5988352,6274,954,0.1978759765625,-0.028237632650416344,0.9656252264976501,11692,0.0001003424,-0.018270790576934814,0.015444537,-3.679559327661991,0.25764428405091166,0.15,1034.93,71.49729606
2925,5990400,6277,954,0.1861572265625,-0.026164124195929617,0.9661562442779541,11696,0.00010029119999999999,0.03292820602655411,0.0122957295,-3.6730590164661407,0.29815875366330147,0.15,1034.71,71.36491143
2926,5992448,6279,954,0.2017822265625,-0.021747327991761267,0.9571228623390198,11700,0.00010024,0.12192222476005554,0.015026258,-3.7272255942225456,0.3243344919756055,0.15,1032.97,71.34888401999999
2927,5994496,6281,954,0.196533203125,-0.024055899732047692,0.9332209825515747,11704,0.0001001888,0.06091795861721039,0.013715314,-3.593541741371155,0.2893332946114242,0.15,1034.63,71.51092539999999
2928,5996544,6283,954,0.2119140625,-0.02719180446001701,0.9417217373847961,11708,0.0001001376,0.0038661211729049683,0.0140643995,-3.7559762001037598,0.3005821304395795,0.15,1035.84,71.58527251
2929,5998592,6285,954,0.23095703125,-0.02638870570808649,0.9511776566505432,11712,0.00010008639999999999,0.029822759330272675,0.016322492,-3.561535380780697,0.3176672621630132,0.15,1037.89,71.67224337
2930,6000640,6287,954,0.19287109375,-0.026210920739686117,0.965599536895752,11716,0.00010003519999999999,0.014067672193050385,0.015139034,-3.7208250164985657,0.25691775511950254,0.15,1038.87,71.66847315000001
2931,6002688,6290,954,0.188232421875,-0.029124332359060645,0.9750527739524841,11720,9.9984e-05,-0.024148352444171906,0.013839988,-3.4674068614840508,0.20097458455711603,0.15,1041.5,71.74285338
2932,6004736,6292,954,0.1878662109375,-0.029726301436312497,0.9644885063171387,11724,9.993279999999999e-05,0.033100150525569916,0.015333403,-3.751650355756283,0.24840247863903642,0.15,1042.96,71.82502772000001
2933,6006784,6294,954,0.1690673828125,-0.031064212147612125,0.9785454273223877,11728,9.988159999999999e-05,-0.025259867310523987,0.013205518,-3.5531603917479515,0.18102892627939582,0.15,1046.13,72.12632986
2934,6008832,6296,954,0.1954345703125,-0.02873428800376132,0.9487290978431702,11732,9.983040000000001e-05,0.03267835080623627,0.01367306,-3.69017942994833,0.3334094285964966,0.15,1052.26,72.51405663999999
2935,6010880,6298,954,0.1624755859375,-0.026957006979500875,0.9671071171760559,11736,9.977920000000001e-05,0.02638610452413559,0.012574619,-3.596500612795353,0.27141526620835066,0.15,1057.69,72.89474883
2936,6012928,6300,954,0.2269287109375,-0.03116630931617692,0.9740937352180481,11740,9.972800000000002e-05,-0.05268270522356033,0.016490554,-3.445603683590889,0.17300851689651608,0.15,1059.62,72.97943809000002
2937,6014976,6303,954,0.217041015625,-0.024588526342995465,0.956531822681427,11744,9.967680000000001e-05,0.03868178278207779,0.014815057,-3.5400559678673744,0.2884494950994849,0.15,1060.89,72.94133164
2938,6017024,6305,954,0.1551513671875,-0.023098067264072597,0.9773576855659485,11748,9.962560000000001e-05,-0.032882124185562134,0.009783025,-3.4755115807056427,0.19757753470912576,0.15,1062.59,72.96583783
2939,6019072,6307,954,0.16796875,-0.031411084142746404,0.9619757533073425,11752,9.95744e-05,0.007687211036682129,0.013899831,-3.599886253476143,0.26385319931432605,0.15,1060.67,72.77508202000001
2940,6021120,6309,954,0.229736328125,-0.027254867847659625,0.9602537155151367,11756,9.95232e-05,-0.001997232437133789,0.017593402,-3.537702225148678,0.20365296793170273,0.15,1058.78,72.67776531000001
2941,6023168,6311,954,0.18994140625,-0.021212086459854618,0.9537985324859619,11760,9.947200000000001e-05,0.09348127990961075,0.01432639,-3.5416636615991592,0.4025611709803343,0.15,1068.0,73.16900563000002
2942,6025216,6314,954,0.1739501953125,-0.029161008424125612,0.9732511639595032,11764,9.942080000000001e-05,0.008837774395942688,0.01419575,-3.558707468211651,0.21653351141139865,0.15,1067.75,73.17424511000002
2943,6027264,6316,954,0.1810302734375,-0.023925776535179466,0.9617937803268433,11768,9.93696e-05,0.03901537507772446,0.01435638,-3.624555118381977,0.25956942653283477,0.15,1069.71,73.24512698000001
2944,6029312,6318,954,0.1934814453125,-0.025147676147753373,0.9536482095718384,11772,9.93184e-05,0.04785376787185669,0.013747164,-3.520454578101635,0.39634433668106794,0.15,1069.41,73.25711216000002
2945,6031360,6320,954,0.205810546875,-0.02535746622015722,0.9541216492652893,11776,9.92672e-05,-0.0073771849274635315,0.014283385,-3.524003028869629,0.35852054320275784,0.15,1070.91,73.41360322
2946,6033408,6322,954,0.2000732421875,-0.021975338167976588,0.9483350515365601,11780,9.921600000000001e-05,0.037047043442726135,0.014740406,-3.5871207416057587,0.3390291426330805,0.15,1071.8,73.42225423999999
2947,6035456,6324,954,0.1729736328125,-0.025857269210973755,0.9409003853797913,11784,9.91648e-05,0.016916446387767792,0.013737921,-3.398638129234314,0.3277759989723563,0.15,1072.66,73.38067930999999
2948,6037504,6326,954,0.2279052734375,-0.025004974158946425,0.947525143623352,11788,9.91136e-05,0.07179346680641174,0.015741697,-3.729353465139866,0.3757095094770193,0.15,1075.76,73.72916214
2949,6039552,6329,954,0.192138671875,-0.026402267423691228,0.9812769889831543,11792,9.90624e-05,-0.0195247083902359,0.011864114,-3.642234370112419,0.1770575470291078,0.15,1078.36,73.74270776999998
2950,6041600,6331,954,0.1702880859375,-0.02823822823120281,0.9706824421882629,11796,9.901119999999999e-05,0.03591448813676834,0.0154175265,-3.7823701724410057,0.3222143743187189,0.15,1077.97,73.55052051
2951,6043648,6333,954,0.1954345703125,-0.030046834057429805,0.9596012830734253,11800,9.896e-05,0.03343658894300461,0.016527275,-3.6120692640542984,0.29505744110792875,0.15,1075.69,73.42629726
2952,6045696,6335,954,0.16748046875,-0.022228910733247176,0.94378662109375,11804,9.89088e-05,0.021638192236423492,0.012251087,-3.523453399538994,0.3173989332281053,0.15,1072.11,73.03841082
2953,6047744,6337,954,0.231689453125,-0.021095740637974814,0.9580556750297546,11808,9.88576e-05,0.0030547678470611572,0.016749347,-3.4570847302675247,0.2955177905969322,0.15,1072.17,73.07483126
2954,6049792,6339,954,0.20654296875,-0.028250142029719427,0.9417084455490112,11812,9.880639999999999e-05,0.04040887951850891,0.016473494,-3.538627967238426,0.32182548474520445,0.15,1072.45,72.97312535999998
2955,6051840,6342,954,0.189697265625,-0.02348796432488598,0.9424571394920349,11816,9.875519999999999e-05,0.041382841765880585,0.013679992,-3.32194085419178,0.29369491152465343,0.15,1073.07,72.98994283999998
2956,6053888,6344,954,0.2115478515625,-0.022461650281911716,0.9206460118293762,11820,9.870399999999998e-05,0.04568104445934296,0.013548838,-3.404759019613266,0.30642231460660696,0.15,1073.07,72.98994283999998
2957,6055936,6346,954,0.1864013671875,-0.024421127600362524,0.9530092477798462,11824,9.865280000000002e-05,0.05949878692626953,0.012410715,-3.6634173542261124,0.34278027806431055,0.15,1072.4,72.80851482
2958,6057984,6348,954,0.1845703125,-0.02938069839728996,0.9715366959571838,11828,9.860160000000001e-05,-0.009824171662330627,0.016669508,-3.6695013865828514,0.2412438984028995,0.15,1072.4,72.80851482
2959,6060032,6350,954,0.2071533203125,-0.027693321142578498,0.9634813070297241,11832,9.855040000000001e-05,-0.00761384516954422,0.012653819,-3.729079820215702,0.250443437602371,0.15,1071.82,72.73450254000001
2960,6062080,6352,954,0.18798828125,-0.031825763056986034,0.9738767147064209,11836,9.849920000000001e-05,-0.005598843097686768,0.014047703,-3.6137719601392746,0.22997081791982055,0.15,1074.21,72.96654654000001
2961,6064128,6355,954,0.1834716796875,-0.022734977697837166,0.961704432964325,11840,9.8448e-05,0.022636890411376953,0.011932199,-3.4501901790499687,0.25627428805455565,0.15,1076.95,73.20380929999999
2962,6066176,6357,954,0.2423095703125,-0.013068484258837998,0.933739960193634,11844,9.839680000000001e-05,0.023174263536930084,0.017920664,-3.606706313788891,0.31762687489390373,0.15,1076.95,73.20380929999999
2963,6068224,6359,954,0.239990234375,-0.01948882607393898,0.912211000919342,11848,9.834560000000001e-05,0.04986295849084854,0.016564365,-3.6245542615652084,0.42445869371294975,0.15,1076.71,73.16860292999999
2964,6070272,6361,954,0.1973876953125,-0.021293715108186007,0.9425922632217407,11852,9.82944e-05,0.07123284041881561,0.013257927,-3.5234436616301537,0.3737602182663977,0.15,1069.83,72.52041001
2965,6072320,6363,954,0.2398681640625,-0.015703068289440125,0.9129452705383301,11856,9.82432e-05,0.12925440073013306,0.018665906,-3.534953013062477,0.5360544817522168,0.15,1074.3,72.84162565000001
2966,6074368,6365,954,0.1995849609375,-0.02665562106994912,0.968386173248291,11860,9.8192e-05,0.010216936469078064,0.014043318,-3.600846841931343,0.23171867243945599,0.15,1074.3,72.84162565000001
2967,6076416,6367,954,0.217041015625,-0.023946196539327502,0.9488264918327332,11864,9.814080000000001e-05,0.032390013337135315,0.015055822,-3.6191674023866653,0.31324913958087564,0.15,1080.63,73.1875294
2968,6078464,6370,954,0.202880859375,-0.024799601320410147,0.9349993467330933,11868,9.80896e-05,0.01580304652452469,0.015658604,-3.5912361443042755,0.3216969924978912,0.15,1084.66,73.60808411
2969,6080512,6372,954,0.218994140625,-0.026624519683537073,0.9591490030288696,11872,9.80384e-05,0.08957148343324661,0.015346441,-3.643608883023262,0.3330864873714745,0.15,1086.05,73.72782538999999
2970,6082560,6374,954,0.1806640625,-0.026898768031969666,0.9470333456993103,11876,9.79872e-05,0.054624006152153015,0.014418308,-3.635505795478821,0.34360507130622864,0.15,1089.81,74.03312423999999
2971,6084608,6376,954,0.23388671875,-0.02573989052325487,0.9675239324569702,11880,9.793599999999999e-05,0.012920089066028595,0.019010378,-3.5436349287629128,0.22647489258088171,0.15,1090.41,73.99707021
2972,6086656,6378,954,0.1956787109375,-0.03300617374770809,0.9688377976417542,11884,9.78848e-05,-0.006728939712047577,0.015804024,-3.455790676176548,0.21337728016078472,0.15,1090.37,73.76751792
2973,6088704,6381,954,0.2039794921875,-0.03276864328654483,0.964358925819397,11888,9.78336e-05,0.006100133061408997,0.017326817,-3.4252598211169243,0.22668232209980488,0.15,1090.37,73.76751792
2974,6090752,6383,954,0.1964111328125,-0.02386983807082288,0.95256507396698,11892,9.77824e-05,0.032490529119968414,0.013862388,-3.4644820243120193,0.28748711477965117,0.15,1091.48,73.92260766000001
2975,6092800,6385,954,0.19140625,-0.027852637620526366,0.9671847820281982,11896,9.773119999999999e-05,0.00846545398235321,0.017024633,-3.5401342809200287,0.22964000143110752,0.15,1090.58,73.84728273
2976,6094848,6387,954,0.2239990234375,-0.03411656530806795,0.9720619320869446,11900,9.767999999999999e-05,-0.00796671211719513,0.017152905,-3.521355979144573,0.2051427336409688,0.15,1092.62,74.15289318
2977,6096896,6389,954,0.2276611328125,-0.02100695128319785,0.9590504169464111,11904,9.76288e-05,-0.013778895139694214,0.016602365,-3.611686386168003,0.277118734549731,0.15,1091.37,73.95523612
2978,6098944,6391,954,0.1815185546875,-0.025837556371698156,0.9627640247344971,11908,9.757759999999999e-05,0.038935184478759766,0.013007756,-3.5797921493649483,0.29964233515784144,0.15,1092.52,73.92021691000001
2979,6100992,6393,954,0.2451171875,-0.015113262750674039,0.9559363722801208,11912,9.752640000000002e-05,0.10832379013299942,0.017242426,-3.728682763874531,0.37473213393241167,0.15,1089.81,73.74324209000001
2980,6103040,6396,954,0.1632080078125,-0.028138823487097397,0.9793278574943542,11916,9.747520000000001e-05,0.011140406131744385,0.011415225,-3.5845184102654457,0.23750455770641565,0.15,1091.3,73.64879115000001
2981,6105088,6398,954,0.1942138671875,-0.027376240032026544,0.9712485671043396,11920,9.742400000000001e-05,0.0277651846408844,0.013943247,-3.5479424744844437,0.2560453601181507,0.15,1091.3,73.64879115000001
2982,6107136,6400,954,0.18603515625,-0.023983324936125427,0.9435340762138367,11924,9.737280000000002e-05,0.016643479466438293,0.01456975,-3.474427253007889,0.3459423156455159,0.15,1093.07,73.65204597
2983,6109184,6402,954,0.1824951171875,-0.02866448178247083,0.9554051160812378,11928,9.732160000000001e-05,0.006367102265357971,0.014245391,-3.581662081182003,0.2422584048472345,0.15,1091.76,73.79793063999999
2984,6111232,6404,954,0.213134765625,-0.02950467326445505,0.9734980463981628,11932,9.727040000000001e-05,-0.01025700569152832,0.015553332,-3.6661249846220016,0.22317366814240813,0.15,1091.77,73.71513629
2985,6113280,6406,954,0.1748046875,-0.029932243924122304,0.9634404182434082,11936,9.72192e-05,0.020201966166496277,0.014626754,-3.640959046781063,0.2938392027281225,0.15,1092.5,73.67161539
2986,6115328,6409,954,0.17822265625,-0.029841601965017617,0.9611733555793762,11940,9.7168e-05,-0.0014786720275878906,0.014379827,-3.6695806831121445,0.28015563590452075,0.15,1091.12,73.40929140000001
2987,6117376,6411,954,0.1904296875,-0.021583039269899018,0.9647205471992493,11944,9.711680000000001e-05,0.01093854010105133,0.012232857,-3.517787791788578,0.22630718164145947,0.15,1087.73,73.15226790000001
2988,6119424,6413,954,0.1943359375,-0.028727474331390113,0.9702953100204468,11948,9.706560000000001e-05,-9.211897850036621e-05,0.014760884,-3.7811863273382187,0.2167474590241909,0.15,1088.66,73.13747766
2989,6121472,6415,954,0.1632080078125,-0.022323198383674026,0.9378518462181091,11952,9.70144e-05,0.10059300810098648,0.009897491,-3.6423397287726402,0.5441058250144124,0.15,1083.93,72.6126355
2990,6123520,6417,954,0.1627197265625,-0.02077259513316676,0.9516107439994812,11956,9.69632e-05,0.015183061361312866,0.011254509,-3.4465867429971695,0.2812533830292523,0.15,1083.48,72.60414493
2991,6125568,6419,954,0.215576171875,-0.019763504242291674,0.9137728810310364,11960,9.6912e-05,0.0807698667049408,0.016569959,-3.4821003302931786,0.39764725510030985,0.15,1080.32,72.46124581
2992,6127616,6421,954,0.2012939453125,-0.02278350006963592,0.9197803735733032,11964,9.686079999999999e-05,0.08217507600784302,0.014364995,-3.328174941241741,0.39813107904046774,0.15,1077.58,72.24253039999999
2993,6129664,6424,954,0.17626953125,-0.027199016854865476,0.9252519607543945,11968,9.68096e-05,0.07940886914730072,0.013789263,-3.742794670164585,0.3907350040972233,0.15,1076.69,72.07990638
2994,6131712,6426,954,0.1898193359375,-0.027692042582202703,0.9591333270072937,11972,9.67584e-05,0.04197491705417633,0.0126003735,-3.6300931200385094,0.29946049442514777,0.15,1076.47,71.90626441
2995,6133760,6428,954,0.1785888671875,-0.028075934475054964,0.9316019415855408,11976,9.67072e-05,0.020258694887161255,0.013482993,-3.4254511892795563,0.3248435761779547,0.15,1077.52,71.94465579
2996,6135808,6430,954,0.204833984375,-0.02585045713931322,0.9484562873840332,11980,9.665599999999999e-05,0.06361901015043259,0.01337787,-3.4215729609131813,0.32403547363355756,0.15,1077.52,71.94465579
2997,6137856,6432,954,0.2005615234375,-0.02951426594518125,0.973796010017395,11984,9.660479999999999e-05,-0.035802699625492096,0.01415075,-3.4880381003022194,0.17628760961815715,0.15,1075.78,71.79298759
2998,6139904,6434,954,0.184326171875,-0.02521541010355577,0.9517750144004822,11988,9.65536e-05,0.09752660989761353,0.01359223,-3.7838736101984978,0.3923245850019157,0.15,1078.46,71.98966488
2999,6141952,6436,954,0.2073974609375,-0.028697090863715857,0.9753834009170532,11992,9.650239999999999e-05,-0.003482513129711151,0.01506635,-3.652919851243496,0.2531727352179587,0.15,1080.03,72.02827721
3000,6144000,6439,954,0.1812744140625,-0.027528721111593768,0.9774890542030334,11996,9.645119999999999e-05,-0.034176699817180634,0.012552537,-3.5408095493912697,0.1417348519898951,0.15,1080.03,72.02827721
3001,6146048,6441,954,0.1907958984375,-0.023368201014818624,0.9173816442489624,12000,9.640000000000001e-05,0.028491713106632233,0.015501736,-3.64254779368639,0.3681932259351015,0.15,1080.75,71.94655284000001
3002,6148096,6443,954,0.19287109375,-0.026825231849215925,0.9636127948760986,12004,9.634880000000001e-05,0.07637463510036469,0.013912041,-3.6720230355858803,0.3277673088014126,0.15,1080.98,71.95499396999999
3003,6150144,6445,954,0.19189453125,-0.03086141664243769,0.9755263924598694,12008,9.629760000000002e-05,-0.019059188663959503,0.014174077,-3.6944518834352493,0.22784843994304538,0.15,1081.96,72.26515617000001
3004,6152192,6447,954,0.187744140625,-0.026821957231732085,0.9597675204277039,12012,9.624640000000001e-05,0.02179981768131256,0.013483979,-3.7344695031642914,0.2800406622700393,0.15,1085.87,72.34534952
3005,6154240,6449,954,0.2452392578125,-0.019008773655514233,0.9226957559585571,12016,9.619520000000001e-05,0.06679493188858032,0.019667428,-3.5841772705316544,0.38450511498376727,0.15,1083.12,72.17354422
3006,6156288,6451,954,0.1846923828125,-0.019847700197715312,0.941807210445404,12020,9.6144e-05,-0.00019767135381698608,0.013212072,-3.6730122044682503,0.24942311085760593,0.15,1080.76,71.9881343
3007,6158336,6454,954,0.1729736328125,-0.026214311190415174,0.9678215384483337,12024,9.60928e-05,-0.012833982706069946,0.0123881325,-3.6090308353304863,0.2001145521644503,0.15,1088.22,72.70353641000001
3008,6160384,6456,954,0.169921875,-0.016839314601384103,0.9402933716773987,12028,9.604160000000001e-05,0.0685211643576622,0.011380682,-3.8460782170295715,0.4266768340021372,0.15,1094.47,72.94347385
3009,6162432,6458,954,0.1915283203125,-0.02720285195391625,0.9509264826774597,12032,9.599040000000001e-05,0.03928534686565399,0.013555376,-3.712934046983719,0.37130529526621103,0.15,1089.55,72.54349293
3010,6164480,6460,954,0.210693359375,-0.017820868350099772,0.916542112827301,12036,9.59392e-05,0.05583924055099487,0.017603954,-3.637050874531269,0.34285351540893316,0.15,1089.12,72.47730240000001
