time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/learning_rate,train/entropy_loss,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
1054720,1026,515,1027,0.021260459,0.0003947328,-4.3217597752809525,0.9841809272766113,0.12670218129642308,-0.020060849317815155,0.1529541015625,0.2,-0.026841342449188232,2056,35.265339229999995,712.2
1056768,1028,516,1027,0.01363088,0.000394528,-4.290237993001938,0.9403471946716309,0.23155329609289765,-0.018887270736740902,0.112548828125,0.2,-0.0038519948720932007,2060,35.330254059999994,712.68
1058816,1030,517,1027,0.018558322,0.0003943232,-4.44137604534626,0.948264479637146,0.17872806801460683,-0.022903580364072695,0.152099609375,0.2,-0.014016255736351013,2064,35.031272660000006,710.92
1060864,1032,518,1027,0.017025542,0.00039411839999999997,-4.380581051111221,0.964144766330719,0.18582583987154067,-0.020277905568946153,0.160888671875,0.2,0.0051362887024879456,2068,35.110551519999994,710.4
1062912,1034,519,1027,0.014885293,0.0003939136,-4.276094943284988,0.9623892307281494,0.17591353203170002,-0.017324919492239133,0.1279296875,0.2,-0.014647267758846283,2072,35.110551519999994,710.4
1064960,1036,520,1027,0.016543057,0.0003937088,-4.326688751578331,0.9246470928192139,0.22139777429401875,-0.017215996922459453,0.1619873046875,0.2,0.00855398178100586,2076,34.98380991,707.95
1067008,1038,521,1027,0.016869508,0.00039350400000000003,-4.320467725396156,0.9720005393028259,0.1542429174296558,-0.02060324643389322,0.148681640625,0.2,-0.025512300431728363,2080,34.59008772999999,699.37
1069056,1040,522,1027,0.015505083,0.0003932992,-4.23693910241127,0.96449214220047,0.22772469650954008,-0.017304959968896583,0.131591796875,0.2,0.03681251406669617,2084,34.51118415999999,698.54
1071104,1042,523,1027,0.017456982,0.0003930944,-4.34079010784626,0.9750770330429077,0.14244305063039064,-0.02116374153411016,0.1629638671875,0.2,-0.037096645683050156,2088,34.474184799999996,695.5
1073152,1044,524,1027,0.018468112,0.00039288960000000004,-4.3774655014276505,0.9600129723548889,0.16088263550773263,-0.013753557650488801,0.1612548828125,0.2,0.004891999065876007,2092,34.483334129999996,694.95
1075200,1046,525,1027,0.01906239,0.0003926848,-4.3888889998197556,0.9528555870056152,0.14107756316661835,-0.024368280384805985,0.171142578125,0.2,-0.034398823976516724,2096,34.479949579999996,693.93
1077248,1048,526,1027,0.017601108,0.00039248,-4.3696001917123795,0.9485396146774292,0.20578276412561536,-0.020260087665519677,0.1580810546875,0.2,0.027803152799606323,2100,34.39326456,690.52
1079296,1050,527,1027,0.017734518,0.0003922752,-4.29096993803978,0.9663020372390747,0.19381065852940083,-0.020656682230765,0.1400146484375,0.2,0.009390734136104584,2104,34.2417913,687.8
1081344,1052,528,1027,0.02245418,0.0003920704,-4.294170722365379,0.9698731303215027,0.20458605606108904,-0.021450637810630724,0.1783447265625,0.2,0.002339296042919159,2108,34.11550416,685.86
1083392,1054,529,1027,0.023175258,0.00039186559999999996,-4.388167515397072,0.9583656191825867,0.1872140825726092,-0.021575320293777622,0.1849365234375,0.2,-0.009334772825241089,2112,34.11550416,685.86
1085440,1056,530,1027,0.019219449,0.00039166080000000006,-4.374513044953346,0.942441999912262,0.15909312572330236,-0.01862622718908824,0.1800537109375,0.2,-0.017556317150592804,2116,33.99502239,684.61
1087488,1058,531,1027,0.017106045,0.00039145600000000004,-4.446541339159012,0.9327034950256348,0.1354528903029859,-0.020215971118886955,0.1593017578125,0.2,-0.013526186347007751,2120,33.66414889,671.19
1089536,1060,532,1027,0.017708197,0.0003912512,-4.318239331245422,0.9631598591804504,0.23750925343483686,-0.02222065010573715,0.177001953125,0.2,0.0027055293321609497,2124,33.778347090000004,674.49
1091584,1062,533,1027,0.020145133,0.0003910464,-4.206602573394775,0.9645981788635254,0.21430695336312056,-0.023240103560965508,0.1722412109375,0.2,0.01637117564678192,2128,33.74732903,672.86
1093632,1064,534,1027,0.030867252,0.0003908416,-4.232232391834259,0.9681638479232788,0.18007722217589617,-0.018142503424314782,0.205078125,0.2,0.021884307265281677,2132,33.58581862,670.09
1095680,1066,535,1027,0.022566833,0.00039063680000000003,-4.326467916369438,0.9559628367424011,0.15430923155508935,-0.019619200815213844,0.171630859375,0.2,-0.022071123123168945,2136,33.58581862,670.09
1097728,1068,536,1027,0.019954711,0.000390432,-4.369738191366196,0.9582297801971436,0.13818316347897053,-0.02074194507440552,0.1702880859375,0.2,-0.015908002853393555,2140,33.638931039999996,672.11
1099776,1070,537,1027,0.020302374,0.0003902272,-4.416635692119598,0.9522213339805603,0.15016382467001677,-0.015995434849173762,0.1689453125,0.2,-0.00482051819562912,2144,33.52478548,667.94
1101824,1072,538,1027,0.017330084,0.0003900224,-4.227712512016296,0.968064546585083,0.171310261124745,-0.019345164648257196,0.14599609375,0.2,0.0018606111407279968,2148,33.66592172,668.4
1103872,1074,539,1027,0.022772752,0.00038981759999999997,-4.239967852830887,0.9653308391571045,0.22319434443488717,-0.02049291433650069,0.1614990234375,0.2,0.006619974970817566,2152,33.69549747,670.45
1105920,1076,540,1027,0.01729144,0.0003896128,-4.199168935418129,0.9495720267295837,0.1845985623076558,-0.017648087698034942,0.1510009765625,0.2,-0.010264977812767029,2156,33.69549747,670.45
1107968,1078,541,1027,0.024389043,0.000389408,-4.362350940704346,0.9479889869689941,0.14830118184909225,-0.02047692151973024,0.179443359375,0.2,-0.021893944591283798,2160,33.82966913,671.37
1110016,1080,542,1027,0.018583264,0.0003892032,-4.346603184938431,0.9573164582252502,0.17090412182733417,-0.019589245173847303,0.1495361328125,0.2,-0.014642298221588135,2164,33.94159852,672.95
1112064,1082,543,1027,0.025160149,0.00038899839999999997,-4.305708706378937,0.9781876802444458,0.12462513870559633,-0.021308996248990297,0.1964111328125,0.2,-0.015974048525094986,2168,33.996873369999996,674.14
1114112,1084,544,1027,0.016702076,0.0003887936,-4.274829685688019,0.9617031812667847,0.1910121231339872,-0.01875160331837833,0.1383056640625,0.2,0.00019215792417526245,2172,34.09852281,674.47
1116160,1086,545,1027,0.020162672,0.00038858880000000004,-4.328770458698273,0.961812436580658,0.18382619367912412,-0.020929778896970674,0.167236328125,0.2,0.01491691917181015,2176,34.09852281,674.47
1118208,1088,546,1027,0.01762365,0.00038838400000000003,-4.389907732605934,0.9289939999580383,0.23689918220043182,-0.017304932262049988,0.1455078125,0.2,0.019180193543434143,2180,34.15641375,672.93
1120256,1090,547,1027,0.018778484,0.0003881792,-4.440529927611351,0.9617382884025574,0.13662805245257914,-0.02282712986925617,0.190185546875,0.2,-0.024111062288284302,2184,33.78003330000001,664.02
1122304,1092,548,1027,0.0174982,0.0003879744,-4.1908278465271,0.9779852628707886,0.133520643459633,-0.01892029817099683,0.1566162109375,0.2,-0.023136086761951447,2188,33.64939426,662.77
1124352,1094,549,1027,0.018735934,0.0003877696,-4.4294595420360565,0.9624893069267273,0.17117632506415248,-0.01782632281538099,0.1484375,0.2,0.006005153059959412,2192,33.768014279999996,661.68
1126400,1096,550,1027,0.017885929,0.0003875648,-4.321749493479729,0.9694679379463196,0.15182001469656825,-0.01684653665870428,0.1663818359375,0.2,-0.009925894439220428,2196,33.768014279999996,661.68
1128448,1098,551,1027,0.020417146,0.00038736,-4.337229371070862,0.9505394697189331,0.1342824671883136,-0.021530138823436573,0.152587890625,0.2,-0.03137362748384476,2200,33.797716969999996,663.03
1130496,1100,552,1027,0.019476302,0.00038715520000000004,-4.422746554017067,0.9650776386260986,0.14921456179581583,-0.020848829022725113,0.1763916015625,0.2,-0.012703575193881989,2204,33.85457745,663.4
1132544,1102,553,1027,0.017907577,0.00038695040000000003,-4.288957849144936,0.9575561285018921,0.23369269771501422,-0.01934101144433953,0.162353515625,0.2,0.009993627667427063,2208,33.94002244,664.72
1134592,1104,554,1027,0.017707366,0.0003867456,-4.260426104068756,0.959971010684967,0.20128151029348373,-0.019602519256295636,0.1507568359375,0.2,-0.003746427595615387,2212,33.90624610999999,665.71
1136640,1106,555,1027,0.019948494,0.00038654080000000005,-4.298866033554077,0.9576650857925415,0.16887485142797232,-0.022099532157881185,0.167724609375,0.2,-0.0326077938079834,2216,34.00260024,666.77
1138688,1108,556,1027,0.019136205,0.00038633600000000004,-4.489964544773102,0.9618507623672485,0.12304225540719926,-0.022567568885278888,0.1614990234375,0.2,-0.0373089462518692,2220,34.09457198,668.3
1140736,1110,557,1027,0.018948533,0.0003861312,-4.331366777420044,0.9710098505020142,0.15417613089084625,-0.021294689970090985,0.18359375,0.2,-0.0061795711517333984,2224,34.17854447,670.76
1142784,1112,558,1027,0.017116176,0.0003859264,-4.258518010377884,0.9512380361557007,0.25407868064939976,-0.020399284054292366,0.16064453125,0.2,0.04423674941062927,2228,33.96053601999999,668.85
1144832,1114,559,1027,0.021640006,0.0003857216,-4.339192762970924,0.974750280380249,0.14979880861938,-0.02318231121171266,0.1634521484375,0.2,-0.022020503878593445,2232,33.848512969999994,669.04
1146880,1116,560,1027,0.016961701,0.0003855168,-4.326571628451347,0.9650513529777527,0.13272594287991524,-0.02102819697756786,0.1519775390625,0.2,-0.02027173712849617,2236,34.072862240000006,675.06
1148928,1118,561,1027,0.020793963,0.000385312,-4.416831970214844,0.9710614681243896,0.1138806389644742,-0.01951412088237703,0.1668701171875,0.2,-0.020294543355703354,2240,34.15467673,676.11
1150976,1120,562,1027,0.018844817,0.0003851072,-4.372561976313591,0.9742434620857239,0.1222256668843329,-0.018547228508396074,0.1796875,0.2,-0.01961231231689453,2244,34.254597090000004,679.21
1153024,1122,563,1027,0.018041339,0.0003849024,-4.3880957663059235,0.9663325548171997,0.17803512047976255,-0.021179233852308244,0.15625,0.2,0.00738835334777832,2248,34.604865999999994,687.55
1155072,1124,564,1027,0.014950349,0.00038469759999999997,-4.192879065871239,0.9820858240127563,0.12426321697421372,-0.020827478234423324,0.1373291015625,0.2,-0.019932419061660767,2252,34.55719646,686.62
1157120,1126,565,1027,0.016881628,0.00038449279999999995,-4.2731020003557205,0.9531798362731934,0.19659473816864192,-0.019121634599287063,0.139892578125,0.2,0.002902001142501831,2256,34.716417299999996,690.08
1159168,1128,566,1027,0.020824242,0.00038428800000000004,-4.3695757538080215,0.9445363879203796,0.16956496890634298,-0.01907438217313029,0.166259765625,0.2,-0.003861740231513977,2260,34.55923049,685.33
1161216,1130,567,1027,0.02428659,0.00038408320000000003,-4.3495113253593445,0.9408266544342041,0.2328054178506136,-0.016626960888970643,0.1807861328125,0.2,0.056211963295936584,2264,34.5741136,685.34
1163264,1132,568,1027,0.019422015,0.0003838784,-4.371425598859787,0.957426905632019,0.20942822145298123,-0.02230800771212671,0.1700439453125,0.2,-0.005932480096817017,2268,34.524599200000004,686.7
1165312,1134,569,1027,0.01839401,0.0003836736,-4.171370580792427,0.9782242178916931,0.15013398556038737,-0.021189072547713295,0.1622314453125,0.2,-0.03187044337391853,2272,34.54280804,687.05
1167360,1136,570,1027,0.017412305,0.0003834688,-4.206866919994354,0.9516957998275757,0.21564078936353326,-0.018038810580037534,0.148193359375,0.2,0.011027723550796509,2276,34.56626665,686.65
1169408,1138,571,1027,0.014292665,0.000383264,-4.2269298285245895,0.9784356355667114,0.11842132662422955,-0.018481812090612948,0.1370849609375,0.2,-0.0348593071103096,2280,34.56626665,686.65
1171456,1140,572,1027,0.017000888,0.0003830592,-4.307835638523102,0.9410126805305481,0.14366360730491579,-0.020339563605375588,0.1595458984375,0.2,-0.02748166024684906,2284,34.39332586,684.17
1173504,1142,573,1027,0.017225113,0.0003828544,-4.225283220410347,0.9452005624771118,0.1493334462866187,-0.019443314653472044,0.14501953125,0.2,-0.026756763458251953,2288,34.52407373999999,686.39
1175552,1144,574,1027,0.01762646,0.00038264960000000003,-4.2522226721048355,0.9734498262405396,0.1402811584994197,-0.02015544447931461,0.15625,0.2,-0.03641140088438988,2292,34.822319289999996,692.45
1177600,1146,575,1027,0.022375012,0.0003824448,-4.147011980414391,0.9508535265922546,0.341905424837023,-0.022201945394044742,0.171875,0.2,0.1007813960313797,2296,34.86098828000001,693.37
1179648,1148,576,1027,0.016341863,0.00038224000000000005,-4.161201521754265,0.965578556060791,0.19375349953770638,-0.020480089297052473,0.1573486328125,0.2,0.006114259362220764,2300,34.77765720000001,691.65
1181696,1150,577,1027,0.020964347,0.00038203520000000004,-4.203912898898125,0.9320465326309204,0.23447305103763938,-0.021265683099045418,0.1654052734375,0.2,0.012534573674201965,2304,34.89113734000001,693.36
1183744,1152,578,1027,0.017887775,0.0003818304,-4.2611329555511475,0.9409575462341309,0.1449491500388831,-0.018887079291744158,0.1650390625,0.2,-0.01989004760980606,2308,34.91669798,694.23
1185792,1154,579,1027,0.015153027,0.0003816256,-4.2669904083013535,0.8671756386756897,0.18621856905519962,-0.01620192007976584,0.12451171875,0.2,0.007514011114835739,2312,34.98005309,692.15
1187840,1156,580,1027,0.017328769,0.0003814208,-4.131714552640915,0.9688465595245361,0.21782053029164672,-0.018328003090573475,0.17919921875,0.2,0.0255630761384964,2316,35.412950529999996,701.02
1189888,1158,581,1027,0.022625621,0.00038121600000000003,-4.071952313184738,0.9716354012489319,0.1999606522731483,-0.022065567289246246,0.16552734375,0.2,-0.0049478039145469666,2320,35.389753600000006,699.89
1191936,1160,582,1027,0.018672496,0.0003810112,-4.128120765089989,0.9725937247276306,0.14038367266766727,-0.0206977747293422,0.13525390625,0.2,-0.026055194437503815,2324,35.45315720000001,701.62
1193984,1162,583,1027,0.01812425,0.0003808064,-4.206125736236572,0.9587416052818298,0.13882337347604334,-0.02221674838801846,0.1424560546875,0.2,-0.015697725117206573,2328,35.45315720000001,701.62
1196032,1164,584,1027,0.018383756,0.0003806016,-4.2292546927928925,0.9209323525428772,0.13501733192242682,-0.020210590853821486,0.1463623046875,0.2,-0.007333099842071533,2332,35.24469156,697.28
1198080,1165,585,1027,0.016248694,0.00038039679999999997,-4.180438071489334,0.9676350355148315,0.19532423419877887,-0.01809007115662098,0.13134765625,0.2,-0.0019041523337364197,2336,35.32269708,700.55
1200128,1167,586,1027,0.017624788,0.000380192,-4.058460287749767,0.9757677316665649,0.14446742879226804,-0.020679556182585657,0.1424560546875,0.2,0.011037193238735199,2340,35.48146939,704.88
1202176,1169,587,1027,0.021150962,0.0003799872,-4.082244649529457,0.9670920372009277,0.190552718937397,-0.02348430539132096,0.191162109375,0.2,0.005297482013702393,2344,35.633915509999994,706.59
1204224,1171,588,1027,0.02097942,0.00037978240000000003,-4.07218673825264,0.9805498719215393,0.11055894615128636,-0.01899798697559163,0.1563720703125,0.2,-0.0418061837553978,2348,35.504283580000006,702.93
1206272,1173,589,1027,0.016140345,0.0003795776,-4.093443341553211,0.9593945741653442,0.17005777591839433,-0.01929713858407922,0.1300048828125,0.2,-0.00787963718175888,2352,35.51122398,700.2
1208320,1175,590,1027,0.019040901,0.0003793728,-4.113041967153549,0.9701563119888306,0.16852963459677994,-0.015331212925957516,0.162841796875,0.2,-0.012196280062198639,2356,35.548493629999996,701.2
1210368,1177,591,1027,0.01734021,0.00037916800000000004,-4.116226851940155,0.9383255839347839,0.2090736674144864,-0.023585767165059224,0.1549072265625,0.2,0.010949671268463135,2360,35.43825236,698.77
1212416,1179,592,1027,0.016976558,0.0003789632,-4.197115674614906,0.9442766904830933,0.18998012505471706,-0.018556207316578366,0.1397705078125,0.2,-0.016537725925445557,2364,35.551356379999994,698.84
1214464,1181,593,1027,0.015623907,0.0003787584,-4.111413791775703,0.9744018912315369,0.1385462498292327,-0.021212687672232278,0.1292724609375,0.2,-0.023758545517921448,2368,35.53735408,695.47
1216512,1183,594,1027,0.019667339,0.0003785536,-4.117575570940971,0.9723132252693176,0.1397049364168197,-0.02050889329984784,0.14990234375,0.2,-0.025535594671964645,2372,35.451894360000004,692.66
1218560,1185,595,1027,0.015316794,0.0003783488,-4.181023105978966,0.973806619644165,0.14856929797679186,-0.016967499628663063,0.1463623046875,0.2,-0.015017062425613403,2376,35.34989416,690.6
1220608,1187,596,1027,0.020776035,0.00037814399999999996,-4.0754270404577255,0.9680720567703247,0.14600119064562023,-0.01692485848616343,0.1807861328125,0.2,-0.00974951684474945,2380,35.0887883,686.03
1222656,1189,597,1027,0.030974256,0.00037793920000000006,-4.144420892000198,0.9385921359062195,0.22592715127393603,-0.019612875039456412,0.1915283203125,0.2,0.036094002425670624,2384,34.706200839999994,677.85
1224704,1191,598,1027,0.023196349,0.00037773440000000004,-4.139186933636665,0.9580294489860535,0.22150099044665694,-0.02244907326530665,0.16064453125,0.2,-0.003048636019229889,2388,34.70211296,677.4
1226752,1193,599,1027,0.021537572,0.0003775296,-4.074234023690224,0.9671480059623718,0.13947101961821318,-0.02194394030084368,0.1473388671875,0.2,-0.03057073801755905,2392,34.80307287000001,679.62
1228800,1195,600,1027,0.020908652,0.0003773248,-4.17233881354332,0.959736704826355,0.1408374859020114,-0.021555484039708972,0.1588134765625,0.2,-0.018948376178741455,2396,34.78423678,679.47
1230848,1197,601,1027,0.015930545,0.00037712,-4.201500564813614,0.9653462767601013,0.1595174791291356,-0.017016227458952926,0.1414794921875,0.2,0.0036285147070884705,2400,34.81991457000001,676.32
1232896,1200,602,1027,0.020190753,0.00037691520000000003,-4.180872887372971,0.9673883318901062,0.1751377102918923,-0.017450832412578166,0.138671875,0.2,0.013931207358837128,2404,34.65494788,671.88
1234944,1201,603,1027,0.018689165,0.0003767104,-4.0936665534973145,0.9765555262565613,0.14288624795153737,-0.024456958519294858,0.1839599609375,0.2,-0.016028229147195816,2408,34.65494788,671.88
1236992,1203,604,1027,0.019218966,0.0003765056,-4.074318379163742,0.9557561874389648,0.14912237925454974,-0.019084439933067188,0.1424560546875,0.2,-0.01936361938714981,2412,34.774706339999994,674.82
1239040,1205,605,1027,0.01843992,0.0003763008,-4.1504640728235245,0.9613158106803894,0.13900069380179048,-0.02013043308397755,0.173095703125,0.2,-0.009648740291595459,2416,34.860867899999995,677.51
1241088,1207,606,1027,0.016415628,0.00037609599999999997,-4.169640943408012,0.9499027132987976,0.18710040487349033,-0.01700670292484574,0.1279296875,0.2,0.018001548945903778,2420,34.797570459999996,673.84
1243136,1209,607,1027,0.021719202,0.0003758912,-4.214528813958168,0.9694128036499023,0.17714551859535277,-0.020562560588587075,0.1737060546875,0.2,-0.0030771344900131226,2424,34.844196849999996,675.35
1245184,1211,608,1027,0.019281395,0.0003756864,-4.159919902682304,0.9587337970733643,0.26355799566954374,-0.018353577543166466,0.1390380859375,0.2,0.0472404919564724,2428,34.79701908,671.94
1247232,1213,609,1027,0.02150105,0.0003754816,-4.163913726806641,0.9588152170181274,0.1884945456404239,-0.02090045067598112,0.1666259765625,0.2,-0.019774913787841797,2432,34.71550523,669.86
1249280,1215,610,1027,0.021369623,0.00037527679999999996,-4.137162774801254,0.9417340159416199,0.20886837132275105,-0.023126338724978268,0.185791015625,0.2,0.0026260465383529663,2436,34.58491232,667.4
1251328,1217,611,1027,0.020112764,0.000375072,-4.143058001995087,0.9500530362129211,0.1929347994737327,-0.022940979310078546,0.154052734375,0.2,0.0017575174570083618,2440,34.43150421,665.01
1253376,1219,612,1027,0.018906238,0.00037486720000000004,-4.089030936360359,0.9672187566757202,0.18231142754666507,-0.020262114354409277,0.1602783203125,0.2,0.011313527822494507,2444,34.163818219999996,657.22
1255424,1221,613,1027,0.017827474,0.0003746624,-4.077171146869659,0.951158881187439,0.27169263642281294,-0.018307144462596625,0.1348876953125,0.2,0.04105973243713379,2448,34.168779830000005,655.98
1257472,1223,614,1027,0.016579185,0.0003744576,-4.067554771900177,0.9482704997062683,0.21809398522600532,-0.019355221098521724,0.1427001953125,0.2,0.05194999277591705,2452,34.23673772,655.62
1259520,1225,615,1027,0.020171031,0.0003742528,-4.074109181761742,0.9528442621231079,0.16919314535334706,-0.024286021071020514,0.173583984375,0.2,0.010187208652496338,2456,34.21099452000001,654.24
1261568,1227,616,1027,0.015370952,0.000374048,-4.172872856259346,0.9575732350349426,0.17297598673030734,-0.017702831682981923,0.1219482421875,0.2,0.013155557215213776,2460,34.19904258,651.9
1263616,1229,617,1027,0.017564042,0.0003738432,-4.056700974702835,0.9673864841461182,0.21457729768007994,-0.020457905833609402,0.132080078125,0.2,0.01057887077331543,2464,33.97861234,647.15
1265664,1231,618,1027,0.021254074,0.00037363840000000006,-4.066273614764214,0.9692336916923523,0.18188971374183893,-0.021471657033544034,0.158935546875,0.2,0.001177169382572174,2468,34.09114471,648.52
1267712,1233,619,1027,0.01896092,0.00037343360000000004,-4.115907117724419,0.924168586730957,0.27834347588941455,-0.020525098661892116,0.1827392578125,0.2,0.06456935405731201,2472,33.896717220000006,644.18
1269760,1235,620,1027,0.016536843,0.00037322880000000003,-4.127596020698547,0.9580438137054443,0.18170775147154927,-0.01832376659149304,0.1282958984375,0.2,-0.004526108503341675,2476,34.114474709999996,646.97
1271808,1237,621,1027,0.016276857,0.000373024,-4.191207244992256,0.932458758354187,0.2531947917304933,-0.018466567329596728,0.1304931640625,0.2,0.03704466670751572,2480,34.08124202,648.43
1273856,1239,622,1027,0.017534873,0.00037281920000000005,-4.071997597813606,0.9763174057006836,0.158275164430961,-0.020331863925093785,0.1466064453125,0.2,0.016343727707862854,2484,34.13279818,647.68
1275904,1241,623,1027,0.024689978,0.00037261440000000004,-4.048519276082516,0.9772177934646606,0.13499259343370795,-0.022338390379445627,0.1839599609375,0.2,-0.030766569077968597,2488,33.989746280000006,645.43
1277952,1243,624,1027,0.0174849,0.0003724096,-4.097386121749878,0.9451238512992859,0.15786628215573728,-0.020989450509659946,0.131591796875,0.2,-0.01611504703760147,2492,34.18056681,648.88
1280000,1245,625,1027,0.019964537,0.0003722048,-4.16047178208828,0.9559423923492432,0.13963570562191308,-0.021305247355485335,0.1549072265625,0.2,-0.03357544541358948,2496,34.01762679,646.12
1282048,1247,626,1027,0.01620103,0.000372,-4.077443823218346,0.9532502293586731,0.16932949656620622,-0.02015191820100881,0.1622314453125,0.2,0.0009519681334495544,2500,34.12179278,647.13
1284096,1249,627,1027,0.015946072,0.0003717952,-4.104001984000206,0.9670057892799377,0.16607801709324121,-0.019580603518988937,0.134765625,0.2,0.002087704837322235,2504,34.26441606,649.32
1286144,1251,628,1027,0.017558265,0.0003715904,-4.041160874068737,0.98023921251297,0.19504247279837728,-0.019294180179713294,0.1279296875,0.2,-0.006410673260688782,2508,34.36302358,650.69
1288192,1253,629,1027,0.02200086,0.0003713856,-4.04581980407238,0.9731569886207581,0.13891692203469574,-0.01968214934458956,0.171630859375,0.2,-0.01552419364452362,2512,34.36302358,650.69
1290240,1255,630,1027,0.018300697,0.0003711808,-4.0726911425590515,0.9258401393890381,0.1769036492332816,-0.021690503926947713,0.152587890625,0.2,0.003221087157726288,2516,34.37624571,652.26
1292288,1257,631,1027,0.016612593,0.00037097599999999997,-4.193251520395279,0.9412125945091248,0.13340247725136578,-0.018751670460915193,0.143798828125,0.2,-0.0042150914669036865,2520,34.44685685,653.41
1294336,1259,632,1027,0.017058268,0.00037077119999999995,-4.157090470194817,0.9649862051010132,0.1778016798198223,-0.02423121951869689,0.1435546875,0.2,0.002961955964565277,2524,34.46850517,652.49
1296384,1261,633,1027,0.017179154,0.0003705664,-4.198626518249512,0.9782905578613281,0.12984907254576683,-0.022765264264307916,0.1533203125,0.2,-0.032417990267276764,2528,34.39106932,652.32
1298432,1263,634,1027,0.024335716,0.00037036160000000003,-4.148268818855286,0.9634495973587036,0.22625470906496048,-0.023342847562162206,0.1856689453125,0.2,0.02105201780796051,2532,34.790986890000006,663.91
1300480,1265,635,1027,0.025400812,0.0003701568,-4.214371562004089,0.976722776889801,0.12871936685405672,-0.02213479403872043,0.168212890625,0.2,-0.041626960039138794,2536,34.790986890000006,663.91
1302528,1267,636,1027,0.018378902,0.000369952,-4.192518576979637,0.9479746222496033,0.13356975628994405,-0.020083502458874136,0.1463623046875,0.2,-0.015999630093574524,2540,34.738460180000004,664.14
1304576,1269,637,1027,0.018667996,0.0003697472,-4.2139987498521805,0.9585181474685669,0.13417106587439775,-0.021243641123874113,0.156494140625,0.2,-0.028447993099689484,2544,34.57456451,660.38
1306624,1271,638,1027,0.016550725,0.0003695424,-4.296620160341263,0.9693250060081482,0.14574653725139797,-0.02070062275743112,0.1483154296875,0.2,-0.02605423331260681,2548,34.56070247,665.05
1308672,1273,639,1027,0.0154682845,0.0003693376,-4.208095565438271,0.9749781489372253,0.15471396408975124,-0.020321338626672514,0.1158447265625,0.2,-0.013845682144165039,2552,34.53530185,665.06
1310720,1275,640,1027,0.02228053,0.00036913280000000004,-4.184811815619469,0.9661363363265991,0.17348909424617887,-0.024197216145694256,0.1507568359375,0.2,-0.0010450482368469238,2556,34.395277320000005,662.77
1312768,1277,641,1027,0.0179235,0.00036892800000000003,-4.2632656544446945,0.9565936923027039,0.16673902701586485,-0.020608898455975577,0.1524658203125,0.2,-0.007095754146575928,2560,34.32992007000001,661.56
1314816,1279,642,1027,0.01881536,0.0003687232,-4.212325304746628,0.9463085532188416,0.1904345410875976,-0.02295171795412898,0.15087890625,0.2,-0.006603822112083435,2564,34.41394494,663.17
1316864,1281,643,1027,0.014996756,0.00036851840000000005,-4.218728065490723,0.9623509049415588,0.22489036666229367,-0.017410344793461263,0.1287841796875,0.2,0.03663189709186554,2568,34.40999663,664.26
1318912,1283,644,1027,0.018195532,0.00036831360000000004,-4.212606772780418,0.975603461265564,0.15418772376142442,-0.02044361419393681,0.148681640625,0.2,-0.001316562294960022,2572,34.43747784,669.97
1320960,1285,645,1027,0.018464133,0.0003681088,-4.26269094645977,0.9650689363479614,0.18788363924250007,-0.02041481071501039,0.14306640625,0.2,0.00604286789894104,2576,34.332331759999995,667.74
1323008,1287,646,1027,0.019031651,0.000367904,-4.335244461894035,0.9632938504219055,0.17322061583399773,-0.02170177061634604,0.153564453125,0.2,-0.017011038959026337,2580,34.23277434,666.17
1325056,1289,647,1027,0.014553927,0.0003676992,-4.292668625712395,0.9633864164352417,0.1446904807817191,-0.021510689024580643,0.1572265625,0.2,-0.0046157389879226685,2584,34.32606449,668.35
1327104,1291,648,1027,0.018404547,0.00036749440000000003,-4.356611207127571,0.923454225063324,0.16683495370671153,-0.02204032288864255,0.1678466796875,0.2,-0.02169826626777649,2588,34.25175307000001,670.47
1329152,1293,649,1027,0.02284048,0.0003672896,-4.386174991726875,0.9751291871070862,0.14013258507475257,-0.0186982135346625,0.17333984375,0.2,-0.013505756855010986,2592,34.33800409,677.83
1331200,1295,650,1027,0.017017607,0.0003670848,-4.2605801820755005,0.9693325757980347,0.21187578700482845,-0.017812938312999904,0.14892578125,0.2,-0.013111241161823273,2596,34.28549108000001,679.01
1333248,1297,651,1027,0.020507552,0.00036688,-4.177989199757576,0.9759315252304077,0.16285636462271214,-0.021852116275113076,0.170166015625,0.2,-0.016224302351474762,2600,34.12923599,677.14
1335296,1299,652,1027,0.027718896,0.00036667519999999997,-4.224673867225647,0.9616761803627014,0.17676330916583538,-0.021651390634360723,0.1700439453125,0.2,0.0013148114085197449,2604,34.12923599,677.14
1337344,1301,653,1027,0.013649829,0.0003664704,-4.2121328711509705,0.9210810661315918,0.19606383075006306,-0.01722087866801303,0.12841796875,0.2,0.0063947513699531555,2608,34.14094289,680.43
1339392,1304,654,1027,0.01727486,0.0003662656,-4.299208849668503,0.9487425088882446,0.1653495510108769,-0.01918346990714781,0.1273193359375,0.2,0.04183368384838104,2612,34.26241525,684.2
1341440,1306,655,1027,0.016031705,0.0003660608,-4.218147352337837,0.9767760634422302,0.18086289707571268,-0.02256888957344927,0.11865234375,0.2,-0.005751967430114746,2616,34.29143597,686.83
