time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/loss,train/n_updates,train/value_loss,train/entropy_loss,train/clip_range,rollout/ep_len_mean,train/approx_kl,rollout/ep_rew_mean,train/learning_rate
3735552,896,1824,4168,-0.015372067951830104,0.1514892578125,0.9906215071678162,-0.034970857203006744,7292,0.12100069667212665,-4.661893531680107,0.15,179.03,0.008845963,-26.65,0.00015666239999999999
3737600,896,1825,4170,-0.016330047539668158,0.134765625,0.9875684976577759,-0.02573060244321823,7296,0.16551323817111552,-4.629679813981056,0.15,178.63,0.009099469,-26.59,0.0001566112
3739648,896,1826,4173,-0.010305932897608727,0.1474609375,0.9866028428077698,0.022036738693714142,7300,0.15837517497129738,-4.598744601011276,0.15,178.64,0.008586858,-26.47,0.00015656
3741696,896,1827,4175,-0.011689834063872695,0.1353759765625,0.9906551837921143,0.017216846346855164,7304,0.13211005786433816,-4.6507212817668915,0.15,178.83,0.008351295,-26.5,0.0001565088
3743744,896,1828,4177,-0.013029795081820339,0.1492919921875,0.9905149340629578,-0.016742359846830368,7308,0.11910781310871243,-4.599870726466179,0.15,179.38,0.007034787,-26.63,0.0001564576
3745792,896,1829,4180,-0.007122784649254754,0.2037353515625,0.9548538327217102,0.01930292695760727,7312,0.32869464345276356,-4.657101660966873,0.15,178.36,0.013824882,-26.4,0.0001564064
3747840,896,1830,4182,-0.013784310343908146,0.1243896484375,0.9871562719345093,-0.015517286956310272,7316,0.15751819009892642,-4.654605880379677,0.15,178.79,0.007987174,-26.64,0.0001563552
3749888,896,1831,4184,-0.00992848577152472,0.135009765625,0.983244001865387,-0.00042482465505599976,7320,0.2080253125168383,-4.614691719412804,0.15,178.9,0.008337923,-26.84,0.000156304
3751936,896,1832,4186,-0.014141484338324517,0.1124267578125,0.9854794144630432,-0.02516908571124077,7324,0.18353442451916635,-4.6737788915634155,0.15,178.51,0.008964399,-26.9,0.0001562528
3753984,896,1833,4189,-0.012996188292163424,0.14208984375,0.9878299236297607,-0.014117196202278137,7328,0.14934726839419454,-4.715729504823685,0.15,178.85,0.0070755165,-27.17,0.0001562016
3756032,896,1834,4191,-0.00517920299898833,0.1822509765625,0.9545621275901794,0.014678232371807098,7332,0.3172284043394029,-4.578946277499199,0.15,178.3,0.017311726,-27.14,0.0001561504
3758080,896,1835,4193,-0.015114089663256891,0.1490478515625,0.9886870980262756,0.02292419970035553,7336,0.1544284748379141,-4.66110934317112,0.15,177.88,0.009068458,-27.0,0.0001560992
3760128,896,1836,4196,-0.013259658415336162,0.12841796875,0.9867368936538696,0.03594489395618439,7340,0.18288143654353917,-4.613618224859238,0.15,178.18,0.008086658,-27.17,0.00015604800000000002
3762176,896,1837,4198,-0.006956253288080916,0.125,0.974540114402771,0.0029154717922210693,7344,0.23806350189261138,-4.621360793709755,0.15,178.1,0.008497518,-27.21,0.0001559968
3764224,896,1838,4200,-0.015087559964740649,0.16162109375,0.9900160431861877,0.017445094883441925,7348,0.13432593899779022,-4.721301719546318,0.15,177.82,0.009295488,-27.07,0.0001559456
3766272,896,1839,4202,-0.007896209630416706,0.19287109375,0.9677450060844421,0.06901061534881592,7352,0.2688255049288273,-4.620261907577515,0.15,178.16,0.015544849,-27.09,0.00015589439999999998
3768320,896,1840,4205,-0.011276180506683886,0.091064453125,0.9894394874572754,0.011721096932888031,7356,0.1576277557760477,-4.639855608344078,0.15,178.06,0.009278486,-26.95,0.0001558432
3770368,896,1841,4207,-0.0065153732866747305,0.150390625,0.9731917381286621,0.02940382808446884,7360,0.23477501492016017,-4.664404675364494,0.15,178.48,0.011712228,-26.98,0.000155792
3772416,896,1842,4209,-0.006791999272536486,0.1424560546875,0.9735106825828552,-0.009162899106740952,7364,0.242287467001006,-4.661648690700531,0.15,178.34,0.0110474005,-27.02,0.00015574080000000003
3774464,896,1843,4212,-0.014537536189891398,0.1595458984375,0.9901787638664246,0.00930139422416687,7368,0.1307465119753033,-4.6588738560676575,0.15,178.09,0.008730343,-26.95,0.0001556896
3776512,896,1844,4214,-0.007313348032766953,0.177734375,0.966298520565033,0.048857737332582474,7372,0.3001467324793339,-4.588839888572693,0.15,178.72,0.014415108,-26.97,0.00015563840000000002
3778560,896,1845,4216,-0.010874847197555937,0.122802734375,0.9816169738769531,0.004729747772216797,7376,0.19962817477062345,-4.629722520709038,0.15,178.57,0.0074284384,-27.1,0.0001555872
3780608,896,1846,4219,-0.013573585165431723,0.1422119140625,0.9889366626739502,-0.0022360682487487793,7380,0.1474045100621879,-4.607644855976105,0.15,178.55,0.0071994253,-27.07,0.000155536
3782656,896,1847,4221,-0.004088755347765982,0.19921875,0.9662677645683289,0.033141203224658966,7384,0.28826108342036605,-4.636416599154472,0.15,179.07,0.0132394,-27.14,0.0001554848
3784704,896,1848,4223,-0.013717505542444997,0.1353759765625,0.9882757663726807,-0.00883185863494873,7388,0.13943940866738558,-4.667585089802742,0.15,178.53,0.009250485,-27.06,0.0001554336
3786752,896,1849,4225,-0.014331932528875768,0.1387939453125,0.9906890988349915,-0.007904089987277985,7392,0.13916869764216244,-4.584511026740074,0.15,179.23,0.008406512,-27.01,0.0001553824
3788800,896,1850,4228,-0.005419051885837689,0.196533203125,0.9622266888618469,0.0029434263706207275,7396,0.27892441488802433,-4.640358492732048,0.15,178.66,0.010645136,-26.87,0.0001553312
3790848,896,1851,4230,-0.01076496546738781,0.133056640625,0.9809592962265015,-0.007101360708475113,7400,0.19619465782307088,-4.669538974761963,0.15,178.49,0.008026971,-26.98,0.00015528000000000002
3792896,896,1852,4232,-0.008101713945507072,0.1551513671875,0.9821388721466064,-0.011999137699604034,7404,0.18597905430942774,-4.692227005958557,0.15,178.77,0.010649018,-26.99,0.00015522880000000001
3794944,896,1853,4235,-0.015865804365603253,0.191650390625,0.9870179295539856,-0.013251472264528275,7408,0.17000610195100307,-4.595542788505554,0.15,178.57,0.013268009,-26.89,0.0001551776
3796992,896,1854,4237,-0.014024561154656112,0.1588134765625,0.9847056865692139,0.001984924077987671,7412,0.19295862829312682,-4.577603325247765,0.15,178.73,0.010434093,-26.72,0.0001551264
3799040,896,1855,4239,-0.005001212251954712,0.1826171875,0.9721522331237793,0.04171840846538544,7416,0.2767708257306367,-4.55020497739315,0.15,178.79,0.011984015,-26.79,0.0001550752
3801088,896,1856,4241,-0.009378566435771063,0.10595703125,0.9903252124786377,-0.024709105491638184,7420,0.14812556467950344,-4.628827482461929,0.15,178.61,0.007063063,-26.96,0.000155024
3803136,896,1857,4244,-0.010047846837551333,0.13037109375,0.9819605350494385,0.010378524661064148,7424,0.18572822120040655,-4.612671926617622,0.15,178.85,0.008122077,-26.92,0.0001549728
3805184,896,1858,4246,-0.0038184567965799943,0.22216796875,0.9338877201080322,0.07762646675109863,7428,0.5954430438578129,-4.599792882800102,0.15,178.48,0.018891755,-27.23,0.0001549216
3807232,896,1859,4248,-0.009167946904199198,0.169677734375,0.9839701652526855,0.004862941801548004,7432,0.17722494946792722,-4.584080204367638,0.15,179.22,0.010570896,-27.12,0.00015487040000000001
3809280,896,1860,4251,-0.006855620973510668,0.2017822265625,0.9674782156944275,0.020278342068195343,7436,0.26427334686741233,-4.603798255324364,0.15,179.33,0.017421233,-27.23,0.00015481919999999998
3811328,896,1861,4253,-0.012531089159892872,0.119384765625,0.9912397861480713,0.027882717549800873,7440,0.12615126301534474,-4.663914114236832,0.15,178.35,0.008730343,-27.23,0.00015476800000000003
3813376,896,1862,4255,-0.01142808495205827,0.1053466796875,0.9865132570266724,0.015196464955806732,7444,0.1801294304896146,-4.605147644877434,0.15,178.94,0.008187783,-27.2,0.0001547168
3815424,896,1863,4258,-0.011521159147378057,0.1939697265625,0.9833664298057556,0.02780313789844513,7448,0.17242447356693447,-4.59818971157074,0.15,178.68,0.010594776,-27.14,0.00015466560000000003
3817472,896,1864,4260,-0.012064490598277189,0.150634765625,0.9907097220420837,0.0012010037899017334,7452,0.12498861586209387,-4.628163054585457,0.15,178.78,0.009184646,-27.01,0.0001546144
3819520,896,1865,4262,-0.01220790555817075,0.1400146484375,0.9888116121292114,0.012797236442565918,7456,0.17382345558144152,-4.521038994193077,0.15,179.31,0.010638379,-27.09,0.00015456320000000002
3821568,896,1866,4264,-0.012843140953918919,0.107177734375,0.9908047914505005,0.015134021639823914,7460,0.11305033694952726,-4.643237337470055,0.15,178.65,0.0069989297,-27.02,0.000154512
3823616,896,1867,4267,-0.013268818889628164,0.1270751953125,0.9896913766860962,0.019092798233032227,7464,0.12593429442495108,-4.623686775565147,0.15,178.87,0.0062867547,-26.85,0.0001544608
3825664,896,1868,4269,-0.0175869969825726,0.13818359375,0.9869044423103333,0.03189767897129059,7468,0.19259828166104853,-4.506282418966293,0.15,178.59,0.010263215,-26.9,0.00015440959999999998
3827712,896,1869,4271,-0.015784293704200536,0.152099609375,0.9896377325057983,0.00923168659210205,7472,0.13724967441521585,-4.546886116266251,0.15,178.32,0.011205919,-26.65,0.0001543584
3829760,896,1870,4274,-0.014405131136300042,0.12548828125,0.98923259973526,-0.009498968720436096,7476,0.1420343320351094,-4.513546600937843,0.15,178.86,0.009383655,-26.92,0.0001543072
3831808,896,1871,4276,-0.010624370450386778,0.162109375,0.9850549697875977,-0.023263897746801376,7480,0.16082650260068476,-4.610974550247192,0.15,178.34,0.011643679,-26.76,0.000154256
3833856,896,1872,4278,-0.012770062545314431,0.11865234375,0.985977053642273,0.00687747448682785,7484,0.17209727270528674,-4.566671937704086,0.15,178.17,0.007016406,-26.79,0.00015420480000000002
3835904,896,1873,4280,-0.009273827745346352,0.161376953125,0.9808701872825623,0.0235358327627182,7488,0.18422711035236716,-4.521789714694023,0.15,178.18,0.012801356,-26.85,0.00015415360000000001
3837952,896,1874,4283,-0.01572578729246743,0.14013671875,0.9909608960151672,-0.024986814707517624,7492,0.13428921392187476,-4.558894753456116,0.15,178.17,0.008979538,-26.88,0.0001541024
3840000,896,1875,4285,-0.015573782628052868,0.16357421875,0.9879363775253296,-0.017796441912651062,7496,0.1608467628248036,-4.564070001244545,0.15,178.85,0.0104153,-26.93,0.0001540512
3842048,896,1876,4287,-0.014761623591766693,0.13427734375,0.9861509799957275,-0.005234859883785248,7500,0.16079536662437022,-4.591953322291374,0.15,178.57,0.0076632076,-26.97,0.000154
3844096,896,1877,4290,-0.013377173687331378,0.136474609375,0.9902886748313904,0.0068066418170928955,7504,0.12743952486198395,-4.549496278166771,0.15,178.72,0.009440492,-26.85,0.0001539488
3846144,896,1878,4292,-0.015775726933497936,0.15771484375,0.9904038906097412,-0.020385153591632843,7508,0.14531855657696724,-4.528788179159164,0.15,178.71,0.008978665,-26.83,0.0001538976
3848192,896,1879,4294,-0.014118518534814939,0.1337890625,0.9893359541893005,0.009401783347129822,7512,0.13901026372332126,-4.570838809013367,0.15,178.67,0.009175055,-26.76,0.0001538464
3850240,896,1880,4296,-0.007277648939634673,0.2540283203125,0.960455060005188,0.03384023904800415,7516,0.29340145108290017,-4.591436326503754,0.15,179.03,0.014730891,-27.03,0.00015379520000000001
3852288,896,1881,4299,-0.008219284034566954,0.1871337890625,0.9813194274902344,0.0038263797760009766,7520,0.2080515418201685,-4.5982396602630615,0.15,178.68,0.011048243,-26.8,0.00015374399999999998
3854336,896,1882,4301,-0.013239115185569972,0.1475830078125,0.9898746013641357,0.009738311171531677,7524,0.13341657049022615,-4.618628636002541,0.15,178.64,0.008032102,-26.8,0.00015369280000000003
3856384,896,1883,4303,-0.012598326691659167,0.1812744140625,0.9861424565315247,0.014348670840263367,7528,0.15840118774212897,-4.538715869188309,0.15,179.36,0.010520061,-26.78,0.0001536416
3858432,896,1884,4306,-0.012927669537020847,0.1365966796875,0.9912861585617065,-0.016586266458034515,7532,0.13249090570025146,-4.576225847005844,0.15,179.1,0.008240772,-26.74,0.00015359040000000003
3860480,896,1885,4308,-0.012255402514711022,0.1483154296875,0.9903977513313293,0.0054535046219825745,7536,0.12068641395308077,-4.589602008461952,0.15,179.42,0.0088085085,-26.7,0.0001535392
3862528,896,1886,4310,-0.014298127905931324,0.1466064453125,0.986719012260437,-0.03590397909283638,7540,0.1566909272223711,-4.5149005651474,0.15,178.71,0.010512763,-26.73,0.00015348800000000002
3864576,896,1887,4313,-0.014850969630060717,0.161376953125,0.9899275302886963,0.007522188127040863,7544,0.14082955894991755,-4.547381401062012,0.15,178.73,0.010966718,-26.76,0.0001534368
3866624,896,1888,4315,-0.012692563206655905,0.1810302734375,0.989639163017273,-0.01735556125640869,7548,0.14277258911170065,-4.5211427211761475,0.15,179.02,0.010026427,-26.83,0.0001533856
3868672,895,1889,4317,-0.013104355777613819,0.12548828125,0.991180956363678,-0.028348848223686218,7552,0.11729752109386027,-4.50894370675087,0.15,179.18,0.008332378,-26.75,0.00015333439999999998
3870720,896,1890,4319,-0.014404020883375779,0.1444091796875,0.9918650388717651,-0.017826389521360397,7556,0.12758804392069578,-4.551582172513008,0.15,179.21,0.008396438,-26.52,0.0001532832
3872768,896,1891,4322,-0.004149913176661357,0.254638671875,0.9180306792259216,0.09513211995363235,7560,0.6618138598278165,-4.588598549365997,0.15,178.99,0.025713785,-26.82,0.00015323199999999997
3874816,896,1892,4324,-0.009761587920365855,0.2015380859375,0.9468562602996826,0.09010893106460571,7564,0.46651556715369225,-4.5682253241539,0.15,178.85,0.019099416,-27.14,0.00015318080000000002
3876864,896,1893,4326,-0.007377325353445485,0.1353759765625,0.9600701332092285,0.11073162406682968,7568,0.495752926915884,-4.5467322915792465,0.15,179.44,0.012718238,-27.39,0.00015312960000000002
3878912,895,1894,4329,-0.009265525732189417,0.171630859375,0.9706158638000488,0.011420726776123047,7572,0.31795791536569595,-4.637792393565178,0.15,178.44,0.011712631,-27.4,0.00015307840000000001
3880960,895,1895,4331,-0.01151446760923136,0.159423828125,0.9838785529136658,0.005001559853553772,7576,0.18801134056411684,-4.625553637742996,0.15,178.56,0.009309963,-27.47,0.0001530272
3883008,895,1896,4333,0.0030640258046332747,0.286376953125,0.9587028622627258,0.020074225962162018,7580,0.3222299993503839,-4.550762325525284,0.15,178.0,0.017910914,-27.44,0.000152976
3885056,895,1897,4336,-0.012707003697869368,0.1502685546875,0.9878936409950256,-0.00538218766450882,7584,0.16093679727055132,-4.629593253135681,0.15,178.08,0.009284313,-27.54,0.0001529248
3887104,895,1898,4338,-0.009428808887605555,0.125244140625,0.97722327709198,0.004771806299686432,7588,0.19064778392203152,-4.567220002412796,0.15,178.93,0.009118171,-27.63,0.0001528736
3889152,895,1899,4340,-0.008076520054601133,0.1815185546875,0.9725813269615173,0.03447581082582474,7592,0.2684457313735038,-4.62032587826252,0.15,178.33,0.014592271,-27.57,0.0001528224
3891200,895,1900,4343,-0.011724313109880313,0.1749267578125,0.975044846534729,0.014327794313430786,7596,0.3088531228713691,-4.632200792431831,0.15,177.9,0.012774223,-27.61,0.0001527712
3893248,895,1901,4345,-0.00834910970297642,0.151611328125,0.9747429490089417,0.011115144938230515,7600,0.2304279077798128,-4.5968198627233505,0.15,178.6,0.011996726,-27.39,0.00015272
3895296,895,1902,4347,-0.013492643818608485,0.20654296875,0.9878517389297485,-0.01639392599463463,7604,0.14947293093428016,-4.628078281879425,0.15,178.6,0.009873142,-27.2,0.00015266879999999998
3897344,895,1903,4350,-0.010592558362986892,0.135986328125,0.9903383255004883,0.014228738844394684,7608,0.1371523851994425,-4.512842983007431,0.15,179.1,0.006685718,-27.26,0.00015261760000000003
3899392,895,1904,4352,-0.006913483841344714,0.2171630859375,0.96817547082901,0.01457425206899643,7612,0.2702302485704422,-4.585247829556465,0.15,178.39,0.017089684,-26.99,0.0001525664
3901440,895,1905,4354,-0.00644963447120972,0.2369384765625,0.9384230375289917,0.11553428322076797,7616,0.5445742253214121,-4.607414245605469,0.15,178.2,0.02032999,-27.3,0.00015251520000000003
3903488,895,1906,4356,-0.007197142709628679,0.1734619140625,0.96303391456604,0.042323365807533264,7620,0.5568291903473437,-4.560021311044693,0.15,178.07,0.010900259,-27.31,0.000152464
3905536,895,1907,4359,-0.012412853218847886,0.1456298828125,0.9839326739311218,0.031159430742263794,7624,0.20251998072490096,-4.650295272469521,0.15,178.25,0.009227039,-27.78,0.00015241280000000002
3907584,895,1908,4361,0.001147948860307224,0.2255859375,0.9522032141685486,0.11664173007011414,7628,0.35243243305012584,-4.581345409154892,0.15,178.78,0.018391883,-27.88,0.0001523616
3909632,895,1909,4363,-0.009954653520253487,0.146484375,0.9778797030448914,-3.769993782043457e-06,7632,0.19774960028007627,-4.61961767077446,0.15,178.82,0.0113305375,-27.68,0.0001523104
3911680,895,1910,4366,-0.013729142461670563,0.1656494140625,0.9845874905586243,0.005976825952529907,7636,0.18305784463882446,-4.639571383595467,0.15,178.94,0.007911311,-27.67,0.00015225919999999998
3913728,895,1911,4368,-0.014417158003197983,0.1268310546875,0.9875993132591248,-0.008578211069107056,7640,0.15457168221473694,-4.507757782936096,0.15,178.91,0.008997213,-27.65,0.000152208
3915776,895,1912,4370,-0.015026579290861264,0.1497802734375,0.9902399778366089,-0.033382631838321686,7644,0.1315730664646253,-4.576674163341522,0.15,178.88,0.009596696,-27.71,0.00015215679999999997
3917824,895,1913,4373,-0.006748354804585688,0.16455078125,0.9770163893699646,-0.0003462284803390503,7648,0.21094328514300287,-4.564308390021324,0.15,178.86,0.012998753,-27.68,0.00015210560000000002
3919872,895,1914,4375,-0.009955632995115593,0.1763916015625,0.9810714721679688,0.03176816925406456,7652,0.18106695218011737,-4.549849808216095,0.15,178.88,0.00976482,-27.43,0.00015205440000000002
3921920,895,1915,4377,-0.012138217251049355,0.1522216796875,0.9882919788360596,-0.002527233213186264,7656,0.13888039789162576,-4.613822251558304,0.15,178.64,0.008405979,-27.08,0.00015200320000000002
3923968,895,1916,4379,-0.011425464137573726,0.136962890625,0.9860907196998596,-0.023473497480154037,7660,0.1531039453111589,-4.545315146446228,0.15,178.67,0.008873552,-26.91,0.000151952
3926016,895,1917,4382,-0.013466043543303385,0.1361083984375,0.9896461367607117,0.005041502416133881,7664,0.14126623724587262,-4.570436671376228,0.15,178.73,0.007881248,-26.9,0.0001519008
3928064,895,1918,4384,-0.013893950905185193,0.159912109375,0.9855315089225769,-0.003328949213027954,7668,0.1636302995029837,-4.533542111515999,0.15,179.47,0.010532942,-26.98,0.0001518496
3930112,895,1919,4386,-0.007827646768419072,0.1453857421875,0.9730121493339539,0.031147219240665436,7672,0.23794470843859017,-4.590469479560852,0.15,179.2,0.012060652,-27.0,0.0001517984
3932160,895,1920,4389,-0.013249669165816158,0.15771484375,0.9863305687904358,-0.010924164205789566,7676,0.16335375339258462,-4.546333834528923,0.15,178.64,0.008357769,-27.03,0.0001517472
3934208,895,1921,4391,-0.012385225360048935,0.1715087890625,0.9828242659568787,-0.02337455376982689,7680,0.17984820622950792,-4.514538735151291,0.15,178.94,0.010422362,-26.95,0.000151696
3936256,895,1922,4393,-0.012842962431022897,0.1358642578125,0.9892184138298035,-0.009629324078559875,7684,0.15310317603871226,-4.515460267663002,0.15,178.85,0.009048225,-26.97,0.0001516448
3938304,895,1923,4396,-0.011418697249609977,0.15869140625,0.987298309803009,-0.018992070108652115,7688,0.17097016517072916,-4.514385521411896,0.15,178.94,0.008535661,-27.0,0.0001515936
3940352,895,1924,4398,-0.014321665046736598,0.150390625,0.9880641102790833,0.008724585175514221,7692,0.14669669838622212,-4.477239638566971,0.15,178.98,0.009101365,-26.92,0.0001515424
3942400,895,1925,4400,-0.01306494690652471,0.1497802734375,0.9874347448348999,-0.0029681995511054993,7696,0.15922305872663856,-4.562410399317741,0.15,179.0,0.008277349,-26.92,0.0001514912
3944448,895,1926,4402,-0.004062592430273071,0.212646484375,0.9280461072921753,0.13332873582839966,7700,0.7199110183864832,-4.5004687905311584,0.15,179.0,0.015246002,-27.12,0.00015144000000000003
3946496,895,1927,4405,-0.012949782831128687,0.129150390625,0.9839405417442322,0.01009225845336914,7704,0.175902662682347,-4.574022561311722,0.15,179.11,0.009363951,-27.16,0.0001513888
3948544,895,1928,4407,-0.011760997673263773,0.131591796875,0.9816179275512695,0.010972529649734497,7708,0.20189258363097906,-4.535972833633423,0.15,179.17,0.011517333,-27.0,0.00015133760000000002
3950592,895,1929,4409,-0.011713115847669542,0.148193359375,0.9857712388038635,-0.019980572164058685,7712,0.1478857146576047,-4.5180246233940125,0.15,178.79,0.010255093,-26.94,0.0001512864
3952640,895,1930,4412,-0.012110194773413241,0.130859375,0.9885293245315552,-0.003526926040649414,7716,0.1557800956070423,-4.52742075920105,0.15,178.74,0.0073011583,-26.82,0.0001512352
3954688,895,1931,4414,-0.014459530502790585,0.142578125,0.9884562492370605,-0.004439957439899445,7720,0.1491048417519778,-4.499039456248283,0.15,178.79,0.009726706,-26.89,0.00015118399999999998
3956736,895,1932,4416,-0.012752860871842131,0.138916015625,0.9920011162757874,-0.0146402046084404,7724,0.10504849976859987,-4.587908580899239,0.15,179.07,0.008127281,-26.97,0.0001511328
3958784,895,1933,4419,-0.01312393588887062,0.1524658203125,0.9889340400695801,0.0062316954135894775,7728,0.14779568021185696,-4.501385807991028,0.15,178.82,0.009871116,-26.8,0.00015108159999999997
3960832,895,1934,4421,-0.014688224269775674,0.15771484375,0.9876750707626343,-0.008157320320606232,7732,0.17141531989909708,-4.541501730680466,0.15,178.83,0.0088470075,-26.94,0.00015103040000000002
3962880,895,1935,4423,-0.010806525184307247,0.18310546875,0.9724118709564209,0.010076649487018585,7736,0.2647890164516866,-4.523198515176773,0.15,179.06,0.010208809,-26.85,0.0001509792
3964928,895,1936,4425,-0.007476355065591633,0.1795654296875,0.9824009537696838,-0.0036055482923984528,7740,0.1612658309750259,-4.541827812790871,0.15,178.9,0.009805014,-26.9,0.00015092800000000002
3966976,895,1937,4428,-0.012982045809621923,0.1451416015625,0.9896963834762573,-0.017917830497026443,7744,0.12865984183736145,-4.632978439331055,0.15,178.96,0.007079715,-26.8,0.0001508768
3969024,895,1938,4430,0.0035826357488986105,0.301025390625,0.9114084839820862,0.09054657816886902,7748,0.7300709588453174,-4.5423040091991425,0.15,179.08,0.04213766,-27.22,0.0001508256
3971072,895,1939,4432,0.0012601141206687316,0.2237548828125,0.9533822536468506,0.08228540420532227,7752,0.501426755450666,-4.570035994052887,0.15,178.31,0.018652553,-27.13,0.0001507744
3973120,895,1940,4435,-0.00572969377390109,0.1549072265625,0.9715074896812439,0.016209013760089874,7756,0.29861280880868435,-4.628860786557198,0.15,178.44,0.0114140855,-27.59,0.0001507232
3975168,895,1941,4437,-0.014120755993644707,0.13916015625,0.9866829514503479,-0.003422960638999939,7760,0.18590360833331943,-4.573055446147919,0.15,178.68,0.008568944,-27.73,0.000150672
3977216,895,1942,4439,-0.01483828533673659,0.15185546875,0.9882718920707703,0.05085216462612152,7764,0.16856363764964044,-4.5942655354738235,0.15,178.82,0.008708942,-27.74,0.0001506208
3979264,895,1943,4442,-0.005307433428242803,0.1953125,0.9730395078659058,0.038279175758361816,7768,0.22415683791041374,-4.561607897281647,0.15,179.13,0.010871324,-27.78,0.0001505696
3981312,895,1944,4444,-0.016030294180382043,0.1744384765625,0.9897909760475159,-0.00994545966386795,7772,0.1539933574385941,-4.565447375178337,0.15,179.04,0.011342106,-27.71,0.0001505184
3983360,895,1945,4446,-0.015882816282100976,0.1644287109375,0.9861988425254822,0.029295161366462708,7776,0.1874467539601028,-4.550361543893814,0.15,179.74,0.010176671,-27.82,0.0001504672
3985408,895,1946,4448,-0.01488438926753588,0.1700439453125,0.9869691133499146,-0.00881844013929367,7780,0.16308988304808736,-4.578234001994133,0.15,179.03,0.011151975,-27.8,0.000150416
3987456,895,1947,4451,-0.0023189700732473284,0.2783203125,0.9306249618530273,0.06565696001052856,7784,0.6197253712452948,-4.557713612914085,0.15,179.18,0.03003135,-27.67,0.00015036480000000003
3989504,895,1948,4453,-0.006004672264680266,0.1900634765625,0.9696750640869141,0.03243447467684746,7788,0.2899678973481059,-4.520245134830475,0.15,179.52,0.013534046,-27.6,0.0001503136
3991552,895,1949,4455,-0.0004111406160518527,0.238525390625,0.935734748840332,0.15684133768081665,7792,0.5636467919684947,-4.61388523876667,0.15,179.01,0.02257002,-27.46,0.00015026240000000002
3993600,895,1950,4457,-0.002411634457530454,0.2266845703125,0.9496849179267883,0.03843718022108078,7796,0.40303112799301744,-4.5668077021837234,0.15,179.47,0.02233276,-27.47,0.0001502112
3995648,895,1951,4460,-0.007036326889647171,0.1505126953125,0.9796719551086426,-0.017865657806396484,7800,0.21009436389431357,-4.622778043150902,0.15,179.12,0.010732165,-27.26,0.00015016
3997696,895,1952,4462,-0.007479100546333939,0.2308349609375,0.9740136861801147,0.041033774614334106,7804,0.21065563149750233,-4.622305944561958,0.15,178.81,0.015236513,-27.36,0.00015010879999999998
3999744,895,1953,4464,-0.0035752114781644195,0.2349853515625,0.9421533942222595,0.031983476132154465,7808,0.4763440531678498,-4.583801195025444,0.15,179.38,0.01756003,-27.64,0.0001500576
4001792,895,1954,4467,-0.002539491659263149,0.205078125,0.9507119655609131,0.1165524497628212,7812,0.5847156438976526,-4.568249315023422,0.15,178.73,0.018746682,-27.91,0.00015000639999999997
4003840,895,1955,4469,-0.008238288603024557,0.124755859375,0.9714779257774353,0.11438217759132385,7816,0.35159963415935636,-4.635570004582405,0.15,179.25,0.011918789,-27.84,0.00014995520000000002
4005888,895,1956,4471,-0.004726757179014385,0.1932373046875,0.9677025079727173,0.040956564247608185,7820,0.2939303694292903,-4.618598997592926,0.15,178.71,0.012746645,-27.99,0.000149904
4007936,895,1957,4474,-0.004461676930077374,0.1917724609375,0.9638156294822693,0.08912278711795807,7824,0.353194001596421,-4.601553037762642,0.15,178.69,0.016182343,-28.06,0.00014985280000000002
4009984,895,1958,4476,-0.006195172711159103,0.2099609375,0.9635140299797058,0.0764923244714737,7828,0.4141548457555473,-4.577316880226135,0.15,178.95,0.017298594,-28.04,0.00014980159999999999
4012032,895,1959,4478,0.0003009919309988618,0.1942138671875,0.9571539163589478,0.023713286966085434,7832,0.38180651888251305,-4.612732350826263,0.15,178.13,0.015055605,-28.04,0.0001497504
4014080,895,1960,4481,-0.015037604491226375,0.174072265625,0.9868473410606384,0.022721320390701294,7836,0.1596373780630529,-4.644916757941246,0.15,178.56,0.011091324,-28.06,0.0001496992
4016128,895,1961,4483,-0.00582746573491022,0.1903076171875,0.9559168815612793,0.0374981053173542,7840,0.37521044397726655,-4.5951134115457535,0.15,178.84,0.016431715,-28.08,0.000149648
4018176,895,1962,4485,-0.010811308733536862,0.211669921875,0.9738794565200806,0.009311012923717499,7844,0.2358622159808874,-4.61503179371357,0.15,178.77,0.014548209,-27.67,0.0001495968
4020224,895,1963,4488,-0.010019656212534755,0.1234130859375,0.9830459356307983,0.03250966966152191,7848,0.2020870849955827,-4.56753696501255,0.15,178.82,0.00797735,-27.48,0.0001495456
4022272,895,1964,4490,-0.008281181668280624,0.16015625,0.9779555797576904,0.014907926321029663,7852,0.2022956006694585,-4.564955949783325,0.15,178.38,0.013994082,-27.22,0.0001494944
4024320,895,1965,4492,-0.013877129560569301,0.150390625,0.9897387027740479,-0.02750156819820404,7856,0.13641006243415177,-4.594517931342125,0.15,178.41,0.009257074,-27.14,0.0001494432
4026368,895,1966,4494,-0.013243150140624493,0.12060546875,0.9899367690086365,-0.032888371497392654,7860,0.14383060834370553,-4.482231423258781,0.15,179.02,0.00976425,-27.05,0.000149392
4028416,895,1967,4497,-0.012614268896868452,0.1358642578125,0.9906083941459656,-0.002432607114315033,7864,0.13803033460862935,-4.52290016412735,0.15,178.2,0.007243616,-26.78,0.0001493408
