time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/loss,train/value_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
639,2717696,4252,1327,-0.0204106867313385,0.25399123365059495,0.2908935546875,0.15,-0.04751378350192681,0.054523475,0.9288080930709839,-3.8034382462501526,0.00011421760000000001,5304,60.80847238999999,1123.71
639,2719744,4255,1328,0.0109759122133255,0.422014269977808,0.283935546875,0.15,-0.04615428647957742,0.06530526,0.8549137115478516,-3.748324029147625,0.0001141152,5308,60.77197258,1121.87
639,2721792,4258,1329,-0.01732136309146881,0.36632259329780936,0.2791748046875,0.15,-0.044783478253521025,0.051986665,0.8507649302482605,-3.652435965836048,0.0001140128,5312,60.37608705,1115.72
639,2723840,4262,1330,-0.02735479176044464,0.24039241205900908,0.356201171875,0.15,-0.04767587252717931,0.0835665,0.8990456461906433,-3.629582643508911,0.0001139104,5316,60.37608705,1115.72
639,2725888,4265,1331,-0.035075753927230835,0.2716065584681928,0.3214111328125,0.15,-0.04352729785023257,0.061768193,0.798117458820343,-3.7918180376291275,0.00011380799999999999,5320,60.093250319999996,1108.7
639,2727936,4268,1332,-0.05964634567499161,0.24571941699832678,0.3321533203125,0.15,-0.05166957588517107,0.06752032,0.9095951318740845,-3.8288990557193756,0.0001137056,5324,60.070568359999996,1102.65
639,2729984,4272,1333,-0.07664242386817932,0.1460781249916181,0.3238525390625,0.15,-0.049061647776397876,0.06943202,0.9752693176269531,-3.77699925750494,0.00011360319999999999,5328,60.13737414000001,1102.39
639,2732032,4275,1334,-0.06529588997364044,0.19835374155081809,0.362060546875,0.15,-0.05468004340946209,0.076142155,0.9548260569572449,-3.7693590074777603,0.00011350080000000001,5332,59.85363652000001,1099.78
638,2734080,4278,1335,0.011875458061695099,0.2783707124181092,0.32568359375,0.15,-0.04542609691270627,0.07799199,0.9035922884941101,-3.7152529507875443,0.00011339840000000002,5336,60.00152001000001,1101.33
638,2736128,4282,1336,-0.03159160166978836,0.2953049223870039,0.304931640625,0.15,-0.04451640322804451,0.057769667,0.8833484649658203,-3.784225732088089,0.00011329600000000001,5340,59.94752056,1098.9
638,2738176,4285,1337,-0.014303244650363922,0.24443933367729187,0.334716796875,0.15,-0.0486789368733298,0.06190557,0.9105177521705627,-3.6821390613913536,0.00011319360000000001,5344,59.94752056,1098.9
638,2740224,4288,1338,-0.08288826793432236,0.16306167747825384,0.359375,0.15,-0.056152659526560456,0.0893583,0.9027984738349915,-3.7254064679145813,0.0001130912,5348,59.71651777,1094.97
638,2742272,4291,1339,-0.02746068686246872,0.21798006002791226,0.3363037109375,0.15,-0.04750498017529026,0.07388833,0.9155464172363281,-3.8074751645326614,0.0001129888,5352,59.67144875000001,1094.84
639,2744320,4294,1340,-0.0405556783080101,0.23604008834809065,0.3515625,0.15,-0.052315537963295355,0.08170824,0.9302804470062256,-3.8252532929182053,0.0001128864,5356,59.62003127,1092.69
638,2746368,4297,1341,-0.09631277620792389,0.15100327553227544,0.3817138671875,0.15,-0.06191798974759877,0.09535138,0.9600875377655029,-4.006480246782303,0.000112784,5360,59.771090839999985,1095.02
639,2748416,4300,1342,-0.0715208351612091,0.16833359003067017,0.33935546875,0.15,-0.052902771916706115,0.07466687,0.9705948829650879,-3.754575654864311,0.00011268159999999999,5364,59.57967174999999,1089.88
638,2750464,4304,1343,-0.013572260737419128,0.22934591956436634,0.337158203125,0.15,-0.05191559065133333,0.08084228,0.9466530084609985,-3.761193811893463,0.0001125792,5368,59.89023614,1094.53
638,2752512,4308,1344,-0.0736687183380127,0.20113218063488603,0.3319091796875,0.15,-0.04913689804379828,0.0782404,0.9356977343559265,-3.8726273477077484,0.00011247679999999999,5372,59.805266339999996,1094.77
638,2754560,4311,1345,-0.0594169944524765,0.24307983135804534,0.335205078125,0.15,-0.04972029250347987,0.06918595,0.9496586918830872,-3.7300850823521614,0.00011237440000000002,5376,59.805266339999996,1094.77
638,2756608,4314,1346,-0.08202516287565231,0.1681320765055716,0.3480224609375,0.15,-0.052487905719317496,0.101185575,0.9503870010375977,-3.7523233219981194,0.00011227200000000001,5380,59.67563318,1093.21
638,2758656,4318,1347,-0.031096667051315308,0.34010812174528837,0.30029296875,0.15,-0.04518110671779141,0.059344124,0.8879276514053345,-3.725831665098667,0.0001121696,5384,59.69762724,1092.45
638,2760704,4321,1348,-0.07016889750957489,0.23328579566441476,0.3536376953125,0.15,-0.050825934536987916,0.0634554,0.9212037920951843,-3.6835138127207756,0.00011206720000000001,5388,59.833565390000004,1094.66
638,2762752,4324,1349,-0.08992403000593185,0.11800282704643905,0.379638671875,0.15,-0.05884860345395282,0.13249305,0.9713451266288757,-3.789201982319355,0.0001119648,5392,59.83179482000001,1094.76
638,2764800,4327,1350,-0.06879529356956482,0.18994757416658103,0.3193359375,0.15,-0.050027270131977275,0.068099454,0.9608954787254333,-3.7960785031318665,0.00011186240000000001,5396,59.89898899000001,1094.17
638,2766848,4330,1351,-0.08658380806446075,0.15078353881835938,0.3665771484375,0.15,-0.05614612095814664,0.083999455,0.9576526880264282,-3.8455530181527138,0.00011176,5400,59.89898899000001,1094.17
638,2768896,4333,1352,-0.053857140243053436,0.24591224314644933,0.3558349609375,0.15,-0.05497930373530835,0.07436675,0.9269622564315796,-3.819399744272232,0.00011165759999999999,5404,59.98137412,1096.89
638,2770944,4337,1353,-0.06434360891580582,0.17858049226924777,0.336669921875,0.15,-0.05053231740021147,0.07828426,0.9568563103675842,-3.7928532660007477,0.0001115552,5408,59.948714579999994,1097.41
638,2772992,4340,1354,-0.05848117917776108,0.2279542398173362,0.348388671875,0.15,-0.05507003047387116,0.07078253,0.9466404318809509,-3.664128102362156,0.00011145279999999999,5412,59.92484611,1098.15
638,2775040,4343,1355,-0.04891395568847656,0.17961824405938387,0.3653564453125,0.15,-0.058922805794281885,0.08377333,0.9226290583610535,-3.9012880325317383,0.0001113504,5416,59.874710950000015,1100.15
638,2777088,4346,1356,-0.07048633694648743,0.20317031326703727,0.3218994140625,0.15,-0.050107858260162175,0.090285584,0.9515079259872437,-3.8439573273062706,0.00011124800000000002,5420,59.53388675000001,1093.64
638,2779136,4350,1357,-0.08562563359737396,0.1485553588718176,0.3631591796875,0.15,-0.056268387954332866,0.07947345,0.9678727388381958,-3.667746253311634,0.00011114560000000001,5424,59.57984210000001,1094.76
638,2781184,4354,1358,-0.06528587639331818,0.21157083683647215,0.3338623046875,0.15,-0.05150664725806564,0.06933484,0.9281286597251892,-3.812268003821373,0.00011104320000000001,5428,60.18591003,1103.19
638,2783232,4357,1359,-0.024972058832645416,0.34771339455619454,0.3096923828125,0.15,-0.053518648754106835,0.06453248,0.9233601689338684,-3.799446724355221,0.00011094080000000001,5432,60.22470257,1104.15
638,2785280,4360,1360,-0.047387056052684784,0.2351079462096095,0.313232421875,0.15,-0.04878881270997226,0.06687984,0.9388810396194458,-3.638042628765106,0.0001108384,5436,60.11277256,1101.57
638,2787328,4363,1361,-0.0795021504163742,0.12323354789987206,0.351318359375,0.15,-0.053692306581069715,0.079534106,0.9605357646942139,-3.7437818720936775,0.000110736,5440,60.33866961,1104.92
638,2789376,4366,1362,-0.04920648783445358,0.20545553578995168,0.328857421875,0.15,-0.05373603553744033,0.08673151,0.9457569718360901,-3.820988304913044,0.0001106336,5444,60.06165853,1099.57
638,2791424,4370,1363,-0.046398356556892395,0.16389655857346952,0.3343505859375,0.15,-0.05232198120211251,0.070265554,0.9673841595649719,-3.779208742082119,0.0001105312,5448,60.1812717,1100.79
638,2793472,4373,1364,-0.05002475529909134,0.18882360006682575,0.314453125,0.15,-0.04832630674354732,0.05967161,0.960203230381012,-3.838676817715168,0.0001104288,5452,60.10774498000001,1099.53
638,2795520,4377,1365,-0.03947813808917999,0.22222224762663245,0.32421875,0.15,-0.05163686955347657,0.07367729,0.9531822204589844,-3.654168851673603,0.00011032639999999999,5456,60.08847780000001,1102.12
638,2797568,4380,1366,-0.05202822387218475,0.23006237903609872,0.3006591796875,0.15,-0.04629533982370049,0.0638699,0.9231277108192444,-3.8907047361135483,0.000110224,5460,60.08847780000001,1102.12
638,2799616,4384,1367,-0.07042929530143738,0.20633815717883408,0.3133544921875,0.15,-0.05262097012018785,0.059696518,0.9566396474838257,-3.8628535717725754,0.00011012159999999999,5464,60.192330160000004,1102.64
638,2801664,4387,1368,-0.08436468988656998,0.19220676901750267,0.3619384765625,0.15,-0.05833739909576252,0.07074064,0.9512534737586975,-3.965534523129463,0.00011001920000000002,5468,60.14511418,1103.08
638,2803712,4390,1369,-0.06291663646697998,0.1511179634835571,0.3663330078125,0.15,-0.055999910648097284,0.07002711,0.9771230220794678,-3.8418963700532913,0.00010991680000000001,5472,60.49619778,1110.15
638,2805760,4393,1370,-0.07762593030929565,0.2041773076634854,0.319580078125,0.15,-0.045883252707426436,0.055826675,0.9477760791778564,-3.918921522796154,0.0001098144,5476,60.51206897,1110.62
638,2807808,4396,1371,-0.05698234587907791,0.20042249909602106,0.3250732421875,0.15,-0.05103567833430134,0.06924409,0.9547519683837891,-3.8461524918675423,0.00010971200000000001,5480,60.63214280000001,1112.59
638,2809856,4399,1372,-0.0648287832736969,0.15906575345434248,0.3177490234375,0.15,-0.049297252742690034,0.07127532,0.9573192596435547,-3.7512564063072205,0.0001096096,5484,60.87400351000002,1117.48
638,2811904,4402,1373,-0.046739526093006134,0.25165747152641416,0.3179931640625,0.15,-0.052704961330164224,0.06416559,0.9408463835716248,-3.6042000353336334,0.00010950720000000001,5488,60.708087580000004,1113.78
638,2813952,4406,1374,-0.04788380488753319,0.17391649796627462,0.318115234375,0.15,-0.04733032057993114,0.05956352,0.9531267881393433,-3.7220106795430183,0.0001094048,5492,60.708087580000004,1113.78
638,2816000,4409,1375,-0.0629488006234169,0.2077318076044321,0.3187255859375,0.15,-0.050465761189116165,0.06596807,0.912551760673523,-3.7601965069770813,0.00010930239999999999,5496,60.15385401,1106.88
638,2818048,4412,1376,-0.038280658423900604,0.43819500831887126,0.2830810546875,0.15,-0.04527443976257928,0.05798414,0.8580591082572937,-3.872358664870262,0.0001092,5500,60.17910725000001,1107.23
638,2820096,4415,1377,-0.08146840333938599,0.16554592829197645,0.346435546875,0.15,-0.052522692509228364,0.0651512,0.9722999334335327,-3.7466389387845993,0.00010909759999999999,5504,60.20416133,1107.69
638,2822144,4419,1378,-0.06617376208305359,0.1710893225390464,0.3720703125,0.15,-0.05630620627198368,0.13945301,0.950535774230957,-3.756531000137329,0.00010899519999999998,5508,60.21823453,1108.97
638,2824192,4422,1379,-0.03732180595397949,0.24292013002559543,0.2979736328125,0.15,-0.05211196426535025,0.057644002,0.9163564443588257,-3.7736150324344635,0.00010889280000000002,5512,60.23794323000001,1111.19
638,2826240,4425,1380,-0.06502175331115723,0.20633915392681956,0.2886962890625,0.15,-0.047699793183710426,0.052329555,0.9359970688819885,-3.7705665454268456,0.00010879040000000001,5516,60.23232848000001,1112.33
638,2828288,4428,1381,-0.0876791924238205,0.14071111287921667,0.374755859375,0.15,-0.061379934748401865,0.06389552,0.9633268713951111,-3.681690901517868,0.00010868800000000001,5520,60.33486473000001,1113.07
638,2830336,4432,1382,-0.046970099210739136,0.18573090736754239,0.3360595703125,0.15,-0.04954314907081425,0.07797806,0.9383900165557861,-3.9416264966130257,0.0001085856,5524,60.453250010000005,1117.21
638,2832384,4435,1383,-0.07735227048397064,0.1882427860982716,0.3280029296875,0.15,-0.051023227322730236,0.068203464,0.9355052709579468,-3.9828313887119293,0.0001084832,5528,60.17115093,1113.88
638,2834432,4438,1384,-0.06710841506719589,0.1830310127697885,0.3223876953125,0.15,-0.04620079169399105,0.06354373,0.962492048740387,-3.8951721861958504,0.0001083808,5532,60.56000862999999,1124.05
638,2836480,4441,1385,-0.06850878894329071,0.15443506836891174,0.3218994140625,0.15,-0.0511293230811134,0.066885486,0.971371591091156,-3.8558956757187843,0.0001082784,5536,60.56000862999999,1124.05
638,2838528,4444,1386,-0.06449393928050995,0.21996523183770478,0.356201171875,0.15,-0.0535865809652023,0.06969307,0.9414510130882263,-3.5485098883509636,0.000108176,5540,60.52103456999999,1124.81
638,2840576,4447,1387,-0.03142903745174408,0.3349046423099935,0.3092041015625,0.15,-0.04815482409321703,0.060202096,0.9155282378196716,-3.6988615840673447,0.0001080736,5544,60.52103456999999,1124.81
638,2842624,4451,1388,-0.027091369032859802,0.32910385448485613,0.306396484375,0.15,-0.04482415091479197,0.060092032,0.79222571849823,-3.694420911371708,0.00010797119999999999,5548,60.75197818000001,1126.87
638,2844672,4454,1389,-0.04719957709312439,0.2753999368287623,0.3087158203125,0.15,-0.05062822774925735,0.06571673,0.9140624403953552,-3.697886325418949,0.00010786879999999999,5552,60.79672130000001,1126.14
638,2846720,4458,1390,-0.04881986975669861,0.24078101804479957,0.3302001953125,0.15,-0.04903850759728812,0.07798186,0.9086451530456543,-3.4672859013080597,0.00010776640000000001,5556,60.79672130000001,1126.14
638,2848768,4461,1391,-0.05510243773460388,0.20669045485556126,0.3140869140625,0.15,-0.051370390865486115,0.06591476,0.9023334383964539,-3.841087020933628,0.00010766400000000002,5560,60.866861750000005,1122.5
638,2850816,4464,1392,-0.06607329845428467,0.1751518116798252,0.347900390625,0.15,-0.053284500289009884,0.06869688,0.95467609167099,-3.8608080968260765,0.00010756160000000001,5564,61.06460625999999,1128.45
638,2852864,4467,1393,-0.08193379640579224,0.19206952839158475,0.314208984375,0.15,-0.04675322468392551,0.054721422,0.9634313583374023,-3.893537037074566,0.0001074592,5568,61.180430079999994,1128.11
638,2854912,4471,1394,-0.07147888839244843,0.1550553732085973,0.3455810546875,0.15,-0.05295406226650812,0.07337252,0.9725167155265808,-3.6110229566693306,0.00010735680000000001,5572,61.180430079999994,1128.11
638,2856960,4474,1395,-0.02767312526702881,0.2929717591032386,0.3297119140625,0.15,-0.04531744448468089,0.06197335,0.8597341775894165,-3.7833264842629433,0.0001072544,5576,61.180430079999994,1128.11
638,2859008,4477,1396,-0.041732460260391235,0.29876407235860825,0.3218994140625,0.15,-0.049109249957837164,0.066914365,0.87410968542099,-3.568340703845024,0.000107152,5580,61.17473499,1127.48
638,2861056,4480,1397,0.00019537657499313354,0.3344897124916315,0.2899169921875,0.15,-0.04149736728868447,0.04988202,0.9168094396591187,-3.6416493132710457,0.0001070496,5584,61.16374272,1125.65
638,2863104,4484,1398,-0.045237377285957336,0.2228494507726282,0.33154296875,0.15,-0.04990180872846395,0.06271377,0.9557796120643616,-3.638007625937462,0.00010694719999999999,5588,61.10218949999999,1124.32
638,2865152,4487,1399,-0.06868979334831238,0.15148459281772375,0.334228515625,0.15,-0.04919251488172449,0.066847645,0.9535965323448181,-3.8334440290927887,0.0001068448,5592,61.055054089999985,1122.25
638,2867200,4490,1400,0.015509404242038727,0.29630655655637383,0.3323974609375,0.15,-0.05005933030042797,0.06931404,0.8944622874259949,-3.8174279928207397,0.00010674239999999999,5596,60.99932093999999,1119.33
638,2869248,4494,1401,-0.03311988711357117,0.20516256848350167,0.3314208984375,0.15,-0.048882600240176544,0.058179956,0.948004424571991,-3.6456010565161705,0.00010664000000000001,5600,60.90929959999998,1117.16
638,2871296,4497,1402,-0.0752166286110878,0.21337533951736987,0.344482421875,0.15,-0.057712955196620896,0.07461162,0.9297308325767517,-3.813843861222267,0.00010653760000000001,5604,61.19830290999998,1123.39
638,2873344,4501,1403,-0.06376533210277557,0.20936750923283398,0.34521484375,0.15,-0.05416257056640461,0.072905675,0.9463151693344116,-3.8041030690073967,0.00010643520000000001,5608,61.38776670999999,1125.64
638,2875392,4504,1404,-0.05616222321987152,0.2661466815043241,0.330810546875,0.15,-0.04988181282533333,0.06915271,0.9010283350944519,-3.789646551012993,0.00010633280000000001,5612,61.60530573000001,1128.3
638,2877440,4507,1405,-0.003940455615520477,0.2795865451917052,0.312255859375,0.15,-0.048182415281189606,0.060714584,0.9432117938995361,-3.693910241127014,0.0001062304,5616,61.34307912,1124.48
638,2879488,4510,1406,-0.0012669116258621216,0.30246663140133023,0.3177490234375,0.15,-0.04325307157705538,0.04512906,0.9070022106170654,-3.7604655027389526,0.000106128,5620,61.17749325,1121.85
638,2881536,4513,1407,-0.027281135320663452,0.2679076991043985,0.29443359375,0.15,-0.04826340000727214,0.05405979,0.9574742913246155,-3.6865750551223755,0.0001060256,5624,61.036328219999994,1116.73
638,2883584,4516,1408,-0.04076329618692398,0.3150988183915615,0.3135986328125,0.15,-0.045748428063234314,0.06273395,0.8999074101448059,-3.5965331569314003,0.0001059232,5628,60.86479089,1109.22
638,2885632,4520,1409,0.01782263070344925,0.4188557774759829,0.276611328125,0.15,-0.04098852819879539,0.04640863,0.9022165536880493,-3.5335878878831863,0.00010582079999999999,5632,60.86479089,1109.22
638,2887680,4523,1410,-0.046377308666706085,0.27593110129237175,0.3134765625,0.15,-0.0484353305073455,0.07038037,0.8203103542327881,-3.588261768221855,0.0001057184,5636,61.010091949999996,1110.26
638,2889728,4526,1411,0.06304564327001572,0.42332384642213583,0.2918701171875,0.15,-0.04395352667779662,0.052771762,0.8560804724693298,-3.714606560766697,0.00010561599999999999,5640,60.56534117,1099.62
638,2891776,4529,1412,-0.035924844443798065,0.26665300503373146,0.3170166015625,0.15,-0.04764457239070907,0.05671887,0.9447603225708008,-3.6055464148521423,0.00010551360000000002,5644,60.19261580000001,1092.01
638,2893824,4533,1413,0.007723204791545868,0.3725048638880253,0.3116455078125,0.15,-0.04076356199220754,0.051647484,0.899312436580658,-3.770517796278,0.00010541120000000001,5648,60.13484590000001,1088.83
638,2895872,4536,1414,-0.053672194480895996,0.22184778423979878,0.3297119140625,0.15,-0.04946729476796463,0.0640285,0.931124746799469,-3.6190028190612793,0.0001053088,5652,60.26893839000001,1093.28
638,2897920,4540,1415,-0.0373491495847702,0.25504773086868227,0.3096923828125,0.15,-0.0511910059285583,0.069396585,0.9343094825744629,-3.7838784009218216,0.00010520640000000001,5656,60.22697896000002,1093.03
638,2899968,4543,1416,-0.06902451813220978,0.1854120420757681,0.3028564453125,0.15,-0.05149935622466728,0.054552473,0.9493821859359741,-3.782396972179413,0.000105104,5660,60.50797698,1098.36
638,2902016,4546,1417,-0.07766781747341156,0.16007162211462855,0.3248291015625,0.15,-0.05015731308958493,0.063312605,0.9572380781173706,-3.5265029221773148,0.00010500160000000001,5664,60.444999499999994,1094.59
638,2904064,4550,1418,0.05306316912174225,0.4598684278316796,0.2781982421875,0.15,-0.04220054989855271,0.04784727,0.9052190780639648,-3.566374324262142,0.0001048992,5668,60.444999499999994,1094.59
638,2906112,4553,1419,-0.030618108808994293,0.18314362224191427,0.2845458984375,0.15,-0.04613173226243816,0.04818932,0.9554002285003662,-3.6186632439494133,0.00010479679999999999,5672,60.46535391,1094.4
638,2908160,4556,1420,-0.003301270306110382,0.3147681765258312,0.324462890625,0.15,-0.04987568853539415,0.05554557,0.9030661582946777,-3.7997376695275307,0.0001046944,5676,60.49875084,1093.79
638,2910208,4560,1421,-0.005938544869422913,0.41425621835514903,0.318359375,0.15,-0.04387615295127034,0.056563456,0.8976350426673889,-3.718569651246071,0.00010459199999999999,5680,60.73153179999999,1096.76
638,2912256,4563,1422,-0.03136218339204788,0.18951005628332496,0.3388671875,0.15,-0.051793616177747026,0.06872195,0.9571641087532043,-3.678092785179615,0.0001044896,5684,60.77920645000001,1094.33
638,2914304,4566,1423,-0.07340376824140549,0.1547222041990608,0.3253173828125,0.15,-0.051312943134689704,0.06519739,0.9596982598304749,-3.883725456893444,0.00010438720000000002,5688,60.89116771,1093.61
638,2916352,4569,1424,-0.04327784478664398,0.20525222504511476,0.3101806640625,0.15,-0.050239705480635166,0.065724686,0.9575379490852356,-3.723587840795517,0.00010428480000000001,5692,60.81788159,1091.93
638,2918400,4572,1425,-0.03450632840394974,0.25550421327352524,0.297607421875,0.15,-0.04906101920641959,0.06012389,0.9500532150268555,-3.6471037566661835,0.00010418240000000001,5696,60.81788159,1091.93
638,2920448,4576,1426,-0.029767349362373352,0.24716527154669166,0.319580078125,0.15,-0.04788786236895248,0.054207526,0.9265007972717285,-3.705349914729595,0.00010408,5700,60.84006012999999,1087.93
638,2922496,4579,1427,-0.016987860202789307,0.27119599655270576,0.3076171875,0.15,-0.05284047030727379,0.058719344,0.9315342903137207,-3.7619338780641556,0.00010397760000000001,5704,60.951536340000004,1090.35
638,2924544,4582,1428,-0.032711684703826904,0.3338733962737024,0.3167724609375,0.15,-0.05184044304769486,0.06231802,0.9371139407157898,-3.7877714335918427,0.0001038752,5708,61.54855895,1097.82
638,2926592,4585,1429,-0.047898367047309875,0.2108549252152443,0.3182373046875,0.15,-0.0420196108170785,0.04618848,0.9526811838150024,-3.726804979145527,0.0001037728,5712,61.52268463999999,1097.05
638,2928640,4588,1430,-0.06849978864192963,0.1846969926264137,0.3289794921875,0.15,-0.054388455755542964,0.059459038,0.9521342515945435,-3.6830583661794662,0.0001036704,5716,61.459961549999996,1095.91
638,2930688,4591,1431,-0.06478487700223923,0.22931762365624309,0.306396484375,0.15,-0.05123132455628365,0.05627141,0.9149765372276306,-3.7753337547183037,0.000103568,5720,61.327475490000005,1094.7
638,2932736,4595,1432,-0.016368955373764038,0.3015576875768602,0.305419921875,0.15,-0.04799406533129513,0.051421877,0.9175539016723633,-3.7427211925387383,0.00010346559999999999,5724,61.25653564,1090.87
638,2934784,4599,1433,-0.024732932448387146,0.28182552522048354,0.306396484375,0.15,-0.04420937129179947,0.04593684,0.9357702136039734,-3.8262346014380455,0.00010336319999999999,5728,61.43213382999999,1091.27
638,2936832,4602,1434,-0.040535420179367065,0.26542979665100574,0.3349609375,0.15,-0.052590651815989986,0.06346808,0.9490723609924316,-3.676615685224533,0.00010326080000000001,5732,61.189547999999995,1085.87
638,2938880,4605,1435,-0.05368943512439728,0.2729611317627132,0.3310546875,0.15,-0.05516188815818168,0.061205916,0.9505233764648438,-3.744821734726429,0.00010315840000000002,5736,61.78773069,1089.72
638,2940928,4608,1436,-0.027662746608257294,0.3327440111897886,0.2947998046875,0.15,-0.048075221973704174,0.055030823,0.9374114871025085,-3.690868116915226,0.00010305600000000001,5740,61.813188690000004,1088.04
638,2942976,4612,1437,0.004254058003425598,0.3383216764777899,0.30322265625,0.15,-0.046918974665459245,0.052536596,0.9183291792869568,-3.7570587396621704,0.0001029536,5744,61.780646210000015,1086.6
638,2945024,4615,1438,0.0034001246094703674,0.3214269862510264,0.3074951171875,0.15,-0.04724220131174661,0.059409887,0.927198052406311,-3.6937011033296585,0.00010285120000000001,5748,61.985246900000014,1087.97
638,2947072,4618,1439,0.0226285457611084,0.35326028149574995,0.3048095703125,0.15,-0.04550722852582112,0.058157615,0.9059681296348572,-3.637382782995701,0.0001027488,5752,61.60464704000001,1080.44
638,2949120,4621,1440,0.010187402367591858,0.3583603808656335,0.286865234375,0.15,-0.043646983700455166,0.04623488,0.9119993448257446,-3.5319822132587433,0.00010264640000000001,5756,61.14383556,1073.89
638,2951168,4625,1441,-0.0866684690117836,0.1578702488914132,0.3330078125,0.15,-0.052755145414266735,0.063924536,0.962236762046814,-3.695454962551594,0.000102544,5760,61.03897741,1074.15
638,2953216,4628,1442,-0.07952599227428436,0.16334339906461537,0.32958984375,0.15,-0.04967347270576283,0.06309805,0.9578376412391663,-3.7139813750982285,0.00010244159999999999,5764,60.93035898,1074.24
638,2955264,4631,1443,-0.03474555164575577,0.25352848833426833,0.34228515625,0.15,-0.04773657434270717,0.054106604,0.9406083822250366,-3.759501077234745,0.0001023392,5768,60.78867155999999,1073.45
638,2957312,4634,1444,-0.05386485904455185,0.23416162095963955,0.3265380859375,0.15,-0.046407744754105806,0.0585062,0.9239848256111145,-3.7883538752794266,0.00010223679999999999,5772,61.300762809999995,1076.89
638,2959360,4638,1445,-0.002880476415157318,0.3958502230234444,0.3017578125,0.15,-0.04636569257127121,0.050372984,0.8952272534370422,-3.7182461842894554,0.00010213439999999998,5776,61.04859125,1070.05
638,2961408,4641,1446,0.019986480474472046,0.31344799883663654,0.2960205078125,0.15,-0.04557165619917214,0.045859903,0.9310458302497864,-3.623334974050522,0.00010203200000000002,5780,61.04828352,1070.06
638,2963456,4644,1447,-0.05906070023775101,0.21548083471134305,0.328857421875,0.15,-0.05032912114984356,0.055672675,0.9398140907287598,-3.7330910861492157,0.00010192960000000001,5784,60.92170031,1066.37
638,2965504,4648,1448,0.008670315146446228,0.34812893625348806,0.275146484375,0.15,-0.044586872012587264,0.049191475,0.9263849258422852,-3.7637385949492455,0.00010182720000000001,5788,61.247459549999995,1072.5
638,2967552,4651,1449,-0.022040769457817078,0.32095064921304584,0.2982177734375,0.15,-0.04945055363350548,0.0520237,0.9385017156600952,-3.5738260373473167,0.0001017248,5792,60.634516559999994,1061.32
638,2969600,4654,1450,-0.0015693455934524536,0.22376541793346405,0.2935791015625,0.15,-0.04610463530116249,0.052514475,0.9380865097045898,-3.7729841247200966,0.0001016224,5796,60.68623897,1061.54
638,2971648,4657,1451,-0.04848426580429077,0.2480715501587838,0.320556640625,0.15,-0.05084700448787771,0.06307586,0.9282807111740112,-3.7553968876600266,0.00010152,5800,60.84044799,1061.42
638,2973696,4660,1452,-0.00993066281080246,0.37233622232452035,0.2994384765625,0.15,-0.04229470554855652,0.061907288,0.8872619867324829,-3.842416428029537,0.0001014176,5804,61.03611185999999,1064.0
638,2975744,4663,1453,-0.018385760486125946,0.23643031669780612,0.296142578125,0.15,-0.04862140146724414,0.052534837,0.9437046051025391,-3.696862779557705,0.0001013152,5808,61.109829309999995,1064.91
638,2977792,4667,1454,-0.08291845768690109,0.15148116229102015,0.3232421875,0.15,-0.0527425640320871,0.06477396,0.9543127417564392,-3.7101873233914375,0.0001012128,5812,60.99747625999999,1064.03
638,2979840,4670,1455,-0.01489180326461792,0.3221280216239393,0.31591796875,0.15,-0.04790245130425319,0.059922334,0.9202709197998047,-3.8777025565505028,0.00010111039999999999,5816,60.83653483,1059.53
637,2981888,4673,1456,0.0008925646543502808,0.28905394999310374,0.317626953125,0.15,-0.04701818179455586,0.055388972,0.9368555545806885,-3.7821620255708694,0.00010100799999999999,5820,61.151855,1061.43
637,2983936,4677,1457,-0.057140253484249115,0.17398426588624716,0.319580078125,0.15,-0.05297153077844996,0.057835154,0.9658482074737549,-3.779910698533058,0.00010090560000000001,5824,61.25034720999998,1064.08
637,2985984,4680,1458,0.016120076179504395,0.3133272132836282,0.274169921875,0.15,-0.039411424193531275,0.046735644,0.9248996376991272,-3.6315687894821167,0.00010080320000000002,5828,61.06263250999999,1058.82
637,2988032,4683,1459,-0.00456574559211731,0.29187391977757215,0.2950439453125,0.15,-0.04257610667264089,0.05417436,0.9025830030441284,-3.6550509855151176,0.00010070080000000001,5832,60.765188619999996,1054.56
637,2990080,4686,1460,-0.03347568213939667,0.2721582385711372,0.29052734375,0.15,-0.04594206641195342,0.06537807,0.9199065566062927,-3.738194979727268,0.0001005984,5836,60.56497398999999,1051.5
637,2992128,4690,1461,-0.03326331079006195,0.2965474189259112,0.3162841796875,0.15,-0.04882343598001171,0.06010846,0.8963643908500671,-3.569780245423317,0.00010049600000000001,5840,60.79597787999999,1056.67
637,2994176,4693,1462,-0.05089121311903,0.2792615727521479,0.29931640625,0.15,-0.05007266969187185,0.056074344,0.888251543045044,-3.7276686280965805,0.0001003936,5844,60.95264831999999,1059.73
637,2996224,4696,1463,-0.004264712333679199,0.268545210827142,0.32080078125,0.15,-0.04363143726368435,0.060351007,0.9110036492347717,-3.731426380574703,0.00010029119999999999,5848,60.654503209999994,1055.64
