time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/n_updates,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/clip_fraction,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
969,999424,488,1030,1948,0.0076611503,0.11463376134634018,0.15,0.00020013120000000003,0.09765625,0.9206024408340454,-4.761718392372131,-0.00573306274600327,0.3868285035714507,647.21,33.68881262
969,1001472,489,1032,1952,0.009226344,0.015355482697486877,0.15,0.00020002880000000002,0.1148681640625,0.9659785628318787,-4.637397304177284,-0.007969258731463924,0.19597268104553223,648.09,33.74020815
969,1003520,490,1034,1956,0.007316946,0.0896361693739891,0.15,0.0001999264,0.132568359375,0.9270287156105042,-4.7228571474552155,-0.005633782158838585,0.2616748004220426,650.97,33.85271582
969,1005568,491,1036,1960,0.0065302206,0.06566266715526581,0.15,0.000199824,0.090087890625,0.9325487613677979,-4.727061823010445,-0.008722642931388691,0.29658071184530854,646.37,33.58956913
969,1007616,492,1038,1964,0.0066282284,0.15168070793151855,0.15,0.0001997216,0.1219482421875,0.9524001479148865,-4.66501584649086,-0.0052560070471372455,0.29060403956100345,649.77,33.78098211
969,1009664,493,1041,1968,0.008601047,0.03530861437320709,0.15,0.0001996192,0.12890625,0.9605656862258911,-4.532309144735336,-0.007234460266772658,0.2411210499703884,645.87,33.68629301000001
969,1011712,494,1043,1972,0.0074545043,0.014780960977077484,0.15,0.0001995168,0.13330078125,0.9712329506874084,-4.4831254333257675,-0.005197160120587796,0.2010793099179864,645.14,33.66331227
969,1013760,495,1045,1976,0.010889431,0.06611263751983643,0.15,0.0001994144,0.1512451171875,0.9005849361419678,-4.638553261756897,-0.008030812692595646,0.2696182723157108,644.62,33.60827661
969,1015808,496,1047,1980,0.008165003,0.006989531219005585,0.15,0.000199312,0.140869140625,0.9597421884536743,-4.710211023688316,-0.008577417029300705,0.20035737939178944,644.26,33.68882348
969,1017856,497,1049,1984,0.008387924,0.029673852026462555,0.15,0.00019920959999999998,0.1158447265625,0.955830454826355,-4.600671201944351,-0.009158587155980058,0.19723422871902585,642.24,33.64252594999999
969,1019904,498,1051,1988,0.0074841725,0.08391782641410828,0.15,0.00019910719999999998,0.121337890625,0.9411493539810181,-4.53948500752449,-0.0071684731301502325,0.2833844874985516,645.76,33.88048091
969,1021952,499,1053,1992,0.007215528,0.016730207949876785,0.15,0.00019900480000000002,0.1129150390625,0.9713086485862732,-4.585754305124283,-0.008955367578892037,0.16252840007655323,648.98,34.14711492000001
969,1024000,500,1055,1996,0.01088221,0.043096207082271576,0.15,0.00019890240000000002,0.1436767578125,0.9582246541976929,-4.5241429656744,-0.004312040735385381,0.220685756765306,647.83,34.24448667
969,1026048,501,1058,2000,0.0065856837,0.07602430880069733,0.15,0.0001988,0.112548828125,0.9486668705940247,-4.57673779129982,-0.005402860857429914,0.22869916027411819,644.25,34.045603129999996
969,1028096,502,1060,2004,0.007467514,0.0531025305390358,0.15,0.0001986976,0.135986328125,0.9511880278587341,-4.529273495078087,-0.005009259097278118,0.25859161326661706,645.28,34.212221940000006
969,1030144,503,1062,2008,0.01310678,0.06844437122344971,0.15,0.0001985952,0.142578125,0.9400803446769714,-4.511079058051109,-0.0017884450207930058,0.281367895193398,644.14,34.103791730000005
969,1032192,504,1064,2012,0.0077695837,0.016279667615890503,0.15,0.0001984928,0.1383056640625,0.9543282985687256,-4.6888415068387985,-0.009348537831101567,0.18693924276158214,645.32,34.15814015
969,1034240,505,1066,2016,0.008753333,0.10335022956132889,0.15,0.0001983904,0.1109619140625,0.9214579463005066,-4.633148029446602,-0.0067278257192811,0.3551670368760824,639.79,33.89182038999999
969,1036288,506,1068,2020,0.012164098,0.05323763191699982,0.15,0.000198288,0.137939453125,0.9387004375457764,-4.541009366512299,-0.0017494966450612992,0.2742886538617313,635.34,33.843365889999994
969,1038336,507,1070,2024,0.0071196323,0.060730595141649246,0.15,0.00019818560000000002,0.1527099609375,0.9476131200790405,-4.48593682050705,-0.0037135169986868277,0.25244017969816923,634.87,33.76718423
969,1040384,508,1072,2028,0.00781951,0.06746451556682587,0.15,0.0001980832,0.123046875,0.9490789175033569,-4.603589430451393,-0.007727548596449196,0.2484867093153298,633.08,33.736315139999995
969,1042432,509,1075,2032,0.011733625,0.025212015956640244,0.15,0.00019798080000000003,0.1510009765625,0.9445710182189941,-4.631511881947517,-0.006685459316940978,0.1990473116748035,633.04,33.801578969999994
969,1044480,510,1077,2036,0.009069158,0.09034881740808487,0.15,0.00019787840000000002,0.1318359375,0.9101204872131348,-4.665939539670944,-0.005115937296068296,0.39840853307396173,634.39,33.837059790000005
969,1046528,511,1079,2040,0.0075208964,0.019071444869041443,0.15,0.000197776,0.127685546875,0.9692535400390625,-4.584481909871101,-0.006698768454953097,0.23025165311992168,634.98,33.80565059
969,1048576,512,1081,2044,0.006588194,0.07225225865840912,0.15,0.0001976736,0.1248779296875,0.9243080019950867,-4.564041256904602,-0.0058080393937416375,0.31488987198099494,636.75,33.95693969999999
969,1050624,513,1083,2048,0.008637061,0.01748943328857422,0.15,0.0001975712,0.12890625,0.9622825980186462,-4.682486459612846,-0.007887688057962805,0.19713119743391871,638.22,34.16932163999999
969,1052672,514,1085,2052,0.007719771,0.09338077902793884,0.15,0.00019746880000000002,0.161376953125,0.9203119277954102,-4.642066597938538,-0.0068522033107001334,0.3353319396264851,633.13,34.01816908
969,1054720,515,1087,2056,0.009901937,0.014616250991821289,0.15,0.0001973664,0.1497802734375,0.9732670783996582,-4.492948696017265,-0.007017544514383189,0.17224259534850717,635.67,34.149471739999996
969,1056768,516,1090,2060,0.008690922,0.04488273710012436,0.15,0.000197264,0.123779296875,0.917999267578125,-4.610765114426613,-0.00520451289776247,0.26795399747788906,634.27,34.16292656
969,1058816,517,1092,2064,0.006575955,0.018745720386505127,0.15,0.0001971616,0.1357421875,0.9591918587684631,-4.6938692182302475,-0.002986499312100932,0.1933890520595014,632.2,34.071681600000005
969,1060864,518,1094,2068,0.0077410922,0.11114279925823212,0.15,0.00019705919999999999,0.1275634765625,0.8912843465805054,-4.7033833265304565,-0.008146287480485626,0.3449568599462509,632.92,34.33342916
969,1062912,519,1096,2072,0.005887485,0.005277127027511597,0.15,0.0001969568,0.1097412109375,0.9696506857872009,-4.609314531087875,-0.005826338005135767,0.18762238323688507,633.46,34.5794097
969,1064960,520,1098,2076,0.009988435,0.0752156674861908,0.15,0.0001968544,0.14794921875,0.9374818801879883,-4.558189705014229,-0.007827362162061036,0.3055481128394604,630.14,34.41126973
969,1067008,521,1100,2080,0.00621369,0.03125742822885513,0.15,0.00019675200000000002,0.118408203125,0.9544151425361633,-4.530962407588959,-0.002431020504445769,0.2193359537050128,631.68,34.55190194000001
969,1069056,522,1102,2084,0.006939998,0.01655813679099083,0.15,0.0001966496,0.12451171875,0.962013840675354,-4.531447857618332,-0.006524461452499963,0.18140906980261207,633.47,34.705967480000005
969,1071104,523,1104,2088,0.006241471,0.07165810465812683,0.15,0.0001965472,0.120361328125,0.9345380067825317,-4.647013321518898,-0.008193689180188812,0.2949073142372072,630.6,34.571470010000006
969,1073152,524,1107,2092,0.0068048625,0.050786830484867096,0.15,0.00019644480000000002,0.0985107421875,0.964766263961792,-4.531935334205627,-0.006619085659622215,0.22827320452779531,627.95,34.42142939
969,1075200,525,1109,2096,0.010327627,0.02336110919713974,0.15,0.0001963424,0.125732421875,0.966843843460083,-4.4294078797101974,-0.009353311877930537,0.2390717430971563,628.65,34.621056120000006
969,1077248,526,1111,2100,0.010187312,0.024325989186763763,0.15,0.00019624,0.1365966796875,0.9422947764396667,-4.62817420065403,-0.009915224625729024,0.2331204698421061,628.65,34.621056120000006
969,1079296,527,1113,2104,0.011532817,-0.002039194107055664,0.15,0.0001961376,0.1707763671875,0.9410755038261414,-4.67161437869072,-0.011439973575761542,0.16447503212839365,628.87,34.69270372999999
969,1081344,528,1115,2108,0.0092999805,0.030202612280845642,0.15,0.0001960352,0.1630859375,0.9303479790687561,-4.817156866192818,-0.009841633058385924,0.1991234077140689,628.52,34.56994063
969,1083392,529,1117,2112,0.0132202525,0.014243688434362411,0.15,0.00019593279999999998,0.1802978515625,0.9589263200759888,-4.747907504439354,-0.008056105813011527,0.17037138156592846,629.95,34.639886530000005
969,1085440,530,1119,2116,0.007159615,0.003248855471611023,0.15,0.00019583040000000003,0.12060546875,0.9762378931045532,-4.591184288263321,-0.008613255893578753,0.18346201023086905,635.72,34.74383119
969,1087488,531,1121,2120,0.006274242,0.08127584308385849,0.15,0.00019572800000000002,0.1441650390625,0.9482117295265198,-4.44199825823307,-0.006898458726936951,0.28736452385783195,636.4,34.74046076
969,1089536,532,1124,2124,0.009868572,0.042000912129879,0.15,0.0001956256,0.1448974609375,0.9279654622077942,-4.535909801721573,-0.009743852322571911,0.29618301056325436,635.88,34.70484844
969,1091584,533,1126,2128,0.0077293552,0.004550233483314514,0.15,0.0001955232,0.148681640625,0.9177920818328857,-4.70899261534214,-0.008178629286703654,0.20425452757626772,635.79,34.651031180000004
969,1093632,534,1128,2132,0.006772288,0.03983502835035324,0.15,0.0001954208,0.125732421875,0.9255412220954895,-4.703716367483139,-0.0058713938924483955,0.24819193733856082,636.53,34.77983525
969,1095680,535,1130,2136,0.008703101,0.013484753668308258,0.15,0.00019531840000000002,0.1297607421875,0.9784963726997375,-4.6869150549173355,-0.00550307086086832,0.17629170627333224,639.54,34.88200432
969,1097728,536,1132,2140,0.01264919,0.044830843806266785,0.15,0.000195216,0.1717529296875,0.9643847346305847,-4.524321764707565,-0.005974767715088092,0.20831845328211784,639.54,34.88200432
969,1099776,537,1134,2144,0.009492553,0.09344825148582458,0.15,0.0001951136,0.146728515625,0.917866587638855,-4.677789241075516,-0.006384091422660276,0.28695099893957376,642.46,34.94919823
969,1101824,538,1136,2148,0.0070603583,0.07514400780200958,0.15,0.0001950112,0.117431640625,0.9486662149429321,-4.733071386814117,-0.008775558206252754,0.29878676356747746,640.12,34.74232161
969,1103872,539,1139,2152,0.007590337,0.08043301105499268,0.15,0.00019490879999999999,0.130615234375,0.9559952020645142,-4.55192956328392,-0.006587396346731111,0.25124124670401216,640.01,34.74994399
968,1105920,540,1141,2156,0.008778328,0.025316141545772552,0.15,0.0001948064,0.1275634765625,0.9637611508369446,-4.708335861563683,-0.00928501965245232,0.21941326884552836,643.02,34.87359291
968,1107968,541,1143,2160,0.0074310154,0.03201952576637268,0.15,0.000194704,0.1053466796875,0.9595746397972107,-4.598859652876854,-0.0065339329885318875,0.2078073094598949,646.95,35.12738736
968,1110016,542,1145,2164,0.0074726334,0.025460943579673767,0.15,0.0001946016,0.1492919921875,0.9671303629875183,-4.600336045026779,-0.003025224170414731,0.1700285943225026,646.76,35.23300404
968,1112064,543,1147,2168,0.010431433,0.012634791433811188,0.15,0.00019449919999999998,0.15869140625,0.9637152552604675,-4.672267511487007,-0.006558573571965098,0.16871987911872566,644.22,35.29881045
969,1114112,544,1149,2172,0.011207409,0.003171771764755249,0.15,0.0001943968,0.1749267578125,0.9718164205551147,-4.591003999114037,-0.007668444479350001,0.1644488526508212,644.97,35.43653314000001
969,1116160,545,1151,2176,0.008743691,0.032990310341119766,0.15,0.00019429440000000002,0.134033203125,0.9588463306427002,-4.572482407093048,-0.009213556302711368,0.21196363074705005,645.14,35.42990256
969,1118208,546,1153,2180,0.008419596,0.057833507657051086,0.15,0.00019419200000000001,0.1270751953125,0.9547539949417114,-4.6085639744997025,-0.008204792422475293,0.2128288121894002,648.95,35.68610273
968,1120256,547,1156,2184,0.008229996,0.06999307870864868,0.15,0.0001940896,0.128173828125,0.938636064529419,-4.590680688619614,-0.010764510312583297,0.3232899666763842,647.23,35.546445289999994
968,1122304,548,1158,2188,0.012790793,0.004729419946670532,0.15,0.0001939872,0.1510009765625,0.9682288765907288,-4.539222851395607,-0.009289830748457462,0.19677607715129852,647.44,35.557356129999995
968,1124352,549,1160,2192,0.009208709,0.021510832011699677,0.15,0.0001938848,0.136962890625,0.9558210372924805,-4.493386805057526,-0.0038400432385969907,0.21058661537244916,648.59,35.61143233000001
968,1126400,550,1162,2196,0.01038195,0.02394336462020874,0.15,0.0001937824,0.150390625,0.9445860981941223,-4.567257940769196,-0.006128893524874002,0.25833316426724195,645.2,35.403505360000004
968,1128448,551,1165,2200,0.009468308,0.11884665489196777,0.15,0.00019368,0.147705078125,0.9339227676391602,-4.5611752569675446,-0.008609909215010703,0.34738235687837005,641.61,35.18718988999999
968,1130496,552,1167,2204,0.0071998634,0.05766211822628975,0.15,0.00019357760000000002,0.1197509765625,0.9459961652755737,-4.514220580458641,-0.00707963302556891,0.25784335331991315,642.82,35.36371592
968,1132544,553,1169,2208,0.009955612,0.008086279034614563,0.15,0.00019347520000000001,0.1416015625,0.9747057557106018,-4.572212859988213,-0.009910633350955322,0.16665686294436455,644.12,35.34498337000001
968,1134592,554,1171,2212,0.010490678,0.032325297594070435,0.15,0.0001933728,0.156982421875,0.9649227857589722,-4.45908859372139,-0.006295359016803559,0.2010199730284512,646.96,35.618972729999996
968,1136640,555,1173,2216,0.006590573,0.056284986436367035,0.15,0.00019327040000000003,0.1092529296875,0.960690438747406,-4.550103709101677,-0.009039036776812281,0.2710722191259265,649.85,35.797321919999995
968,1138688,556,1175,2220,0.009967811,0.035383716225624084,0.15,0.00019316800000000002,0.1590576171875,0.9682031869888306,-4.454728335142136,-0.006869243778055534,0.21018441021442413,651.63,35.9617895
968,1140736,557,1178,2224,0.006433336,0.019191302359104156,0.15,0.0001930656,0.0947265625,0.9562530517578125,-4.525359943509102,-0.009005101514048874,0.18900232343003154,652.4,35.98689465
968,1142784,558,1180,2228,0.0072901854,0.04612179100513458,0.15,0.0001929632,0.12548828125,0.958759069442749,-4.583902984857559,-0.008892662212019786,0.2286696652881801,654.17,35.96955371
968,1144832,559,1182,2232,0.009084662,0.006343826651573181,0.15,0.0001928608,0.160400390625,0.9649769067764282,-4.44800691306591,-0.00830256420886144,0.20602709567174315,652.24,35.971896169999994
968,1146880,560,1184,2236,0.008252701,0.10781222581863403,0.15,0.0001927584,0.135498046875,0.9270975589752197,-4.595986753702164,-0.007738168118521571,0.43090243730694056,648.69,35.84879438
968,1148928,561,1186,2240,0.0073637944,0.03312995284795761,0.15,0.000192656,0.135009765625,0.954627275466919,-4.460369795560837,-0.006526448574732058,0.21460065990686417,648.61,35.75787238000001
968,1150976,562,1188,2244,0.0068579293,0.007920026779174805,0.15,0.0001925536,0.1212158203125,0.962310791015625,-4.61425955593586,-0.00844092126499163,0.16262114141136408,646.38,35.689232690000004
968,1153024,563,1190,2248,0.0099051865,0.017863400280475616,0.15,0.0001924512,0.1553955078125,0.934614896774292,-4.660429939627647,-0.006928985385457054,0.2075847596861422,646.27,35.8957053
968,1155072,564,1192,2252,0.0070931716,0.10667675733566284,0.15,0.00019234879999999998,0.1177978515625,0.9303814768791199,-4.623757973313332,-0.008438169927103445,0.4044486163184047,648.41,36.03800088
968,1157120,565,1194,2256,0.0088738,0.0025886446237564087,0.15,0.00019224639999999998,0.123779296875,0.9707280993461609,-4.450038641691208,-0.009194071491947398,0.18915447127074003,650.4,36.0971361
968,1159168,566,1196,2260,0.00891453,0.02110891044139862,0.15,0.00019214400000000002,0.148193359375,0.9664216637611389,-4.402928948402405,-0.004931455790938344,0.2060778778977692,655.65,36.35254444
968,1161216,567,1198,2264,0.009323613,0.03171960264444351,0.15,0.00019204160000000001,0.150634765625,0.961445152759552,-4.6042200922966,-0.00885536611895077,0.20225896313786507,651.25,36.23571001
968,1163264,568,1201,2268,0.009955712,-0.0021016597747802734,0.15,0.0001919392,0.157958984375,0.9726774096488953,-4.585645541548729,-0.009712336541269906,0.14892334584146738,650.14,36.377870109999996
968,1165312,569,1203,2272,0.010813955,0.025434471666812897,0.15,0.0001918368,0.1605224609375,0.9713367819786072,-4.550994411110878,-0.0070578489830950275,0.17372373235411942,650.37,36.55020969
968,1167360,570,1205,2276,0.006321511,0.03805616497993469,0.15,0.0001917344,0.1287841796875,0.9762715697288513,-4.481860250234604,-0.005669347534421831,0.2054951419122517,650.95,36.60717804
968,1169408,571,1207,2280,0.008158723,0.04901775345206261,0.15,0.000191632,0.1162109375,0.9536693692207336,-4.517105385661125,-0.0075597731047309935,0.2567978356964886,654.54,36.82095963
968,1171456,572,1209,2284,0.008546381,0.010980978608131409,0.15,0.0001915296,0.138671875,0.9591785669326782,-4.542338997125626,-0.011032064445316792,0.18652652204036713,654.65,36.89130224
968,1173504,573,1211,2288,0.008403717,0.047007158398628235,0.15,0.0001914272,0.12255859375,0.9331316351890564,-4.655569210648537,-0.010435669682919979,0.2671429137699306,650.28,36.83309856
968,1175552,574,1213,2292,0.0075800093,0.06301648914813995,0.15,0.00019132480000000002,0.1373291015625,0.9597395062446594,-4.576503589749336,-0.007484814341296442,0.32121418230235577,648.12,36.56817662
968,1177600,575,1215,2296,0.012969522,0.06929706037044525,0.15,0.0001912224,0.15576171875,0.9491415619850159,-4.341960594058037,-0.008894320271792822,0.3158466247841716,646.74,36.55727968
968,1179648,576,1217,2300,0.0065977317,0.05299508571624756,0.15,0.00019112000000000003,0.134521484375,0.9191896915435791,-4.489583179354668,-0.006133595932624303,0.31398215843364596,647.09,36.537646280000004
968,1181696,577,1219,2304,0.009779751,0.017302047461271286,0.15,0.00019101760000000002,0.155029296875,0.9466766119003296,-4.4993676990270615,-0.007462291716365144,0.20583865884691477,643.78,36.386521570000006
968,1183744,578,1221,2308,0.0090238545,0.03756362199783325,0.15,0.0001909152,0.137451171875,0.9479784369468689,-4.639240637421608,-0.008432706439634785,0.1958241816610098,645.59,36.67014031000001
968,1185792,579,1224,2312,0.009790884,0.07959981262683868,0.15,0.0001908128,0.1722412109375,0.9527775049209595,-4.5425494611263275,-0.00792572669161018,0.27622538851574063,646.05,36.74246256000001
968,1187840,580,1226,2316,0.009610517,0.029135994613170624,0.15,0.0001907104,0.1767578125,0.9605724215507507,-4.393759563565254,-0.002041149011347443,0.25410015555098653,649.67,36.906437370000006
968,1189888,581,1228,2320,0.008427531,0.043639760464429855,0.15,0.00019060800000000002,0.169677734375,0.9495729804039001,-4.48894339799881,-0.006030981399817392,0.21298031089827418,650.06,36.987827380000006
968,1191936,582,1230,2324,0.005861027,0.02148371934890747,0.15,0.0001905056,0.116455078125,0.9494649767875671,-4.589481815695763,-0.008126897242618725,0.17447518557310104,656.8,37.37485971
968,1193984,583,1232,2328,0.008350219,0.001764044165611267,0.15,0.0001904032,0.1361083984375,0.9606867432594299,-4.738227114081383,-0.007701363254454918,0.1664488106034696,656.49,37.3109264
968,1196032,584,1234,2332,0.008238286,0.014999188482761383,0.15,0.0001903008,0.1353759765625,0.9728693962097168,-4.554341480135918,-0.008478842544718646,0.1993833165615797,660.22,37.51916035000001
968,1198080,585,1236,2336,0.0085814195,0.014538511633872986,0.15,0.00019019839999999998,0.1390380859375,0.9743672013282776,-4.536388799548149,-0.005883605714188889,0.1648670374415815,660.04,37.60437635
968,1200128,586,1239,2340,0.0064992565,0.011743225157260895,0.15,0.000190096,0.125732421875,0.9675436019897461,-4.570713922381401,-0.005256413052848075,0.17211136920377612,660.79,37.65277369000001
968,1202176,587,1241,2344,0.009220162,0.020449090749025345,0.15,0.0001899936,0.1500244140625,0.9553873538970947,-4.584977805614471,-0.010733551520388573,0.18464610539376736,659.45,37.57569266000001
968,1204224,588,1243,2348,0.0070721526,0.057533591985702515,0.15,0.00018989120000000002,0.1265869140625,0.9473987221717834,-4.591747686266899,-0.008779052790487185,0.2144612348638475,659.58,37.543605480000004
968,1206272,589,1245,2352,0.009220055,0.036076173186302185,0.15,0.0001897888,0.1654052734375,0.9574874639511108,-4.648402184247971,-0.012144000560510904,0.2299585109576583,666.2,37.843327509999995
968,1208320,590,1247,2356,0.008609712,0.028689421713352203,0.15,0.0001896864,0.125244140625,0.9647344946861267,-4.483789846301079,-0.010886686635785736,0.22076133033260703,667.79,37.946998529999995
968,1210368,591,1249,2360,0.006811739,0.0260615274310112,0.15,0.00018958400000000002,0.1031494140625,0.9794661998748779,-4.573418483138084,-0.01014912709069904,0.17532147513702512,669.0,38.120691629999996
968,1212416,592,1251,2364,0.010168926,0.019456148147583008,0.15,0.0001894816,0.1751708984375,0.9664392471313477,-4.451361209154129,-0.00686623589717783,0.18903681356459856,669.92,38.163748080000005
968,1214464,593,1253,2368,0.008250106,0.0698874369263649,0.15,0.0001893792,0.1427001953125,0.9411811828613281,-4.544671759009361,-0.007217917212983593,0.21406210772693157,669.6,38.23454162
968,1216512,594,1256,2372,0.00635692,0.010647319257259369,0.15,0.0001892768,0.1051025390625,0.9440035820007324,-4.670909523963928,-0.007202782086096704,0.19304631231352687,669.54,38.39281054
967,1218560,595,1259,2376,0.007901414,-0.003053329885005951,0.15,0.0001891744,0.1065673828125,0.9679673910140991,-4.535939604043961,-0.006964407890336588,0.19471846241503954,672.46,38.477132229999995
967,1220608,596,1261,2380,0.0058217905,0.03710796311497688,0.15,0.00018907199999999998,0.0928955078125,0.9530132412910461,-4.589809134602547,-0.009464103321079165,0.22158962860703468,674.27,38.59949468999999
967,1222656,597,1263,2384,0.008665506,0.0560152605175972,0.15,0.00018896960000000003,0.1405029296875,0.9616421461105347,-4.507126063108444,-0.00870553354616277,0.23793088225647807,672.32,38.46204545
967,1224704,598,1266,2388,0.009308895,0.04510188102722168,0.15,0.00018886720000000002,0.12939453125,0.9577255249023438,-4.569653123617172,-0.009601158672012389,0.24737016716971993,668.78,38.228983750000005
967,1226752,599,1268,2392,0.008806948,0.006372876465320587,0.15,0.0001887648,0.1156005859375,0.9701782464981079,-4.512736260890961,-0.005583400634350255,0.15631590271368623,668.8,38.32518094
967,1228800,600,1270,2396,0.00592774,0.017726846039295197,0.15,0.0001886624,0.122314453125,0.9516118764877319,-4.523879796266556,-0.00804075159248896,0.19014040101319551,668.24,38.31911651
967,1230848,601,1272,2400,0.010120509,0.01192515715956688,0.15,0.00018856,0.1531982421875,0.9735745191574097,-4.596102818846703,-0.008850825630361214,0.16732680052518845,672.28,38.387730590000004
967,1232896,602,1274,2404,0.0075018527,0.04587540775537491,0.15,0.00018845760000000002,0.0963134765625,0.9663736820220947,-4.47094552218914,-0.007472681827493943,0.19683961430564523,670.37,38.46524231
967,1234944,603,1276,2408,0.008325569,0.044304750859737396,0.15,0.0001883552,0.126220703125,0.9624324440956116,-4.51905320584774,-0.008221171010518447,0.23166031436994672,674.37,38.69574295
967,1236992,604,1279,2412,0.0071946187,0.034125544130802155,0.15,0.0001882528,0.1177978515625,0.9603456258773804,-4.516378551721573,-0.010228342245682143,0.21917294338345528,670.99,38.441851660000005
967,1239040,605,1281,2416,0.0059289485,0.013061262667179108,0.15,0.0001881504,0.098876953125,0.9482908248901367,-4.487730070948601,-0.0076102549355709925,0.19153755204752088,669.94,38.26191741
967,1241088,606,1283,2420,0.0103577925,0.05265660583972931,0.15,0.00018804799999999999,0.1376953125,0.956764817237854,-4.578513756394386,-0.007838924313546158,0.23851186828687787,670.06,38.23013238
967,1243136,607,1285,2424,0.011642199,0.0952291339635849,0.15,0.0001879456,0.15380859375,0.9594176411628723,-4.481847032904625,-0.005960235896054655,0.24740193597972393,674.84,38.397115080000006
967,1245184,608,1287,2428,0.008244425,0.02660689875483513,0.15,0.0001878432,0.114013671875,0.9634096622467041,-4.468394920229912,-0.006687281085760333,0.21185517450794578,676.61,38.471790379999995
967,1247232,609,1289,2432,0.008188445,0.05719227343797684,0.15,0.0001877408,0.1287841796875,0.9556264877319336,-4.340727761387825,-0.00870629480050411,0.22107294062152505,676.4,38.42671543
967,1249280,610,1291,2436,0.008093102,0.015198193490505219,0.15,0.00018763839999999998,0.1392822265625,0.966518223285675,-4.505995839834213,-0.010046117182355374,0.15765003534033895,682.09,38.84482314
967,1251328,611,1294,2440,0.010571929,0.04751903563737869,0.15,0.000187536,0.146484375,0.949431836605072,-4.582169026136398,-0.008678452781168744,0.25937363039702177,682.02,39.020218799999995
966,1253376,612,1296,2444,0.006611446,0.031067252159118652,0.15,0.00018743360000000002,0.095703125,0.9601261019706726,-4.481347784399986,-0.007075037283357233,0.22314519342035055,683.69,38.99711216
966,1255424,613,1298,2448,0.010838355,0.07912309467792511,0.15,0.0001873312,0.1483154296875,0.9279147386550903,-4.611085534095764,-0.01003201599814929,0.3180887894704938,679.44,38.77648477999999
966,1257472,614,1300,2452,0.0097864745,0.07757902145385742,0.15,0.0001872288,0.1513671875,0.9501636624336243,-4.569163933396339,-0.007811915696947835,0.30533190816640854,677.63,38.733199799999994
966,1259520,615,1303,2456,0.010135059,0.010041270405054092,0.15,0.0001871264,0.145751953125,0.9743223786354065,-4.577287077903748,-0.010522065087570809,0.15090146125294268,674.92,38.64477137000001
966,1261568,616,1305,2460,0.007822767,0.012433305382728577,0.15,0.000187024,0.160888671875,0.9624435901641846,-4.599960267543793,-0.009439443645533174,0.1957043414004147,676.1,38.70624293000001
966,1263616,617,1307,2464,0.0076867845,0.06788752973079681,0.15,0.0001869216,0.1531982421875,0.9590649008750916,-4.483906909823418,-0.007022549369139597,0.25751019129529595,669.41,38.31088526
966,1265664,618,1309,2468,0.009348433,0.018387094140052795,0.15,0.00018681920000000003,0.1439208984375,0.9560480117797852,-4.497108682990074,-0.00968778581591323,0.2273203986696899,663.53,38.00981835
965,1267712,619,1312,2472,0.007836243,0.04429011046886444,0.15,0.00018671680000000002,0.128662109375,0.9353415369987488,-4.508613407611847,-0.008526924066245556,0.2441788031719625,663.53,38.00981835
965,1269760,620,1314,2476,0.00725257,0.019894465804100037,0.15,0.00018661440000000001,0.1578369140625,0.9465676546096802,-4.598026275634766,-0.00849905697396025,0.1892158850096166,661.59,37.914683409999995
965,1271808,621,1316,2480,0.009086019,0.020402856171131134,0.15,0.000186512,0.1468505859375,0.9319437146186829,-4.664174094796181,-0.006889815616887063,0.25134321628138423,657.08,37.64116086
965,1273856,622,1319,2484,0.010410064,0.14346075057983398,0.15,0.00018640960000000003,0.16796875,0.9307647943496704,-4.538580909371376,-0.009883233404252678,0.36795513005927205,654.77,37.46785867
965,1275904,623,1321,2488,0.006737829,0.05734710395336151,0.15,0.00018630720000000002,0.1060791015625,0.9619160890579224,-4.4305554032325745,-0.010327203199267387,0.2668850449845195,656.61,37.36195028
965,1277952,624,1323,2492,0.008786604,0.011986084282398224,0.15,0.0001862048,0.1253662109375,0.9711933135986328,-4.556096762418747,-0.010694072669139132,0.1681606750935316,656.61,37.36195028
965,1280000,625,1325,2496,0.007932579,-0.00037326663732528687,0.15,0.0001861024,0.1029052734375,0.9436283111572266,-4.580912545323372,-0.008864163508405909,0.1811014583799988,655.97,37.27892485
965,1282048,626,1327,2500,0.006116829,0.04595381021499634,0.15,0.000186,0.1112060546875,0.9249846935272217,-4.627534925937653,-0.007756692633847706,0.2862540204077959,658.07,37.36288761
965,1284096,627,1329,2504,0.007969179,0.0598645843565464,0.15,0.0001858976,0.130859375,0.9589442014694214,-4.478220507502556,-0.007973036379553378,0.23077515419572592,656.37,37.366259369999995
965,1286144,628,1331,2508,0.007599159,0.033955663442611694,0.15,0.0001857952,0.1258544921875,0.968635082244873,-4.438965246081352,-0.006381944505847059,0.1922470717690885,655.64,37.240466
965,1288192,629,1333,2512,0.009634163,-0.0001064687967300415,0.15,0.0001856928,0.14306640625,0.9753762483596802,-4.5470715165138245,-0.007890368346124887,0.15032480424270034,656.91,37.31850014
965,1290240,630,1335,2516,0.010150716,0.03757236897945404,0.15,0.0001855904,0.1798095703125,0.9470821022987366,-4.431642189621925,-0.003895427129464224,0.23736905539408326,655.88,37.26422657
