time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/n_updates,train/loss,train/entropy_loss,train/value_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
3392,1424,859,2916352,0.15,-0.023918495775433257,0.0001771424,0.9126474857330322,0.294921875,5692,0.01606140285730362,-3.9362869188189507,0.309740936383605,0.04016824,56.60886835,1024.98
3394,1425,859,2918400,0.15,-0.03390080539975315,0.0001770912,0.9591315984725952,0.3116455078125,5696,0.006390310823917389,-3.9925700649619102,0.2014682237058878,0.04918523,57.045221940000005,1031.71
3396,1426,859,2920448,0.15,-0.03639372988254763,0.00017704,0.9626129865646362,0.30322265625,5700,-0.0267597958445549,-3.9550868049263954,0.19318149937316775,0.043489035,56.938417689999994,1028.78
3398,1427,859,2922496,0.15,-0.03245828370563686,0.0001769888,0.9667040109634399,0.3426513671875,5704,-0.015452839434146881,-4.002866744995117,0.22842695098370314,0.045660965,57.19490459000001,1033.99
3401,1428,859,2924544,0.15,-0.03120064831455238,0.0001769376,0.9274324774742126,0.3045654296875,5708,0.007754422724246979,-3.9953640028834343,0.2729605929926038,0.039322317,57.21528342,1033.23
3403,1429,859,2926592,0.15,-0.024986567412270233,0.00017688640000000001,0.900578498840332,0.2950439453125,5712,0.034625351428985596,-3.966661997139454,0.34092618711292744,0.036381803,57.61997371,1039.3
3405,1430,859,2928640,0.15,-0.026415928587084636,0.0001768352,0.9406471252441406,0.2890625,5716,0.05793140083551407,-4.031529486179352,0.4049325315281749,0.031401113,57.68645708,1039.19
3407,1431,860,2930688,0.15,-0.025601186353014782,0.000176784,0.887556254863739,0.3133544921875,5720,0.11329970508813858,-3.882999002933502,0.397364460863173,0.03541984,57.37967080000001,1034.17
3409,1432,860,2932736,0.15,-0.027370552474167198,0.0001767328,0.8849098682403564,0.282958984375,5724,0.04400856792926788,-3.9302676171064377,0.41117910854518414,0.034033466,57.5489254,1033.5
3412,1433,860,2934784,0.15,-0.02982227035681717,0.0001766816,0.9192807674407959,0.3095703125,5728,-0.008069582283496857,-3.8752024322748184,0.30789982341229916,0.035022043,57.5489254,1033.5
3414,1434,860,2936832,0.15,-0.031892180879367515,0.00017663040000000002,0.9057507514953613,0.3074951171875,5732,0.0055415332317352295,-3.942418597638607,0.2449715044349432,0.040531434,57.075411110000005,1021.53
3416,1435,860,2938880,0.15,-0.024363668489968404,0.0001765792,0.941485583782196,0.34130859375,5736,0.025013215839862823,-3.9668265879154205,0.35150392539799213,0.04364521,57.156598949999996,1020.01
3418,1436,860,2940928,0.15,-0.022825840715086088,0.00017652800000000001,0.9103195667266846,0.291015625,5740,0.04567372053861618,-3.8920529037714005,0.33571562031283975,0.035762243,57.00148461,1018.34
3421,1437,860,2942976,0.15,-0.027136298536788672,0.00017647679999999998,0.9113971590995789,0.2901611328125,5744,-0.013954207301139832,-3.9488469436764717,0.2553640645928681,0.037972312,56.533321650000005,1007.92
3423,1438,860,2945024,0.15,-0.031171764552709647,0.0001764256,0.957998514175415,0.277587890625,5748,-0.02376103401184082,-3.9188176691532135,0.21521289693191648,0.038849097,56.59432856,1009.06
3425,1439,860,2947072,0.15,-0.01984302536584437,0.0001763744,0.9145135879516602,0.2520751953125,5752,0.05158982425928116,-3.9677676409482956,0.3870773734524846,0.028744802,56.57703506,1007.69
3427,1440,860,2949120,0.15,-0.015532520221313462,0.00017632320000000003,0.9087101817131042,0.313232421875,5756,-0.015919603407382965,-4.0158696398139,0.3312573595903814,0.033429295,57.019679260000004,1009.67
3429,1441,860,2951168,0.15,-0.030818644358078018,0.000176272,0.9565701484680176,0.2943115234375,5760,-0.010115355253219604,-4.097338527441025,0.2575882296077907,0.03384551,56.874159979999995,1005.46
3431,1442,860,2953216,0.15,-0.03201270030695014,0.00017622080000000002,0.9462282061576843,0.31787109375,5764,-0.0051889568567276,-3.9521741420030594,0.29026448680087924,0.039981615,56.64069753,1000.28
3434,1443,860,2955264,0.15,-0.025792337954044342,0.0001761696,0.9275442957878113,0.2978515625,5768,-0.014928184449672699,-3.9898059517145157,0.25324234226718545,0.029285736,57.34818985,1009.05
3436,1444,860,2957312,0.15,-0.023554455605335534,0.0001761184,0.9390284419059753,0.3216552734375,5772,0.004891693592071533,-3.9225880578160286,0.22930662939324975,0.04405897,57.286812319999996,1009.38
3438,1445,860,2959360,0.15,-0.03127451552427374,0.00017606719999999998,0.9430567026138306,0.3251953125,5776,-0.012800008058547974,-3.9207099303603172,0.2150913435034454,0.04042221,57.286812319999996,1009.38
3440,1446,860,2961408,0.15,-0.03491081277024932,0.000176016,0.9236518740653992,0.3011474609375,5780,0.013459190726280212,-4.0186881721019745,0.25485689425840974,0.0391502,57.497954490000005,1012.93
3442,1447,860,2963456,0.15,-0.028643226251006126,0.0001759648,0.9293584823608398,0.3023681640625,5784,-0.004668794572353363,-3.9972859919071198,0.20507915737107396,0.03559109,57.40109769000001,1011.69
3444,1448,860,2965504,0.15,-0.02508176887931768,0.0001759136,0.949496865272522,0.2969970703125,5788,0.03375750780105591,-4.02261196821928,0.27230171812698245,0.037694536,57.80199407,1019.98
3447,1449,860,2967552,0.15,-0.029018290049862117,0.00017586240000000002,0.9623146653175354,0.2850341796875,5792,0.0010562464594841003,-4.0398058369755745,0.24727956019341946,0.03504829,57.765651209999994,1019.11
3449,1450,860,2969600,0.15,-0.02640954741218593,0.00017581120000000002,0.9333475828170776,0.278564453125,5796,0.03581087291240692,-4.008693158626556,0.34221695782616735,0.03186273,57.96209002000001,1021.78
3451,1451,861,2971648,0.15,-0.022010451211826876,0.00017576,0.9376886487007141,0.297119140625,5800,0.007926590740680695,-3.9792943596839905,0.30860265251249075,0.0325131,58.07836025000002,1021.99
3453,1452,861,2973696,0.15,-0.02244033617898822,0.0001757088,0.8584873676300049,0.322998046875,5804,0.07445037364959717,-3.9900471717119217,0.4113451689481735,0.031677328,57.96836378000001,1019.17
3455,1453,861,2975744,0.15,-0.02288007049355656,0.0001756576,0.8838935494422913,0.2742919921875,5808,0.09881078451871872,-3.961424119770527,0.4743844484910369,0.028917797,57.9505851,1016.59
3457,1454,861,2977792,0.15,-0.021379452460678294,0.0001756064,0.9096468687057495,0.2718505859375,5812,-0.001851096749305725,-3.9282239079475403,0.36066687386482954,0.025659122,57.750100540000005,1012.89
3460,1455,861,2979840,0.15,-0.028376514732372016,0.0001755552,0.9390095472335815,0.314453125,5816,0.0008706450462341309,-3.9393533766269684,0.25217538652941585,0.04166057,57.936775270000005,1016.36
3462,1456,861,2981888,0.15,-0.02760437916731462,0.000175504,0.9341338276863098,0.2864990234375,5820,0.013581447303295135,-4.038825638592243,0.2538087135180831,0.03010533,57.62611725000001,1013.32
3464,1457,861,2983936,0.15,-0.027969673101324588,0.00017545280000000002,0.9271224737167358,0.2938232421875,5824,-0.002793319523334503,-3.902252323925495,0.2975262301042676,0.037388705,57.153575199999985,1004.45
3466,1458,861,2985984,0.15,-0.026974202453857288,0.00017540159999999998,0.9176596403121948,0.2969970703125,5828,-0.01695278286933899,-3.8529923781752586,0.2230221414938569,0.038862325,56.774335189999995,996.51
3469,1459,861,2988032,0.15,-0.02635517989983782,0.0001753504,0.9299563765525818,0.285888671875,5832,0.009697243571281433,-3.9886649176478386,0.29728002520278096,0.030269556,57.50892195,1008.16
3471,1460,861,2990080,0.15,-0.026948574522975832,0.0001752992,0.9369463920593262,0.2784423828125,5836,0.035686321556568146,-3.934661939740181,0.3108142982237041,0.037417434,57.29165779,1003.63
3473,1461,861,2992128,0.15,-0.02894082441343926,0.00017524800000000003,0.8563904762268066,0.303466796875,5840,0.05227792263031006,-3.8928853943943977,0.36972085759043694,0.03702859,57.51086262999999,1006.04
3475,1462,861,2994176,0.15,-0.029065527982311323,0.0001751968,0.9005505442619324,0.320556640625,5844,-0.005434796214103699,-3.7122602686285973,0.23657079692929983,0.04085701,57.51086262999999,1006.04
3477,1463,861,2996224,0.15,-0.02328022598521784,0.00017514560000000002,0.8885711431503296,0.3056640625,5848,0.056109145283699036,-3.986449234187603,0.31459830701351166,0.031057214,57.22155549,1000.64
3479,1464,861,2998272,0.15,-0.02168441761750728,0.0001750944,0.9048475623130798,0.2867431640625,5852,0.0369875431060791,-3.934733495116234,0.31742405984550714,0.03629601,57.32811823,1001.94
3482,1465,861,3000320,0.15,-0.02552283843397163,0.0001750432,0.9539648294448853,0.30517578125,5856,-0.03600605949759483,-3.8321386948227882,0.21064113662578166,0.03624057,58.10227991000001,1011.84
3484,1466,861,3002368,0.15,-0.0242181827488821,0.00017499199999999998,0.9485664367675781,0.3262939453125,5860,-0.0011288821697235107,-3.9359295442700386,0.2842419520020485,0.045318794,57.85550116,1003.5
3486,1467,861,3004416,0.15,-0.030782775051193312,0.0001749408,0.9510000944137573,0.3321533203125,5864,0.0065194666385650635,-3.9027484357357025,0.27306376677006483,0.043946303,57.591018649999995,999.48
3488,1468,861,3006464,0.15,-0.027775884824222885,0.0001748896,0.9320203065872192,0.3018798828125,5868,0.06014779955148697,-3.9928347021341324,0.37717059114947915,0.03650942,57.10690141,994.21
3490,1469,861,3008512,0.15,-0.02448223931423854,0.0001748384,0.9056329131126404,0.2750244140625,5872,0.07341466844081879,-3.8823029175400734,0.3581132707186043,0.027390331,56.95968331,992.77
3492,1470,861,3010560,0.15,-0.02227631552523235,0.00017478720000000002,0.8538831472396851,0.3255615234375,5876,0.04055775701999664,-3.8366796374320984,0.37939238315448165,0.04220437,56.57942488,988.42
3495,1471,861,3012608,0.15,-0.02461674209916964,0.00017473600000000002,0.8996529579162598,0.302978515625,5880,0.03887483477592468,-3.9021542370319366,0.3906950242817402,0.040355947,56.57942488,988.42
3497,1472,861,3014656,0.15,-0.025377885933266953,0.0001746848,0.7760328054428101,0.2987060546875,5884,0.05944438278675079,-3.934675633907318,0.4435251373797655,0.029930606,55.94509612000001,975.99
3499,1473,862,3016704,0.15,-0.022472917684353888,0.0001746336,0.9043244123458862,0.298583984375,5888,0.06006398797035217,-4.024385392665863,0.4033779138699174,0.036262393,55.28088294000001,964.71
3501,1474,862,3018752,0.15,-0.028926884609973058,0.0001745824,0.9310448169708252,0.2767333984375,5892,0.010129697620868683,-3.971151679754257,0.30054253712296486,0.03802444,55.28088294000001,964.71
3503,1475,862,3020800,0.15,-0.023854551574913785,0.0001745312,0.8724226951599121,0.31005859375,5896,0.006466373801231384,-3.9122046306729317,0.32972565898671746,0.034153067,55.37486893000001,965.76
3505,1476,862,3022848,0.15,-0.02660810004454106,0.00017448,0.9153317809104919,0.3201904296875,5900,-0.008450932800769806,-3.9465637803077698,0.2755021103657782,0.03990846,55.14591445,961.83
3508,1477,862,3024896,0.15,-0.02675024747441057,0.0001744288,0.9352170825004578,0.2982177734375,5904,0.03725433349609375,-3.913548491895199,0.34364967746660113,0.03854087,54.96157004,960.12
3510,1478,862,3026944,0.15,-0.0312736107443925,0.0001743776,0.9538101553916931,0.3092041015625,5908,-0.025835998356342316,-3.887533061206341,0.19148492231033742,0.042003274,55.11637569999999,960.75
3512,1479,862,3028992,0.15,-0.020417120947968215,0.00017432639999999998,0.9079636335372925,0.2886962890625,5912,0.025394372642040253,-4.061550967395306,0.3148646429181099,0.03211155,55.26793630000001,964.44
3514,1480,862,3031040,0.15,-0.031041057052789256,0.00017427520000000004,0.9489946365356445,0.3028564453125,5916,-0.03158760815858841,-3.9128710627555847,0.21636786265298724,0.039863937,55.78649228000001,969.65
3516,1481,862,3033088,0.15,-0.02600697716115974,0.000174224,0.9085415601730347,0.3006591796875,5920,0.002223573625087738,-3.8938895165920258,0.34216691367328167,0.032340713,55.78649228000001,969.65
3519,1482,862,3035136,0.15,-0.02970163949066773,0.00017417280000000003,0.9246582388877869,0.2550048828125,5924,0.029869183897972107,-3.901011534035206,0.29147044522687793,0.031074556,56.018272,974.37
3521,1483,862,3037184,0.15,-0.02865709093748592,0.0001741216,0.918755829334259,0.3157958984375,5928,-0.0038841143250465393,-3.875793218612671,0.2575886477716267,0.041931346,56.08735643999999,975.89
3523,1484,862,3039232,0.15,-0.02916324374382384,0.00017407040000000002,0.9509616494178772,0.2833251953125,5932,-0.022793173789978027,-3.8086711689829826,0.19704393669962883,0.033813547,56.08735643999999,975.89
3525,1485,862,3041280,0.15,-0.024158575339242816,0.0001740192,0.8506544828414917,0.2791748046875,5936,0.021180227398872375,-3.910065218806267,0.3028931710869074,0.03536417,56.898922920000004,987.4
3527,1486,862,3043328,0.15,-0.02866921536042355,0.000173968,0.9326696395874023,0.3040771484375,5940,0.0049325525760650635,-3.8938747122883797,0.2628683657385409,0.042132467,56.83251183,986.98
3529,1487,862,3045376,0.15,-0.024961424292996526,0.00017391679999999998,0.9160131812095642,0.283447265625,5944,0.06681596487760544,-3.955166533589363,0.39649102790281177,0.03384134,56.75717406,985.55
3531,1488,862,3047424,0.15,-0.02876315376488492,0.0001738656,0.9456609487533569,0.33740234375,5948,-0.02880818396806717,-3.8379651308059692,0.26773959631100297,0.040382743,57.06765444999999,989.03
3534,1489,862,3049472,0.15,-0.03451792348641902,0.00017381439999999997,0.9198884963989258,0.3057861328125,5952,-0.009472131729125977,-3.910846598446369,0.2320852275006473,0.047134798,56.86845357,985.03
3536,1490,862,3051520,0.15,-0.025538466026773676,0.0001737632,0.9117306470870972,0.27685546875,5956,0.06755049526691437,-3.8762261644005775,0.3376890430226922,0.037484497,57.39532357,991.12
3538,1491,862,3053568,0.15,-0.019722760684089735,0.00017371200000000002,0.8671206831932068,0.2830810546875,5960,0.08544296026229858,-3.8230273947119713,0.46462576277554035,0.03973071,57.42150687,991.41
3540,1492,862,3055616,0.15,-0.028046302031725645,0.00017366080000000002,0.89866042137146,0.316162109375,5964,0.07721509784460068,-3.845746047794819,0.3613280029967427,0.041443616,57.43436362000001,990.75
3543,1493,862,3057664,0.15,-0.032141827105078846,0.0001736096,0.8980463147163391,0.298583984375,5968,-0.010033376514911652,-3.8652989268302917,0.3494602916762233,0.040637836,57.50370677,991.28
3545,1494,863,3059712,0.15,-0.02518670359859243,0.0001735584,0.9162218570709229,0.3050537109375,5972,0.041635751724243164,-3.929042711853981,0.3526239125058055,0.0446146,57.88508017,991.19
3547,1495,863,3061760,0.15,-0.02951939558261074,0.0001735072,0.9420965909957886,0.3148193359375,5976,-0.007272414863109589,-3.8481142446398735,0.32166110491380095,0.04159897,57.90869415,987.09
3549,1496,863,3063808,0.15,-0.03114242374431342,0.000173456,0.9567189812660217,0.286865234375,5980,-0.028120428323745728,-3.7575963586568832,0.18560073664411902,0.036492757,57.94878493,986.9
3552,1497,863,3065856,0.15,-0.03223297226941213,0.0001734048,0.9370470643043518,0.2933349609375,5984,0.0303180068731308,-3.853867791593075,0.2917420007288456,0.050388105,57.94878493,986.9
3554,1498,863,3067904,0.15,-0.031929840944940224,0.0001733536,0.8963638544082642,0.302001953125,5988,0.032472334802150726,-3.8959789499640465,0.31478792196139693,0.037741076,58.20574618,989.44
3556,1499,863,3069952,0.15,-0.02986899923416786,0.0001733024,0.9454848766326904,0.309326171875,5992,-0.034698788076639175,-3.8419340029358864,0.20435645570978522,0.042127155,57.86436475000001,982.79
3559,1500,863,3072000,0.15,-0.027755437724408694,0.00017325119999999999,0.9488255381584167,0.3001708984375,5996,-0.009530909359455109,-3.9464539512991905,0.25469350069761276,0.038365196,58.03894603,984.39
3561,1501,863,3074048,0.15,-0.025499637762550265,0.00017320000000000004,0.8952538371086121,0.2841796875,6000,0.021501265466213226,-3.9641156643629074,0.35738242510706186,0.037750185,58.32429308,988.23
3563,1502,863,3076096,0.15,-0.03008552764367778,0.0001731488,0.9401304125785828,0.3060302734375,6004,-0.032354071736335754,-3.841789200901985,0.1915477798320353,0.043185905,58.510942189999994,991.12
3565,1503,863,3078144,0.15,-0.025932922319043428,0.00017309760000000003,0.9457456469535828,0.2440185546875,6008,0.03263199329376221,-3.9911473616957664,0.2830634615384042,0.024429979,58.06033851,983.92
3568,1504,863,3080192,0.15,-0.025257343688281253,0.0001730464,0.9278126955032349,0.3011474609375,6012,0.049338579177856445,-3.895252250134945,0.36285463720560074,0.042868353,58.29956187,986.86
3570,1505,863,3082240,0.15,-0.0229215870203916,0.00017299520000000002,0.8922416567802429,0.333251953125,6016,0.04133017361164093,-4.006511636078358,0.4550963658839464,0.04140695,58.21416807999999,986.71
3572,1506,863,3084288,0.15,-0.030386914120754227,0.000172944,0.9306124448776245,0.3033447265625,6020,0.0050563812255859375,-3.917540654540062,0.27431344939395785,0.03809665,58.163147259999995,985.3
3574,1507,863,3086336,0.15,-0.025998854311183095,0.0001728928,0.9285885691642761,0.29736328125,6024,-0.005521081387996674,-3.8979524597525597,0.28736209822818637,0.03629624,58.23044506999999,984.68
3577,1508,863,3088384,0.15,-0.030279842932941392,0.00017284159999999998,0.8975345492362976,0.256103515625,6028,0.024480238556861877,-3.7410314083099365,0.30703920777887106,0.031757206,58.23044506999999,984.68
3579,1509,863,3090432,0.15,-0.02506487345090136,0.0001727904,0.7876451015472412,0.28857421875,6032,0.028756052255630493,-3.875552497804165,0.325254627969116,0.036104992,58.20176970000001,982.81
3581,1510,863,3092480,0.15,-0.027457541320472956,0.00017273919999999997,0.8622168302536011,0.291748046875,6036,0.05079703778028488,-3.9061200320720673,0.38998856022953987,0.03309975,57.87532677,977.73
3583,1511,863,3094528,0.15,-0.02594795051845722,0.00017268800000000002,0.9182867407798767,0.27587890625,6040,-0.02304450422525406,-3.97441653162241,0.28695311630144715,0.032350842,58.09342747000001,980.15
3586,1512,863,3096576,0.15,-0.0282027097127866,0.00017263680000000002,0.9387676119804382,0.28759765625,6044,0.00627494603395462,-3.9810212180018425,0.2843241202645004,0.040382773,58.15301665,977.63
3588,1513,863,3098624,0.15,-0.03559454053174704,0.00017258560000000002,0.9659452438354492,0.310791015625,6048,-0.004981622099876404,-3.910751596093178,0.196921412833035,0.04272867,58.22929747,978.09
3590,1514,863,3100672,0.15,-0.03305399518285412,0.0001725344,0.9441114068031311,0.2984619140625,6052,0.00787922739982605,-3.8670835494995117,0.25451294612139463,0.039446637,58.189394899999996,977.93
3592,1515,863,3102720,0.15,-0.026276067219441757,0.0001724832,0.9262568950653076,0.2972412109375,6056,0.009001709520816803,-3.8406345546245575,0.2921547945588827,0.033203337,58.534559370000004,984.09
3595,1516,863,3104768,0.15,-0.03048391264746897,0.000172432,0.929520845413208,0.3023681640625,6060,0.014670595526695251,-3.9113855063915253,0.2915561278350651,0.04405632,58.57166540000001,981.14
3597,1517,863,3106816,0.15,-0.031471072463318706,0.0001723808,0.9394128322601318,0.3006591796875,6064,-0.01995980739593506,-3.836342804133892,0.23575431015342474,0.043472085,58.93633538000001,985.8
3599,1518,863,3108864,0.15,-0.025822205090662464,0.0001723296,0.8961787223815918,0.3013916015625,6068,0.02902168035507202,-3.9754071831703186,0.3345213932916522,0.039421774,58.96257194,986.04
3601,1519,863,3110912,0.15,-0.024844300030963495,0.0001722784,0.8698375821113586,0.3009033203125,6072,0.06108330190181732,-3.8623650819063187,0.3769060238264501,0.039384693,58.96257194,986.04
3604,1520,863,3112960,0.15,-0.02394145363359712,0.0001722272,0.9178774356842041,0.329345703125,6076,0.014998309314250946,-3.9373489767313004,0.2561294469051063,0.040265083,59.505932630000004,995.07
3606,1521,863,3115008,0.15,-0.020584591300575994,0.00017217599999999999,0.9319120645523071,0.3043212890625,6080,0.05661901831626892,-3.961713343858719,0.47304225200787187,0.045178384,59.92504172000001,1003.06
3608,1522,863,3117056,0.15,-0.025433857284951955,0.0001721248,0.9677826762199402,0.271240234375,6084,-0.005033247172832489,-3.808316580951214,0.21405250672250986,0.03260508,60.195751050000005,1007.71
3610,1523,863,3119104,0.15,-0.031057966931257397,0.0001720736,0.9522429704666138,0.2745361328125,6088,-0.015386626124382019,-3.762435682117939,0.18939217692241073,0.03281098,59.99235763000001,1002.9
3612,1524,863,3121152,0.15,-0.023125143867218867,0.00017202240000000003,0.9067500233650208,0.2933349609375,6092,0.025350674986839294,-4.01983930170536,0.33848558366298676,0.032338068,59.99235763000001,1002.9
3615,1525,863,3123200,0.15,-0.0249270906788297,0.0001719712,0.9095004200935364,0.2542724609375,6096,0.01268479973077774,-3.795705556869507,0.32980356039479375,0.032789603,59.696286040000004,998.05
3617,1526,863,3125248,0.15,-0.031050976976985112,0.00017192000000000002,0.9486438632011414,0.336669921875,6100,-0.01913793385028839,-3.785670004785061,0.2241624603047967,0.044824544,60.074469670000006,1002.58
3619,1527,864,3127296,0.15,-0.03306901449104771,0.0001718688,0.9399715662002563,0.3011474609375,6104,-0.030419036746025085,-3.804938293993473,0.19202143838629127,0.040665835,60.11554613000001,1002.61
3621,1528,864,3129344,0.15,-0.028013892995659262,0.0001718176,0.9246087670326233,0.2894287109375,6108,0.04726412147283554,-3.9411286115646362,0.2943894132040441,0.04206469,60.32293861000001,1004.67
3623,1529,864,3131392,0.15,-0.02485581347718835,0.00017176639999999998,0.9266178607940674,0.281494140625,6112,0.025177903473377228,-3.858821637928486,0.3081241878680885,0.03322899,60.28764357,1002.77
3625,1530,864,3133440,0.15,-0.02689882379490882,0.0001717152,0.9539121389389038,0.29541015625,6116,-0.02081654965877533,-3.79782772064209,0.2515432508662343,0.03730193,60.56535228,1009.71
3627,1531,864,3135488,0.15,-0.02365137339802459,0.00017166399999999997,0.9468634128570557,0.2855224609375,6120,0.047947436571121216,-3.818838194012642,0.31856438145041466,0.03716547,61.05586418,1016.94
3630,1532,864,3137536,0.15,-0.025639800616772845,0.00017161280000000002,0.9613549709320068,0.2784423828125,6124,-0.004706062376499176,-3.828236296772957,0.1939050133805722,0.03807194,61.279967639999995,1020.43
3632,1533,864,3139584,0.15,-0.02219478413462639,0.0001715616,0.8949404954910278,0.257080078125,6128,0.07161553204059601,-3.9185254722833633,0.3438466568477452,0.030725896,61.18292748999998,1018.57
3634,1534,864,3141632,0.15,-0.021740685479016975,0.00017151040000000002,0.8513914346694946,0.2421875,6132,0.07497735321521759,-3.8322633281350136,0.4416564451530576,0.03292866,60.934598220000005,1016.24
3636,1535,864,3143680,0.15,-0.030451361410086975,0.0001714592,0.9502813220024109,0.2818603515625,6136,0.004964157938957214,-3.8797182515263557,0.2757708500139415,0.043420233,60.934598220000005,1016.24
3639,1536,864,3145728,0.15,-0.020385852199979126,0.000171408,0.8898892998695374,0.28759765625,6140,-0.021570906043052673,-3.656150035560131,0.25368992798030376,0.034566984,60.93857316999999,1017.28
3641,1537,864,3147776,0.15,-0.030763112124986947,0.0001713568,0.9139419198036194,0.3155517578125,6144,-0.006382271647453308,-4.0037839114665985,0.298613419290632,0.048329536,61.20537168999999,1020.96
3643,1538,864,3149824,0.15,-0.033089409465901554,0.0001713056,0.9091994762420654,0.2857666015625,6148,0.02265295386314392,-3.8661180585622787,0.27553342236205935,0.03889788,60.89365826,1013.98
3645,1539,864,3151872,0.15,-0.02976878749905154,0.0001712544,0.90876305103302,0.3363037109375,6152,0.001638948917388916,-3.9740789607167244,0.26548153534531593,0.043709375,60.69744206,1011.56
3647,1540,864,3153920,0.15,-0.03049280497361906,0.0001712032,0.9666377305984497,0.3038330078125,6156,-0.04323219135403633,-3.8986575827002525,0.17517670360393822,0.042262405,61.153958710000005,1019.71
3650,1541,864,3155968,0.15,-0.031136556586716324,0.000171152,0.9542147517204285,0.284912109375,6160,-0.01637657731771469,-3.9431332498788834,0.21178476000204682,0.03405966,60.563453280000004,1012.08
3652,1542,864,3158016,0.15,-0.029805316095007583,0.00017110080000000001,0.9299135208129883,0.2960205078125,6164,0.05312502384185791,-3.8596226423978806,0.3565639373846352,0.03673452,60.73724642,1015.67
3654,1543,864,3160064,0.15,-0.031700349878519773,0.0001710496,0.9290642738342285,0.2900390625,6168,0.004541642963886261,-3.850497119128704,0.28492259653285146,0.046163328,60.76074813000001,1017.59
3656,1544,864,3162112,0.15,-0.02711701314547099,0.0001709984,0.9247909784317017,0.2899169921875,6172,0.10737049579620361,-3.862110950052738,0.3559589395299554,0.0386592,60.81367558,1018.07
3658,1545,864,3164160,0.15,-0.027625377668300644,0.0001709472,0.8553436398506165,0.3006591796875,6176,0.07830403745174408,-3.7279591485857964,0.3846674240194261,0.037062526,60.81367558,1018.07
3661,1546,864,3166208,0.15,-0.027783819707110524,0.000170896,0.8545159697532654,0.300048828125,6180,0.07849106937646866,-3.946102149784565,0.322440592572093,0.039198264,60.309075830000005,1010.94
3663,1547,864,3168256,0.15,-0.030667021143017337,0.00017084480000000002,0.9096041321754456,0.3028564453125,6184,0.03839004039764404,-3.9649706035852432,0.3522291681729257,0.034306154,60.251443800000004,1009.37
3665,1548,864,3170304,0.15,-0.015201465561403893,0.0001707936,0.9121214747428894,0.2967529296875,6188,0.1386326104402542,-3.711158685386181,0.4266918282955885,0.034164026,60.193410029999995,1010.23
3667,1549,864,3172352,0.15,-0.0290119691635482,0.00017074240000000001,0.887146532535553,0.28759765625,6192,0.09394849836826324,-3.8083034306764603,0.3946653911843896,0.03725157,60.016136119999985,1007.37
3669,1550,864,3174400,0.15,-0.027366089780116454,0.00017069119999999998,0.8641433119773865,0.281494140625,6196,0.056096456944942474,-3.8051644563674927,0.33230364322662354,0.036720254,59.824230629999995,1004.54
3672,1551,865,3176448,0.15,-0.028257123194634914,0.00017064,0.9200284481048584,0.2752685546875,6200,0.03545992076396942,-3.761505603790283,0.32409533206373453,0.030725095,59.576713379999994,998.86
3674,1552,865,3178496,0.15,-0.03175191569607705,0.00017058879999999998,0.9047164916992188,0.2720947265625,6204,0.026572152972221375,-3.9028904139995575,0.4655128000304103,0.035079077,59.579941350000006,999.51
3676,1553,865,3180544,0.15,-0.024369512568227947,0.00017053760000000003,0.921376645565033,0.296142578125,6208,0.01895153522491455,-3.9242223128676414,0.37507715495303273,0.034828596,59.17718431,991.69
3678,1554,865,3182592,0.15,-0.029341335350181907,0.0001704864,0.9367533326148987,0.2640380859375,6212,-0.009365342557430267,-3.858157180249691,0.30787884863093495,0.032856356,59.498036469999995,995.98
3680,1555,865,3184640,0.15,-0.025016657324158587,0.00017043520000000002,0.908823549747467,0.2935791015625,6216,0.016439124941825867,-3.8650993779301643,0.2519267317838967,0.040656947,59.498036469999995,995.98
3682,1556,865,3186688,0.15,-0.034884469117969275,0.000170384,0.8695584535598755,0.2916259765625,6220,0.0053190141916275024,-3.824377328157425,0.2748070345260203,0.035479512,59.73093202,1000.91
3685,1557,865,3188736,0.15,-0.028813640310545452,0.0001703328,0.9120258092880249,0.2720947265625,6224,0.0012724995613098145,-3.9583411440253258,0.2926269336603582,0.037856497,60.03028139999999,1006.89
3687,1558,865,3190784,0.15,-0.027110658556921408,0.0001702816,0.9172845482826233,0.297607421875,6228,0.006794825196266174,-3.8364260643720627,0.36092769633978605,0.036296166,59.71222136,1001.92
3689,1559,865,3192832,0.15,-0.03098358036368154,0.0001702304,0.9631577730178833,0.3115234375,6232,0.0035132691264152527,-3.9958522245287895,0.19597265170887113,0.03847471,59.77306676000001,1004.4
3691,1560,865,3194880,0.15,-0.0271186328609474,0.0001701792,0.9544799327850342,0.280029296875,6236,-0.014414474368095398,-3.845976307988167,0.21922328602522612,0.033356927,60.01282682000001,1008.89
3694,1561,865,3196928,0.15,-0.029824698285665363,0.000170128,0.9590751528739929,0.3038330078125,6240,-0.01899101585149765,-3.9286835566163063,0.19644397124648094,0.037057847,59.81475396,1010.22
3696,1562,865,3198976,0.15,-0.027823592070490122,0.0001700768,0.9465916752815247,0.2713623046875,6244,0.05222012847661972,-3.8525657951831818,0.3233469370752573,0.040001057,59.964513589999996,1011.73
