time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
3899392,3812,1904,1022,0.0036314712,-0.008582639900851063,0.00011026560000000002,-4.378242507576942,0.932949423789978,0.1,0.32523731142282486,0.0977783203125,0.07615736126899719,7612,57.59767309000001,959.64
3901440,3814,1905,1022,0.0067232936,-0.0049712880863808095,0.00011006080000000002,-4.311414912343025,0.8719874620437622,0.1,0.4339559841901064,0.1524658203125,0.14360946416854858,7616,57.59798303,959.87
3903488,3816,1906,1022,0.00545922,-0.0043158402550034225,0.00010985600000000001,-4.380667731165886,0.8780128955841064,0.1,0.4004347990266979,0.1397705078125,0.1812320500612259,7620,57.74420925,961.38
3905536,3818,1907,1022,0.0043142326,-0.00900375482160598,0.00010965120000000001,-4.3728713393211365,0.9384236335754395,0.1,0.2901606494560838,0.113525390625,0.0925135612487793,7624,58.07624812000001,965.43
3907584,3820,1908,1022,0.0036526518,-0.007624520520039368,0.0001094464,-4.464615121483803,0.943988025188446,0.1,0.2844261731952429,0.125244140625,0.06749366968870163,7628,57.854311100000004,961.46
3909632,3822,1909,1022,0.0036002821,-0.00569318761699833,0.0001092416,-4.354699566960335,0.95469731092453,0.1,0.24722855864092708,0.0968017578125,0.025505438446998596,7632,58.024025970000004,961.91
3911680,3824,1910,1022,0.003929798,-0.007930093328468502,0.00010903679999999999,-4.321089938282967,0.9614073634147644,0.1,0.23228772170841694,0.131591796875,0.060438282787799835,7636,57.97154383000001,961.4
3913728,3826,1911,1022,0.0071434504,-0.0006496716523543,0.00010883199999999999,-4.344058960676193,0.8584272861480713,0.1,0.572400975972414,0.155029296875,0.15252265334129333,7640,57.82754268000001,959.11
3915776,3828,1912,1022,0.005997291,-4.5923152356408536e-05,0.00010862719999999998,-4.236862048506737,0.8429442048072815,0.1,0.5393695617094636,0.1824951171875,0.14763252437114716,7644,57.66902067,957.01
3917824,3830,1913,1022,0.0029107125,-0.007515538061852567,0.00010842239999999997,-4.344306752085686,0.9140826463699341,0.1,0.2901323037222028,0.0849609375,0.08636468648910522,7648,57.66902067,957.01
3919872,3832,1914,1022,0.0035664053,-0.008440711026196368,0.00010821760000000003,-4.469662979245186,0.9172078371047974,0.1,0.26089856401085854,0.1085205078125,0.052119180560112,7652,57.37219609000001,953.06
3921920,3834,1915,1022,0.0036269801,-0.007301819685380906,0.00010801280000000002,-4.324172228574753,0.9234238266944885,0.1,0.43673172406852245,0.105224609375,0.14510560035705566,7656,57.42391693,951.27
3923968,3836,1916,1022,0.00554322,-0.007651856329175644,0.00010780800000000002,-4.338461205363274,0.9413509368896484,0.1,0.33728216029703617,0.14208984375,0.055010661482810974,7660,57.652776700000004,953.47
3926016,3838,1917,1022,0.004368893,-0.006323272311419714,0.00010760320000000001,-4.4019618183374405,0.9416421055793762,0.1,0.20135935675352812,0.131103515625,0.007021892815828323,7664,57.58445797000001,951.49
3928064,3840,1918,1022,0.0038327195,-0.009921079195919447,0.0001073984,-4.361619159579277,0.8346467614173889,0.1,0.40214785281568766,0.0924072265625,0.14040729403495789,7668,57.67743036000001,951.48
3930112,3842,1919,1022,0.0030555762,-0.006098572281189263,0.0001071936,-4.2467048317193985,0.9004886746406555,0.1,0.3001492079347372,0.1124267578125,0.06226722151041031,7672,57.588475310000014,950.55
3932160,3844,1920,1022,0.004185494,-0.0052527974476106465,0.0001069888,-4.397795617580414,0.8959260582923889,0.1,0.40911334939301014,0.119384765625,0.08313224464654922,7676,57.01749195,942.99
3934208,3846,1921,1022,0.005081819,-0.007183439054642804,0.00010678399999999999,-4.41947577893734,0.9289494752883911,0.1,0.3282701880671084,0.1195068359375,0.07092276960611343,7680,57.237564219999996,946.33
3936256,3848,1922,1022,0.0035124896,-0.011187865311512724,0.00010657919999999998,-4.4432023614645,0.9648666381835938,0.1,0.17854960775002837,0.0924072265625,0.013067621737718582,7684,57.34843119999999,946.3
3938304,3850,1923,1022,0.0042037237,-0.008876650696038269,0.00010637439999999998,-4.392993047833443,0.9505439400672913,0.1,0.24528516735881567,0.129150390625,0.015863701701164246,7688,57.44613929,946.71
3940352,3852,1924,1022,0.0038429387,-0.009861915270448662,0.00010616959999999998,-4.459873721003532,0.9512557983398438,0.1,0.26569916820153594,0.1033935546875,0.04627101868391037,7692,57.64004744999999,949.43
3942400,3854,1925,1022,0.0032390598,-0.009314189403085038,0.00010596480000000003,-4.394094616174698,0.9275287389755249,0.1,0.20120070036500692,0.1317138671875,0.03042680025100708,7696,57.25578708999999,944.43
3944448,3856,1926,1022,0.0030167052,-0.003989348013419658,0.00010576000000000002,-4.461804702877998,0.8997271656990051,0.1,0.5481167128309608,0.0953369140625,0.101937435567379,7700,57.09976141000001,942.52
3946496,3858,1927,1022,0.0035618674,-0.007593675167299807,0.00010555520000000002,-4.229542434215546,0.9080981016159058,0.1,0.3919248227030039,0.1004638671875,0.15896648168563843,7704,56.74993857000001,936.19
3948544,3860,1928,1022,0.003563322,-0.01090602767362725,0.00010535040000000001,-4.378770589828491,0.9166066646575928,0.1,0.3157408395782113,0.1082763671875,0.09356219321489334,7708,56.75999922000001,935.61
3950592,3862,1929,1022,0.003378895,-0.009332462737802416,0.00010514560000000001,-4.409056290984154,0.9462657570838928,0.1,0.23626125883311033,0.09619140625,0.026055671274662018,7712,56.74396328000001,934.36
3952640,3864,1930,1022,0.0036212532,-0.008431382360868156,0.0001049408,-4.421994760632515,0.9461349248886108,0.1,0.22515775403007865,0.10986328125,0.02964235097169876,7716,56.74540751000001,933.88
3954688,3866,1931,1022,0.004074756,-0.009560437843902037,0.000104736,-4.393750309944153,0.9565854072570801,0.1,0.2821811935864389,0.110595703125,0.05990050733089447,7720,56.74540751000001,933.88
3956736,3868,1932,1022,0.004336471,-0.007011561654508114,0.00010453119999999999,-4.411720559000969,0.9270604848861694,0.1,0.23700079368427396,0.1427001953125,0.02417059987783432,7724,56.93458090000001,935.73
3958784,3870,1933,1022,0.0024980367,-0.0077386696939356625,0.00010432639999999999,-4.414401978254318,0.9167476296424866,0.1,0.24653811939060688,0.09130859375,0.07612563669681549,7728,56.93748283,935.48
3960832,3872,1934,1022,0.003638318,-0.006657682926743291,0.00010412159999999999,-4.5133897215127945,0.944878876209259,0.1,0.28770079417154193,0.1053466796875,0.040775198489427567,7732,57.04290609999999,937.16
3962880,3874,1935,1022,0.0039158203,-0.009580979822203517,0.00010391679999999997,-4.439542606472969,0.9556928277015686,0.1,0.2350941332988441,0.1092529296875,0.06370954215526581,7736,57.02744271999999,937.56
3964928,3876,1936,1022,0.0036304947,-0.00907401807489805,0.00010371200000000003,-4.449838325381279,0.9553613066673279,0.1,0.22107466589659452,0.0899658203125,0.04590063542127609,7740,56.85833034999999,934.96
3966976,3878,1937,1022,0.0036578195,-0.008805233956081793,0.00010350720000000002,-4.300696089863777,0.9331569671630859,0.1,0.25769513193517923,0.109619140625,0.043610431253910065,7744,56.752312409999995,933.61
3969024,3880,1938,1022,0.003290859,-0.008121711754938588,0.00010330240000000002,-4.315240487456322,0.8850759267807007,0.1,0.3932432262226939,0.088623046875,0.09586489945650101,7748,56.32376167,928.57
3971072,3882,1939,1022,0.0076842215,-0.005971413731458597,0.00010309760000000001,-4.349600613117218,0.890756368637085,0.1,0.4561763405799866,0.1522216796875,0.12605851888656616,7752,56.375781860000004,929.38
3973120,3884,1940,1022,0.00270146,-0.004327584698330611,0.0001028928,-4.330546528100967,0.8930714130401611,0.1,0.3615617314353585,0.0794677734375,0.13769184052944183,7756,55.682214949999995,919.2
3975168,3886,1941,1022,0.0040056566,-0.00770410243421793,0.000102688,-4.415611431002617,0.9169260263442993,0.1,0.29014203883707523,0.112060546875,0.061837088316679,7760,55.73800219,920.4
3977216,3888,1942,1022,0.0028221007,-0.007397057313937694,0.0001024832,-4.429007321596146,0.9322165846824646,0.1,0.3805563924834132,0.07080078125,0.07642576843500137,7764,55.47499978999999,915.03
3979264,3890,1943,1022,0.0025469156,-0.006978882156545296,0.0001022784,-4.36073899269104,0.9309840202331543,0.1,0.37067710189148784,0.0751953125,0.0973854660987854,7768,55.33383983000001,912.72
3981312,3892,1944,1022,0.0059441794,-0.0038273134705377743,0.00010207359999999998,-4.26857216656208,0.9229194521903992,0.1,0.4547421531751752,0.1534423828125,0.11539823561906815,7772,55.33383983000001,912.72
3983360,3894,1945,1022,0.0033930538,-0.006792425017920323,0.00010186879999999998,-4.25579908490181,0.9182756543159485,0.1,0.2640718752518296,0.106689453125,0.037345726042985916,7776,55.659136440000005,918.87
3985408,3896,1946,1022,0.0047643445,-0.007004615501500666,0.00010166399999999998,-4.485941231250763,0.9108232259750366,0.1,0.25957566779106855,0.1036376953125,0.05637237802147865,7780,55.10613649999999,911.55
3987456,3898,1947,1022,0.004774468,-0.0057190256484318525,0.00010145920000000003,-4.349305495619774,0.8806966543197632,0.1,0.5438623987138271,0.133056640625,0.14576518535614014,7784,55.269478019999994,914.73
3989504,3900,1948,1022,0.0036970964,-0.006355707271723077,0.00010125440000000002,-4.399051234126091,0.9387970566749573,0.1,0.26486546359956264,0.11474609375,0.041020967066287994,7788,55.29767549,914.24
3991552,3902,1949,1022,0.0038702562,-0.010237774840788916,0.00010104960000000002,-4.460521832108498,0.9459848999977112,0.1,0.2344838078133762,0.1171875,0.03577650338411331,7792,55.20015213,911.62
3993600,3904,1950,1022,0.003453032,-0.007882758625783026,0.00010084480000000001,-4.331806719303131,0.9628430008888245,0.1,0.2384072234854102,0.0966796875,0.04540036618709564,7796,55.43956452,914.07
3995648,3906,1951,1022,0.0029886488,-0.009831546223722398,0.00010064000000000001,-4.407100111246109,0.9699693918228149,0.1,0.2064188658259809,0.084228515625,0.03492056578397751,7800,55.379258179999994,913.59
3997696,3908,1952,1022,0.0062638735,-0.007211747783003375,0.00010043520000000001,-4.345821529626846,0.8855404853820801,0.1,0.3200164227746427,0.1351318359375,0.05293985828757286,7804,55.34467194999999,913.99
3999744,3910,1953,1022,0.0057128016,-0.004665196480345912,0.0001002304,-4.373857855796814,0.9215219020843506,0.1,0.25895117688924074,0.1629638671875,0.06328368186950684,7808,55.40645187000001,915.41
4001792,3912,1954,1022,0.0031068604,-0.008585738178226165,0.00010002559999999999,-4.391830995678902,0.9060702323913574,0.1,0.36517496034502983,0.0948486328125,0.12056106328964233,7812,55.40670008000001,915.06
4003840,3914,1955,1022,0.004197086,-0.007162568814237602,9.982079999999999e-05,-4.381158545613289,0.9238944053649902,0.1,0.37303395569324493,0.11572265625,0.16545000672340393,7816,55.620342950000015,917.71
4005888,3916,1956,1022,0.0046631526,-0.006012381025357172,9.961599999999999e-05,-4.369640022516251,0.9130911827087402,0.1,0.40234185196459293,0.1544189453125,0.13640516996383667,7820,55.616736040000006,916.01
4007936,3918,1957,1022,0.003280168,-0.010183362319367006,9.941119999999997e-05,-4.376750349998474,0.9532679915428162,0.1,0.17190108774229884,0.0850830078125,0.003281429409980774,7824,56.12118499,923.6
