time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/n_updates,train/explained_variance,train/loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_range,rollout/ep_rew_mean,rollout/ep_len_mean
520192,254,506,1027,-5.092065915465355,1012,0.9689380526542664,-0.006748016923666,0.0002240928,0.14599609375,0.0042431513,0.11092004785314202,-0.0040379194397246465,0.1,26.615682670000005,699.01
522240,255,508,1027,-5.158796578645706,1016,0.9685090184211731,-0.008440941572189331,0.0002239904,0.1744384765625,0.0040621366,0.15551397809758782,-0.0057920976978493854,0.1,26.594312549999998,699.17
524288,256,510,1027,-5.017680510878563,1020,0.9709437489509583,-0.00956641137599945,0.000223888,0.1778564453125,0.004579982,0.13876801100559533,-0.004390150905237533,0.1,26.72220658,702.1
526336,257,512,1027,-5.162785246968269,1024,0.9107826352119446,0.03085966780781746,0.00022378560000000001,0.143798828125,0.004840236,0.21010703314095736,-0.006061516614863649,0.1,26.741622889999995,703.96
528384,258,514,1027,-5.206434667110443,1028,0.9614136815071106,-0.006596233695745468,0.0002236832,0.146240234375,0.0034462227,0.1340757345315069,-0.004884134599706158,0.1,26.505229949999993,698.58
530432,259,516,1027,-5.0903011709451675,1032,0.942507266998291,0.03147010877728462,0.0002235808,0.25830078125,0.004575805,0.19570404570549726,0.00019249843899160624,0.1,26.642739920000004,700.16
532480,260,518,1027,-5.083509877324104,1036,0.954007625579834,0.03451924026012421,0.0002234784,0.1788330078125,0.003662332,0.2069718213751912,-0.005951195227680728,0.1,26.428469159999995,693.96
534528,261,520,1027,-4.97511924803257,1040,0.9674862623214722,0.016508426517248154,0.00022337599999999998,0.1827392578125,0.0058264686,0.17443445604294538,-0.0011100483679911122,0.1,26.263402409999998,690.2
536576,262,522,1027,-5.0653816014528275,1044,0.9611722826957703,-0.014036953449249268,0.0002232736,0.1544189453125,0.003928321,0.11830216529779136,-0.002433235669741407,0.1,26.1770265,686.24
538624,263,524,1027,-5.112408325076103,1048,0.9694346785545349,-0.01896188035607338,0.00022317120000000002,0.1700439453125,0.0042089936,0.11128639313392341,-0.0032758589513832703,0.1,26.364915720000003,685.97
540672,264,526,1027,-5.1036776304244995,1052,0.9421035647392273,0.04405742883682251,0.00022306880000000001,0.1605224609375,0.003240277,0.2337857191450894,-0.0030211046687327325,0.1,26.165811320000007,681.49
542720,265,528,1027,-5.085389629006386,1056,0.9727317690849304,0.008548922836780548,0.0002229664,0.1480712890625,0.0044834586,0.13370697107166052,-0.0031004737393232062,0.1,26.12644676,681.0
544768,266,530,1027,-5.049735859036446,1060,0.968789279460907,0.0176810622215271,0.000222864,0.1405029296875,0.0032593464,0.16078428784385324,-0.004865341354161501,0.1,26.199049910000003,683.29
546816,267,532,1027,-5.077767163515091,1064,0.9658742547035217,0.008879605680704117,0.00022276160000000002,0.1474609375,0.0037362915,0.13503170385956764,-0.006738744530593976,0.1,26.182530030000002,682.24
548864,268,534,1027,-5.170504868030548,1068,0.9391242861747742,0.02662721648812294,0.0002226592,0.16015625,0.004115737,0.20070601534098387,-0.005260062869638205,0.1,26.22524402,681.17
550912,269,536,1027,-5.104628145694733,1072,0.9562592506408691,0.030749652534723282,0.0002225568,0.194091796875,0.0046106083,0.1951395496726036,-0.005260431673377752,0.1,26.203670709999997,680.68
552960,270,538,1027,-4.994234353303909,1076,0.9640476107597351,0.03342531621456146,0.0002224544,0.1456298828125,0.0026499229,0.18373677413910627,-0.002997017276356928,0.1,26.138714990000004,679.54
555008,271,540,1027,-5.075661927461624,1080,0.9217185974121094,0.06065639853477478,0.000222352,0.1158447265625,0.0029624326,0.25742605421692133,-0.0047234666417352855,0.1,26.18624467,679.1
557056,272,542,1027,-5.113568589091301,1084,0.9705809950828552,-0.0018323250114917755,0.0002222496,0.17919921875,0.0053913854,0.14676216524094343,-0.004936006487696432,0.1,26.182656630000007,680.44
559104,273,544,1027,-4.996932253241539,1088,0.9674590229988098,0.003669925034046173,0.0002221472,0.1602783203125,0.004409289,0.16108250571414828,-0.004988932530977763,0.1,26.093824090000002,677.41
561152,274,546,1027,-5.101700142025948,1092,0.9525611996650696,0.036876380443573,0.0002220448,0.1536865234375,0.0035020716,0.1654875420499593,-0.006223019590834156,0.1,26.196929440000005,682.82
563200,275,548,1027,-5.080815359950066,1096,0.9559117555618286,-0.0009437352418899536,0.0002219424,0.1710205078125,0.0057492754,0.14461974101141095,-0.005909129613428377,0.1,26.183614110000004,677.71
565248,276,550,1027,-5.073278397321701,1100,0.9779017567634583,-0.019290469586849213,0.00022184,0.178466796875,0.006774081,0.09805628401227295,-0.005557057185797021,0.1,26.19914854,678.23
567296,277,552,1027,-5.100402012467384,1104,0.9599191546440125,-0.005939051508903503,0.00022173760000000002,0.17236328125,0.0028427518,0.12295181094668806,-0.004267014475772157,0.1,26.336615809999998,685.8
569344,278,554,1027,-5.034427434206009,1108,0.9616275429725647,0.008850783109664917,0.00022163520000000002,0.163330078125,0.0041515343,0.16357099497690797,-0.006871996461995877,0.1,26.233236640000005,683.24
571392,279,556,1027,-5.0349466651678085,1112,0.9359568953514099,0.06218743696808815,0.0002215328,0.1759033203125,0.0038776137,0.22634610021486878,-0.005955914297373965,0.1,26.265405820000005,683.29
573440,280,558,1027,-5.060246452689171,1116,0.9547968506813049,0.029445677995681763,0.0002214304,0.169189453125,0.00433446,0.19752930430695415,-0.006922015527379699,0.1,25.983351439999996,676.11
575488,281,560,1027,-5.028294488787651,1120,0.9576641321182251,0.035710304975509644,0.000221328,0.1700439453125,0.0040909774,0.1933792713098228,-0.00452179329295177,0.1,25.92751284,671.93
577536,282,562,1027,-5.10967119038105,1124,0.9459396600723267,-0.0007467418909072876,0.0002212256,0.1424560546875,0.003143622,0.1698299164418131,-0.004037708014948294,0.1,25.844994480000004,672.7
579584,283,564,1027,-5.075301215052605,1128,0.9675182104110718,-0.003638356924057007,0.0002211232,0.156494140625,0.004214837,0.13040496315807104,-0.005275743897072971,0.1,25.807115260000003,671.32
581632,284,566,1027,-5.119998708367348,1132,0.9369633197784424,0.02750205248594284,0.0002210208,0.15380859375,0.0031822491,0.21928665088489652,-0.006169424974359572,0.1,25.76596448,671.44
583680,285,568,1027,-5.109856992959976,1136,0.9552932977676392,-0.0010887086391448975,0.00022091840000000002,0.1710205078125,0.0035001223,0.1410161789972335,-0.005959733127383515,0.1,25.94758148,671.19
585728,286,570,1027,-5.095988914370537,1140,0.9727157950401306,-0.007906444370746613,0.000220816,0.1456298828125,0.004620925,0.1299965283833444,-0.005339744006050751,0.1,26.058488,670.77
587776,287,572,1027,-5.068722024559975,1144,0.9549759030342102,0.0279695987701416,0.00022071360000000003,0.1119384765625,0.0024653869,0.16650427412241697,-0.004539818721241318,0.1,26.022218090000003,671.85
589824,288,574,1026,-5.076005771756172,1148,0.9678759574890137,-0.011817317456007004,0.00022061120000000002,0.1695556640625,0.004044124,0.12409877101890743,-0.00409663756727241,0.1,25.849236799999993,666.16
591872,289,576,1026,-5.0770178735256195,1152,0.9685440063476562,-0.0036330334842205048,0.0002205088,0.1431884765625,0.0035460573,0.1222032222431153,-0.005027851730119437,0.1,25.93322462,667.61
593920,290,578,1026,-5.072577685117722,1156,0.9467780590057373,0.011302731931209564,0.0002204064,0.156494140625,0.004253611,0.17307081585749984,-0.004949059919454157,0.1,25.95888449,667.57
595968,291,580,1026,-5.0808883011341095,1160,0.9574453234672546,-0.013053975999355316,0.000220304,0.1593017578125,0.0036608814,0.155914933886379,-0.004875076992902905,0.1,25.960797789999997,665.76
598016,292,582,1026,-4.9864142537117,1164,0.9669539928436279,-0.005382157862186432,0.0002202016,0.1566162109375,0.0039527602,0.13966872892342508,-0.005816777906147763,0.1,25.941976659999995,665.08
600064,293,584,1026,-5.086107686161995,1168,0.9668359756469727,-0.004435040056705475,0.0002200992,0.145751953125,0.0037012817,0.12337838928215206,-0.006155685579869896,0.1,26.07384825,668.0
602112,294,586,1026,-5.120119348168373,1172,0.9611943960189819,-0.0013040266931056976,0.0002199968,0.1416015625,0.0029949194,0.14103593141771853,-0.0050595737411640584,0.1,26.20852904,669.61
604160,295,588,1026,-4.997206464409828,1176,0.9681682586669922,-0.01273312047123909,0.0002198944,0.1744384765625,0.0035861027,0.14816079079173505,-0.001959167915629223,0.1,26.098798300000002,670.77
606208,296,590,1026,-4.98686420917511,1180,0.9524279236793518,0.058969683945178986,0.00021979199999999999,0.1754150390625,0.0034038185,0.23124914383515716,-0.0031683415872976184,0.1,26.18682725,671.64
608256,297,592,1026,-4.9848393201828,1184,0.9691441059112549,0.00038658827543258667,0.00021968959999999998,0.1097412109375,0.0031234594,0.15922729368321598,-0.0038652664952678606,0.1,26.27661269999999,671.44
610304,298,594,1026,-4.964981898665428,1188,0.9571200609207153,0.017212942242622375,0.00021958720000000002,0.150146484375,0.004014493,0.1829258508514613,-0.0039574840920977294,0.1,26.30111234,671.35
612352,299,596,1026,-5.098489940166473,1192,0.9779691696166992,-0.01476038247346878,0.00021948480000000002,0.15478515625,0.0033228728,0.1044831769540906,-0.0077843164472142234,0.1,26.404563269999997,670.61
614400,300,598,1026,-5.048873484134674,1196,0.9699453115463257,0.0025518983602523804,0.0002193824,0.13623046875,0.003653649,0.14092396083287895,-0.004353907905169763,0.1,26.49446332,670.15
616448,301,600,1026,-5.11477567255497,1200,0.9435717463493347,-0.005132321268320084,0.00021928,0.1617431640625,0.0044372235,0.13686717278324068,-0.0047798053856240585,0.1,26.195289539999997,665.12
618496,302,602,1026,-5.1037106066942215,1204,0.97160404920578,-0.006940148770809174,0.0002191776,0.1466064453125,0.0039755683,0.15417225775308907,-0.00680429459316656,0.1,26.247337359999992,665.3
620544,303,604,1026,-4.989904135465622,1208,0.9675548076629639,0.010335762053728104,0.0002190752,0.201171875,0.004527619,0.17146325041539967,-0.004894702971796505,0.1,26.238976229999995,665.23
622592,304,606,1026,-5.114760100841522,1212,0.9519683718681335,-0.0068185292184352875,0.0002189728,0.15771484375,0.0040263333,0.12462715920992196,-0.005892012137337588,0.1,26.21702997,663.22
624640,305,608,1026,-5.092627167701721,1216,0.9711447954177856,-0.015467830002307892,0.0002188704,0.1630859375,0.003995535,0.11462264368310571,-0.0059270527854096144,0.1,26.32703069,664.14
626688,306,610,1026,-5.102179691195488,1220,0.9669873118400574,-0.024530518800020218,0.000218768,0.193115234375,0.004144894,0.10897739324718714,-0.005778556078439578,0.1,26.391492390000007,667.92
628736,307,612,1026,-5.114828377962112,1224,0.9474431872367859,0.003697425127029419,0.0002186656,0.168212890625,0.0043203468,0.12743760575540364,-0.002912342344643548,0.1,26.397342170000005,667.28
630784,308,614,1026,-5.032727509737015,1228,0.9754164814949036,-0.0033400841057300568,0.00021856320000000003,0.1441650390625,0.003639281,0.13140780082903802,-0.0042552614759188145,0.1,26.615433880000005,674.8
632832,309,616,1026,-5.002281486988068,1232,0.9639775156974792,0.013666629791259766,0.00021846080000000002,0.1424560546875,0.0030040573,0.1611518538556993,-0.004074467287864536,0.1,26.516415920000004,674.43
634880,310,618,1026,-5.153866767883301,1236,0.9627544283866882,-0.012477803975343704,0.0002183584,0.1500244140625,0.0029188516,0.11624264158308506,-0.0042209569801343605,0.1,26.48370762,674.38
636928,311,620,1026,-4.957060486078262,1240,0.9819944500923157,0.008377879858016968,0.000218256,0.148193359375,0.004044806,0.11240369849838316,-0.006695579664665274,0.1,26.48370762,674.38
638976,312,622,1026,-5.078552111983299,1244,0.962953507900238,-0.012838974595069885,0.0002181536,0.1234130859375,0.0032372428,0.116066676331684,-0.006825796939665452,0.1,26.57275064,677.71
641024,313,624,1026,-5.101814448833466,1248,0.9781726598739624,-0.010308537632226944,0.00021805120000000002,0.160400390625,0.0047778003,0.11831767344847322,-0.00576659437501803,0.1,26.6598841,678.63
643072,314,626,1026,-5.005222573876381,1252,0.9729703068733215,-0.009898260235786438,0.0002179488,0.164794921875,0.0042443713,0.12315515545196831,-0.005290275294100866,0.1,26.94288287,684.02
645120,315,628,1026,-5.0704029351472855,1256,0.9658991098403931,-0.0013165995478630066,0.0002178464,0.1602783203125,0.0052690273,0.1357072708196938,-0.0043447085772641,0.1,26.934059010000006,683.36
647168,316,630,1026,-5.081914648413658,1260,0.9530520439147949,0.04168209806084633,0.000217744,0.1439208984375,0.0034874498,0.17531681712716818,-0.003341132862260565,0.1,26.97111945,683.13
649216,317,632,1026,-5.154487311840057,1264,0.9696190357208252,-0.0061349086463451385,0.0002176416,0.11376953125,0.0031244773,0.12413457944057882,-0.005205704743275419,0.1,27.146697,686.76
651264,318,634,1026,-4.929376155138016,1268,0.9750655293464661,0.005277454853057861,0.0002175392,0.15869140625,0.0052000177,0.15101677738130093,-0.00500773977546487,0.1,27.00364506,685.62
653312,319,636,1026,-4.972350507974625,1272,0.9692762494087219,-0.0033816881477832794,0.0002174368,0.1290283203125,0.0036255769,0.14592010551132262,-0.003336467285407707,0.1,27.041355069999998,686.26
655360,320,638,1026,-4.969247177243233,1276,0.9648576974868774,-0.007603492587804794,0.0002173344,0.139404296875,0.0034193355,0.13513079890981317,-0.005299828393617645,0.1,27.034686410000003,683.74
657408,321,640,1026,-5.026245713233948,1280,0.95630943775177,-0.007706932723522186,0.000217232,0.1439208984375,0.0031973398,0.14445985294878483,-0.004646212255465798,0.1,27.037830669999995,682.98
659456,322,642,1026,-5.065968453884125,1284,0.9714363813400269,-0.016377359628677368,0.0002171296,0.1405029296875,0.0036026565,0.1148552109953016,-0.006084647495299578,0.1,27.096619399999998,682.93
661504,323,644,1026,-4.982378259301186,1288,0.9764118194580078,-0.000994119793176651,0.0002170272,0.1551513671875,0.003982285,0.12959231808781624,-0.005493029311764985,0.1,26.97525728,680.62
663552,324,646,1026,-4.8875279277563095,1292,0.9734799861907959,0.011764630675315857,0.00021692480000000001,0.1868896484375,0.0047232667,0.1534665315411985,-0.0032994995708577335,0.1,27.04959089,680.68
665600,325,648,1026,-4.916155159473419,1296,0.9683705568313599,0.017450299113988876,0.0002168224,0.146240234375,0.0030168663,0.1649847044609487,-0.00471191611723043,0.1,27.135333730000003,680.0
667648,326,650,1026,-5.06649486720562,1300,0.9539443850517273,-0.014701742678880692,0.00021672,0.1572265625,0.0038368222,0.131054921541363,-0.006076885765651241,0.1,27.11098672,675.74
669696,327,652,1026,-5.088386684656143,1304,0.9634896516799927,-0.0014707595109939575,0.0002166176,0.1483154296875,0.0035728195,0.1303804141934961,-0.00525200848642271,0.1,27.081921120000008,673.71
671744,328,654,1026,-4.948781758546829,1308,0.9828113913536072,-0.022320561110973358,0.00021651519999999998,0.1380615234375,0.003309278,0.1040494441986084,-0.006434130584239028,0.1,27.22621476,674.75
673792,329,656,1026,-4.983792275190353,1312,0.9683650135993958,0.009854376316070557,0.00021641280000000003,0.2073974609375,0.0050407983,0.14201152371242642,-0.005061563148046844,0.1,27.3623524,677.11
675840,330,658,1026,-5.057715401053429,1316,0.9533349275588989,0.0017864182591438293,0.00021631040000000002,0.1822509765625,0.0046625915,0.16339911706745625,-0.0035461202933220193,0.1,27.284049850000002,675.97
677888,331,660,1026,-5.043922856450081,1320,0.942691445350647,0.026600584387779236,0.00021620800000000001,0.143798828125,0.003440191,0.22874987684190273,-0.005175657744985074,0.1,27.26458503,675.89
679936,332,662,1026,-5.005012691020966,1324,0.9692091345787048,-0.007067643105983734,0.0002161056,0.1630859375,0.0039605824,0.14395351172424853,-0.005031959371990524,0.1,27.26571175,675.34
681984,333,664,1026,-5.041717633605003,1328,0.9750370979309082,-0.008444759994745255,0.0002160032,0.1392822265625,0.004889762,0.11692873598076403,-0.003727646981133148,0.1,27.24613132,675.86
684032,334,666,1026,-4.9229166358709335,1332,0.9570328593254089,0.02623964101076126,0.00021590080000000002,0.1505126953125,0.0033326612,0.2331428756006062,-0.004448790670721792,0.1,27.298736189999996,677.38
686080,335,668,1026,-5.0118472427129745,1336,0.949969470500946,0.024298712611198425,0.0002157984,0.1070556640625,0.0036197063,0.1944972814526409,-0.0064092504035215825,0.1,27.341476059999994,675.96
688128,336,670,1026,-5.056007221341133,1340,0.9634100794792175,0.015581779181957245,0.000215696,0.1378173828125,0.003221464,0.1593976456206292,-0.004370981303509325,0.1,27.287177149999994,673.8
690176,337,672,1026,-5.0665754824876785,1344,0.9590495824813843,0.022380966693162918,0.0002155936,0.216064453125,0.0043030516,0.14427020936273038,-0.005821082246256992,0.1,27.177299599999998,669.85
692224,338,674,1026,-5.001827582716942,1348,0.9561440944671631,0.007876724004745483,0.0002154912,0.1640625,0.0044715144,0.22774620866402984,-0.004126803076360375,0.1,27.21167171,670.46
694272,339,676,1026,-4.935763984918594,1352,0.978053867816925,-0.014203175902366638,0.0002153888,0.1585693359375,0.0042446684,0.11569579597562551,-0.006599982414627448,0.1,27.168443739999997,667.45
696320,340,678,1026,-4.990125045180321,1356,0.9685697555541992,-0.0008623264729976654,0.0002152864,0.166748046875,0.0042953435,0.11982703697867692,-0.004972660593921319,0.1,27.219913069999997,662.18
698368,341,680,1026,-4.971370741724968,1360,0.9684959053993225,-0.0029855482280254364,0.000215184,0.12939453125,0.0032184718,0.14017933304421604,-0.004280887354980223,0.1,27.392136060000002,664.19
700416,342,682,1026,-5.073437407612801,1364,0.9648107290267944,-0.012721147388219833,0.00021508159999999998,0.160888671875,0.0035538357,0.10827444866299629,-0.004789706159499474,0.1,27.377161270000002,660.09
702464,343,684,1026,-5.02720282971859,1368,0.9621410369873047,0.03623028099536896,0.0002149792,0.1400146484375,0.0042425394,0.1818089596927166,-0.001860321543063037,0.1,27.335380929999992,659.13
704512,344,686,1026,-4.938750699162483,1372,0.9756195545196533,-0.013524513691663742,0.00021487680000000002,0.1605224609375,0.0033299485,0.11251180153340101,-0.0037107575335539877,0.1,27.36609837,660.88
706560,345,688,1026,-5.020699471235275,1376,0.9669434428215027,-0.0013281814754009247,0.00021477440000000002,0.1434326171875,0.0035898164,0.1176052438095212,-0.002810396661516279,0.1,27.409187579999998,658.33
708608,346,690,1026,-4.936474159359932,1380,0.966564953327179,0.006719429045915604,0.000214672,0.1571044921875,0.0042259004,0.13593795476481318,-0.005037333772634156,0.1,27.402884660000005,658.46
710656,347,692,1026,-5.021689280867577,1384,0.9752534031867981,-0.015669938176870346,0.0002145696,0.1488037109375,0.0031789406,0.10081113479100168,-0.004589778953231871,0.1,27.40117443,657.81
712704,348,694,1026,-4.9493266344070435,1388,0.9742769002914429,-0.006470814347267151,0.0002144672,0.185546875,0.0046832794,0.11186278914101422,-0.005271402857033536,0.1,27.3961174,657.25
714752,349,696,1026,-4.948661357164383,1392,0.9778000116348267,-0.01835908368229866,0.0002143648,0.1580810546875,0.00383058,0.0960833178833127,-0.0061817938985768706,0.1,27.254839529999998,653.47
716800,350,698,1026,-4.951976433396339,1396,0.9726418256759644,-0.003981627523899078,0.0002142624,0.153564453125,0.00424415,0.10678701777942479,-0.005172792691155337,0.1,27.26838154,652.43
718848,351,700,1026,-5.0103127509355545,1400,0.956917405128479,0.0007832348346710205,0.00021416000000000002,0.1702880859375,0.00573464,0.16183241130784154,-0.0057422460813540965,0.1,27.41077611,655.27
720896,352,702,1026,-4.931874930858612,1404,0.9802060127258301,-0.029683291912078857,0.00021405760000000002,0.172607421875,0.0039808806,0.0884857028722763,-0.006055236881366,0.1,27.425597970000002,658.0
722944,353,704,1026,-4.941472262144089,1408,0.9609447121620178,-0.004199258983135223,0.0002139552,0.1536865234375,0.0032337462,0.15371132106520236,-0.0049949031381402165,0.1,27.42203533,660.26
724992,354,706,1026,-4.911896169185638,1412,0.9628593921661377,0.009970467537641525,0.00021385280000000003,0.165771484375,0.004363438,0.1909986874088645,-0.0061902305751573294,0.1,27.384695220000005,659.07
727040,355,708,1026,-4.670197740197182,1416,0.978114128112793,-0.001839425414800644,0.00021375040000000002,0.1669921875,0.004017337,0.11368871945887804,-0.0038062980747781694,0.1,27.390441300000003,659.79
729088,356,710,1026,-4.998117730021477,1420,0.936416745185852,0.001634746789932251,0.000213648,0.1439208984375,0.0032059008,0.13704358180984855,-0.005639377050101757,0.1,27.47071482000001,662.47
731136,357,712,1026,-4.997295141220093,1424,0.9728699922561646,-0.025171339511871338,0.0002135456,0.1746826171875,0.0037221108,0.10138490539975464,-0.006241209412110038,0.1,27.49339711,662.9
733184,358,714,1026,-4.938583478331566,1428,0.9751529097557068,-0.016205046325922012,0.0002134432,0.1444091796875,0.0032067574,0.11297571309842169,-0.005245268577709794,0.1,27.57360333,665.22
735232,359,716,1026,-4.902072042226791,1432,0.9605638980865479,-0.003422655165195465,0.0002133408,0.2188720703125,0.006127148,0.16254230379126966,-0.004850333003560081,0.1,27.63876747999999,669.26
737280,360,718,1026,-4.788789987564087,1436,0.9784650802612305,-0.0013355650007724762,0.0002132384,0.1824951171875,0.0037242407,0.12247851677238941,-0.003704934613779187,0.1,27.732787150000004,672.82
739328,361,720,1026,-4.89324763417244,1440,0.968075156211853,-0.007593553513288498,0.000213136,0.1380615234375,0.0028319308,0.12993866833858192,-0.005163874273421243,0.1,27.746218669999998,675.02
741376,362,722,1026,-4.930578380823135,1444,0.9731239676475525,0.01005588099360466,0.0002130336,0.155029296875,0.004620472,0.13354164268821478,-0.0037804465682711452,0.1,27.613965450000002,674.35
743424,363,724,1026,-4.807177394628525,1448,0.9757133722305298,-0.021838471293449402,0.00021293119999999998,0.1656494140625,0.003787406,0.11101867258548737,-0.004521005088463426,0.1,27.681634940000002,673.87
745472,364,726,1026,-4.952748581767082,1452,0.939299464225769,0.06688407808542252,0.00021282879999999998,0.164794921875,0.004582849,0.18311840714886785,-0.0057079340913333,0.1,27.819950329999998,677.01
747520,365,728,1026,-4.928790852427483,1456,0.9719958901405334,-0.013854194432497025,0.00021272640000000002,0.13525390625,0.0030609968,0.13072690065018833,-0.004517227993346751,0.1,27.926550029999998,680.32
749568,366,730,1026,-4.893753722310066,1460,0.9767088294029236,0.007311239838600159,0.00021262400000000002,0.14404296875,0.0031948632,0.12611969490535557,-0.00287349869904574,0.1,27.94533386,681.08
751616,367,732,1026,-4.9374991953372955,1464,0.9499630928039551,0.043213315308094025,0.0002125216,0.158203125,0.0046070954,0.20959949819371104,-0.005405067640822381,0.1,28.062170100000003,680.18
753664,368,734,1026,-4.939382418990135,1468,0.977002739906311,0.006870195269584656,0.0002124192,0.1475830078125,0.003892006,0.1375521698500961,-0.00585481125744991,0.1,28.062170100000003,680.18
755712,369,736,1026,-4.907239556312561,1472,0.9647473096847534,-0.011757094413042068,0.0002123168,0.154296875,0.00398555,0.12052646349184215,-0.005320208729244769,0.1,28.004937920000003,681.66
757760,370,738,1026,-5.0778034925460815,1476,0.9737480282783508,-0.025886651128530502,0.0002122144,0.192626953125,0.0037208172,0.09760798304341733,-0.006626936228713021,0.1,28.004937920000003,681.66
759808,371,740,1026,-4.970061436295509,1480,0.9688829779624939,-0.006547920405864716,0.000212112,0.154541015625,0.0044304654,0.1389508848078549,-0.006239212641958147,0.1,28.212322430000004,689.72
761856,372,742,1026,-5.0116802006959915,1484,0.9769081473350525,-0.021571964025497437,0.0002120096,0.1434326171875,0.0037167533,0.09886574116535485,-0.00519385417283047,0.1,28.320204390000008,690.54
763904,373,744,1026,-4.952504873275757,1488,0.9828869700431824,-0.031436048448085785,0.0002119072,0.1939697265625,0.0053059943,0.09337393892928958,-0.0009865250322036445,0.1,28.570681090000004,699.31
765952,374,746,1026,-4.926440671086311,1492,0.977885365486145,-0.009749684482812881,0.0002118048,0.152587890625,0.0025304542,0.11897447612136602,-0.005595463386271149,0.1,28.539227380000003,696.96
768000,375,748,1026,-4.854528576135635,1496,0.9755687117576599,-0.009830262511968613,0.00021170240000000003,0.1588134765625,0.004958511,0.13430740195326507,-0.003997958061518148,0.1,28.52506757,698.63
770048,376,750,1026,-4.905911669135094,1500,0.9652460217475891,-0.00019688531756401062,0.00021160000000000002,0.1876220703125,0.004274958,0.14070914196781814,-0.005198313418077305,0.1,28.548301040000002,701.2
772096,377,752,1026,-5.013949692249298,1504,0.961662769317627,0.004140324890613556,0.0002114976,0.2041015625,0.0042987303,0.1447680490091443,-0.005238685378571972,0.1,28.626954729999998,702.1
774144,378,754,1026,-4.928725183010101,1508,0.9693426489830017,-0.00025062263011932373,0.0002113952,0.1732177734375,0.0052320785,0.15439362032338977,-0.008556095010135323,0.1,28.71781221,703.52
776192,379,756,1026,-4.892560392618179,1512,0.9681869745254517,0.0351034477353096,0.0002112928,0.1728515625,0.004607014,0.1969279982149601,-0.0033022571878973395,0.1,28.913492560000005,706.42
778240,380,758,1026,-4.780781880021095,1516,0.961729884147644,0.04998278617858887,0.00021119040000000002,0.18017578125,0.0038249455,0.21035781502723694,-0.004438826523255557,0.1,28.93291124,704.01
780288,381,760,1026,-4.7319420874118805,1520,0.9574297070503235,0.022503580898046494,0.000211088,0.1639404296875,0.0042725,0.16971498751081526,-0.0037996033497620374,0.1,28.953850860000003,703.67
782336,382,762,1026,-4.99394765496254,1524,0.946376383304596,0.002059847116470337,0.0002109856,0.13134765625,0.004128862,0.16458316682837903,-0.006791693143895827,0.1,28.889427499999996,702.17
784384,383,764,1026,-4.979185476899147,1528,0.9653658866882324,0.006145372986793518,0.0002108832,0.158447265625,0.0039124503,0.1584413880482316,-0.005368458398152143,0.1,29.078165609999996,704.14
786432,384,766,1026,-4.848735719919205,1532,0.9768308997154236,0.01598723605275154,0.00021078079999999999,0.165771484375,0.005845933,0.12122346693649888,-0.002234980493085459,0.1,29.05550933,700.9
788480,385,768,1026,-4.798129215836525,1536,0.962843120098114,0.025336019694805145,0.0002106784,0.2103271484375,0.0034879067,0.18346153781749308,-0.001877050453913398,0.1,29.07604970000001,700.9
790528,386,770,1026,-4.865955412387848,1540,0.9695810675621033,-0.01402246206998825,0.000210576,0.16015625,0.0037645083,0.12413036380894482,-0.005911024665692821,0.1,29.04774076,698.42
792576,387,772,1026,-5.005217760801315,1544,0.9433102607727051,0.008738040924072266,0.0002104736,0.0919189453125,0.002716554,0.14731594920158386,-0.005900998687138781,0.1,29.061057250000008,699.32
794624,388,774,1026,-5.086479038000107,1548,0.943594217300415,-0.0037637948989868164,0.0002103712,0.163330078125,0.0043286406,0.1315350281074643,-0.004574569611577317,0.1,29.136939440000006,701.36
796672,389,776,1026,-5.011807128787041,1552,0.960839033126831,-0.006645306944847107,0.0002102688,0.119873046875,0.0030388916,0.13892049551941454,-0.00545320741366595,0.1,29.29558988,704.02
798720,390,778,1026,-5.009037509560585,1556,0.9686529636383057,-0.007027909159660339,0.0002101664,0.1356201171875,0.0036401923,0.12312459689565003,-0.005603647587122396,0.1,29.623297120000007,711.07
800768,391,780,1026,-4.885778024792671,1560,0.9784530401229858,-0.01474497839808464,0.000210064,0.1607666015625,0.0035086598,0.13280619075521827,-0.005996757739922032,0.1,29.678419890000004,715.58
802816,392,782,1026,-4.920356824994087,1564,0.9778934121131897,-0.008311998099088669,0.0002099616,0.166748046875,0.0038765315,0.12063976447097957,-0.0036709028063341975,0.1,29.71467845,716.18
804864,393,784,1026,-4.948945954442024,1568,0.9472428560256958,0.01653195545077324,0.0002098592,0.1488037109375,0.003274203,0.17593648936599493,-0.0063350302807521075,0.1,29.647271399999994,715.85
806912,394,786,1026,-5.077119886875153,1572,0.941585898399353,-0.006909657269716263,0.0002097568,0.1444091796875,0.0032331143,0.13110443158075213,-0.005905930607696064,0.1,29.395709670000002,707.62
808960,395,788,1026,-4.86956724524498,1576,0.9799595475196838,-0.01004621759057045,0.00020965439999999998,0.1802978515625,0.005482208,0.09954376425594091,-0.0031859134323894978,0.1,29.305996149999995,705.2
