time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/n_updates,train/clip_range,train/explained_variance,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1964,3916,1026,4022272,0.0061283666,9.79776e-05,-0.015344255894888192,0.0833740234375,-4.36893418431282,0.2238154849037528,7852,0.15,0.9657077789306641,0.02335350215435028,995.92,55.760092750000005
1965,3918,1026,4024320,0.006351594,9.77728e-05,-0.012665999965975061,0.0911865234375,-4.336065873503685,0.19865410774946213,7856,0.15,0.9689176082611084,0.025591980665922165,993.38,55.64912191000001
1966,3920,1026,4026368,0.0049638543,9.756799999999998e-05,-0.01104034626041539,0.0543212890625,-4.243037074804306,0.14361476548947394,7860,0.15,0.9775899648666382,-0.007860630750656128,992.86,55.67845386000002
1967,3922,1026,4028416,0.0053507215,9.736319999999998e-05,-0.00910469664086122,0.05615234375,-4.20624740421772,0.2889693188481033,7864,0.15,0.9478203654289246,0.05501488968729973,988.25,55.43547987000001
1968,3924,1026,4030464,0.005938784,9.715839999999998e-05,-0.008984191517811269,0.0867919921875,-4.275530204176903,0.4165951074101031,7868,0.15,0.9059740900993347,0.10438744723796844,983.88,55.355820160000015
1969,3926,1026,4032512,0.0049315356,9.695359999999998e-05,-0.010702372514060698,0.046875,-4.162651851773262,0.2941403412260115,7872,0.15,0.9362867474555969,0.07037707418203354,982.41,55.31020749000001
1970,3928,1026,4034560,0.0058330954,9.674880000000003e-05,-0.014250340725993738,0.0687255859375,-4.227165907621384,0.25479109212756157,7876,0.15,0.9378507137298584,0.05159129202365875,978.19,55.2978662
1971,3930,1026,4036608,0.0046763765,9.654400000000002e-05,-0.009239019404049031,0.0452880859375,-4.291735664010048,0.2978816647082567,7880,0.15,0.9435345530509949,0.11624471843242645,978.59,55.35273120000001
1972,3932,1026,4038656,0.0040416224,9.633920000000001e-05,-0.009635810361942276,0.045654296875,-4.332001253962517,0.2748259692452848,7884,0.15,0.9414126873016357,0.08875541388988495,981.54,55.57606010000001
1973,3934,1026,4040704,0.004770145,9.613440000000001e-05,-0.009139641304500401,0.068603515625,-4.329519256949425,0.30503471614792943,7888,0.15,0.9239132404327393,0.06311271339654922,978.76,55.35208842000001
1974,3936,1026,4042752,0.0047432235,9.592960000000001e-05,-0.008424412648309954,0.0557861328125,-4.22169491648674,0.44898929726332426,7892,0.15,0.9354131817817688,0.1701648235321045,971.97,55.01686395000001
1975,3938,1026,4044800,0.005325263,9.57248e-05,-0.010543310170760378,0.062255859375,-4.16431450843811,0.28500824235379696,7896,0.15,0.9378796219825745,0.07828932255506516,972.35,55.06264148
1976,3940,1026,4046848,0.0041985596,9.552e-05,-0.007981169983395375,0.0743408203125,-4.235824465751648,0.38407503021880984,7900,0.15,0.8996826410293579,0.11241656541824341,963.65,54.393763709999995
1977,3942,1026,4048896,0.004300683,9.531519999999999e-05,-0.00986668310360983,0.0516357421875,-4.1264306753873825,0.40455433912575245,7904,0.15,0.9130548238754272,0.1900530904531479,966.43,54.61664542999999
1978,3945,1026,4050944,0.003397556,9.511039999999999e-05,-0.009924043042701669,0.03466796875,-4.20554606616497,0.3330238531343639,7908,0.15,0.9238749742507935,0.08823613822460175,962.56,54.34025968999998
1979,3947,1026,4052992,0.004734078,9.490559999999997e-05,-0.010547703059273772,0.062744140625,-4.215959683060646,0.3108794894069433,7912,0.15,0.9069734811782837,0.04772148281335831,958.55,54.10719915
1980,3949,1026,4055040,0.0065695224,9.470079999999997e-05,-0.014060059649636969,0.0833740234375,-4.218259483575821,0.28188607655465603,7916,0.15,0.917996883392334,0.03554275631904602,959.33,54.19645828999999
1981,3951,1026,4057088,0.0063559865,9.449600000000002e-05,-0.009926129874656908,0.059814453125,-4.2237687557935715,0.3328339303843677,7920,0.15,0.9356290102005005,0.06141836941242218,961.11,54.36754605000001
1982,3953,1026,4059136,0.006222754,9.429120000000002e-05,-0.010832816260517575,0.071044921875,-4.313494235277176,0.36967786960303783,7924,0.15,0.9316096901893616,0.1280342936515808,964.66,54.51317570000001
1983,3954,1026,4061184,0.0058664037,9.408640000000002e-05,-0.009676874557044357,0.0855712890625,-4.3789563328027725,0.32075103046372533,7928,0.15,0.9373593330383301,0.04204724729061127,958.36,54.315398009999996
1984,3956,1026,4063232,0.00527196,9.38816e-05,-0.009720970847411081,0.065673828125,-4.346537947654724,0.24316871399059892,7932,0.15,0.9609978795051575,0.027550436556339264,962.1,54.51951021
1985,3958,1026,4065280,0.0040919324,9.36768e-05,-0.009786016089492477,0.0440673828125,-4.3713217079639435,0.2526558758690953,7936,0.15,0.9460127949714661,0.06899432837963104,958.41,54.37331373
1986,3960,1026,4067328,0.0050513474,9.3472e-05,-0.007985014410223812,0.0550537109375,-4.280312955379486,0.42776099778711796,7940,0.15,0.892520010471344,0.12373463809490204,958.95,54.319340849999996
1987,3962,1026,4069376,0.0075946087,9.32672e-05,-0.005961480492260307,0.081298828125,-4.375874489545822,0.4528827164322138,7944,0.15,0.8973960876464844,0.13481846451759338,958.75,54.37672101000001
1988,3964,1026,4071424,0.0075729648,9.306239999999999e-05,-0.009966036479454488,0.092529296875,-4.210849821567535,0.5542921060696244,7948,0.15,0.9090452194213867,0.12715232372283936,953.99,53.988172840000004
1989,3966,1026,4073472,0.006375644,9.285759999999998e-05,-0.00905292913375888,0.0714111328125,-4.243730530142784,0.3111686771735549,7952,0.15,0.9037256240844727,0.053715310990810394,954.0,54.08323581000001
1990,3968,1026,4075520,0.0057123248,9.265279999999998e-05,-0.012207873427541927,0.069091796875,-4.298984795808792,0.26129633747041225,7956,0.15,0.9375449419021606,0.03696422278881073,948.26,53.75990619000001
1991,3970,1026,4077568,0.006650404,9.244799999999998e-05,-0.01038718715426512,0.072509765625,-4.288740023970604,0.3385922349989414,7960,0.15,0.9149765968322754,0.09024378657341003,949.78,53.91125298000001
1992,3972,1026,4079616,0.0053888992,9.224320000000003e-05,-0.0072601621359353885,0.0576171875,-4.300203517079353,0.33291968144476414,7964,0.15,0.9137682914733887,0.06145145371556282,954.3,54.16637407000001
1993,3974,1026,4081664,0.0070889667,9.203840000000002e-05,-0.008624943409813568,0.07470703125,-4.3204106241464615,0.2168583683669567,7968,0.15,0.9219987988471985,0.019418053328990936,955.18,54.244787310000014
1994,3976,1026,4083712,0.0057159215,9.183360000000001e-05,-0.01130700737121515,0.0601806640625,-4.383736297488213,0.24467379413545132,7972,0.15,0.9144218564033508,0.037930190563201904,965.25,54.81352866
1995,3978,1026,4085760,0.0055567934,9.162880000000001e-05,-0.012024251482216641,0.052734375,-4.472272649407387,0.2063824227079749,7976,0.15,0.9606589078903198,0.010402396321296692,962.98,54.50723542000001
1996,3981,1026,4087808,0.0062564258,9.142400000000001e-05,-0.012808225204935297,0.0784912109375,-4.414096549153328,0.19392804242670536,7980,0.15,0.9760090708732605,0.0002195499837398529,969.1,54.9155979
1997,3982,1026,4089856,0.004531986,9.12192e-05,-0.007473740173736587,0.062255859375,-4.342590227723122,0.22719014529138803,7984,0.15,0.9498775601387024,0.04590859264135361,968.55,54.938439210000006
1998,3984,1026,4091904,0.004810814,9.10144e-05,-0.011920448683667928,0.0546875,-4.385332092642784,0.25694971485063434,7988,0.15,0.9150458574295044,0.048701509833335876,967.57,54.828542930000005
1999,3986,1026,4093952,0.005539767,9.080959999999999e-05,-0.01212509282049723,0.0694580078125,-4.355530604720116,0.2642292329110205,7992,0.15,0.9143497943878174,0.05041962116956711,974.88,55.204989350000005
2000,3988,1026,4096000,0.006916726,9.060479999999999e-05,-0.007977824338013306,0.1060791015625,-4.385554537177086,0.4250689931213856,7996,0.15,0.9146353006362915,0.14941591024398804,960.74,54.279698919999994
2001,3990,1026,4098048,0.004981581,9.039999999999999e-05,-0.009287175198551267,0.0712890625,-4.341563656926155,0.2807979923672974,8000,0.15,0.9493902921676636,0.0690111517906189,956.98,54.07081682
2002,3992,1026,4100096,0.0059428886,9.019519999999997e-05,-0.00839607568923384,0.076416015625,-4.33501498401165,0.24750717775896192,8004,0.15,0.9285396933555603,0.08967350423336029,952.53,53.882654980000005
2003,3994,1026,4102144,0.0046697166,8.999040000000003e-05,-0.008609744370914996,0.0509033203125,-4.3567894250154495,0.28483967715874314,8008,0.15,0.9279085397720337,0.1154545322060585,952.28,53.854817190000006
2004,3997,1026,4104192,0.0087819975,8.978560000000002e-05,-0.0111787353962427,0.0906982421875,-4.35093566775322,0.3278271099552512,8012,0.15,0.9048393964767456,0.08060939610004425,945.18,53.434797540000005
2005,3999,1026,4106240,0.0060864706,8.958080000000002e-05,-0.010789756328449585,0.084716796875,-4.3692594319581985,0.38302896777167916,8016,0.15,0.9382135272026062,0.1397521197795868,945.69,53.30938431
2006,4000,1026,4108288,0.0047322763,8.9376e-05,-0.010097959820996039,0.0657958984375,-4.32279771566391,0.2631389023736119,8020,0.15,0.9482459425926208,0.045967161655426025,945.69,53.30938431
2007,4002,1026,4110336,0.0040261173,8.91712e-05,-0.008960575491073541,0.036376953125,-4.363787084817886,0.36095417151227593,8024,0.15,0.856357991695404,0.05955398455262184,944.54,53.24810461
2008,4004,1026,4112384,0.004588153,8.89664e-05,-0.010089930146932602,0.060302734375,-4.3791138380765915,0.284956646617502,8028,0.15,0.9175937175750732,0.039081767201423645,939.75,53.09201161
2009,4006,1026,4114432,0.0055935113,8.87616e-05,-0.01242119976086542,0.06396484375,-4.386867061257362,0.3011485212482512,8032,0.15,0.9195082187652588,0.04605943709611893,933.81,52.56679886
2010,4008,1026,4116480,0.0059417356,8.85568e-05,-0.012641088833333924,0.07861328125,-4.328981280326843,0.2417637947946787,8036,0.15,0.9656140804290771,0.007026121020317078,924.11,52.130947320000004
2011,4010,1026,4118528,0.0056803646,8.835199999999998e-05,-0.008744276186916977,0.0753173828125,-4.258616387844086,0.32932521821931005,8040,0.15,0.9203871488571167,0.02250364050269127,917.52,51.744507600000006
2012,4012,1026,4120576,0.004730516,8.814719999999998e-05,-0.01135122828418389,0.056884765625,-4.397405758500099,0.2509426255710423,8044,0.15,0.9350028038024902,0.03892570734024048,925.06,52.15711359
2013,4014,1026,4122624,0.005503294,8.794239999999998e-05,-0.013225009810412303,0.07470703125,-4.230859637260437,0.27143818442709744,8048,0.15,0.9138939380645752,0.039951398968696594,925.06,52.15711359
2014,4016,1026,4124672,0.0049545644,8.773760000000003e-05,-0.008749032102059573,0.0650634765625,-4.290282711386681,0.3983103334903717,8052,0.15,0.8251456022262573,0.12699832022190094,919.44,51.77220308
2015,4018,1026,4126720,0.0043234294,8.753280000000002e-05,-0.009977780340705067,0.0418701171875,-4.426425069570541,0.4265193147584796,8056,0.15,0.8891310095787048,0.11439286172389984,920.74,51.682038600000006
2016,4020,1026,4128768,0.0074331653,8.732800000000001e-05,-0.011697705835103989,0.10400390625,-4.398779198527336,0.29674571100622416,8060,0.15,0.9262642860412598,0.04538138210773468,915.95,51.37696564000001
2017,4022,1026,4130816,0.005392409,8.712320000000001e-05,-0.01171183172846213,0.05712890625,-4.493463039398193,0.20968629140406847,8064,0.15,0.9223387241363525,0.015475638210773468,919.52,51.57904565999999
2018,4025,1026,4132864,0.005108555,8.691840000000001e-05,-0.009740760404383764,0.06689453125,-4.413573175668716,0.22352938307449222,8068,0.15,0.9564163088798523,0.027471475303173065,927.16,52.05464631999999
2019,4027,1026,4134912,0.00496078,8.671360000000001e-05,-0.011305250809527934,0.052978515625,-4.303258329629898,0.2252314924262464,8072,0.15,0.9662652611732483,0.04347781091928482,930.83,52.176073380000005
2020,4029,1026,4136960,0.004487285,8.65088e-05,-0.012643409078009427,0.053466796875,-4.360039293766022,0.1437526128720492,8076,0.15,0.9762038588523865,-0.00903414562344551,931.18,52.160304190000005
2021,4031,1026,4139008,0.004559857,8.630399999999999e-05,-0.011826203990494832,0.0718994140625,-4.267208695411682,0.1437122595962137,8080,0.15,0.9689898490905762,-0.006205525249242783,931.18,52.160304190000005
2022,4033,1026,4141056,0.0061407117,8.609919999999999e-05,-0.012440556994988583,0.0657958984375,-4.392282724380493,0.23792147310450673,8084,0.15,0.9138316512107849,0.023855537176132202,933.89,52.24145571
2023,4035,1026,4143104,0.005475292,8.589439999999999e-05,-0.009831222705543041,0.053955078125,-4.467383146286011,0.25252542505040765,8088,0.15,0.9524551630020142,0.09877695143222809,934.81,52.21744027999999
2024,4037,1026,4145152,0.0041824514,8.568959999999997e-05,-0.010047817253507674,0.0540771484375,-4.457640156149864,0.20704757468774915,8092,0.15,0.9450299739837646,0.01449999213218689,945.92,52.85092133
2025,4038,1026,4147200,0.0050478973,8.548480000000003e-05,-0.011796844279160723,0.057861328125,-4.584052324295044,0.17672894662246108,8096,0.15,0.9606968760490417,0.018687903881072998,945.92,52.85092133
2026,4041,1026,4149248,0.00574515,8.528000000000002e-05,-0.0135915190767264,0.083740234375,-4.568435445427895,0.1563519558403641,8100,0.15,0.9590091705322266,0.013813771307468414,950.26,52.97719408
2027,4043,1026,4151296,0.0055368524,8.507520000000002e-05,-0.012245638790773228,0.0732421875,-4.461645543575287,0.0996720886323601,8104,0.15,0.9751190543174744,-0.02702036127448082,961.73,53.45683540999998
2028,4045,1026,4153344,0.0049475953,8.487040000000002e-05,-0.01263293411466293,0.056884765625,-4.598886847496033,0.21456790901720524,8108,0.15,0.9744942784309387,-0.004492424428462982,971.58,53.671722390000006
2029,4046,1026,4155392,0.005745898,8.46656e-05,-0.01177799075958319,0.0723876953125,-4.393017396330833,0.22787623922340572,8112,0.15,0.9720732569694519,0.047704122960567474,969.99,53.52446696000001
2030,4048,1026,4157440,0.0050751525,8.44608e-05,-0.011583357496419922,0.043701171875,-4.291436806321144,0.20153965102508664,8116,0.15,0.9628415107727051,0.03065638616681099,976.91,53.877412830000004
2031,4050,1026,4159488,0.0033353437,8.4256e-05,-0.009593846945790574,0.0380859375,-4.345348477363586,0.24920312594622374,8120,0.15,0.9354116916656494,0.05069760978221893,971.23,53.530505219999995
2032,4052,1026,4161536,0.0058632,8.40512e-05,-0.0055959261662792414,0.0672607421875,-4.246608853340149,0.2746241786517203,8124,0.15,0.9436284303665161,0.08656387031078339,971.1,53.404883710000014
2033,4054,1026,4163584,0.0042353766,8.384639999999998e-05,-0.00972004140203353,0.0447998046875,-4.39902038872242,0.2877281731925905,8128,0.15,0.9481281638145447,0.03667447715997696,969.11,53.41675764000001
2034,4056,1026,4165632,0.0039117476,8.364159999999998e-05,-0.01060718648659531,0.03759765625,-4.4195555448532104,0.2534014508128166,8132,0.15,0.9410157203674316,0.04234614968299866,969.11,53.41675764000001
2035,4058,1026,4167680,0.003962199,8.343679999999998e-05,-0.009465690396609716,0.0457763671875,-4.443787291646004,0.19911858439445496,8136,0.15,0.9450520277023315,0.03191095590591431,969.11,53.41675764000001
2036,4060,1026,4169728,0.0055547757,8.323199999999998e-05,-0.00932826503412798,0.049560546875,-4.518022119998932,0.26699019223451614,8140,0.15,0.9139827489852905,0.1141708493232727,967.15,53.299037330000004
2037,4062,1026,4171776,0.004267342,8.302720000000003e-05,-0.00952270012930967,0.051513671875,-4.523064032196999,0.18778301775455475,8144,0.15,0.9479110836982727,0.03406169265508652,972.18,53.51383006000001
2038,4064,1026,4173824,0.0056442395,8.282240000000002e-05,-0.008830062579363585,0.05517578125,-4.61179792881012,0.14742571557871997,8148,0.15,0.975265383720398,-0.007178932428359985,989.01,54.41136828999999
2039,4066,1026,4175872,0.0042325007,8.261760000000001e-05,-0.010937168612144887,0.0421142578125,-4.416456550359726,0.1638448378071189,8152,0.15,0.9811899662017822,0.003234557807445526,994.85,54.724922219999996
2040,4068,1026,4177920,0.005254967,8.241280000000001e-05,-0.01173883471346926,0.0750732421875,-4.454241305589676,0.24381752451881766,8156,0.15,0.9648244976997375,0.008181281387805939,1003.67,55.10960028999999
2041,4070,1026,4179968,0.0050386935,8.220800000000001e-05,-0.011702216826961376,0.05517578125,-4.345136225223541,0.23078173026442528,8160,0.15,0.9660429954528809,0.04418516904115677,1009.06,55.37796491000001
2042,4073,1026,4182016,0.0050587025,8.20032e-05,-0.010332672332879156,0.0465087890625,-4.318557187914848,0.20416822843253613,8164,0.15,0.967946469783783,0.010329179465770721,1009.06,55.37796491000001
2043,4075,1026,4184064,0.004245156,8.179839999999999e-05,-0.007788937364239246,0.046630859375,-4.372539281845093,0.343223643489182,8168,0.15,0.9053717851638794,0.07945322245359421,1011.26,55.515190630000006
2044,4077,1026,4186112,0.0036190962,8.159359999999999e-05,-0.008680098108015954,0.0391845703125,-4.372921660542488,0.22989765461534262,8172,0.15,0.9487307071685791,0.009220309555530548,1011.26,55.515190630000006
2045,4079,1026,4188160,0.0052379686,8.138879999999999e-05,-0.01046333962585777,0.057373046875,-4.456486836075783,0.16650210320949554,8176,0.15,0.9392353892326355,-0.001993052661418915,1012.29,55.50517841
2046,4081,1026,4190208,0.0048687644,8.118399999999997e-05,-0.010188212181674317,0.0511474609375,-4.638522446155548,0.11894871667027473,8180,0.15,0.9672669172286987,-0.009862974286079407,1013.91,55.74730483000001
2047,4083,1026,4192256,0.004893254,8.097919999999997e-05,-0.012491350382333621,0.0841064453125,-4.510183900594711,0.10588923166505992,8184,0.15,0.9823852181434631,-0.024768613278865814,1015.79,55.71343548000001
2048,4085,1026,4194304,0.004240843,8.077440000000002e-05,-0.010281959461281076,0.048828125,-4.467433616518974,0.27448564302176237,8188,0.15,0.9582841396331787,0.028157204389572144,1011.08,55.46263546
2049,4087,1026,4196352,0.004771696,8.056960000000002e-05,-0.011996374232694507,0.0509033203125,-4.401302695274353,0.26627901615574956,8192,0.15,0.9749448895454407,0.026088573038578033,1021.11,55.96069486999999
2050,4088,1026,4198400,0.004007714,8.036480000000002e-05,-0.009752509708050638,0.0364990234375,-4.245837390422821,0.163214520085603,8196,0.15,0.9683032631874084,0.02044302225112915,1025.91,56.19461918
2051,4090,1026,4200448,0.0053323056,8.016e-05,-0.00861054434790276,0.0599365234375,-4.299422949552536,0.2773752650246024,8200,0.15,0.9287036061286926,0.0846712589263916,1025.91,56.19461918
2052,4092,1026,4202496,0.0047730813,7.99552e-05,-0.007601870878715999,0.0753173828125,-4.2462396919727325,0.21866758586838841,8204,0.15,0.9271792769432068,0.02122405916452408,1022.11,56.00064747
2053,4094,1026,4204544,0.0048029777,7.97504e-05,-0.00794448699161876,0.041015625,-4.416268408298492,0.34790467703714967,8208,0.15,0.8489488363265991,0.07161840051412582,1019.35,55.790282610000006
2054,4096,1026,4206592,0.005159675,7.95456e-05,-0.008726230298634619,0.0848388671875,-4.537438243627548,0.2581827430985868,8212,0.15,0.9301766753196716,0.08703888952732086,1015.69,55.616000250000006
2055,4098,1026,4208640,0.0058191675,7.934079999999998e-05,-0.0144014835532289,0.0706787109375,-4.476898774504662,0.14135358389467,8216,0.15,0.9652419090270996,-0.02210652083158493,1015.48,55.599342750000005
2056,4100,1026,4210688,0.004150073,7.913599999999998e-05,-0.013000855891732499,0.0404052734375,-4.558936461806297,0.15332174813374877,8220,0.15,0.9685317277908325,-0.006299629807472229,1027.11,56.35478578
2057,4102,1026,4212736,0.0054908767,7.893119999999998e-05,-0.012413880787789822,0.059326171875,-4.4300344586372375,0.11818077182397246,8224,0.15,0.9854669570922852,-0.016459640115499496,1035.22,56.81396456999999
2058,4104,1026,4214784,0.0053339694,7.872639999999998e-05,-0.011785621289163828,0.06591796875,-4.490375578403473,0.09756215196102858,8228,0.15,0.9895085692405701,-0.0281791090965271,1047.0,57.31658965
2059,4106,1026,4216832,0.0041714367,7.852160000000003e-05,-0.012614505554665811,0.05029296875,-4.247163742780685,0.14213401661254466,8232,0.15,0.9774383902549744,-0.01717468351125717,1048.85,57.40883634
2060,4108,1026,4218880,0.005837337,7.831680000000002e-05,-0.008482086879666895,0.05810546875,-4.279345840215683,0.28871786687523127,8236,0.15,0.9347460269927979,0.08351415395736694,1044.01,57.12803244999999
2061,4110,1026,4220928,0.0045081046,7.811200000000001e-05,-0.007144053917727433,0.045166015625,-4.294802322983742,0.23404801124706864,8240,0.15,0.9483757615089417,0.002026226371526718,1042.7,57.03916697999999
2062,4112,1026,4222976,0.0049418444,7.790720000000001e-05,-0.010610962868668139,0.0654296875,-4.346696391701698,0.17153284698724747,8244,0.15,0.9666098952293396,-0.0036965645849704742,1052.66,57.57804506
2063,4114,1026,4225024,0.004628641,7.770240000000001e-05,-0.008586246374761686,0.0498046875,-4.508088245987892,0.3010417753830552,8248,0.15,0.9217404723167419,0.09313339740037918,1052.18,57.51620822000001
2064,4116,1026,4227072,0.0055615893,7.74976e-05,-0.009084831166546792,0.054443359375,-4.3853302747011185,0.1589448677841574,8252,0.15,0.9691333174705505,-0.003396797925233841,1054.45,57.68563636
2065,4118,1026,4229120,0.0043153623,7.729279999999999e-05,-0.0104623260704102,0.063232421875,-4.477383077144623,0.22775092907249928,8256,0.15,0.9601532220840454,0.031619761139154434,1053.95,57.54463331000001
2066,4120,1026,4231168,0.005145073,7.708799999999999e-05,-0.011192689009476453,0.0596923828125,-4.381281465291977,0.13744970923289657,8260,0.15,0.9832898378372192,-0.010664436966180801,1065.25,58.09865527000001
2067,4122,1026,4233216,0.0040542725,7.688319999999999e-05,-0.009586063330061734,0.0352783203125,-4.36979378759861,0.1545858436729759,8264,0.15,0.9822837114334106,0.010412100702524185,1071.58,58.45872947
2068,4124,1026,4235264,0.0039443728,7.667839999999999e-05,-0.00565633928636089,0.03955078125,-4.405774280428886,0.35544138960540295,8268,0.15,0.9415037631988525,0.0786692351102829,1068.82,58.37291595000001
2069,4126,1026,4237312,0.005646901,7.647359999999997e-05,-0.009834528565988876,0.0654296875,-4.3395659029483795,0.2814385639503598,8272,0.15,0.947863757610321,0.051928263157606125,1064.78,58.208665980000006
2070,4128,1026,4239360,0.007516329,7.626880000000002e-05,-0.008324195630848408,0.0860595703125,-4.324110805988312,0.416381417773664,8276,0.15,0.931013822555542,0.11316212266683578,1063.58,58.06788417
2071,4130,1026,4241408,0.0045175953,7.606400000000002e-05,-0.0073191938863601536,0.0477294921875,-4.2736484706401825,0.30328300036489964,8280,0.15,0.9319624900817871,0.07188092172145844,1057.86,57.87898840999999
2072,4133,1026,4243456,0.005015894,7.585920000000002e-05,-0.00829529413022101,0.0599365234375,-4.383334740996361,0.2547432235442102,8284,0.15,0.9221726655960083,0.05742327868938446,1057.86,57.87898840999999
2073,4135,1026,4245504,0.006976181,7.565440000000002e-05,-0.01136555738048628,0.080078125,-4.385252237319946,0.25705364160239697,8288,0.15,0.9183593988418579,0.042022377252578735,1057.27,57.921243170000004
2074,4137,1026,4247552,0.0048090117,7.54496e-05,-0.006615492107812315,0.0665283203125,-4.508521914482117,0.2903260067105293,8292,0.15,0.9073734879493713,0.11834323406219482,1058.94,57.99966933999999
2075,4139,1026,4249600,0.004396703,7.52448e-05,-0.004350475253886543,0.0538330078125,-4.535264104604721,0.27696182345971465,8296,0.15,0.9472020268440247,0.050685297697782516,1047.93,57.2337738
2076,4141,1026,4251648,0.0046754736,7.504e-05,-0.01052203525614459,0.0562744140625,-4.4511547684669495,0.20403188932687044,8300,0.15,0.9726707935333252,0.03043130785226822,1044.57,57.18793189
2077,4143,1026,4253696,0.005645047,7.48352e-05,-0.0092970285913907,0.0531005859375,-4.442063212394714,0.21820549992844462,8304,0.15,0.9610979557037354,0.03399477154016495,1037.94,56.973174719999996
2078,4145,1026,4255744,0.005378182,7.463039999999998e-05,-0.010546321485890076,0.058349609375,-4.294122070074081,0.31702351616695523,8308,0.15,0.9493972659111023,0.04745142161846161,1036.74,56.93534419999999
2079,4147,1026,4257792,0.0060062306,7.442559999999998e-05,-0.008658804843435064,0.0718994140625,-4.364358559250832,0.37121646385639906,8312,0.15,0.9362450242042542,0.09000267833471298,1030.18,56.57160268
2080,4149,1026,4259840,0.0036311417,7.422079999999998e-05,-0.006941877858480439,0.042236328125,-4.286735728383064,0.25566024286672473,8316,0.15,0.9369386434555054,0.049678005278110504,1030.18,56.57160268
2081,4151,1026,4261888,0.0043188306,7.401600000000003e-05,-0.007627620798302814,0.05029296875,-4.3421458303928375,0.3117343718186021,8320,0.15,0.9078766107559204,0.1074269711971283,1030.18,56.57160268
2082,4153,1026,4263936,0.0047096554,7.381120000000003e-05,-0.008354638659511693,0.070556640625,-4.511859133839607,0.2845331490971148,8324,0.15,0.8141447305679321,0.035188909620046616,1023.46,56.201082539999994
2083,4155,1026,4265984,0.0043118503,7.360640000000001e-05,-0.008077811653492972,0.0460205078125,-4.493666440248489,0.2567503787577152,8328,0.15,0.9365606904029846,0.0646740198135376,1031.7,56.71894353
2084,4157,1026,4268032,0.008804431,7.340160000000001e-05,-0.009598276810720563,0.096435546875,-4.437195062637329,0.3763815052807331,8332,0.15,0.9327383637428284,0.06901583075523376,1033.89,57.01274422
2085,4159,1026,4270080,0.004187233,7.319680000000001e-05,-0.008039091888349503,0.044921875,-4.498381063342094,0.18382307444699109,8336,0.15,0.9655438661575317,-0.002780374139547348,1036.16,57.131155389999996
2086,4161,1026,4272128,0.004147377,7.299200000000001e-05,-0.01082213174959179,0.047607421875,-4.378260046243668,0.18987825233489275,8340,0.15,0.9664220213890076,0.07202928513288498,1034.99,57.088598100000006
2087,4163,1026,4274176,0.0059419316,7.278719999999999e-05,-0.009769003227120265,0.07568359375,-4.368844583630562,0.36785952746868134,8344,0.15,0.9390959143638611,0.09320007264614105,1033.77,56.984588679999995
2088,4165,1026,4276224,0.003973027,7.258239999999999e-05,-0.011068957537645474,0.0443115234375,-4.28887403011322,0.15135047864168882,8348,0.15,0.9610825181007385,0.006593815982341766,1031.16,56.94469391
2089,4167,1026,4278272,0.005795991,7.237759999999999e-05,-0.007707819895585999,0.0679931640625,-4.378922015428543,0.22006346797570586,8352,0.15,0.9521773457527161,0.01640668511390686,1028.75,56.810989459999995
2090,4169,1026,4280320,0.006671838,7.217279999999999e-05,-0.006185165126225911,0.0804443359375,-4.414909079670906,0.4162440341897309,8356,0.15,0.8989877700805664,0.10628112405538559,1026.68,56.76813301999999
2091,4171,1026,4282368,0.0049680416,7.196799999999997e-05,-0.006559890316566452,0.0704345703125,-4.503860160708427,0.35827685007825494,8360,0.15,0.8954095244407654,0.10483542829751968,1019.98,56.41005722
2092,4173,1026,4284416,0.003710254,7.176320000000002e-05,-0.009559476835420355,0.0311279296875,-4.3824882954359055,0.24611746286973357,8364,0.15,0.9399182200431824,0.047565847635269165,1018.13,56.318613889999995
2093,4175,1026,4286464,0.0037143603,7.155840000000002e-05,-0.00912717534811236,0.034423828125,-4.418857708573341,0.23782999720424414,8368,0.15,0.956796407699585,0.026732008904218674,1022.09,56.48851102
2094,4177,1026,4288512,0.004131717,7.135360000000002e-05,-0.007612924469867721,0.0357666015625,-4.440109312534332,0.3599900435656309,8372,0.15,0.9530277252197266,0.11656250804662704,1015.65,56.04391808000001
2095,4179,1026,4290560,0.0048821364,7.114880000000002e-05,-0.009092158157727681,0.0518798828125,-4.376513496041298,0.15877789119258523,8376,0.15,0.9621595740318298,-0.0015566125512123108,1019.64,56.38673724
2096,4181,1026,4292608,0.004421631,7.0944e-05,-0.011084958605351858,0.040771484375,-4.365865185856819,0.20527253532782197,8380,0.15,0.957214891910553,0.009309515357017517,1020.19,56.356667699999996
2097,4183,1026,4294656,0.004278193,7.07392e-05,-0.00959765471634455,0.049072265625,-4.430672243237495,0.22948029544204473,8384,0.15,0.9645149111747742,0.07765668630599976,1013.82,56.140047349999996
2098,4185,1026,4296704,0.0047193067,7.05344e-05,-0.01004120902507566,0.0567626953125,-4.38664311170578,0.23471646616235375,8388,0.15,0.9628309607505798,0.054522909224033356,1015.93,56.27083883
