time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/approx_kl,train/n_updates,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/loss,train/clip_fraction,train/clip_range,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1042,1369,697,1427456,0.009845976,2784,0.23192081321030855,0.9347110986709595,-0.0056544431135989726,7.149184e-05,0.05706942453980446,0.068603515625,0.2,-4.809629112482071,751.37,32.154397679999995
1042,1371,698,1429504,0.0041198814,2788,0.1991477836854756,0.958669900894165,-0.0030963891185820103,7.145088e-05,0.015608388930559158,0.08349609375,0.2,-4.750828325748444,753.43,32.31432085
1042,1373,699,1431552,0.0060601737,2792,0.30737822689116,0.9501609206199646,-0.003036979876924306,7.140992e-05,0.05353628098964691,0.0648193359375,0.2,-4.710595324635506,756.86,32.48104858
1042,1375,700,1433600,0.012403183,2796,0.3075048578903079,0.9440805315971375,0.001267215789994225,7.136896e-05,0.0975334644317627,0.075439453125,0.2,-4.729918882250786,756.12,32.50749856
1042,1377,701,1435648,0.0060048327,2800,0.2421286841854453,0.9443244338035583,-0.0008444523991784081,7.1328e-05,0.04594685509800911,0.073486328125,0.2,-4.789757251739502,754.18,32.6101194
1042,1379,702,1437696,0.0056661637,2804,0.19753687269985676,0.9593223333358765,-0.003894069144735113,7.128704e-05,0.04336455464363098,0.0499267578125,0.2,-4.749768927693367,757.91,33.042245189999996
1042,1381,703,1439744,0.005068553,2808,0.1905912277288735,0.9562007188796997,-0.0026628189953044057,7.124608000000001e-05,0.0322076715528965,0.0472412109375,0.2,-4.824281483888626,760.42,33.21372319
1042,1383,704,1441792,0.006605951,2812,0.13937621703371406,0.9701706767082214,-0.00829981233982835,7.120512e-05,-0.00318184494972229,0.0858154296875,0.2,-4.8211251348257065,762.93,33.354618349999996
1042,1385,705,1443840,0.0075342525,2816,0.2199857421219349,0.9532276391983032,-0.0050733075477182865,7.116416e-05,0.030031830072402954,0.05810546875,0.2,-4.810733437538147,759.98,33.221240040000005
1042,1387,706,1445888,0.007224594,2820,0.15562018542550504,0.9717674255371094,-0.0061166134546510875,7.11232e-05,-0.0017923377454280853,0.05517578125,0.2,-4.790454491972923,761.64,33.4055451
1042,1389,707,1447936,0.0046048327,2824,0.181469873059541,0.9677635431289673,-0.004761780452099629,7.108224000000001e-05,0.018416419625282288,0.05078125,0.2,-4.753617390990257,755.04,33.18268898
1042,1391,708,1449984,0.008107313,2828,0.2121240384876728,0.9463691711425781,-0.005781782529084012,7.104128e-05,0.03194928169250488,0.0701904296875,0.2,-4.762190997600555,755.61,33.11967204
1042,1393,709,1452032,0.00979382,2832,0.1502864039503038,0.9671104550361633,-0.006617581326281652,7.100032000000001e-05,-0.005713708698749542,0.095947265625,0.2,-4.711404979228973,753.33,33.0286925
1042,1395,710,1454080,0.0050538033,2836,0.20872354600578547,0.9248319864273071,-0.00353818986332044,7.095936000000001e-05,0.031050968915224075,0.041748046875,0.2,-4.755393892526627,747.2,32.739360000000005
1042,1396,711,1456128,0.0049818177,2840,0.2528174058534205,0.9381235241889954,-0.006138986398582347,7.09184e-05,0.06683282554149628,0.0537109375,0.2,-4.794364258646965,748.47,32.83887019
1042,1398,712,1458176,0.003914076,2844,0.15735820471309125,0.9710023403167725,-0.0009231007425114512,7.087744000000001e-05,0.007039014250040054,0.0718994140625,0.2,-4.740349218249321,748.47,32.83887019
1042,1400,713,1460224,0.009750824,2848,0.14455900015309453,0.9590640068054199,-0.009010836336528882,7.083648e-05,0.01214854046702385,0.076904296875,0.2,-4.775996640324593,744.98,32.752798819999995
1042,1402,714,1462272,0.008120156,2852,0.11716299853287637,0.9560888409614563,-0.006252767416299321,7.079552e-05,-0.014448665082454681,0.0716552734375,0.2,-4.908787027001381,745.8,32.78387762
1042,1404,715,1464320,0.0049183853,2856,0.1526451949030161,0.967433750629425,-0.0017069604946300387,7.075456e-05,0.022667888551950455,0.08056640625,0.2,-4.819723159074783,746.01,32.72554685
1042,1407,716,1466368,0.004623081,2860,0.16215000953525305,0.9740790724754333,-0.0034432748361723498,7.07136e-05,0.001306191086769104,0.041015625,0.2,-4.68673212826252,743.38,32.6728653
1042,1408,717,1468416,0.0071831346,2864,0.2126722144894302,0.9594827890396118,-0.004725882696220651,7.067264000000001e-05,0.013333871960639954,0.0435791015625,0.2,-4.7024573385715485,742.16,32.600270380000005
1042,1410,718,1470464,0.0060983775,2868,0.18183009210042655,0.9544444680213928,-0.005480537132825702,7.063168e-05,0.03601953759789467,0.058349609375,0.2,-4.726348549127579,738.03,32.54327028
1042,1412,719,1472512,0.008937135,2872,0.2592718186788261,0.8808772563934326,-0.0058102294424315915,7.059072e-05,0.06557423621416092,0.072021484375,0.2,-4.820791512727737,731.56,32.45685484
1042,1414,720,1474560,0.0075121485,2876,0.14934266451746225,0.9405430555343628,-0.00389128114329651,7.054976e-05,0.013988308608531952,0.06787109375,0.2,-4.861535131931305,732.4,32.400724770000004
1042,1416,721,1476608,0.005108994,2880,0.1825366453267634,0.9646080732345581,-0.006071510608308017,7.05088e-05,0.013975009322166443,0.041748046875,0.2,-4.69402614235878,731.64,32.46194601
1042,1418,722,1478656,0.009420263,2884,0.19143484719097614,0.9613385200500488,-0.005890314525458962,7.046783999999999e-05,0.03320499509572983,0.078857421875,0.2,-4.756037697196007,728.05,32.32628178
1042,1420,723,1480704,0.010529157,2888,0.23798771621659398,0.9205092191696167,-0.006091477000154555,7.042688e-05,0.04453063756227493,0.0692138671875,0.2,-4.734708800911903,725.68,32.27551425000001
1042,1422,724,1482752,0.008295682,2892,0.18200456560589373,0.9357492327690125,-0.0014359976339619607,7.038592000000001e-05,-0.011423371732234955,0.0853271484375,0.2,-4.751250714063644,724.08,32.163603470000005
1042,1424,725,1484800,0.0072263596,2896,0.15032055298797786,0.9648488759994507,-0.0015571993862977251,7.034496e-05,0.0024845972657203674,0.0538330078125,0.2,-4.766538992524147,722.31,32.1196957
1042,1426,726,1486848,0.004632513,2900,0.2558837807737291,0.9460479021072388,-0.004805403092177585,7.030400000000001e-05,0.07226677983999252,0.0509033203125,0.2,-4.711754783987999,719.48,32.025162110000004
1042,1428,727,1488896,0.0045808116,2904,0.20236989809200168,0.9222875833511353,-0.0031037511362228543,7.026304e-05,0.029464028775691986,0.0465087890625,0.2,-4.736895710229874,720.75,32.22141344
1042,1430,728,1490944,0.005717733,2908,0.21081905718892813,0.9364483952522278,-0.00522753236873541,7.022208e-05,0.05979247763752937,0.0357666015625,0.2,-4.7555137276649475,723.93,32.19164411
1042,1432,729,1492992,0.005815123,2912,0.19991873344406486,0.956907331943512,-0.007905651727924123,7.018112e-05,0.036334022879600525,0.05419921875,0.2,-4.701940655708313,723.1,32.07966221
1042,1434,730,1495040,0.005827436,2916,0.2241474804468453,0.9507594704627991,-0.0070687040279153734,7.014016000000001e-05,0.04826702922582626,0.0595703125,0.2,-4.645016238093376,723.53,32.106079609999995
1042,1436,731,1497088,0.006691653,2920,0.2544318148866296,0.9310620427131653,-0.005084240852738731,7.009920000000001e-05,0.049391165375709534,0.0921630859375,0.2,-4.68062424659729,723.02,32.03435121
1042,1438,732,1499136,0.004342532,2924,0.2811758276075125,0.9314985871315002,-0.004104104984435253,7.005824e-05,0.04261287301778793,0.0277099609375,0.2,-4.643197491765022,728.61,32.06826824
1041,1440,733,1501184,0.0066418666,2928,0.27293008333072066,0.9453126788139343,-0.005645870754960924,7.001728000000001e-05,0.044008441269397736,0.03662109375,0.2,-4.590329527854919,732.74,32.16405863
1042,1442,734,1503232,0.007287652,2932,0.21925763646140695,0.9396082162857056,-0.009177472500596195,6.997632e-05,0.03246865049004555,0.05810546875,0.2,-4.707908779382706,731.87,32.13884048
1042,1444,735,1505280,0.010864621,2936,0.2805013880133629,0.9335224032402039,-0.0038076619966886938,6.993536000000001e-05,0.07325037568807602,0.0618896484375,0.2,-4.701404049992561,730.7,32.260693579999995
1041,1446,736,1507328,0.007269862,2940,0.3011069563217461,0.8901093006134033,-0.002525952411815524,6.98944e-05,0.08162858337163925,0.0533447265625,0.2,-4.693830817937851,730.21,32.13179507
1041,1448,737,1509376,0.009526644,2944,0.337823994923383,0.9422319531440735,0.0023375068267341703,6.985344e-05,0.09365562349557877,0.0919189453125,0.2,-4.514127120375633,730.21,32.13179507
1041,1450,738,1511424,0.011820576,2948,0.23341234494000673,0.9397467374801636,-0.0018181208579335362,6.981248000000001e-05,0.04486727714538574,0.08544921875,0.2,-4.571561813354492,730.21,32.13179507
1041,1452,739,1513472,0.006096731,2952,0.20252564130350947,0.8963168859481812,-0.00564174928877037,6.977152e-05,0.012126393616199493,0.06005859375,0.2,-4.803037911653519,729.91,32.032268560000006
1041,1454,740,1515520,0.0053017135,2956,0.28611300932243466,0.8699663281440735,-0.004310637159505859,6.973056e-05,0.03523515164852142,0.04052734375,0.2,-4.686828896403313,732.46,32.01574745
1041,1456,741,1517568,0.005369162,2960,0.32386805303394794,0.9073082208633423,0.003639079994172789,6.96896e-05,0.11910849809646606,0.0631103515625,0.2,-4.63225631415844,730.0,32.11312764
1041,1458,742,1519616,0.005279671,2964,0.33322133868932724,0.9463006258010864,-0.0030647000239696354,6.964864e-05,0.09883420914411545,0.05615234375,0.2,-4.483627960085869,734.96,32.3814928
1041,1460,743,1521664,0.00521434,2968,0.2517201006412506,0.9504334926605225,-0.005137219501193613,6.960767999999999e-05,0.0676872506737709,0.0430908203125,0.2,-4.650571912527084,734.96,32.3814928
1041,1462,744,1523712,0.007670196,2972,0.23750323010608554,0.9402105808258057,-0.004636030382243916,6.956672e-05,0.03507523238658905,0.051513671875,0.2,-4.605812519788742,729.58,32.25700809
1041,1464,745,1525760,0.005856056,2976,0.28377732122316957,0.9017787575721741,-0.002480135517544113,6.952576e-05,0.0716930404305458,0.05322265625,0.2,-4.703247427940369,723.95,32.13440983
1041,1466,746,1527808,0.0073015336,2980,0.1688620001077652,0.9605934619903564,-0.008624667185358703,6.94848e-05,0.01958448439836502,0.08935546875,0.2,-4.676050767302513,723.95,32.13440983
1041,1468,747,1529856,0.009159014,2984,0.19905792037025094,0.9107384085655212,-0.005348596139810979,6.944384000000001e-05,0.03015066310763359,0.07470703125,0.2,-4.824524104595184,724.39,32.09331154
1041,1470,748,1531904,0.010169351,2988,0.175861778203398,0.9547334313392639,-0.0083948972314829,6.940288e-05,-0.0054640993475914,0.10693359375,0.2,-4.776328146457672,720.18,31.96268034
1041,1472,749,1533952,0.0057314755,2992,0.3158401413820684,0.9400179386138916,-0.0030608267115894705,6.936192e-05,0.041218772530555725,0.0528564453125,0.2,-4.583641678094864,722.06,32.11570937
1042,1474,750,1536000,0.0075476496,2996,0.17217975691892207,0.9713088870048523,-0.006256710184970871,6.932096e-05,0.01904939115047455,0.0634765625,0.2,-4.675577312707901,723.22,32.2056394
1042,1476,751,1538048,0.0080031715,3000,0.1713213319890201,0.9644944667816162,-0.002411203444353305,6.928000000000001e-05,0.03161681815981865,0.0577392578125,0.2,-4.637258872389793,723.22,32.2056394
1041,1478,752,1540096,0.007818989,3004,0.2630604733712971,0.916258692741394,-0.00476080302905757,6.923904000000001e-05,0.0527089424431324,0.0850830078125,0.2,-4.655999511480331,720.25,32.02453257
1041,1479,753,1542144,0.0060017067,3008,0.26071295980364084,0.9364135265350342,-0.002253190818009898,6.919808000000002e-05,0.047471120953559875,0.0777587890625,0.2,-4.70433397591114,719.99,32.249827929999995
1041,1482,754,1544192,0.015077049,3012,0.2039960976690054,0.9426284432411194,-0.0032729466183809564,6.915712000000001e-05,0.042886197566986084,0.0780029296875,0.2,-4.702395483851433,723.08,32.290964540000004
1041,1483,755,1546240,0.007937046,3016,0.19798326352611184,0.955228328704834,-0.00745464360807091,6.911616e-05,0.0555785670876503,0.08056640625,0.2,-4.779516860842705,727.37,32.453513550000004
1041,1485,756,1548288,0.00633379,3020,0.157362615223974,0.9729857444763184,-0.00669601364643313,6.907520000000001e-05,0.028873838484287262,0.05126953125,0.2,-4.644656702876091,732.22,32.71421935
1041,1487,757,1550336,0.0065250006,3024,0.22678926028311253,0.9386332035064697,-0.005729114724090323,6.903424e-05,0.0643383264541626,0.064697265625,0.2,-4.7285632491111755,729.19,32.478571560000006
1041,1489,758,1552384,0.00457929,3028,0.30894340854138136,0.919691801071167,-0.003897894057445228,6.899328e-05,0.06606342643499374,0.0457763671875,0.2,-4.702672839164734,727.31,32.33862424
1041,1491,759,1554432,0.006127254,3032,0.23463652795180678,0.9348853230476379,-0.004930232564220205,6.895232000000001e-05,0.03805952146649361,0.0633544921875,0.2,-4.729756131768227,720.7,32.19164096
1041,1494,760,1556480,0.007861311,3036,0.32959603890776634,0.9488810300827026,-0.006242490853765048,6.891136e-05,0.09030282497406006,0.0635986328125,0.2,-4.715252846479416,722.53,32.26180331
1041,1495,761,1558528,0.007981755,3040,0.35451874043792486,0.9374004602432251,-0.006871217745356262,6.88704e-05,0.10167786478996277,0.0933837890625,0.2,-4.597980856895447,722.53,32.26180331
1041,1498,762,1560576,0.006476267,3044,0.1987597467377782,0.9275532364845276,-0.006296889274381101,6.882944e-05,0.028151940554380417,0.0859375,0.2,-4.747278809547424,722.74,32.33539139
1041,1500,763,1562624,0.005383528,3048,0.16870973957702518,0.943804919719696,-0.0059333723183954135,6.878848e-05,0.018580030649900436,0.05810546875,0.2,-4.857566490769386,725.42,32.49170956
1041,1502,764,1564672,0.005462063,3052,0.24084787722676992,0.9559394121170044,-0.0022776949626859277,6.874752e-05,0.043468177318573,0.062744140625,0.2,-4.749194115400314,721.39,32.44549564
1041,1504,765,1566720,0.004557092,3056,0.28897440480068326,0.9546685814857483,-0.0013477704778779298,6.870656e-05,0.07206256687641144,0.0389404296875,0.2,-4.593001127243042,718.98,32.27756324
1041,1506,766,1568768,0.0026743505,3060,0.36728802789002657,0.9299307465553284,-0.002762675139820203,6.86656e-05,0.10756600648164749,0.0145263671875,0.2,-4.631776452064514,715.78,32.49495011
1041,1508,767,1570816,0.0050390232,3064,0.3245329153724015,0.9402919411659241,-0.0015694022149546072,6.862463999999999e-05,0.08628217875957489,0.041015625,0.2,-4.579790323972702,715.78,32.49495011
1041,1509,768,1572864,0.008103244,3068,0.2250258200801909,0.9336534738540649,-0.00431129448406864,6.858368000000001e-05,0.05407188460230827,0.06103515625,0.2,-4.7035359144210815,709.21,32.110517540000004
1041,1512,769,1574912,0.0092398515,3072,0.22092974837869406,0.8722977638244629,-0.006580827408470213,6.854272e-05,0.05283140018582344,0.0765380859375,0.2,-4.813617184758186,706.22,32.126200790000006
1041,1513,770,1576960,0.0055423463,3076,0.21033433126285672,0.9638049006462097,-0.0050436147430446,6.850176e-05,0.03520902991294861,0.0526123046875,0.2,-4.7401390969753265,701.99,31.76412608
1041,1515,771,1579008,0.009307846,3080,0.391781791113317,0.9486895799636841,-0.0033553241519257426,6.846080000000001e-05,0.1197744682431221,0.072998046875,0.2,-4.576309710741043,701.99,31.76412608
1041,1517,772,1581056,0.008738644,3084,0.3145499532110989,0.9364100694656372,-0.0030864482832839713,6.841984e-05,0.05003112554550171,0.0738525390625,0.2,-4.643936350941658,704.39,31.844905479999998
1041,1519,773,1583104,0.005295128,3088,0.25254291109740734,0.9252471923828125,-0.0019664925639517605,6.837888e-05,0.04467317834496498,0.0892333984375,0.2,-4.672771528363228,704.39,31.844905479999998
1041,1521,774,1585152,0.004603004,3092,0.20483776554465294,0.8909424543380737,-0.00432040065061301,6.833792000000002e-05,0.006774604320526123,0.0308837890625,0.2,-4.804317161440849,698.77,31.800124949999994
1041,1524,775,1587200,0.008107334,3096,0.20450791995972395,0.9169120788574219,-0.0072872132586780936,6.829696000000001e-05,0.018999852240085602,0.05615234375,0.2,-4.820384964346886,700.37,31.874192469999997
1041,1526,776,1589248,0.0063296244,3100,0.34242428839206696,0.9467363953590393,-0.003871713823173195,6.8256e-05,0.04626956582069397,0.0435791015625,0.2,-4.551950603723526,701.7,31.96829556
1041,1528,777,1591296,0.0048184525,3104,0.26607801858335733,0.9345433115959167,-0.005910309133469127,6.821504000000001e-05,0.06685792654752731,0.0692138671875,0.2,-4.6213903576135635,699.18,31.932613500000002
1041,1530,778,1593344,0.004988839,3108,0.1991543616168201,0.9365699887275696,-0.0032049283327069134,6.817408000000001e-05,0.024916671216487885,0.038818359375,0.2,-4.736446768045425,700.77,32.10308363000001
1041,1531,779,1595392,0.004871521,3112,0.22171890875324607,0.9121919274330139,-0.003721747954841703,6.813312e-05,0.0307454951107502,0.0445556640625,0.2,-4.778918519616127,703.91,32.07404339
1041,1534,780,1597440,0.0049481113,3116,0.28304090443998575,0.9035579562187195,-0.004017426574137062,6.809216000000001e-05,0.09026052802801132,0.062744140625,0.2,-4.774093732237816,706.19,32.25410875
1041,1535,781,1599488,0.0076767947,3120,0.2343286257237196,0.9503051042556763,-0.003794809788814746,6.80512e-05,0.05064941570162773,0.0758056640625,0.2,-4.669031843543053,705.41,32.15148146
1041,1537,782,1601536,0.006840296,3124,0.3295610239729285,0.9253061413764954,-0.006286522111622617,6.801024e-05,0.077306367456913,0.0516357421875,0.2,-4.761182397603989,703.94,32.09764635
1041,1539,783,1603584,0.0060146814,3128,0.3239048160612583,0.9293826818466187,-0.0018004015510086901,6.796928e-05,0.09048324823379517,0.0703125,0.2,-4.664855867624283,710.57,32.38575361000001
1041,1541,784,1605632,0.0044888603,3132,0.2596737681888044,0.9453818798065186,-0.002752247775788419,6.792832e-05,0.04039161652326584,0.0465087890625,0.2,-4.633501946926117,704.99,32.259873340000006
1041,1543,785,1607680,0.007127138,3136,0.32992233615368605,0.8645162582397461,-0.005248220171779394,6.788736e-05,0.07731694728136063,0.071044921875,0.2,-4.699086040258408,701.02,32.11019943
1041,1545,786,1609728,0.0068665827,3140,0.17673674831166863,0.9552254676818848,-0.003968819510191679,6.78464e-05,0.01707415282726288,0.052978515625,0.2,-4.759125456213951,701.19,32.02842078
1041,1547,787,1611776,0.0054795146,3144,0.26903399964794517,0.9245843291282654,-0.004198645270662382,6.780544e-05,0.07564932107925415,0.04931640625,0.2,-4.792983040213585,698.48,31.645467800000006
1041,1549,788,1613824,0.006685018,3148,0.33701133634895086,0.9017713665962219,-0.004622453707270324,6.776448e-05,0.07916935533285141,0.081787109375,0.2,-4.7955025136470795,699.45,31.67555666
1041,1551,789,1615872,0.005233233,3152,0.3017980242148042,0.9229503870010376,-0.0029985937144374475,6.772352e-05,0.06161700189113617,0.04931640625,0.2,-4.700058534741402,698.99,31.57629126
1041,1553,790,1617920,0.0057495404,3156,0.2687554247677326,0.9475803971290588,-0.0049755448853829876,6.768256e-05,0.05757387727499008,0.049072265625,0.2,-4.718546018004417,695.71,31.478205609999996
1041,1555,791,1619968,0.006057746,3160,0.230266856495291,0.9512660503387451,-0.005091266721137799,6.76416e-05,0.03504401445388794,0.034423828125,0.2,-4.768239215016365,698.19,31.57413834
1041,1557,792,1622016,0.0062659234,3164,0.1694624088704586,0.9600149989128113,-0.005851629233802669,6.760064000000001e-05,0.011765889823436737,0.0419921875,0.2,-4.701781123876572,699.91,31.68294006
1041,1559,793,1624064,0.0113651715,3168,0.20829806756228209,0.9001061916351318,-0.001545633189380169,6.755968e-05,0.04152379184961319,0.06640625,0.2,-4.820655435323715,699.14,31.69032765
1040,1562,794,1626112,0.0070884908,3172,0.15862631145864725,0.9552927017211914,-0.004179900264716707,6.751872e-05,0.013726260513067245,0.0545654296875,0.2,-4.856228157877922,705.97,31.91413606
1040,1564,795,1628160,0.005285642,3176,0.18603357300162315,0.9754661917686462,-0.0047112378815654665,6.747776e-05,0.018499046564102173,0.0499267578125,0.2,-4.684593513607979,703.7,31.769485760000006
1040,1566,796,1630208,0.0063750534,3180,0.21235094917938113,0.9576575756072998,-0.006390012742485851,6.743680000000001e-05,0.03244560584425926,0.059326171875,0.2,-4.71638323366642,705.89,31.838420900000006
1040,1568,797,1632256,0.010945397,3184,0.18018418131396174,0.9449694156646729,-0.006618764033191837,6.739584e-05,0.03603342920541763,0.0921630859375,0.2,-4.755098760128021,702.96,31.639109939999997
1041,1569,798,1634304,0.0057641156,3188,0.18443128000944853,0.9421554803848267,-0.003512451541610062,6.735488000000001e-05,0.0077213384211063385,0.062255859375,0.2,-4.7770518362522125,706.08,31.735079920000004
1041,1571,799,1636352,0.0070785177,3192,0.31614761613309383,0.9205372333526611,0.0001363347691949457,6.731392000000001e-05,0.11035142838954926,0.079345703125,0.2,-4.593813896179199,705.25,31.709963170000005
1041,1573,800,1638400,0.0066734245,3196,0.2585968356579542,0.923509955406189,-0.004420392637257464,6.727296e-05,0.07234370708465576,0.067138671875,0.2,-4.67165644466877,706.5,31.789327609999997
1041,1575,801,1640448,0.00804895,3200,0.21539704501628876,0.9569481611251831,-0.004036502359667793,6.723200000000001e-05,0.029098186641931534,0.08740234375,0.2,-4.698540434241295,708.26,31.829162899999996
1041,1577,802,1642496,0.0042622956,3204,0.23048263555392623,0.9558742642402649,-0.0029571989143732935,6.719104e-05,0.03708667680621147,0.0499267578125,0.2,-4.679546341300011,710.21,31.704302190000003
1041,1579,803,1644544,0.0041972483,3208,0.2699754419736564,0.9298219084739685,-0.0035808701359201223,6.715008e-05,0.0586690828204155,0.02587890625,0.2,-4.6711884289979935,714.4,31.93357663
1040,1581,804,1646592,0.0055003595,3212,0.2045576018281281,0.9534338712692261,-0.0055517745786346495,6.710912e-05,0.04886896535754204,0.0499267578125,0.2,-4.766994997859001,716.52,32.06200971
1040,1583,805,1648640,0.0027163876,3216,0.25699856178835034,0.93805992603302,-0.0030105619807727635,6.706816e-05,0.03985344246029854,0.0504150390625,0.2,-4.676262900233269,712.11,31.918302379999997
1040,1585,806,1650688,0.0054892674,3220,0.2388218743726611,0.9325100779533386,-0.00398245410178788,6.702720000000001e-05,0.045763880014419556,0.03564453125,0.2,-4.6769280433654785,721.13,32.37769912
1040,1587,807,1652736,0.0070461016,3224,0.23960257275030017,0.9420490860939026,-0.004679773672251031,6.698624e-05,0.04439310356974602,0.055419921875,0.2,-4.703398659825325,719.0,32.35515239
1040,1589,808,1654784,0.006126716,3228,0.17333588236942887,0.9592984914779663,-0.005180269828997552,6.694528e-05,0.011569522321224213,0.0625,0.2,-4.7823473662137985,719.0,32.35515239
1040,1591,809,1656832,0.005835043,3232,0.12427246267907321,0.9457246661186218,-0.006457348237745464,6.690432e-05,-0.017823174595832825,0.044189453125,0.2,-4.931246265769005,721.61,32.39038617
1040,1593,810,1658880,0.004208521,3236,0.22464624606072903,0.9517950415611267,-0.005242725746938959,6.686336e-05,0.03438451886177063,0.0406494140625,0.2,-4.777093082666397,718.93,32.19013277
1040,1595,811,1660928,0.005818734,3240,0.2746347379870713,0.9341739416122437,-0.002725923652178608,6.682239999999999e-05,0.10907057672739029,0.0560302734375,0.2,-4.74731083214283,720.92,32.10023880999999
1040,1597,812,1662976,0.0070970887,3244,0.2307761232368648,0.9511831998825073,-0.003252126698498614,6.678144e-05,0.04471602663397789,0.0479736328125,0.2,-4.742662116885185,720.05,31.97218525
1040,1599,813,1665024,0.0081518525,3248,0.2659692647866905,0.9388331770896912,-0.0006769757601432502,6.674048000000001e-05,0.05926092341542244,0.061767578125,0.2,-4.704304173588753,722.56,31.895172170000002
1040,1601,814,1667072,0.0055133915,3252,0.22512104362249374,0.9546594619750977,-0.0040449880179949105,6.669952e-05,0.057944800704717636,0.063720703125,0.2,-4.731052115559578,721.82,31.84606639
1040,1603,815,1669120,0.0044986526,3256,0.18517387891188264,0.9549574851989746,-0.0058532915281830356,6.665856000000001e-05,0.021850280463695526,0.072021484375,0.2,-4.696958929300308,719.99,31.859033359999998
1040,1605,816,1671168,0.0058741886,3260,0.23822199366986752,0.9268510341644287,-0.003041210991796106,6.66176e-05,0.03680561110377312,0.040771484375,0.2,-4.764179050922394,718.44,32.017111629999995
1040,1607,817,1673216,0.006545133,3264,0.20891664968803525,0.9450361728668213,-0.0003020208532689139,6.657664e-05,0.03602893278002739,0.083251953125,0.2,-4.719151437282562,722.05,32.22721204
1040,1609,818,1675264,0.008552086,3268,0.1789760929532349,0.9517743587493896,-0.0031334466475527734,6.653568e-05,0.028394848108291626,0.080322265625,0.2,-4.696773245930672,723.72,32.22333223
1040,1611,819,1677312,0.0102968365,3272,0.1476015008520335,0.9411913156509399,-0.008924604597268626,6.649472000000001e-05,0.018405713140964508,0.0841064453125,0.2,-4.876950606703758,721.48,32.20046336
1040,1613,820,1679360,0.007909855,3276,0.19543998828157783,0.9504925012588501,-0.007151426558266394,6.645376000000001e-05,0.027624592185020447,0.071533203125,0.2,-4.809860795736313,727.74,32.27235708
1040,1615,821,1681408,0.0065637236,3280,0.26159852370619774,0.9312330484390259,-0.004933481963234954,6.64128e-05,0.038983479142189026,0.082763671875,0.2,-4.7295748591423035,729.1,32.41468273
1040,1617,822,1683456,0.008320779,3284,0.18872789619490504,0.9691540002822876,-0.006142683298094198,6.637184000000001e-05,0.031972236931324005,0.0494384765625,0.2,-4.687977969646454,732.35,32.575768950000004
1040,1619,823,1685504,0.006613834,3288,0.1889811367727816,0.9621298909187317,-0.0039109319768613204,6.633088e-05,0.0497405081987381,0.044189453125,0.2,-4.683761477470398,737.94,32.913045970000006
1040,1621,824,1687552,0.007877202,3292,0.18347317818552256,0.9449295997619629,-0.0043305597064318135,6.628992000000001e-05,0.017156489193439484,0.0594482421875,0.2,-4.796069353818893,735.02,32.89795606999999
1040,1623,825,1689600,0.007432634,3296,0.16661736462265253,0.9522133469581604,-0.006644826731644571,6.624896e-05,0.013974197208881378,0.054443359375,0.2,-4.793220013380051,734.6,32.86063076
1040,1625,826,1691648,0.005314447,3300,0.15455063991248608,0.9606641530990601,-0.004012001460068859,6.6208e-05,0.0032942965626716614,0.0631103515625,0.2,-4.811023488640785,733.51,32.806158419999996
1041,1626,827,1693696,0.0063760644,3304,0.23692195070907474,0.960673451423645,-0.0041751976241357625,6.616704000000001e-05,0.03202514722943306,0.064453125,0.2,-4.754160866141319,733.71,32.84449904
1041,1628,828,1695744,0.0073061734,3308,0.2323948903940618,0.9530239701271057,-0.0034929902176372707,6.612608e-05,0.0730993002653122,0.0592041015625,0.2,-4.7567740976810455,734.47,32.88858095
1041,1630,829,1697792,0.0060071535,3312,0.13979442091658711,0.9708402156829834,-0.0032982352131512016,6.608512e-05,-0.007982183247804642,0.0511474609375,0.2,-4.756666406989098,732.57,32.83744317
1041,1632,830,1699840,0.005301433,3316,0.1887549301609397,0.9497247338294983,-0.005460950778797269,6.604416e-05,-0.002338312566280365,0.0350341796875,0.2,-4.836736127734184,727.16,32.53809001
1041,1634,831,1701888,0.009127005,3320,0.2589537659659982,0.9359983205795288,-0.0077807602065149695,6.60032e-05,0.08224017173051834,0.105224609375,0.2,-4.76116007566452,729.99,32.68686346
1040,1636,832,1703936,0.012028211,3324,0.2246515122242272,0.9617353677749634,-0.0026786610251292586,6.596223999999999e-05,0.034102827310562134,0.0775146484375,0.2,-4.683572977781296,729.06,32.686646419999995
1040,1638,833,1705984,0.008307379,3328,0.21801279298961163,0.956791341304779,-0.0021007315372116864,6.592128e-05,0.050651151686906815,0.0911865234375,0.2,-4.690266236662865,733.02,32.89384387
1040,1640,834,1708032,0.0047467398,3332,0.17751338542439044,0.9425046443939209,-0.0035221460275352,6.588032e-05,0.008693225681781769,0.0604248046875,0.2,-4.801582828164101,732.7,32.78951503
1040,1642,835,1710080,0.0061069587,3336,0.1784496414475143,0.9681622385978699,-0.006135820862255059,6.583936e-05,0.016540896147489548,0.058349609375,0.2,-4.75512370467186,732.7,32.78951503
1040,1644,836,1712128,0.004730685,3340,0.2709310194477439,0.9259135127067566,-0.0038058554200688377,6.579840000000001e-05,0.05225730687379837,0.037353515625,0.2,-4.735633656382561,736.27,32.894698209999994
