time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/clip_range,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1457,885,3368,2983936,0.00017545280000000002,0.18758103530853987,0.9482289552688599,0.009448717,0.1600341796875,0.15,5824,-4.338921502232552,-0.01070309296483174,0.00029958784580230713,972.49,49.8385954
1458,885,3370,2985984,0.00017540159999999998,0.23829591926187277,0.9417091608047485,0.008898456,0.123046875,0.15,5828,-4.388229116797447,-0.013642232457641512,0.02554822713136673,974.48,49.89925482
1459,885,3372,2988032,0.0001753504,0.30254110461100936,0.9305434226989746,0.013866486,0.1715087890625,0.15,5832,-4.462461605668068,-0.014711397350765765,0.07334434986114502,974.9,49.979435519999996
1460,885,3375,2990080,0.0001752992,0.5070378696545959,0.8543906211853027,0.008608319,0.1312255859375,0.15,5836,-4.5051544308662415,-0.007279366924194619,0.16245366632938385,969.88,49.760756859999994
1461,885,3377,2992128,0.00017524800000000003,0.4321000939235091,0.8558464050292969,0.010122147,0.130615234375,0.15,5840,-4.471542075276375,-0.009768711490323767,0.07227000594139099,965.53,49.59024603999999
1462,885,3379,2994176,0.0001751968,0.43134872149676085,0.8706023097038269,0.009524678,0.163330078125,0.15,5844,-4.428305000066757,-0.006951138755539432,0.0996370017528534,977.42,50.43433927
1463,885,3382,2996224,0.00017514560000000002,0.31491392152383924,0.9260151386260986,0.008091269,0.1258544921875,0.15,5848,-4.424628257751465,-0.009290804155170918,0.06877382099628448,972.15,50.20072587000001
1464,885,3384,2998272,0.0001750944,0.38727607019245625,0.9296177625656128,0.014607284,0.16455078125,0.15,5852,-4.2457331866025925,-0.01135377460741438,0.10645540058612823,977.84,50.61619045
1465,885,3386,3000320,0.0001750432,0.19978292612358928,0.95087069272995,0.008461835,0.125,0.15,5856,-4.280685290694237,-0.013659772143000737,0.0034659504890441895,978.65,50.68874379
1466,885,3388,3002368,0.00017499199999999998,0.2539702970534563,0.8659462332725525,0.010946788,0.1595458984375,0.15,5860,-4.245721235871315,-0.010465929677593522,0.03994063287973404,978.65,50.68874379
1467,886,3390,3004416,0.0001749408,0.33296411158517003,0.882800281047821,0.01287294,0.1298828125,0.15,5864,-4.285113617777824,-0.014532203553244472,0.0735706314444542,979.27,50.68695647999999
1468,886,3392,3006464,0.0001748896,0.2777472217567265,0.9025841951370239,0.01122741,0.1702880859375,0.15,5868,-4.387273043394089,-0.009835197182837874,0.031091991811990738,979.27,50.68695647999999
1469,886,3395,3008512,0.0001748384,0.2962803030386567,0.8581451177597046,0.011853075,0.1787109375,0.15,5872,-4.476395830512047,-0.014854503970127553,0.06764207780361176,982.49,50.95318749
1470,886,3397,3010560,0.00017478720000000002,0.3070198097266257,0.8906556367874146,0.014274197,0.1888427734375,0.15,5876,-4.425675213336945,-0.009059884439921007,0.02573787420988083,988.55,51.38241448000001
1471,886,3399,3012608,0.00017473600000000002,0.393968490883708,0.9048116207122803,0.009679668,0.1279296875,0.15,5880,-4.292561709880829,-0.0113158095482504,0.0862533450126648,990.1,51.56021213
1472,886,3401,3014656,0.0001746848,0.2613857835531235,0.9448916912078857,0.010641806,0.1390380859375,0.15,5884,-4.270889192819595,-0.0131910192721989,0.0836709588766098,991.96,51.72785665000001
1473,886,3404,3016704,0.0001746336,0.3307283124886453,0.9257703423500061,0.0110284425,0.1624755859375,0.15,5888,-4.224402621388435,-0.010410457529360428,0.06928877532482147,996.07,51.95088387
1474,886,3406,3018752,0.0001745824,0.3142140037380159,0.9319344162940979,0.010428499,0.1337890625,0.15,5892,-4.206080257892609,-0.014469904141151346,0.03717242181301117,996.07,51.95088387
1475,886,3409,3020800,0.0001745312,0.23521378356963396,0.8868072032928467,0.012359399,0.1815185546875,0.15,5896,-4.185527786612511,-0.013795229169772938,0.002693288028240204,1000.34,52.197526409999995
1476,886,3411,3022848,0.00017448,0.2762016002088785,0.9030242562294006,0.007948739,0.10693359375,0.15,5900,-4.223515227437019,-0.01137885449861642,0.023497886955738068,996.94,52.02127489
1477,886,3413,3024896,0.0001744288,0.4526190124452114,0.8212549686431885,0.011152478,0.1878662109375,0.15,5904,-4.353309139609337,-0.0014867126010358334,0.11827743053436279,996.94,52.02127489
1478,886,3415,3026944,0.0001743776,0.22933907015249133,0.9071757197380066,0.010532012,0.1483154296875,0.15,5908,-4.330420568585396,-0.013761238602455705,0.012409768998622894,1006.33,52.717802830000004
1479,886,3418,3028992,0.00017432639999999998,0.3350488687865436,0.9395520091056824,0.007918876,0.126953125,0.15,5912,-4.209059506654739,-0.011180370609508827,0.034745246171951294,1010.46,52.99815062
1480,886,3420,3031040,0.00017427520000000004,0.29862154135480523,0.9411206841468811,0.0097481115,0.14892578125,0.15,5916,-4.215729162096977,-0.01370685631991364,0.08021237701177597,1006.57,52.79952162999999
1481,886,3422,3033088,0.000174224,0.24938249727711082,0.9480266571044922,0.0078648105,0.1109619140625,0.15,5920,-4.154152914881706,-0.012776716524967924,0.013189047574996948,1006.75,52.86128097999999
1482,886,3424,3035136,0.00017417280000000003,0.2394797659944743,0.9329843521118164,0.010718781,0.1614990234375,0.15,5924,-4.151160776615143,-0.017357151635224,0.009706862270832062,1007.08,52.87898306
1483,886,3426,3037184,0.0001741216,0.3441502284258604,0.8637716174125671,0.014607197,0.1798095703125,0.15,5928,-4.140336990356445,-0.008062127919401973,0.06323477625846863,1007.08,52.87898306
1484,886,3428,3039232,0.00017407040000000002,0.22100033331662416,0.8842912316322327,0.014850119,0.1890869140625,0.15,5932,-4.360122188925743,-0.016050600010203198,0.00401981920003891,1021.61,53.81528281
1485,886,3431,3041280,0.0001740192,0.33002052549272776,0.9225099682807922,0.010453589,0.1572265625,0.15,5936,-4.342838764190674,-0.014933880185708404,0.053740665316581726,1016.96,53.636786089999994
1486,886,3433,3043328,0.000173968,0.36124143237248063,0.8889601826667786,0.008853707,0.15380859375,0.15,5940,-4.374071836471558,-0.007200301741249859,0.08558626472949982,1010.97,53.34662414999999
1487,886,3435,3045376,0.00017391679999999998,0.287546522449702,0.9447430968284607,0.010257333,0.15087890625,0.15,5944,-4.167857185006142,-0.013229924865299836,0.025891225785017014,1005.6,52.95592436
1488,886,3437,3047424,0.0001738656,0.3410744536668062,0.9367595911026001,0.00900943,0.1192626953125,0.15,5948,-4.155767858028412,-0.010148820118047297,0.09756925702095032,1005.6,52.95592436
1489,886,3439,3049472,0.00017381439999999997,0.3135169306769967,0.8805883526802063,0.017871035,0.166259765625,0.15,5952,-4.179198250174522,-0.010582769580651075,0.03652717173099518,999.61,52.59397253
1490,886,3442,3051520,0.0001737632,0.3467756127938628,0.8573816418647766,0.010878008,0.1357421875,0.15,5956,-4.072232767939568,-0.007353471592068672,0.046197861433029175,994.24,52.282749679999995
1491,886,3444,3053568,0.00017371200000000002,0.2924885540269315,0.9114542007446289,0.010633253,0.154296875,0.15,5960,-4.171758025884628,-0.01063166672247462,0.12667301297187805,989.85,52.074822569999995
1492,886,3446,3055616,0.00017366080000000002,0.2743336842395365,0.9046700596809387,0.015116928,0.17333984375,0.15,5964,-4.305942520499229,-0.008698616409674287,0.07677696645259857,987.74,52.00220454
1493,886,3448,3057664,0.0001736096,0.2718533952720463,0.9158360958099365,0.0123703685,0.178955078125,0.15,5968,-4.314970046281815,-0.013636761359521188,0.03689448535442352,987.0,51.924965300000004
1494,886,3450,3059712,0.0001735584,0.21523152571171522,0.9564733505249023,0.011918278,0.1505126953125,0.15,5972,-4.214807331562042,-0.012640560686122626,0.007536061108112335,985.08,51.70874641
1495,886,3453,3061760,0.0001735072,0.24002680834382772,0.955260157585144,0.014197992,0.1881103515625,0.15,5976,-4.24224728345871,-0.013827368398779072,0.024811305105686188,984.24,51.66711421000001
1496,886,3455,3063808,0.000173456,0.24817734071984887,0.9150649905204773,0.008873735,0.1353759765625,0.15,5980,-4.159620553255081,-0.011117496600490995,0.007352717220783234,977.7,51.30943437
1497,886,3457,3065856,0.0001734048,0.30364458123221993,0.9262219071388245,0.011736677,0.1748046875,0.15,5984,-4.177397891879082,-0.00939557010133285,0.06299515813589096,980.66,51.49997847999999
1498,886,3459,3067904,0.0001733536,0.34393806010484695,0.9189266562461853,0.010604762,0.1544189453125,0.15,5988,-4.156713023781776,-0.007845449115848169,0.16437512636184692,976.08,51.23175037
1499,886,3461,3069952,0.0001733024,0.16922874003648758,0.9653002023696899,0.011224542,0.149658203125,0.15,5992,-4.238306671380997,-0.016404588153818622,-0.01133371889591217,976.08,51.23175037
1500,886,3464,3072000,0.00017325119999999999,0.2386994417756796,0.9213901162147522,0.0091212895,0.134033203125,0.15,5996,-4.351598292589188,-0.01366185060760472,0.046608053147792816,974.83,51.021071250000006
1501,886,3466,3074048,0.00017320000000000004,0.20072232419624925,0.9302156567573547,0.009420702,0.1590576171875,0.15,6000,-4.294287711381912,-0.010791157081257552,0.009149923920631409,977.93,51.15165975
1502,886,3468,3076096,0.0001731488,0.2165867737494409,0.9525443315505981,0.009021355,0.13427734375,0.15,6004,-4.284830272197723,-0.010276846471242607,0.03455660492181778,966.72,50.66261261999999
1503,886,3471,3078144,0.00017309760000000003,0.3386549814604223,0.9304990768432617,0.009519429,0.14208984375,0.15,6008,-4.248862162232399,-0.0109492847986985,0.0623648464679718,975.14,51.05335806
1504,886,3473,3080192,0.0001730464,0.19817248359322548,0.972154438495636,0.008441171,0.126953125,0.15,6012,-4.177085682749748,-0.013184937968617305,0.020393602550029755,974.04,50.991342079999995
1505,886,3475,3082240,0.00017299520000000002,0.30729496106505394,0.9152554869651794,0.014164225,0.1658935546875,0.15,6016,-4.195245295763016,-0.011310966714518145,0.029561929404735565,972.78,51.07846759
1506,886,3477,3084288,0.000172944,0.3271841495297849,0.8548780679702759,0.011165515,0.1551513671875,0.15,6020,-4.180183902382851,-0.011049246415495872,0.062166206538677216,977.81,51.41459583999998
1507,886,3479,3086336,0.0001728928,0.2387466742657125,0.9101506471633911,0.011526737,0.1275634765625,0.15,6024,-4.2660665065050125,-0.011617824668064713,0.02991250902414322,977.81,51.41459583999998
1508,886,3481,3088384,0.00017284159999999998,0.3080674889497459,0.8885737657546997,0.011215787,0.1531982421875,0.15,6028,-4.374384865164757,-0.014292116946307942,0.048046231269836426,973.42,51.11805156
1509,887,3484,3090432,0.0001727904,0.38087123073637486,0.8860502243041992,0.0115579255,0.13720703125,0.15,6032,-4.371713146567345,-0.010727086308179423,0.07968485355377197,974.07,51.14841363999999
1510,887,3486,3092480,0.00017273919999999997,0.29290683288127184,0.9313677549362183,0.017161177,0.1973876953125,0.15,6036,-4.31067967414856,-0.014367521594977006,0.028453953564167023,970.55,50.79913440999999
1511,887,3488,3094528,0.00017268800000000002,0.34878963232040405,0.9175111055374146,0.012337657,0.1781005859375,0.15,6040,-4.254142791032791,-0.008057493600063026,0.11094330251216888,979.02,51.40374717999999
1512,887,3490,3096576,0.00017263680000000002,0.34968735091388226,0.9295029044151306,0.009521542,0.146240234375,0.15,6044,-4.185067266225815,-0.009382346601341851,0.03865689039230347,975.74,51.12309775
1513,887,3492,3098624,0.00017258560000000002,0.3103468148037791,0.9276410341262817,0.014318301,0.156494140625,0.15,6048,-4.144186928868294,-0.012852985819336027,0.050655342638492584,975.4,51.112118530000004
1514,887,3494,3100672,0.0001725344,0.1606057675089687,0.9408100843429565,0.013314671,0.1788330078125,0.15,6052,-4.190819576382637,-0.009443168120924383,-0.011414162814617157,973.64,51.019615750000014
1515,887,3496,3102720,0.0001724832,0.3263367568142712,0.9070688486099243,0.013233937,0.16162109375,0.15,6056,-4.31211219727993,-0.007416005813865922,0.04620163142681122,976.1,51.09443442
1516,887,3498,3104768,0.000172432,0.3262964002788067,0.9211874008178711,0.015327113,0.203125,0.15,6060,-4.300131216645241,-0.010982016945490614,0.05042324960231781,974.58,51.04756578999999
1517,887,3500,3106816,0.0001723808,0.2598649663850665,0.9401896595954895,0.011372685,0.1571044921875,0.15,6064,-4.2758569419384,-0.014612905550166033,0.022724904119968414,971.46,50.852012419999994
1518,887,3502,3108864,0.0001723296,0.32087038457393646,0.9399240612983704,0.0097889565,0.12841796875,0.15,6068,-4.247686788439751,-0.01072848986950703,0.05390968918800354,973.34,50.81723118
1519,887,3504,3110912,0.0001722784,0.3210229491814971,0.9268887042999268,0.011699152,0.146728515625,0.15,6072,-4.326293274760246,-0.0118457714561373,0.04019589722156525,975.22,50.92191642000001
1520,887,3506,3112960,0.0001722272,0.34912317199632525,0.9416863918304443,0.008638484,0.134765625,0.15,6076,-4.224763661623001,-0.009855251119006425,0.10481752455234528,963.97,50.432058739999995
1521,887,3508,3115008,0.00017217599999999999,0.21329820342361927,0.9629663228988647,0.011226855,0.16455078125,0.15,6080,-4.122681945562363,-0.011850621143821627,0.019935689866542816,963.97,50.432058739999995
1522,887,3510,3117056,0.0001721248,0.2215601014904678,0.9356706738471985,0.012123119,0.1817626953125,0.15,6084,-4.170286193490028,-0.017666009720414877,0.014079853892326355,966.09,50.70719140999999
1523,887,3513,3119104,0.0001720736,0.31962454319000244,0.9094308018684387,0.011613816,0.1671142578125,0.15,6088,-4.2365827560424805,-0.007558790501207113,0.06921859085559845,971.34,50.996015830000005
1524,887,3515,3121152,0.00017202240000000003,0.4967965045943856,0.8466548919677734,0.013402512,0.1678466796875,0.15,6092,-4.283232226967812,-0.007451153884176165,0.17215357720851898,967.43,50.79586790000001
1525,888,3517,3123200,0.0001719712,0.3080244776792824,0.8950111269950867,0.013002632,0.1690673828125,0.15,6096,-4.274468496441841,-0.00931243748345878,0.058865025639534,967.07,50.79100258
1526,888,3519,3125248,0.00017192000000000002,0.24439814081415534,0.9335680603981018,0.010919618,0.140380859375,0.15,6100,-4.296738415956497,-0.015871511277509853,0.01886734366416931,963.94,50.70950193000001
1527,888,3521,3127296,0.0001718688,0.15755903907120228,0.9695737957954407,0.012845378,0.1484375,0.15,6104,-4.326216399669647,-0.016662691181409173,-0.007466424256563187,963.14,50.85507563999999
1528,888,3523,3129344,0.0001718176,0.34161160746589303,0.9300821423530579,0.010127753,0.1402587890625,0.15,6108,-4.282017365098,-0.012050401652231812,0.06070077419281006,962.9,50.87933413
1529,888,3525,3131392,0.00017176639999999998,0.3077944819815457,0.9172625541687012,0.010521217,0.162841796875,0.15,6112,-4.203377947211266,-0.011373177781933919,0.06777123361825943,958.33,50.63757012000001
1530,888,3527,3133440,0.0001717152,0.21702450653538108,0.9363842010498047,0.011352286,0.15283203125,0.15,6116,-4.209878146648407,-0.014420046587474644,-0.0020732730627059937,959.87,50.68632765
1531,888,3529,3135488,0.00017166399999999997,0.3796476358547807,0.8779424428939819,0.010625197,0.1395263671875,0.15,6120,-4.429919719696045,-0.009528908776701428,0.10802401602268219,958.05,50.707251400000004
1532,888,3531,3137536,0.00017161280000000002,0.26458572456613183,0.9243363738059998,0.01275785,0.1431884765625,0.15,6124,-4.300786942243576,-0.015087437524925917,0.04894997179508209,961.1,50.90829515
1533,888,3533,3139584,0.0001715616,0.34150869445875287,0.8793717622756958,0.009953497,0.1309814453125,0.15,6128,-4.270948141813278,-0.011771419856813736,0.04143231362104416,960.14,50.96214234000001
1534,888,3535,3141632,0.00017151040000000002,0.2791028702631593,0.9387838840484619,0.009590573,0.15283203125,0.15,6132,-4.2250441908836365,-0.011781868641264737,0.048800475895404816,960.57,51.01081017999999
1535,888,3537,3143680,0.0001714592,0.26609191950410604,0.9414233565330505,0.012836501,0.149169921875,0.15,6136,-4.299436807632446,-0.014178554672980681,0.05209244787693024,963.48,51.12436636
1536,888,3540,3145728,0.000171408,0.32663679402321577,0.9383325576782227,0.01071658,0.1357421875,0.15,6140,-4.313892140984535,-0.013065529376035556,0.05077347159385681,971.08,51.6281739
1537,888,3542,3147776,0.0001713568,0.2194726960733533,0.9625159502029419,0.010289636,0.1331787109375,0.15,6144,-4.248348265886307,-0.011868214642163366,0.014348842203617096,971.08,51.6281739
1538,888,3544,3149824,0.0001713056,0.2732163406908512,0.8915702700614929,0.012214284,0.1820068359375,0.15,6148,-4.163139030337334,-0.009892608388327062,0.02307036891579628,971.08,51.6281739
1539,888,3546,3151872,0.0001712544,0.35853474773466587,0.7131309509277344,0.009461779,0.1474609375,0.15,6152,-4.362732082605362,-0.01041869114851579,0.11508302390575409,976.51,51.974799080000004
1540,888,3548,3153920,0.0001712032,0.3892625495791435,0.8372116684913635,0.009357785,0.1346435546875,0.15,6156,-4.356439977884293,-0.01053408024017699,0.1052207425236702,978.47,52.28448504000001
1541,888,3551,3155968,0.000171152,0.5804966622963548,0.8768631815910339,0.01234585,0.16015625,0.15,6160,-4.377389371395111,-0.009823833766859025,0.1529117375612259,981.01,52.451206970000015
1542,888,3553,3158016,0.00017110080000000001,0.39692686777561903,0.9219405651092529,0.011381457,0.1431884765625,0.15,6164,-4.361140742897987,-0.012062564463121817,0.10972055792808533,979.42,52.66778295
1543,888,3555,3160064,0.0001710496,0.3480295301415026,0.9237288236618042,0.009689216,0.164306640625,0.15,6168,-4.447704419493675,-0.011361006516381167,0.07709615677595139,980.59,52.83480794000002
1544,888,3557,3162112,0.0001709984,0.20420239912346005,0.9328500628471375,0.012701601,0.1827392578125,0.15,6172,-4.140571862459183,-0.011032759852241725,0.009996294975280762,984.27,53.12796670000001
1545,888,3559,3164160,0.0001709472,0.23919581668451428,0.91082763671875,0.009411824,0.1322021484375,0.15,6176,-4.266991510987282,-0.012937351246364415,0.03562256693840027,984.27,53.12796670000001
1546,888,3561,3166208,0.000170896,0.33813743432983756,0.9037876725196838,0.010521265,0.1551513671875,0.15,6180,-4.45700503885746,-0.01176717784255743,0.08997368812561035,988.28,53.38859115
1547,888,3564,3168256,0.00017084480000000002,0.3408139212988317,0.8923249840736389,0.007661869,0.1173095703125,0.15,6184,-4.330088570713997,-0.011026197083992884,0.049545079469680786,984.54,53.3038015
1548,888,3566,3170304,0.0001707936,0.45018244348466396,0.8816365003585815,0.0077164825,0.10595703125,0.15,6188,-4.321906626224518,-0.007968540885485709,0.12364833056926727,979.49,52.99725142000001
1549,889,3568,3172352,0.00017074240000000001,0.2578982193954289,0.9296422600746155,0.010390105,0.1339111328125,0.15,6192,-4.326701045036316,-0.011268957750871778,0.011313177645206451,983.04,53.44682018000001
1550,888,3570,3174400,0.00017069119999999998,0.3759552934207022,0.9250531196594238,0.006235356,0.10986328125,0.15,6196,-4.299203976988792,-0.008662205626023933,0.12253138422966003,978.54,53.3062429
1551,889,3572,3176448,0.00017064,0.2110336071345955,0.9422300457954407,0.0099062845,0.136962890625,0.15,6200,-4.177238568663597,-0.011144436750328168,-0.007479429244995117,978.54,53.3062429
1552,889,3575,3178496,0.00017058879999999998,0.4134413758292794,0.8032885789871216,0.011159878,0.130126953125,0.15,6204,-4.334241449832916,-0.01354103688208852,0.09385325759649277,972.95,53.10370315
1553,889,3577,3180544,0.00017053760000000003,0.4160996899008751,0.8645729422569275,0.007897458,0.1353759765625,0.15,6208,-4.325132757425308,-0.008661120577016845,0.10587485134601593,966.52,52.66123057
1554,889,3579,3182592,0.0001704864,0.3902283334173262,0.9111721515655518,0.011597555,0.1531982421875,0.15,6212,-4.2636217921972275,-0.007899787044152617,0.07483632117509842,965.62,52.73859325
1555,889,3581,3184640,0.00017043520000000002,0.3570378590375185,0.9009316563606262,0.008965563,0.1107177734375,0.15,6216,-4.4132866859436035,-0.009764859831193462,0.061883822083473206,966.89,52.79791556
1556,889,3583,3186688,0.000170384,0.3595989430323243,0.914253294467926,0.010559479,0.1566162109375,0.15,6220,-4.284461796283722,-0.008267792814876884,0.026884645223617554,966.93,52.80752402000001
1557,889,3586,3188736,0.0001703328,0.24338273471221328,0.9353055357933044,0.010438469,0.1512451171875,0.15,6224,-4.319161877036095,-0.012493227695813403,0.05036422610282898,966.87,52.88933668
1558,889,3588,3190784,0.0001702816,0.306403492577374,0.9357357621192932,0.011630738,0.14501953125,0.15,6228,-4.29416598379612,-0.009963028169295285,0.042442865669727325,967.23,52.772286189999996
1559,889,3590,3192832,0.0001702304,0.2489188089966774,0.9354753494262695,0.012140388,0.15234375,0.15,6232,-4.1990281492471695,-0.011656318441964686,0.015503309667110443,967.23,52.772286189999996
1560,889,3592,3194880,0.0001701792,0.2860149769112468,0.8876373767852783,0.010197553,0.1328125,0.15,6236,-4.4185274094343185,-0.01437645181431435,0.05761484056711197,962.94,52.64601087999999
1561,889,3595,3196928,0.000170128,0.3286239402368665,0.9237757921218872,0.007776368,0.1146240234375,0.15,6240,-4.347783207893372,-0.011605368490563706,0.06964648514986038,964.4,52.893015670000004
1562,889,3597,3198976,0.0001700768,0.19842933304607868,0.9588590860366821,0.013822408,0.1710205078125,0.15,6244,-4.326294973492622,-0.01737025802140124,0.0021162480115890503,964.4,52.893015670000004
1563,889,3599,3201024,0.00017002560000000001,0.16367584047839046,0.956378698348999,0.012285812,0.1580810546875,0.15,6248,-4.376851782202721,-0.014128225186141208,0.001955687999725342,966.23,53.006241929999995
1564,889,3601,3203072,0.0001699744,0.25638736225664616,0.9413845539093018,0.009896263,0.1722412109375,0.15,6252,-4.349047228693962,-0.013417092792224139,0.009919628500938416,966.62,52.97290956999999
1565,889,3604,3205120,0.0001699232,0.25512010464444757,0.9604051113128662,0.010328287,0.1302490234375,0.15,6256,-4.326530367136002,-0.013040752077358775,0.025613240897655487,967.69,52.88470620999998
1566,889,3606,3207168,0.000169872,0.18562101456336677,0.9562329053878784,0.011766619,0.166748046875,0.15,6260,-4.3587659150362015,-0.015301887091482058,-0.017566002905368805,967.69,52.88470620999998
1567,889,3608,3209216,0.0001698208,0.3402506336569786,0.8851402997970581,0.00943186,0.154052734375,0.15,6264,-4.38227804005146,-0.010479975055204704,0.06548769772052765,969.5,53.11984776
1568,889,3610,3211264,0.00016976960000000002,0.31670242035761476,0.9147599935531616,0.0124889705,0.1365966796875,0.15,6268,-4.414707571268082,-0.012542617623694241,0.08867387473583221,965.1,52.77482627000001
1569,889,3612,3213312,0.0001697184,0.2865192466415465,0.9142694473266602,0.008690942,0.1044921875,0.15,6272,-4.319879844784737,-0.010109367460245267,0.0405607670545578,968.94,53.01804986
1570,889,3615,3215360,0.00016966720000000001,0.2995534557849169,0.9297200441360474,0.009356786,0.1405029296875,0.15,6276,-4.381082996726036,-0.010764969629235566,0.05752388387918472,966.44,53.037880560000005
1571,889,3617,3217408,0.00016961599999999998,0.3610308771021664,0.8999315500259399,0.009817165,0.154052734375,0.15,6280,-4.265466436743736,-0.010423087383969687,0.10180429369211197,966.44,53.037880560000005
1572,889,3619,3219456,0.0001695648,0.4968218309804797,0.8311757445335388,0.0083592255,0.1483154296875,0.15,6284,-4.446911841630936,-0.007944371667690575,0.13677801191806793,969.33,53.12453985000002
1573,889,3621,3221504,0.0001695136,0.36332734767347574,0.8885366916656494,0.012207326,0.153076171875,0.15,6288,-4.3507095873355865,-0.009895804381812923,0.06927915662527084,972.83,53.35801971
1574,889,3624,3223552,0.00016946240000000003,0.3065170585177839,0.9053366184234619,0.009769902,0.1224365234375,0.15,6292,-4.355368942022324,-0.007304582206415944,0.08983630686998367,972.48,53.3206856
1575,889,3626,3225600,0.0001694112,0.232721081469208,0.9284224510192871,0.010554843,0.1494140625,0.15,6296,-4.515128463506699,-0.014650307799456641,0.040853068232536316,968.51,52.968265949999996
1576,889,3628,3227648,0.00016936000000000002,0.3878018809482455,0.9107615947723389,0.012320666,0.18701171875,0.15,6300,-4.346037060022354,-0.007577382173622027,0.0914689376950264,968.51,52.968265949999996
1577,889,3630,3229696,0.0001693088,0.1920750611461699,0.9357491731643677,0.012816136,0.1705322265625,0.15,6304,-4.330875441431999,-0.014485431660432369,0.006770998239517212,971.25,53.2062871
1578,889,3632,3231744,0.0001692576,0.2698892280459404,0.8995757699012756,0.009868131,0.1539306640625,0.15,6308,-4.318842068314552,-0.009878891360131092,0.05596582591533661,977.71,53.46233113
1579,889,3634,3233792,0.0001692064,0.23927394999191165,0.9506878852844238,0.007981226,0.111083984375,0.15,6312,-4.237795099616051,-0.00947567936964333,0.021177295595407486,978.09,53.390140900000006
1580,889,3636,3235840,0.0001691552,0.3449020958505571,0.91715407371521,0.011479111,0.1768798828125,0.15,6316,-4.427596375346184,-0.013581718754721805,0.021754153072834015,975.07,53.33052784999998
1581,889,3639,3237888,0.000169104,0.3394338577054441,0.910933256149292,0.010100376,0.1195068359375,0.15,6320,-4.372287482023239,-0.008641649037599564,0.022158458828926086,980.52,53.729428909999996
1582,889,3641,3239936,0.0001690528,0.2651177002117038,0.9370251893997192,0.009854453,0.15966796875,0.15,6324,-4.318298757076263,-0.01089607628819067,0.018808424472808838,982.42,53.94578768000001
1583,889,3643,3241984,0.00016900160000000002,0.27203776221722364,0.9574257731437683,0.011532798,0.1612548828125,0.15,6328,-4.403797522187233,-0.014669156385934912,0.07238450646400452,979.45,53.74348664000001
1584,889,3645,3244032,0.00016895040000000001,0.26621466130018234,0.9392101168632507,0.012455599,0.155029296875,0.15,6332,-4.24866347014904,-0.01331829052651301,0.02739502117037773,980.64,53.81561143000001
1585,889,3647,3246080,0.0001688992,0.3119146954268217,0.9291422963142395,0.00921018,0.1414794921875,0.15,6336,-4.3103561997413635,-0.0075030618463642895,0.03916711360216141,984.88,53.845665929999996
1586,889,3650,3248128,0.000168848,0.22352977376431227,0.9452412724494934,0.00883741,0.12744140625,0.15,6340,-4.137712731957436,-0.013016171753406525,0.03143547475337982,979.42,53.505641190000006
1587,889,3652,3250176,0.0001687968,0.38887475337833166,0.87594074010849,0.012600971,0.135009765625,0.15,6344,-4.387307494878769,-0.009123019262915477,0.12604466080665588,978.66,53.3901702
1588,889,3654,3252224,0.0001687456,0.3198197912424803,0.9176900386810303,0.010060474,0.1478271484375,0.15,6348,-4.345284819602966,-0.00917226739693433,0.06711357086896896,979.22,53.47140198000001
1589,889,3656,3254272,0.0001686944,0.3585068304091692,0.8948847055435181,0.007844522,0.10009765625,0.15,6352,-4.387424528598785,-0.008406393448240124,0.07729790359735489,985.27,53.81637724
1590,889,3659,3256320,0.0001686432,0.41547977831214666,0.8909913897514343,0.013019439,0.1617431640625,0.15,6356,-4.209621831774712,-0.00891852521453984,0.073526531457901,981.76,53.47127271
1591,889,3661,3258368,0.00016859200000000001,0.32393863471224904,0.9360657334327698,0.011165933,0.1578369140625,0.15,6360,-4.214159458875656,-0.0122341014794074,0.06316085904836655,982.97,53.457805089999994
1592,889,3663,3260416,0.00016854079999999998,0.29007564671337605,0.922451376914978,0.008389037,0.107421875,0.15,6364,-4.113139823079109,-0.00992802283144556,0.07142539322376251,979.84,53.320042459999996
1593,890,3665,3262464,0.0001684896,0.3697523339651525,0.8090797662734985,0.014776643,0.1173095703125,0.15,6368,-4.229937925934792,-0.00784037381527014,0.12852856516838074,979.38,53.27178746999999
1594,890,3667,3264512,0.0001684384,0.2826311248354614,0.8938441872596741,0.010818558,0.1556396484375,0.15,6372,-4.08890438079834,-0.0087936396303121,0.06167665868997574,978.21,53.25825922
1595,890,3669,3266560,0.00016838720000000003,0.42472409177571535,0.9065312147140503,0.0093239,0.1195068359375,0.15,6376,-4.283776715397835,-0.009535100485663861,0.11684709787368774,981.74,53.59002489
1596,890,3672,3268608,0.000168336,0.352911866735667,0.9160815477371216,0.010782979,0.155029296875,0.15,6380,-4.13506381213665,-0.013407792706857435,0.053979746997356415,977.34,53.28543524999999
1597,890,3674,3270656,0.00016828480000000002,0.2596946354024112,0.9358566999435425,0.008741997,0.14013671875,0.15,6384,-4.308964237570763,-0.009228967828676105,0.040229640901088715,977.34,53.28543524999999
