time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_fraction,train/clip_range,train/learning_rate,train/explained_variance,train/n_updates,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1026,482,987136,961,-4.514094367623329,-0.00824521854519844,0.0055407844,0.16913388948887587,0.1004638671875,0.15,0.0002007456,0.9694303870201111,1924,0.018460363149642944,651.01,31.974193420000002
1026,483,989184,963,-4.39216922223568,-0.003532340517267585,0.008287083,0.2240948067046702,0.125732421875,0.15,0.0002006432,0.9394505023956299,1928,0.04902397841215134,651.98,31.99673706
1026,484,991232,965,-4.479442968964577,-0.009127534023718908,0.0076595545,0.24004629300907254,0.1141357421875,0.15,0.0002005408,0.9341192841529846,1932,0.059285227209329605,652.54,32.01860697000001
1026,485,993280,967,-4.606178268790245,-0.0077020029712002724,0.009076997,0.1492317437659949,0.1378173828125,0.15,0.00020043840000000002,0.9624772667884827,1936,0.004345685243606567,656.45,32.13102529
1026,486,995328,969,-4.559867054224014,-0.010369887895649299,0.008722872,0.18656585086137056,0.111328125,0.15,0.00020033600000000001,0.9562768340110779,1940,-0.0005763843655586243,657.21,32.30694432
1026,487,997376,971,-4.564324900507927,-0.008662771171657369,0.006682445,0.18356065708212554,0.1175537109375,0.15,0.0002002336,0.9567694664001465,1944,0.01808510720729828,661.12,32.524141799999995
1026,488,999424,973,-4.604292675852776,-0.00834025806398131,0.005538754,0.14548357692547143,0.0902099609375,0.15,0.00020013120000000003,0.9612760543823242,1948,0.008940525352954865,663.41,32.77891625
1026,489,1001472,975,-4.558995768427849,-0.0087586137233302,0.0069163484,0.17164492513984442,0.125,0.15,0.00020002880000000002,0.9667145013809204,1952,0.01183677464723587,662.47,32.75620844
1026,490,1003520,977,-4.482404187321663,-0.00958132384403143,0.007996989,0.19520725961774588,0.1231689453125,0.15,0.0001999264,0.9700474739074707,1956,0.008727435022592545,661.78,32.735747739999994
1026,491,1005568,979,-4.434690043330193,-0.008742201171116903,0.0073683783,0.16826541745103896,0.1181640625,0.15,0.000199824,0.9581809639930725,1960,0.005684714764356613,661.82,32.751355319999995
1026,492,1007616,981,-4.515972897410393,-0.009049232088727877,0.006990665,0.17519108159467578,0.1280517578125,0.15,0.0001997216,0.9424633979797363,1964,0.005444701761007309,660.58,32.719275540000005
1026,493,1009664,983,-4.532221481204033,-0.006095136370277032,0.0069453614,0.16271994914859533,0.1295166015625,0.15,0.0001996192,0.9661937952041626,1968,0.013551920652389526,660.63,32.76316351
1026,494,1011712,985,-4.449671998620033,-0.00965506372449454,0.007300587,0.1517072538845241,0.114013671875,0.15,0.0001995168,0.9647408127784729,1972,0.02406565472483635,658.82,32.634999210000004
1026,495,1013760,987,-4.4909356236457825,-0.0075045199919259176,0.006879613,0.18182368576526642,0.120361328125,0.15,0.0001994144,0.9692469835281372,1976,0.02368830144405365,659.56,32.76764552
1026,496,1015808,989,-4.528816759586334,-0.008939874329371378,0.007881766,0.14996819966472685,0.1099853515625,0.15,0.000199312,0.9560214877128601,1980,0.03196578845381737,666.83,33.15921688
1026,497,1017856,991,-4.537231594324112,-0.008983401115983725,0.006761232,0.2248448645696044,0.1077880859375,0.15,0.00019920959999999998,0.9345496296882629,1984,0.030311953276395798,666.55,33.13864347
1026,498,1019904,993,-4.529757708311081,-0.010083047178341076,0.007252262,0.15881450939923525,0.1043701171875,0.15,0.00019910719999999998,0.9476377367973328,1988,0.007358632981777191,668.63,33.27521705
1026,499,1021952,995,-4.492198631167412,-0.008471727080177516,0.005382062,0.17245363327674568,0.078857421875,0.15,0.00019900480000000002,0.9608381390571594,1992,0.008308298885822296,668.45,33.263804029999996
1026,500,1024000,997,-4.478813022375107,-0.01170906936749816,0.006294546,0.13949920260347426,0.12646484375,0.15,0.00019890240000000002,0.9742392897605896,1996,-0.0045141540467739105,668.34,33.265550250000004
1026,501,1026048,999,-4.536399260163307,-0.01043404676602222,0.0059357546,0.18205667473375797,0.1094970703125,0.15,0.0001988,0.9429707527160645,2000,0.01782570406794548,673.23,33.44066908
1026,502,1028096,1001,-4.550246432423592,-0.0076272596343187615,0.005402641,0.15734498971141875,0.0841064453125,0.15,0.0001986976,0.9494441151618958,2004,0.01733490079641342,668.84,33.26915756
1026,503,1030144,1003,-4.488632529973984,-0.006369797105435282,0.008498874,0.20955431601032615,0.116943359375,0.15,0.0001985952,0.9477992653846741,2008,0.029117412865161896,669.15,33.260036989999996
1026,504,1032192,1005,-4.557604879140854,-0.007074360706610605,0.005564132,0.15935585438273847,0.11962890625,0.15,0.0001984928,0.9586490988731384,2012,-0.0015541613101959229,672.99,33.360816129999996
1026,505,1034240,1007,-4.486756578087807,-0.010025644092820585,0.008000443,0.1162613183259964,0.1307373046875,0.15,0.0001983904,0.9784291982650757,2016,-0.005096495151519775,667.43,33.20470519
1026,506,1036288,1009,-4.445355087518692,-0.008248128593550064,0.0052344142,0.14050907152704895,0.0888671875,0.15,0.000198288,0.9591184854507446,2020,-0.001528121531009674,668.53,33.234667689999995
1026,507,1038336,1011,-4.396004930138588,-0.008290133584523574,0.008949989,0.1957852770574391,0.1495361328125,0.15,0.00019818560000000002,0.9433157444000244,2024,0.030250079929828644,667.42,33.21650351
1026,508,1040384,1013,-4.397858038544655,-0.007714818391832523,0.0064240834,0.21057955222204328,0.109130859375,0.15,0.0001980832,0.9397431015968323,2028,0.03625905141234398,667.54,33.25807523
1026,509,1042432,1015,-4.461869835853577,-0.009228616545442492,0.006763396,0.13058236590586603,0.12744140625,0.15,0.00019798080000000003,0.9722163081169128,2032,-0.008642103523015976,666.78,33.181523979999994
1026,510,1044480,1017,-4.549641594290733,-0.008586312033003196,0.005527267,0.1246618467848748,0.1058349609375,0.15,0.00019787840000000002,0.9745215773582458,2036,0.00012275949120521545,666.38,33.1073873
1026,511,1046528,1019,-4.4560888558626175,-0.009707017030450515,0.0074553015,0.12466774228960276,0.1165771484375,0.15,0.000197776,0.9686731100082397,2040,-0.0010918639600276947,666.38,33.1073873
1026,512,1048576,1021,-4.585700079798698,-0.008111619492410682,0.008103342,0.118477713316679,0.1082763671875,0.15,0.0001976736,0.9552127122879028,2044,-0.0030563920736312866,668.54,33.23000376
1026,513,1050624,1023,-4.5074537098407745,-0.0077679122041445225,0.0069661373,0.12793177040293813,0.1317138671875,0.15,0.0001975712,0.9727121591567993,2048,0.00638531893491745,668.52,33.178460169999994
1026,514,1052672,1025,-4.385514438152313,-0.009205984853906557,0.0057118856,0.14720293157733977,0.0958251953125,0.15,0.00019746880000000002,0.9693007469177246,2052,0.004696007817983627,668.09,33.1557545
1026,515,1054720,1027,-4.443896695971489,-0.00880760645668488,0.0077556316,0.15111401001922786,0.122314453125,0.15,0.0001973664,0.9521080851554871,2056,0.00042455270886421204,668.24,33.02729475
1026,516,1056768,1029,-4.725094690918922,-0.008544092241209,0.007919248,0.11834026616998017,0.116455078125,0.15,0.000197264,0.9666310548782349,2060,-0.013223834335803986,671.8,33.19731421
1026,517,1058816,1031,-4.461845502257347,-0.007180970031186007,0.0067552356,0.11613034876063466,0.102783203125,0.15,0.0001971616,0.9484754204750061,2064,-0.001198936253786087,672.86,33.29249631
1026,518,1060864,1033,-4.4612801522016525,-0.008503670178470202,0.007150595,0.21255392814055085,0.100341796875,0.15,0.00019705919999999999,0.9469735622406006,2068,0.035905949771404266,673.07,33.06507216000001
1026,519,1062912,1035,-4.392897933721542,-0.008072570853983052,0.011390299,0.1796591952443123,0.1661376953125,0.15,0.0001969568,0.9758321046829224,2072,0.019483529031276703,671.65,33.03461661
1026,520,1064960,1037,-4.280558258295059,-0.007002556434599683,0.009181628,0.23935466539114714,0.1531982421875,0.15,0.0001968544,0.9430466890335083,2076,0.018296949565410614,672.21,33.031593550000004
1026,521,1067008,1039,-4.358726784586906,-0.00810637470567599,0.0057588397,0.11659114179201424,0.0933837890625,0.15,0.00019675200000000002,0.9638656973838806,2080,-0.02281663566827774,667.39,32.7469697
1026,522,1069056,1041,-4.536418706178665,-0.00897316585178487,0.009297795,0.17547981720417738,0.12890625,0.15,0.0001966496,0.9390013217926025,2084,0.012485437095165253,665.52,32.69278338
1026,523,1071104,1043,-4.445274919271469,-0.007563020291854627,0.005142257,0.15578864747658372,0.0968017578125,0.15,0.0001965472,0.9655866622924805,2088,0.026836887001991272,664.5,32.68240617
1026,524,1073152,1045,-4.508465826511383,-0.00855719592073001,0.0062021418,0.13355980277992785,0.09130859375,0.15,0.00019644480000000002,0.9775964021682739,2092,0.00841282308101654,669.1,32.89180924
1026,525,1075200,1047,-4.453245684504509,-0.005889282649150118,0.009035443,0.15704686590470374,0.1265869140625,0.15,0.0001963424,0.9655916690826416,2096,0.017474807798862457,671.08,32.88562221
1026,526,1077248,1049,-4.433495253324509,-0.007934410095913336,0.007418794,0.17377225495874882,0.09375,0.15,0.00019624,0.9497106671333313,2100,0.010782763361930847,671.08,32.88562221
1026,527,1079296,1051,-4.568903431296349,-0.009922061755787581,0.008891884,0.14674044819548726,0.1378173828125,0.15,0.0001961376,0.9493889212608337,2104,-0.004370436072349548,673.27,33.02209359
1026,528,1081344,1053,-4.607659175992012,-0.002726536331465468,0.0062560113,0.13267906848341227,0.138671875,0.15,0.0001960352,0.9641978740692139,2108,0.006151698529720306,674.39,33.09686649999999
1026,529,1083392,1055,-4.5535101145505905,-0.007526171975769103,0.0063166437,0.14326142170466483,0.1131591796875,0.15,0.00019593279999999998,0.9683552980422974,2112,-0.0014803223311901093,675.45,33.00491037
1026,530,1085440,1057,-4.4537703692913055,-0.007954897650051862,0.005320689,0.1426874960307032,0.0821533203125,0.15,0.00019583040000000003,0.9687806963920593,2116,-0.015684768557548523,680.13,33.182574370000005
1026,531,1087488,1059,-4.4922201335430145,-0.013203355192672461,0.010432276,0.1536982054822147,0.1614990234375,0.15,0.00019572800000000002,0.9604003429412842,2120,-0.01916271448135376,681.85,33.30439934
1026,532,1089536,1061,-4.627826020121574,-0.008626063819974661,0.009312894,0.12846924201585352,0.1505126953125,0.15,0.0001956256,0.9656292796134949,2124,-0.00883398950099945,684.78,33.372577969999995
1026,533,1091584,1063,-4.6327233761549,-0.008553231717087328,0.0075046825,0.10339517495594919,0.10693359375,0.15,0.0001955232,0.9716033935546875,2128,-0.003352951258420944,684.78,33.372577969999995
1026,534,1093632,1065,-4.657500669360161,-0.009126430973992683,0.0071528824,0.14913612185046077,0.0911865234375,0.15,0.0001954208,0.914792537689209,2132,-0.007439248263835907,691.53,33.62099213
1026,535,1095680,1067,-4.656361758708954,-0.009336381059256382,0.0061285524,0.09009798057377338,0.1019287109375,0.15,0.00019531840000000002,0.983015775680542,2136,-0.02229888364672661,700.07,33.90469701
1026,536,1097728,1069,-4.491307765245438,-0.006914033554494381,0.0052070515,0.16809379262849689,0.0908203125,0.15,0.000195216,0.9707313179969788,2140,0.013303376734256744,706.85,34.294954780000005
1026,537,1099776,1071,-4.486798495054245,-0.007580176403280348,0.0056040394,0.1458793089259416,0.103515625,0.15,0.0001951136,0.9711196422576904,2144,-0.00960337370634079,710.26,34.425370570000005
1026,538,1101824,1073,-4.596582680940628,-0.010304383540642448,0.006932969,0.1155283295083791,0.1025390625,0.15,0.0001950112,0.9544512033462524,2148,0.00574299693107605,710.26,34.425370570000005
1026,539,1103872,1075,-4.77761946618557,-0.0068911604466848075,0.00633574,0.09420965216122568,0.1060791015625,0.15,0.00019490879999999999,0.9502922892570496,2152,-0.023566052317619324,715.56,34.64685629
1026,540,1105920,1077,-4.6763147711753845,-0.009690152510302141,0.005860771,0.1859701971989125,0.0946044921875,0.15,0.0001948064,0.9410402774810791,2156,0.005326591432094574,714.01,34.51974989
1025,541,1107968,1079,-4.504996657371521,-0.007975704764248803,0.009099092,0.2716539124958217,0.1339111328125,0.15,0.000194704,0.9567536115646362,2160,0.04637714475393295,718.91,34.663783040000006
1025,542,1110016,1081,-4.509225830435753,-0.010351096192607656,0.007773453,0.1720620987471193,0.1243896484375,0.15,0.0001946016,0.9673487544059753,2164,0.03648888319730759,729.57,35.15331765
1025,543,1112064,1083,-4.559376567602158,-0.007137156295357272,0.0048191464,0.1400691990274936,0.102783203125,0.15,0.00019449919999999998,0.973958432674408,2168,0.005947202444076538,731.1,35.212517319999996
1025,544,1114112,1085,-4.572022259235382,-0.007584311417303979,0.006458577,0.14199661510065198,0.08349609375,0.15,0.0001943968,0.9662295579910278,2172,-0.004526309669017792,735.68,35.37910807
1025,545,1116160,1087,-4.67812505364418,-0.009509557974524796,0.009606618,0.13559379731304944,0.1175537109375,0.15,0.00019429440000000002,0.9561178088188171,2176,-0.005642663687467575,735.14,35.34818335
1025,546,1118208,1089,-4.5356708616018295,-0.006756274786312133,0.0064489422,0.17965991469100118,0.11083984375,0.15,0.00019419200000000001,0.9636988043785095,2180,0.024956148117780685,737.69,35.48488136
1025,547,1120256,1091,-4.612043276429176,-0.005579713964834809,0.008053198,0.23049457417801023,0.1318359375,0.15,0.0001940896,0.947501540184021,2184,0.056258514523506165,739.22,35.54343611
1025,548,1122304,1093,-4.530006468296051,-0.006860121080535464,0.0055830767,0.14512100210413337,0.0902099609375,0.15,0.0001939872,0.9655605554580688,2188,0.01629389077425003,738.92,35.45461466
1025,549,1124352,1095,-4.525553792715073,-0.007954641012474895,0.006057768,0.14568775123916566,0.1044921875,0.15,0.0001938848,0.9748882055282593,2192,-0.0058574676513671875,748.75,35.895487630000005
1025,550,1126400,1097,-4.527784943580627,-0.007871364738093689,0.006904831,0.16150875249877572,0.1348876953125,0.15,0.0001937824,0.9699422121047974,2196,0.0006295405328273773,748.36,35.906672549999996
1025,551,1128448,1099,-4.521488010883331,-0.01035444441367872,0.0060715545,0.12777239852584898,0.105224609375,0.15,0.00019368,0.9672472476959229,2200,-0.0036061108112335205,748.36,35.906672549999996
1025,552,1130496,1101,-4.674887835979462,-0.008888664655387402,0.0072957813,0.12808135780505836,0.1080322265625,0.15,0.00019357760000000002,0.954306423664093,2204,0.0017269477248191833,746.91,35.85445853
1025,553,1132544,1103,-4.602356776595116,-0.005741773609770462,0.0058319313,0.13963340083137155,0.09375,0.15,0.00019347520000000001,0.9606605172157288,2208,0.0022397860884666443,744.91,35.74765381
1025,554,1134592,1105,-4.596748009324074,-0.008817402413114905,0.006356677,0.19969173753634095,0.114990234375,0.15,0.0001933728,0.915601372718811,2212,0.021576203405857086,752.96,36.087642949999996
1025,555,1136640,1108,-4.6193778067827225,-0.007978732013725676,0.0076615904,0.13830259698443115,0.119873046875,0.15,0.00019327040000000003,0.969926118850708,2216,0.01639086753129959,755.76,36.24630984
1025,556,1138688,1110,-4.47050116956234,-0.010539890470681712,0.0069094747,0.1958201602101326,0.1051025390625,0.15,0.00019316800000000002,0.964813768863678,2220,0.025370772927999496,756.95,36.305967530000004
1025,557,1140736,1112,-4.5751150995492935,-0.00999974187288899,0.008084465,0.2090592379681766,0.116455078125,0.15,0.0001930656,0.9407118558883667,2224,0.043155737221241,759.88,36.385932499999996
1025,558,1142784,1114,-4.658417522907257,-0.011120172493974678,0.0077432757,0.1433764649555087,0.10595703125,0.15,0.0001929632,0.9476035833358765,2228,-0.011975578963756561,761.06,36.37887612
1025,559,1144832,1116,-4.590296342968941,-0.009136375185335055,0.009181315,0.11239628191106021,0.1231689453125,0.15,0.0001928608,0.9774113297462463,2232,-0.0035026930272579193,764.34,36.49590605
1025,560,1146880,1118,-4.685159742832184,-0.007345282705500722,0.007894647,0.2025019465945661,0.1075439453125,0.15,0.0001927584,0.9401648640632629,2236,0.01904226839542389,766.51,36.574989869999996
1025,561,1148928,1120,-4.559242755174637,-0.00298724282765761,0.008130403,0.24731934070587158,0.0921630859375,0.15,0.000192656,0.8441804051399231,2240,0.039866939187049866,771.71,36.755669940000004
1025,562,1150976,1122,-4.671383410692215,-0.009533598582493141,0.006763926,0.2491980060003698,0.1007080078125,0.15,0.0001925536,0.9498192667961121,2244,0.039859525859355927,769.44,36.66295642
1025,563,1153024,1124,-4.3830376118421555,-0.006636024030740373,0.0081153205,0.18015711521729827,0.11328125,0.15,0.0001924512,0.9628387689590454,2248,0.017215512692928314,767.89,36.631243039999994
1025,564,1155072,1126,-4.465530097484589,-0.007184112357208505,0.011676255,0.13813554379157722,0.11279296875,0.15,0.00019234879999999998,0.9385090470314026,2252,0.008980218321084976,766.87,36.63838242
1025,565,1157120,1128,-4.63299523293972,-0.007506848429329693,0.0063949614,0.14375200611539185,0.1329345703125,0.15,0.00019224639999999998,0.9373818039894104,2256,-0.0050748251378536224,768.46,36.72299831
1025,566,1159168,1130,-4.710476711392403,-0.009578041877830401,0.007377237,0.13309728587046266,0.1075439453125,0.15,0.00019214400000000002,0.932974636554718,2260,-0.0007106661796569824,762.45,36.518391390000005
1025,567,1161216,1132,-4.587615579366684,-0.008988481276901439,0.0057047093,0.17156101996079087,0.104736328125,0.15,0.00019204160000000001,0.9691888689994812,2264,0.013093408197164536,761.91,36.53522991
1025,568,1163264,1134,-4.579714685678482,-0.006437870615627617,0.008907442,0.13934230874292552,0.1129150390625,0.15,0.0001919392,0.9677447080612183,2268,0.014884136617183685,764.0,36.57612549
1025,569,1165312,1136,-4.607681065797806,-0.00895340861461591,0.006323849,0.1359389666467905,0.1182861328125,0.15,0.0001918368,0.957087516784668,2272,-0.014602996408939362,761.33,36.47149629
1025,570,1167360,1138,-4.707978889346123,-0.009725608295411803,0.007629766,0.13615477900020778,0.1492919921875,0.15,0.0001917344,0.9550445079803467,2276,-0.0016246587038040161,755.29,36.182522369999994
1025,571,1169408,1140,-4.551890522241592,-0.0049564524670131505,0.0057137515,0.19207783974707127,0.1082763671875,0.15,0.000191632,0.9554187655448914,2280,0.0076626501977443695,741.2,35.64282274999999
1025,572,1171456,1142,-4.508237823843956,-0.007078427850501612,0.00546256,0.15929109952412546,0.09912109375,0.15,0.0001915296,0.9666542410850525,2284,0.019586578011512756,741.2,35.64282274999999
1025,573,1173504,1144,-4.688692882657051,-0.007963956508319825,0.00809961,0.12967992760241032,0.13623046875,0.15,0.0001914272,0.9626656770706177,2288,-0.018950309604406357,743.32,35.60135237
1025,574,1175552,1146,-4.716325014829636,-0.009775732760317624,0.006107832,0.11976591148413718,0.10791015625,0.15,0.00019132480000000002,0.9675054550170898,2292,-0.0028164125978946686,742.97,35.61337785999999
1025,575,1177600,1148,-4.615217939019203,-0.007599754695547745,0.009073986,0.141524956561625,0.106201171875,0.15,0.0001912224,0.9630133509635925,2296,-0.0034956634044647217,739.93,35.4795793
1025,576,1179648,1150,-4.591930463910103,-0.005551172391278669,0.0070056226,0.20216155773960054,0.0867919921875,0.15,0.00019112000000000003,0.9616543650627136,2300,0.09179284423589706,740.39,35.5089203
1025,577,1181696,1152,-4.483422413468361,-0.008267261830042116,0.0048224395,0.24386879801750183,0.0947265625,0.15,0.00019101760000000002,0.9616485834121704,2304,0.03036746382713318,733.94,35.26177669
1025,578,1183744,1154,-4.581384748220444,-0.00845469227351714,0.007230779,0.19699504459276795,0.1246337890625,0.15,0.0001909152,0.9560582041740417,2308,0.03994714468717575,728.04,35.04306863
1025,579,1185792,1156,-4.551503881812096,-0.00864916377759073,0.005320269,0.17979602282866836,0.0775146484375,0.15,0.0001908128,0.9439394474029541,2312,0.0028928816318511963,724.0,34.86858188
1025,580,1187840,1158,-4.710872501134872,-0.008925219590310007,0.007516217,0.14436699752695858,0.0999755859375,0.15,0.0001907104,0.9081734418869019,2316,-0.004934631288051605,724.47,34.86938825
1025,581,1189888,1160,-4.822489649057388,-0.009247677677194588,0.006870979,0.12581565137952566,0.10888671875,0.15,0.00019060800000000002,0.9568367004394531,2320,-0.017830442637205124,725.51,34.874475159999996
1025,582,1191936,1162,-4.646556481719017,-0.00750956468982622,0.0053450745,0.216289643663913,0.0836181640625,0.15,0.0001905056,0.9589977264404297,2324,0.023264631628990173,727.26,34.9056833
1025,583,1193984,1164,-4.632450759410858,-0.007030213426332921,0.006596484,0.1336454509291798,0.1107177734375,0.15,0.0001904032,0.9816612005233765,2328,-2.8487294912338257e-05,724.7,34.80975721
1025,584,1196032,1166,-4.532548040151596,-0.007236849400214851,0.008555928,0.1507936508860439,0.1214599609375,0.15,0.0001903008,0.9677674174308777,2332,0.0035991370677948,723.21,34.75976868
1025,585,1198080,1168,-4.644593805074692,-0.006925813911948353,0.007508804,0.12543417722918093,0.111572265625,0.15,0.00019019839999999998,0.9603039026260376,2336,-0.0012592412531375885,721.47,34.62495814
1025,586,1200128,1170,-4.660232588648796,-0.004855075836530887,0.0071289307,0.1737855696119368,0.143798828125,0.15,0.000190096,0.9416618943214417,2340,0.02899859845638275,721.21,34.675051159999995
1025,587,1202176,1172,-4.792669236660004,-0.008096852237940766,0.0053007035,0.12283426919020712,0.0745849609375,0.15,0.0001899936,0.9675489068031311,2344,-0.02523837983608246,722.07,34.70224585
1025,588,1204224,1174,-4.6492277681827545,-0.008114282245514914,0.007331889,0.15571468835696578,0.1197509765625,0.15,0.00018989120000000002,0.9690860509872437,2348,0.018601462244987488,723.06,34.66561488
1025,589,1206272,1176,-4.600518375635147,-0.009758437066921033,0.008307351,0.13797630043700337,0.10498046875,0.15,0.0001897888,0.9684749841690063,2352,-0.0007055513560771942,723.53,34.592391330000005
1025,590,1208320,1178,-4.704418390989304,-0.007617679904797114,0.005944063,0.12342039798386395,0.092529296875,0.15,0.0001896864,0.9534575939178467,2356,0.011855069547891617,721.76,34.581271490000006
1025,591,1210368,1180,-4.663885995745659,-0.007483071676688269,0.0066560097,0.14157983986660838,0.102783203125,0.15,0.00018958400000000002,0.961886465549469,2360,-0.006845593452453613,725.61,34.715563769999996
1025,592,1212416,1182,-4.75124417245388,-0.00877707768813707,0.006091099,0.11244777170941234,0.1048583984375,0.15,0.0001894816,0.9764757752418518,2364,-0.010612033307552338,721.42,34.50871855
1025,593,1214464,1184,-4.594062730669975,-0.00866307143587619,0.007016978,0.1665975023061037,0.1375732421875,0.15,0.0001893792,0.9441735148429871,2368,0.007449526339769363,720.93,34.46423877
1024,594,1216512,1186,-4.7378068417310715,-0.008984558371594176,0.007885414,0.12510969559662044,0.10888671875,0.15,0.0001892768,0.9689783453941345,2372,0.0009191036224365234,723.18,34.596880150000004
1024,595,1218560,1188,-4.752818986773491,-0.00912768229318317,0.0070518176,0.14391180872917175,0.1046142578125,0.15,0.0001891744,0.9681026935577393,2376,-0.0017948225140571594,726.57,34.662949600000005
1024,596,1220608,1190,-4.696113079786301,-0.009641973418183625,0.007979417,0.10702837654389441,0.1259765625,0.15,0.00018907199999999998,0.978716254234314,2380,-0.012677356600761414,728.36,34.73024541
1024,597,1222656,1192,-4.729745969176292,-0.009796751692192629,0.007705764,0.10734976129606366,0.1151123046875,0.15,0.00018896960000000003,0.9546640515327454,2384,-0.009310062974691391,728.17,34.617987160000006
1024,598,1224704,1194,-4.8440175503492355,-0.0077820626902394,0.007853862,0.11924993013963103,0.1190185546875,0.15,0.00018886720000000002,0.9378630518913269,2388,-0.01984495297074318,730.3,34.76488554
1024,599,1226752,1196,-4.607445910573006,-0.007406688047922216,0.006069466,0.1573570128530264,0.0850830078125,0.15,0.0001887648,0.9442096948623657,2392,0.008100800216197968,739.14,35.092660259999995
1024,600,1228800,1199,-4.620889484882355,-0.0079644545330666,0.0067403447,0.17985433526337147,0.0863037109375,0.15,0.0001886624,0.966971218585968,2396,0.024061530828475952,744.99,35.26666637
1024,601,1230848,1201,-4.667191371321678,-0.010689792892662808,0.0072496757,0.1288152663037181,0.1011962890625,0.15,0.00018856,0.9742141366004944,2400,-0.02010006457567215,743.07,35.13136894
1024,602,1232896,1202,-4.535278230905533,-0.008265524564194493,0.0068139783,0.10476585035212338,0.1090087890625,0.15,0.00018845760000000002,0.9652593731880188,2404,-0.009154897183179855,743.07,35.13136894
1024,603,1234944,1204,-4.746162340044975,-0.008949675771873444,0.0077639716,0.11766261584125459,0.1046142578125,0.15,0.0001883552,0.9161720275878906,2408,-0.015679556876420975,748.33,35.322652000000005
1024,604,1236992,1207,-4.690852642059326,-0.008772687870077789,0.007298276,0.15695319278165698,0.0965576171875,0.15,0.0001882528,0.9584313035011292,2412,-0.009937763214111328,749.08,35.17753734
1024,605,1239040,1209,-4.600320339202881,-0.007926101839984767,0.006907135,0.1693255095742643,0.0911865234375,0.15,0.0001881504,0.9688135981559753,2416,0.0037991516292095184,749.79,35.205283820000005
1024,606,1241088,1211,-4.594557970762253,-0.006137067102827132,0.005861173,0.1348850845824927,0.104736328125,0.15,0.00018804799999999999,0.9601680040359497,2420,-0.007925361394882202,745.96,35.06682114000001
1024,607,1243136,1213,-4.616269692778587,-0.010641378568834625,0.007184994,0.1334644944872707,0.126708984375,0.15,0.0001879456,0.9651247262954712,2424,-0.010984126478433609,752.38,35.316787860000005
1024,608,1245184,1215,-4.681447461247444,-0.0120202942925971,0.007421051,0.12455651024356484,0.110595703125,0.15,0.0001878432,0.9632339477539062,2428,-0.023961592465639114,753.21,35.376239950000006
1024,609,1247232,1216,-4.73020701110363,-0.00826765110832639,0.0067551876,0.10695456387475133,0.1072998046875,0.15,0.0001877408,0.9602425694465637,2432,-0.012014228850603104,755.29,35.4655095
1024,610,1249280,1218,-4.687512099742889,-0.009559053636621684,0.006437187,0.10276898345910013,0.095947265625,0.15,0.00018763839999999998,0.9754387736320496,2436,-0.01869206130504608,758.77,35.62423418000001
1024,611,1251328,1220,-4.539012551307678,-0.011078377166995779,0.006861204,0.16540828626602888,0.1123046875,0.15,0.000187536,0.9679616689682007,2440,0.03370817005634308,754.29,35.42719151
1024,612,1253376,1222,-4.571438983082771,-0.007129708945285529,0.0070929523,0.13463532668538392,0.1142578125,0.15,0.00018743360000000002,0.9669196009635925,2444,-0.00860568881034851,756.85,35.541054200000005
1024,613,1255424,1224,-4.589173823595047,-0.00933105597505346,0.0045301244,0.14691707212477922,0.0828857421875,0.15,0.0001873312,0.9528164863586426,2448,-0.012437567114830017,756.47,35.52442743000001
1024,614,1257472,1226,-4.683955147862434,-0.008028057083720341,0.0050841747,0.12856501038186252,0.0887451171875,0.15,0.0001872288,0.9604352712631226,2452,-0.009668640792369843,762.38,35.75636328
1024,615,1259520,1229,-4.667615711688995,-0.008028289070352912,0.0056252335,0.09605765133164823,0.089599609375,0.15,0.0001871264,0.977946937084198,2456,-0.022073369473218918,764.28,35.71523502
1024,616,1261568,1231,-4.518810451030731,-0.006767831640900113,0.005470526,0.21255927020683885,0.08056640625,0.15,0.000187024,0.948189377784729,2460,0.02863328903913498,767.47,35.849350920000006
1024,617,1263616,1233,-4.518186986446381,-0.008256066910689697,0.0048279436,0.1440604457166046,0.0767822265625,0.15,0.0001869216,0.9714072346687317,2464,-0.0050226859748363495,767.46,35.893851649999995
1024,618,1265664,1234,-4.64129114151001,-0.006804660544730723,0.0055215824,0.1332833373453468,0.090576171875,0.15,0.00018681920000000003,0.9720544815063477,2468,-0.011456195265054703,770.98,36.011565139999995
1024,619,1267712,1236,-4.5811417400836945,-0.009606869891285896,0.007912045,0.1115986299701035,0.1134033203125,0.15,0.00018671680000000002,0.9674166440963745,2472,-0.021113719791173935,770.98,36.011565139999995
1024,620,1269760,1238,-4.792267069220543,-0.008406471490161493,0.008767143,0.13291160971857607,0.1361083984375,0.15,0.00018661440000000001,0.934305727481842,2476,0.009273190051317215,768.54,35.894435959999996
1025,621,1271808,1240,-4.649440050125122,-0.008907442446798086,0.0074361535,0.18140481365844607,0.1199951171875,0.15,0.000186512,0.9374253153800964,2480,0.025272928178310394,768.1,35.894236619999994
1024,622,1273856,1242,-4.610940098762512,-0.008697624027263373,0.0062863776,0.17969151539728045,0.095458984375,0.15,0.00018640960000000003,0.9583062529563904,2484,0.00580042228102684,776.45,36.162825330000004
