time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/value_loss,train/clip_fraction,train/learning_rate,train/entropy_loss,train/explained_variance,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/approx_kl,rollout/ep_len_mean,rollout/ep_rew_mean
1044,1278,2505,2617344,0.16797612747177482,0.0906982421875,4.769408000000001e-05,-4.7132356613874435,0.950202226638794,5108,0.1,-0.003522608458297327,0.01762773096561432,0.0025161933,734.5,34.12208306999999
1044,1279,2507,2619392,0.1758744535036385,0.0924072265625,4.765312000000001e-05,-4.702811151742935,0.9441305994987488,5112,0.1,-0.0006644284585490823,0.03916527330875397,0.0031409455,737.6,34.29719528
1044,1280,2509,2621440,0.15420513367280364,0.0723876953125,4.761216000000001e-05,-4.7710640877485275,0.9612555503845215,5116,0.1,-0.003135409759124741,0.017037592828273773,0.0020170896,743.04,34.51254386000001
1044,1281,2511,2623488,0.1896040509454906,0.0933837890625,4.75712e-05,-4.626386269927025,0.9579410552978516,5120,0.1,-0.0014047312433831394,0.027511604130268097,0.001830734,743.04,34.51254386000001
1044,1282,2513,2625536,0.18168551940470934,0.082275390625,4.7530240000000004e-05,-4.642764687538147,0.9205968976020813,5124,0.1,-0.0023248087090905756,0.018595322966575623,0.0024725208,748.04,34.85829275
1044,1283,2515,2627584,0.18499219184741378,0.0653076171875,4.7489280000000005e-05,-4.653263881802559,0.9162138104438782,5128,0.1,-0.0033839224197436124,0.022768206894397736,0.0017261658,750.97,34.96775811
1044,1284,2517,2629632,0.1430863670539111,0.0755615234375,4.744832e-05,-4.612772464752197,0.9681715965270996,5132,0.1,-0.0028028234373778105,0.008434087038040161,0.0020790831,752.38,34.95253243
1044,1285,2519,2631680,0.2344191330485046,0.0753173828125,4.740736e-05,-4.612154915928841,0.9505659937858582,5136,0.1,-0.003796518038143404,0.06447101384401321,0.0023130346,751.95,34.94307764
1044,1286,2521,2633728,0.27281220303848386,0.0731201171875,4.73664e-05,-4.626441404223442,0.9119130969047546,5140,0.1,-0.0010115734330611303,0.056659575551748276,0.002726627,755.8,35.09118244
1044,1287,2523,2635776,0.2615028521977365,0.0582275390625,4.732544e-05,-4.665604531764984,0.9143208265304565,5144,0.1,-0.003247328015277162,0.08755035698413849,0.0015051762,757.2,35.159034909999995
1044,1288,2525,2637824,0.25443965941667557,0.0665283203125,4.7284479999999996e-05,-4.556044295430183,0.9511920213699341,5148,0.1,-0.00282328060711734,0.04780685901641846,0.0021988982,757.59,35.188603009999994
1044,1289,2527,2639872,0.25217201840132475,0.14013671875,4.724352000000001e-05,-4.546869143843651,0.9455320835113525,5152,0.1,-0.000589298113482073,0.053784891963005066,0.00374249,751.97,34.861985010000005
1044,1290,2529,2641920,0.18820766918361187,0.0906982421875,4.7202560000000005e-05,-4.551250174641609,0.9512322545051575,5156,0.1,-0.0017962031997740269,0.019232578575611115,0.002307213,751.33,34.856001250000006
1044,1291,2531,2643968,0.17016065469942987,0.0625,4.7161600000000006e-05,-4.588465824723244,0.9118140935897827,5160,0.1,-0.0026109664322575554,0.0406389944255352,0.001927236,751.33,34.856001250000006
1044,1292,2533,2646016,0.22683368530124426,0.0853271484375,4.712064000000001e-05,-4.646261543035507,0.8490867018699646,5164,0.1,-0.0015778630186105147,0.04366476833820343,0.0018668763,748.3,34.80014605
1044,1293,2535,2648064,0.26782649103552103,0.0999755859375,4.707968e-05,-4.658817395567894,0.9261985421180725,5168,0.1,-0.000979617383563891,0.05042769014835358,0.0037148506,745.02,34.59078527
1044,1294,2537,2650112,0.30466970847919583,0.0955810546875,4.703872e-05,-4.578327029943466,0.9531153440475464,5172,0.1,-0.001506663131294772,0.11992689967155457,0.0020709797,737.68,34.48487369
1044,1295,2539,2652160,0.23188454983755946,0.0958251953125,4.699776e-05,-4.574554920196533,0.9571186304092407,5176,0.1,-0.004348479269538075,0.05505559220910072,0.0031012981,740.56,34.67772120000001
1044,1296,2541,2654208,0.20433045830577612,0.0784912109375,4.6956800000000004e-05,-4.582005098462105,0.9173383116722107,5180,0.1,-0.002109110777382739,0.02136959135532379,0.0024493425,735.39,34.457866450000004
1044,1297,2543,2656256,0.273163671605289,0.066650390625,4.691584e-05,-4.614333346486092,0.8862577080726624,5184,0.1,-0.0030655140872113407,0.07592186331748962,0.0018388953,730.94,34.28414464
1044,1298,2545,2658304,0.27549066999927163,0.1107177734375,4.687488e-05,-4.5877557545900345,0.9340115189552307,5188,0.1,-0.0004999132215743884,0.04911305755376816,0.0033152136,725.94,34.0971004
1044,1299,2547,2660352,0.2416968489997089,0.0535888671875,4.683392e-05,-4.6180155128240585,0.90760338306427,5192,0.1,-0.0021227079414529726,0.04501844197511673,0.0015257688,728.83,34.415861549999995
1044,1300,2549,2662400,0.24427699111402035,0.0621337890625,4.6792959999999995e-05,-4.627480179071426,0.9443185329437256,5196,0.1,-0.004119709847145714,0.04022762179374695,0.0018291157,727.74,34.38552989
1044,1301,2550,2664448,0.3080936181358993,0.08056640625,4.675200000000001e-05,-4.558431267738342,0.9492839574813843,5200,0.1,-0.002238628308987245,0.04643034189939499,0.0027429399,727.57,34.535909030000006
1044,1302,2552,2666496,0.17351159336976707,0.1102294921875,4.671104e-05,-4.617715105414391,0.9439346790313721,5204,0.1,-0.0030144531920086592,0.03264369070529938,0.00240221,727.12,34.50848821
1044,1303,2554,2668544,0.18247442040592432,0.069091796875,4.6670080000000004e-05,-4.640549823641777,0.850771963596344,5208,0.1,-0.00310571254522074,0.015799276530742645,0.002537204,724.12,34.443021900000005
1044,1304,2556,2670592,0.277329339645803,0.081298828125,4.6629120000000005e-05,-4.64610430598259,0.9150137901306152,5212,0.1,-0.002890083269448951,0.039669886231422424,0.0019627784,723.41,34.33776222
1044,1305,2558,2672640,0.23424257012084126,0.0703125,4.6588160000000006e-05,-4.613055840134621,0.9607799649238586,5216,0.1,-0.0016472482529934496,0.04366261884570122,0.0020605545,722.66,34.3198727
1044,1306,2560,2674688,0.2244423246011138,0.085693359375,4.65472e-05,-4.6885591596364975,0.9492829442024231,5220,0.1,-0.002467528887791559,0.07384153455495834,0.0021026705,722.9,34.341004000000005
1044,1307,2562,2676736,0.16856615105643868,0.0643310546875,4.650624e-05,-4.628229185938835,0.9428572654724121,5224,0.1,-0.0032529106392757967,0.021844055503606796,0.0011938307,723.89,34.33603981
1044,1308,2564,2678784,0.30309586646035314,0.07470703125,4.646528e-05,-4.657945811748505,0.88136225938797,5228,0.1,-0.0022354302636813372,0.0793694257736206,0.0012190276,720.51,34.227612719999996
1044,1309,2566,2680832,0.39699977543205023,0.1077880859375,4.642432e-05,-4.601659849286079,0.9144324064254761,5232,0.1,-0.0034533917205408216,0.14670291543006897,0.0034778845,722.77,34.37314148
1044,1310,2568,2682880,0.2459391811862588,0.0601806640625,4.638336e-05,-4.579827889800072,0.9472070932388306,5236,0.1,-0.001928949059220031,0.06124847009778023,0.002122101,721.11,34.27720644
1044,1311,2570,2684928,0.21713093994185328,0.094482421875,4.63424e-05,-4.638849586248398,0.9373323917388916,5240,0.1,-0.00507744075730443,0.049867115914821625,0.0026727673,721.87,34.39383283
1044,1312,2572,2686976,0.24197118217125535,0.0736083984375,4.6301440000000006e-05,-4.680984660983086,0.9348958134651184,5244,0.1,-0.0019299951527500525,0.07613734900951385,0.0028266355,724.51,34.36362613
1044,1313,2574,2689024,0.14801779738627374,0.09765625,4.626048000000001e-05,-4.6681283712387085,0.962368369102478,5248,0.1,-0.0028130133578088135,0.0253007635474205,0.001885975,723.21,34.40278956
1044,1314,2576,2691072,0.21761921187862754,0.0577392578125,4.621952000000001e-05,-4.648629456758499,0.9404367208480835,5252,0.1,-0.003345584133057855,0.058587972074747086,0.002084965,720.67,34.38025270000001
1044,1315,2578,2693120,0.2608276312239468,0.0865478515625,4.617856e-05,-4.626713976264,0.9235880970954895,5256,0.1,-0.0020267203799448907,0.04724954441189766,0.002458039,720.89,34.40924178000001
1044,1316,2580,2695168,0.20826335856691003,0.0592041015625,4.6137600000000004e-05,-4.658737286925316,0.9467971324920654,5260,0.1,-0.0026530800969339907,0.02274618297815323,0.001851341,720.89,34.40924178000001
1044,1317,2582,2697216,0.309084998909384,0.07666015625,4.6096640000000005e-05,-4.653164118528366,0.8920219540596008,5264,0.1,-0.0016937952750595286,0.08386056870222092,0.0017515544,723.26,34.412198520000004
1044,1318,2584,2699264,0.3343351259827614,0.0594482421875,4.605568e-05,-4.632974743843079,0.9226570129394531,5268,0.1,-0.0010639048414304852,0.11739623546600342,0.0026872843,717.0,34.274473400000005
1044,1319,2586,2701312,0.24337080819532275,0.070556640625,4.601472e-05,-4.5503013879060745,0.9646003246307373,5272,0.1,-0.003969663623138331,0.054680533707141876,0.00264356,709.65,34.04683443
1044,1320,2588,2703360,0.2071520728059113,0.0860595703125,4.597376e-05,-4.5460216999053955,0.9541833400726318,5276,0.1,-0.0013998340291436762,0.037107329815626144,0.002502501,709.65,34.04683443
1044,1321,2590,2705408,0.25791294360533357,0.071044921875,4.5932799999999995e-05,-4.651972621679306,0.8872308731079102,5280,0.1,-0.0030837825761409476,0.07914340496063232,0.0019524839,711.49,34.15795376
1044,1322,2592,2707456,0.21723733190447092,0.0618896484375,4.5891839999999996e-05,-4.6063744723796844,0.8954667448997498,5284,0.1,-0.0022105444368207827,0.037773095071315765,0.0024134303,705.74,33.831236589999996
1044,1323,2594,2709504,0.3148840391077101,0.0909423828125,4.585088000000001e-05,-4.633900672197342,0.9049347043037415,5288,0.1,-0.0026161691930610687,0.081334188580513,0.0018622199,702.66,33.70255424
1044,1324,2596,2711552,0.2801727461628616,0.064453125,4.5809920000000005e-05,-4.601787865161896,0.9316911101341248,5292,0.1,-0.002656610624399036,0.08912257105112076,0.0020527341,706.48,33.92584849
1044,1325,2598,2713600,0.2172202030196786,0.0721435546875,4.5768960000000006e-05,-4.587134316563606,0.9653335213661194,5296,0.1,-0.0032210982171818614,0.0540127195417881,0.0025606607,716.4,34.47950994999999
1044,1326,2600,2715648,0.25760422740131617,0.12939453125,4.572800000000001e-05,-4.559971570968628,0.9434899091720581,5300,0.1,-0.0020567505998769775,0.056976981461048126,0.004173071,714.01,34.326331849999995
1044,1327,2602,2717696,0.2188231758773327,0.1185302734375,4.568704e-05,-4.694582119584084,0.8848938345909119,5304,0.1,-0.002646731212735176,0.05619912967085838,0.0033072508,708.47,34.16264442
1044,1328,2604,2719744,0.26568018551915884,0.083251953125,4.564608e-05,-4.621642857789993,0.9275136590003967,5308,0.1,-0.0019457002053968608,0.059263814240694046,0.0027489779,706.71,33.921822999999996
1044,1329,2606,2721792,0.2224044823087752,0.0465087890625,4.560512e-05,-4.6384261548519135,0.9496391415596008,5312,0.1,-0.0023263756738742813,0.05310641601681709,0.0011045018,703.08,33.64366827
1044,1330,2607,2723840,0.2610917021520436,0.0833740234375,4.556416e-05,-4.576426804065704,0.9379898309707642,5316,0.1,-0.0035988278104923666,0.059401728212833405,0.002874544,704.24,33.69270439
1044,1331,2609,2725888,0.21821103198453784,0.0596923828125,4.55232e-05,-4.619542643427849,0.9467371702194214,5320,0.1,-0.0023962585109984502,0.047026775777339935,0.0019420319,710.13,33.970025750000005
1044,1332,2611,2727936,0.22823731368407607,0.0731201171875,4.548224e-05,-4.596741080284119,0.9533754587173462,5324,0.1,-0.0028345832542981952,0.05907896161079407,0.0031558098,712.02,34.03957096
1044,1333,2614,2729984,0.18669870402663946,0.0863037109375,4.544128e-05,-4.584272027015686,0.9444506168365479,5328,0.1,-0.0036391882167663425,0.014741484075784683,0.0021487107,711.7,33.99508444999999
1044,1334,2615,2732032,0.3551669744774699,0.0670166015625,4.540032000000001e-05,-4.575693339109421,0.8798950910568237,5332,0.1,-0.002782570620183833,0.09745433926582336,0.0022157328,710.31,33.958944519999996
1044,1335,2618,2734080,0.26109365560114384,0.1160888671875,4.535936000000001e-05,-4.59937871992588,0.8968948125839233,5336,0.1,-0.0026968638849211857,0.06767130643129349,0.002724111,709.27,33.941603529999995
1044,1336,2619,2736128,0.3684757580049336,0.056884765625,4.53184e-05,-4.588517338037491,0.8635107278823853,5340,0.1,-0.0025575152976671234,0.1581675112247467,0.0023410793,712.3,34.2018882
1044,1337,2621,2738176,0.2561069829389453,0.06103515625,4.5277440000000004e-05,-4.575468584895134,0.960314154624939,5344,0.1,-0.0027904932212550193,0.07471802830696106,0.0018322204,715.7,34.390846239999995
1044,1338,2624,2740224,0.2768170633353293,0.0643310546875,4.5236480000000005e-05,-4.548234760761261,0.9509437084197998,5348,0.1,-0.0027847237943205982,0.05628250539302826,0.0021743623,719.65,34.609668039999995
1044,1339,2626,2742272,0.18737508822232485,0.0640869140625,4.519552e-05,-4.585593059659004,0.9214138984680176,5352,0.1,-0.0038766297948313877,0.03914257138967514,0.002401555,719.65,34.609668039999995
1044,1340,2628,2744320,0.2705336599610746,0.114990234375,4.515456e-05,-4.696057051420212,0.7573744654655457,5356,0.1,-0.004086413930053823,0.10165732353925705,0.0020664902,721.64,34.77494025
1044,1341,2630,2746368,0.3612477080896497,0.0494384765625,4.51136e-05,-4.583568915724754,0.9024747014045715,5360,0.1,-0.004494718799833208,0.08778288215398788,0.0019578505,720.07,34.65747521
1044,1342,2632,2748416,0.27116798516362906,0.052490234375,4.507264e-05,-4.643120318651199,0.9339544773101807,5364,0.1,-0.0027219494368182495,0.06169746816158295,0.001838994,719.43,34.53936419
1044,1343,2634,2750464,0.2898363624699414,0.06201171875,4.5031679999999996e-05,-4.646013498306274,0.9524451494216919,5368,0.1,-0.004125209015910514,0.06038505956530571,0.0022194167,729.24,34.83463913
1044,1344,2636,2752512,0.22717520035803318,0.1202392578125,4.499072e-05,-4.591625437140465,0.9486129283905029,5372,0.1,-0.0022829930239822716,0.02910623326897621,0.0032861563,726.14,34.63336925
1044,1345,2638,2754560,0.20856646401807666,0.103271484375,4.4949760000000005e-05,-4.6220937967300415,0.9392960667610168,5376,0.1,-0.0033286386606050655,0.03433111310005188,0.0021852176,722.99,34.47068036
1044,1346,2639,2756608,0.2688087448477745,0.0733642578125,4.4908800000000006e-05,-4.626589849591255,0.918875515460968,5380,0.1,-0.0037808877823408693,0.032000962644815445,0.0018430713,722.99,34.47068036
1044,1347,2641,2758656,0.30177299678325653,0.05224609375,4.486784000000001e-05,-4.633134737610817,0.8610802292823792,5384,0.1,-0.003509435191517696,0.07491947710514069,0.0017462936,719.56,34.36047282
1044,1348,2644,2760704,0.2190006822347641,0.0638427734375,4.482688e-05,-4.636304572224617,0.947037935256958,5388,0.1,-0.003256822623370681,0.03176242113113403,0.0018292319,717.22,34.22740232
1044,1349,2646,2762752,0.2657172465696931,0.0677490234375,4.478592e-05,-4.630546525120735,0.9402240514755249,5392,0.1,-0.0030062549558351748,0.07502937316894531,0.0018126856,719.54,34.28927529
1044,1350,2648,2764800,0.24724312825128436,0.0616455078125,4.474496e-05,-4.646842151880264,0.9419345855712891,5396,0.1,-0.002589009549410548,0.05858518183231354,0.0018469251,716.09,34.197101360000005
1044,1351,2649,2766848,0.2659132666885853,0.081787109375,4.4704000000000004e-05,-4.585261017084122,0.9392367005348206,5400,0.1,-0.0024098027643049136,0.08240138739347458,0.0017582648,719.07,34.44114321000001
1044,1352,2651,2768896,0.22264467785134912,0.090087890625,4.466304e-05,-4.640871658921242,0.9233667850494385,5404,0.1,-0.0036708317493321374,0.035626910626888275,0.003541735,714.47,34.21559312
1044,1353,2653,2770944,0.38462898693978786,0.056396484375,4.462208e-05,-4.6466027200222015,0.8881887197494507,5408,0.1,-0.0018396562663838267,0.11377032101154327,0.0020603603,715.96,34.35501692
1044,1354,2655,2772992,0.28351812809705734,0.085205078125,4.458112e-05,-4.61446750164032,0.9326035380363464,5412,0.1,-0.002172069769585505,0.0554158091545105,0.0026281998,717.85,34.45490871
1044,1355,2657,2775040,0.2996484166942537,0.118408203125,4.4540159999999995e-05,-4.63613286614418,0.9146021008491516,5416,0.1,-0.002138932701200247,0.048857029527425766,0.0028136023,713.51,34.37644259
1044,1356,2659,2777088,0.21448363363742828,0.0504150390625,4.449920000000001e-05,-4.598577186465263,0.9576537609100342,5420,0.1,-0.0027730811561923474,0.054090820252895355,0.0018748926,718.81,34.65825525
1044,1357,2661,2779136,0.24900819594040513,0.08935546875,4.4458240000000003e-05,-4.6905547529459,0.930890679359436,5424,0.1,-0.0031436507852049544,0.048448897898197174,0.0024648593,716.61,34.48811171
1044,1358,2663,2781184,0.22880827635526657,0.098388671875,4.4417280000000004e-05,-4.604682564735413,0.9423233866691589,5428,0.1,-0.004822434100788087,0.025986425578594208,0.00230618,714.28,34.37261691
1044,1359,2665,2783232,0.2925858227536082,0.0584716796875,4.4376320000000005e-05,-4.617078393697739,0.9348998665809631,5432,0.1,-0.0030259295890573412,0.07558730244636536,0.0017184085,707.54,33.99207465
1044,1360,2667,2785280,0.2700813617557287,0.0946044921875,4.4335360000000006e-05,-4.607463300228119,0.9345735311508179,5436,0.1,-0.004120375451748259,0.06014202535152435,0.0025080312,701.56,33.5970374
1044,1361,2669,2787328,0.22903598193079233,0.0693359375,4.42944e-05,-4.563809841871262,0.9480324983596802,5440,0.1,-0.0009530340903438628,0.030856136232614517,0.001558594,701.56,33.5970374
1044,1362,2671,2789376,0.27141299471259117,0.0634765625,4.425344e-05,-4.612536266446114,0.8667477965354919,5444,0.1,-0.0036328889545984566,0.09503040462732315,0.0022047523,712.31,34.1846075
1044,1363,2673,2791424,0.26126222778111696,0.1082763671875,4.421248e-05,-4.585174307227135,0.9508642554283142,5448,0.1,-0.00033205992076545954,0.07757978141307831,0.0027631538,714.29,34.23458942
1044,1364,2675,2793472,0.283959886059165,0.0966796875,4.417152e-05,-4.571825280785561,0.9446520209312439,5452,0.1,-0.0028742619761032984,0.08707282692193985,0.0029995642,711.62,34.173975930000005
1044,1365,2677,2795520,0.21184518048539758,0.11181640625,4.413056e-05,-4.54075001180172,0.9545373320579529,5456,0.1,-0.004799042217200622,0.048126354813575745,0.0022376897,711.13,34.18825652
1043,1366,2679,2797568,0.1727831084281206,0.079833984375,4.40896e-05,-4.56842103600502,0.9212343096733093,5460,0.1,-0.001933310937602073,0.011024631559848785,0.0019930853,709.63,34.14886234
1043,1367,2681,2799616,0.2532593971118331,0.0892333984375,4.404864e-05,-4.610981747508049,0.8888141512870789,5464,0.1,-0.0019052666029892862,0.045027486979961395,0.0025332225,714.21,34.43224371000001
1044,1368,2683,2801664,0.34046846255660057,0.0703125,4.400768000000001e-05,-4.62247821688652,0.89105623960495,5468,0.1,-0.001620601862668991,0.09937100112438202,0.0020415175,709.69,34.108257900000005
1044,1369,2685,2803712,0.3481757650151849,0.0721435546875,4.396672000000001e-05,-4.605906963348389,0.9370966553688049,5472,0.1,-0.0012566702207550406,0.07966352999210358,0.0024869773,712.84,34.25121083999999
1044,1370,2687,2805760,0.259190296754241,0.0849609375,4.392576e-05,-4.593611001968384,0.9462981224060059,5476,0.1,-0.002610425348393619,0.07789784669876099,0.003462546,709.3,34.09942172
1044,1371,2689,2807808,0.1866532899439335,0.0667724609375,4.3884800000000004e-05,-4.56429722905159,0.9392767548561096,5480,0.1,-0.003701395689859055,0.024530582129955292,0.0023401787,708.5,34.04934808
1044,1372,2691,2809856,0.15824926877394319,0.0572509765625,4.3843840000000005e-05,-4.6196673810482025,0.933674693107605,5484,0.1,-0.004274770966731012,0.02409692481160164,0.0017477521,703.32,33.82082733
1044,1373,2693,2811904,0.23321147402748466,0.09716796875,4.380288e-05,-4.614254981279373,0.9348928332328796,5488,0.1,-0.0028935672889929265,0.054450999945402145,0.0026496905,695.52,33.256733679999996
1044,1374,2695,2813952,0.21914520347490907,0.069580078125,4.376192e-05,-4.559270218014717,0.9581812024116516,5492,0.1,-0.002175217610783875,0.03559034317731857,0.0020616509,699.5,33.48393047
1044,1375,2697,2816000,0.25158576387912035,0.07666015625,4.372096e-05,-4.546590581536293,0.9527444839477539,5496,0.1,-0.0022219820239115506,0.06459499895572662,0.0014268395,699.5,33.48393047
1044,1376,2699,2818048,0.3013889850117266,0.0765380859375,4.368e-05,-4.589044898748398,0.8901338577270508,5500,0.1,-0.0008020659734029323,0.13780659437179565,0.0019857213,701.23,33.64661496
1044,1377,2701,2820096,0.25960530154407024,0.05712890625,4.3639039999999996e-05,-4.696381986141205,0.8643466234207153,5504,0.1,-0.0032293233743985184,0.059834834188222885,0.0017132327,699.67,33.65522602
1044,1378,2703,2822144,0.20094872638583183,0.1031494140625,4.359808e-05,-4.572255954146385,0.9596199989318848,5508,0.1,-0.0012817664246540517,0.019650928676128387,0.0025296155,697.83,33.70065901
1044,1379,2704,2824192,0.3340075323358178,0.0750732421875,4.3557120000000005e-05,-4.603820294141769,0.9298382997512817,5512,0.1,-0.0021184585348237306,0.16122491657733917,0.0023072143,698.14,33.710789379999994
1044,1380,2706,2826240,0.22177483653649688,0.0950927734375,4.3516160000000006e-05,-4.608559802174568,0.9493464827537537,5516,0.1,-0.004395693656988442,0.054686568677425385,0.0027860962,703.12,33.953229889999996
1044,1381,2708,2828288,0.3229417013935745,0.1016845703125,4.347520000000001e-05,-4.652961418032646,0.8643070459365845,5520,0.1,-0.001949846962816082,0.05527661368250847,0.0031357396,700.36,33.68076231
1044,1382,2710,2830336,0.23564151488244534,0.070556640625,4.343424e-05,-4.6126371175050735,0.9481606483459473,5524,0.1,-0.0021213233121670783,0.05414198338985443,0.0018987878,695.93,33.49359028
1044,1383,2712,2832384,0.3299268102273345,0.0792236328125,4.339328e-05,-4.638008788228035,0.9310395121574402,5528,0.1,-0.003648351048468612,0.06076653301715851,0.0024902585,690.09,33.39333537
1044,1384,2714,2834432,0.2182140164077282,0.07275390625,4.335232e-05,-4.5461136400699615,0.9542315006256104,5532,0.1,-0.004271902900654823,0.041822969913482666,0.002082965,684.94,33.03133058
1044,1385,2716,2836480,0.2220070119947195,0.0650634765625,4.3311360000000004e-05,-4.629418283700943,0.9421110153198242,5536,0.1,-0.0035685005132108927,0.048828452825546265,0.0017325585,685.26,33.063283090000006
1044,1386,2718,2838528,0.2848686105571687,0.10693359375,4.32704e-05,-4.540250390768051,0.9392592310905457,5540,0.1,-0.0018647464748937637,0.07969863712787628,0.0031637899,681.94,32.81179856999999
1044,1387,2720,2840576,0.23749798396602273,0.0782470703125,4.322944e-05,-4.648083865642548,0.9396910667419434,5544,0.1,-0.003836568706901744,0.05972204729914665,0.0030485974,680.94,32.72873338
1044,1388,2722,2842624,0.24221940943971276,0.0731201171875,4.318848e-05,-4.68031308054924,0.9324346780776978,5548,0.1,-0.002063352760160342,0.05891818925738335,0.002203348,681.06,32.7362934
1044,1389,2724,2844672,0.1763072672765702,0.078125,4.3147519999999994e-05,-4.572748839855194,0.9624848365783691,5552,0.1,-0.0016022891650209203,0.028583411127328873,0.001921535,680.99,32.64767080000001
1044,1390,2726,2846720,0.2523330254480243,0.038818359375,4.310656000000001e-05,-4.5901909321546555,0.9528985023498535,5556,0.1,-0.0018036905967164785,0.03836097568273544,0.001359375,681.69,32.663755710000004
1044,1391,2728,2848768,0.3078946517780423,0.093505859375,4.30656e-05,-4.601741671562195,0.9329169988632202,5560,0.1,-0.0032466491975355893,0.06994698196649551,0.002751872,681.82,32.620982919999996
1044,1392,2730,2850816,0.32248056307435036,0.0784912109375,4.3024640000000004e-05,-4.61921726167202,0.912028431892395,5564,0.1,-0.0021435625531012192,0.05989335477352142,0.0026607937,689.83,33.13063029999999
1044,1393,2732,2852864,0.28653142834082246,0.0701904296875,4.2983680000000005e-05,-4.583809971809387,0.9551612138748169,5568,0.1,-0.0019725859601749107,0.0794137567281723,0.0017101837,686.96,33.10028951000001
1044,1394,2734,2854912,0.32081176713109016,0.069580078125,4.2942720000000006e-05,-4.625655889511108,0.9099178910255432,5572,0.1,-0.0028291586349951103,0.08924172073602676,0.0024752133,686.98,33.12397208
1044,1395,2736,2856960,0.216280285269022,0.04833984375,4.290176e-05,-4.533227354288101,0.9582153558731079,5576,0.1,-0.0038694176910212263,0.062275230884552,0.0015865245,682.4,32.94187743
1044,1396,2738,2859008,0.2637823522090912,0.097900390625,4.28608e-05,-4.57788348197937,0.8962196707725525,5580,0.1,-0.0025689860558486544,0.07037229835987091,0.0019658045,682.64,32.96312001
1044,1397,2740,2861056,0.2544008740223944,0.082763671875,4.281984e-05,-4.580116257071495,0.9246982932090759,5584,0.1,-0.003206869587302208,0.07029320299625397,0.0021624186,680.42,32.8474159
1044,1398,2742,2863104,0.22462147241458297,0.090576171875,4.2778879999999997e-05,-4.5350701212883,0.953267514705658,5588,0.1,-0.003580402859370224,0.06371930241584778,0.0033488174,679.99,32.82609153000001
1044,1399,2744,2865152,0.3057716367766261,0.12646484375,4.273792e-05,-4.575769409537315,0.9249277114868164,5592,0.1,-0.0015162794734351337,0.0864277184009552,0.003490613,683.48,32.899066170000005
1044,1400,2746,2867200,0.31549451127648354,0.082275390625,4.269696e-05,-4.572791755199432,0.9288126826286316,5596,0.1,-0.002100731508107856,0.090244822204113,0.0023948536,684.66,32.92422279
1044,1401,2748,2869248,0.2545779636129737,0.0948486328125,4.2656000000000006e-05,-4.583919063210487,0.937559962272644,5600,0.1,-0.002811804777593352,0.1061561107635498,0.0017491688,683.41,32.881159950000004
1044,1402,2750,2871296,0.3154669818468392,0.0877685546875,4.261504000000001e-05,-4.544676795601845,0.9151865839958191,5604,0.1,-0.0036364328261697665,0.0845203548669815,0.0023897905,684.51,32.98994166
1044,1403,2752,2873344,0.2796215242706239,0.0751953125,4.257408000000001e-05,-4.564077690243721,0.9195499420166016,5608,0.1,-0.0033583467302378267,0.07424821704626083,0.002666909,682.93,32.86222034
1044,1404,2754,2875392,0.37887479085475206,0.06298828125,4.253312e-05,-4.635880813002586,0.8762596845626831,5612,0.1,-0.0046388145128730685,0.13458344340324402,0.0022633388,678.31,32.543438789999996
1044,1405,2756,2877440,0.343786153011024,0.0567626953125,4.2492160000000003e-05,-4.616739347577095,0.924821138381958,5616,0.1,-0.0030534899997292086,0.12394861876964569,0.001942225,685.66,32.961439479999996
1044,1406,2758,2879488,0.24870601575821638,0.1080322265625,4.2451200000000004e-05,-4.613872364163399,0.9453364014625549,5620,0.1,-0.00404564336349722,0.045700907707214355,0.0033441205,685.22,32.97587625
1044,1407,2760,2881536,0.19454445457085967,0.0621337890625,4.241024e-05,-4.642490744590759,0.9405895471572876,5624,0.1,-0.0034263226261828095,0.055393755435943604,0.0016603222,684.95,32.982101279999995
1044,1408,2762,2883584,0.2532695275731385,0.0718994140625,4.236928e-05,-4.605353146791458,0.9220245480537415,5628,0.1,-0.0034964721417054534,0.029915638267993927,0.0021328465,683.91,32.87737956999999
1044,1409,2764,2885632,0.22940149530768394,0.051025390625,4.232832e-05,-4.617025762796402,0.9412541389465332,5632,0.1,-0.00417183872195892,0.06603406369686127,0.0018789513,677.11,32.44041489
1043,1410,2766,2887680,0.2786661423742771,0.0718994140625,4.2287359999999995e-05,-4.667668268084526,0.9369760155677795,5636,0.1,-0.0024409270263276994,0.08442556858062744,0.0015005926,674.72,32.37124473
1043,1411,2768,2889728,0.20955920917913318,0.06005859375,4.2246399999999996e-05,-4.594277516007423,0.946631133556366,5640,0.1,-0.002130455046426505,0.03449798375368118,0.0016987037,675.07,32.37937074
1043,1412,2770,2891776,0.2558304094709456,0.0484619140625,4.220544000000001e-05,-4.655499115586281,0.9088024497032166,5644,0.1,-0.002471230924129486,0.06044919043779373,0.0013861186,674.5,32.33089652
1043,1413,2772,2893824,0.2360732671804726,0.0869140625,4.2164480000000005e-05,-4.656742438673973,0.9501826167106628,5648,0.1,-0.0001017335889628157,0.0697200670838356,0.0020268308,674.43,32.36298474000001
